Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Басманный район																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №4001					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3812	97	88	91	112	110	80	172	63	149	128	119	132	133	136	75	189	149	152	1	124	155	159	107	186	142	190	94	151	72	33	75	52	24	7	14	15	14	22					
		9.70%	10.66%	8.84%	9.01%	8.83%	9.00%	8.76%	10.70%	8.99%	10.98%	8.86%	9.91%	8.71%	9.92%	8.93%	7.84%	9.84%	9.87%	9.09%	0.12%	8.83%	8.90%	12.42%	8.77%	10.96%	9.56%	13.01%	6.66%	8.83%	15.42%	24.09%	17.08%	20.72%	16.67%	7.07%	25.45%	16.67%	14.00%	8.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3317	80	78	81	87	98	71	140	55	108	113	108	121	106	122	100	148	120	156	64	111	138	179	94	153	42	129	87	134	82	13	59	28	34	29	5	16	9	19					
		8.44%	8.79%	7.84%	8.02%	6.86%	8.02%	7.78%	8.71%	7.85%	7.96%	7.82%	8.99%	7.98%	7.90%	8.01%	10.45%	7.71%	7.95%	9.32%	7.90%	7.91%	7.92%	13.98%	7.70%	9.02%	2.83%	8.84%	6.16%	7.84%	17.56%	9.49%	13.44%	11.16%	23.61%	29.29%	9.09%	17.78%	9.00%	7.66%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	288	16	2	1	1	1	1	14	1	8	2	9	2	1	2	1	5	6	16	72	1	2	18	4	9	33	15	1	2	12	4	8	8	3	2	0	1	1	3					
		0.73%	1.76%	0.20%	0.10%	0.08%	0.08%	0.11%	0.87%	0.14%	0.59%	0.14%	0.75%	0.13%	0.07%	0.13%	0.10%	0.26%	0.40%	0.96%	8.89%	0.07%	0.11%	1.41%	0.33%	0.53%	2.22%	1.03%	0.07%	0.12%	2.57%	2.92%	1.82%	3.19%	2.08%	2.02%	0.00%	1.11%	1.00%	1.21%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7598	192	186	192	252	232	169	312	133	271	269	240	288	253	288	170	371	259	243	152	263	328	383	228	340	279	244	232	318	164	31	98	62	18	28	12	25	26	47					
		19.32%	21.10%	18.69%	19.01%	19.87%	18.99%	18.51%	19.42%	18.97%	19.97%	18.62%	19.98%	18.99%	18.87%	18.91%	17.76%	19.32%	17.15%	14.52%	18.77%	18.73%	18.83%	29.92%	18.69%	20.04%	18.79%	16.71%	16.43%	18.60%	35.12%	22.63%	22.32%	24.70%	12.50%	28.28%	21.82%	27.78%	26.00%	18.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1036	216	1	1	2	2	1	18	1	41	2	15	6	2	2	1	4	12	38	1	1	2	190	4	12	258	66	1	5	15	8	32	30	8	8	6	4	18	2					
		2.63%	23.74%	0.10%	0.10%	0.16%	0.16%	0.11%	1.12%	0.14%	3.02%	0.14%	1.25%	0.40%	0.15%	0.13%	0.10%	0.21%	0.79%	2.27%	0.12%	0.07%	0.11%	14.84%	0.33%	0.71%	17.37%	4.52%	0.07%	0.29%	3.21%	5.84%	7.29%	11.95%	5.56%	8.08%	10.91%	4.44%	18.00%	0.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22588	285	624	643	798	778	569	906	445	753	903	694	965	834	968	587	1141	937	1026	510	882	1101	315	774	985	665	792	972	1062	116	44	157	57	51	25	15	29	28	152					
		57.45%	31.32%	62.71%	63.66%	62.93%	63.67%	62.32%	56.38%	63.48%	55.49%	62.49%	57.79%	63.65%	62.19%	63.56%	61.34%	59.43%	62.05%	61.33%	62.96%	62.82%	63.20%	24.61%	63.44%	58.04%	44.78%	54.25%	68.84%	62.11%	24.84%	32.12%	35.76%	22.71%	35.42%	25.25%	27.27%	32.22%	28.00%	61.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	196	14	1	1	1	1	1	16	1	10	1	12	2	1	2	1	3	11	19	1	1	2	16	4	12	30	10	1	2	4	1	1	4	3	0	1	0	4	1					
		0.50%	1.54%	0.10%	0.10%	0.08%	0.08%	0.11%	0.99%	0.14%	0.74%	0.07%	0.99%	0.13%	0.07%	0.13%	0.10%	0.16%	0.73%	1.14%	0.12%	0.07%	0.11%	1.25%	0.33%	0.71%	2.02%	0.68%	0.07%	0.12%	0.86%	0.73%	0.23%	1.59%	2.08%	0.00%	1.82%	0.00%	4.00%	0.40%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
