Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Ардатовская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	132	0	2	2	41	2	7	5	0	2	6	5	6	5	2	2	0	1	0	3	2	1	2	1	8	1	1	2	4	2	3	1	0	2	4	1	1	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	76	4	7	3	3	2	6	0	2	2	2	0	0	0	9	1	0	4	0	2	0	0	0	1	0	1	3	0	2	0	0	0	0	0	0	7	0	6	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	353	15	14	9	31	3	22	5	3	2	22	4	18	2	3	14	3	5	2	26	6	4	19	5	28	3	5	9	3	10	6	11	7	10	4	3	4	11	2					
		2.35%	2.28%	2.04%	1.67%	2.80%	0.78%	2.10%	1.43%	1.38%	0.95%	1.96%	0.56%	1.50%	2.38%	2.86%	2.56%	3.23%	1.42%	0.63%	5.09%	1.95%	2.15%	5.32%	1.71%	5.22%	3.00%	2.07%	2.65%	1.48%	2.97%	1.97%	4.78%	2.82%	3.41%	2.35%	3.19%	3.39%	3.38%	2.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	73	11	5	1	8	4	2	1	0	0	7	4	11	0	0	1	1	0	0	2	1	1	0	1	4	0	1	1	1	0	3	0	0	1	0	0	0	1	0					
		0.49%	1.67%	0.73%	0.19%	0.72%	1.03%	0.19%	0.29%	0.00%	0.00%	0.62%	0.56%	0.92%	0.00%	0.00%	0.18%	1.08%	0.00%	0.00%	0.39%	0.33%	0.54%	0.00%	0.34%	0.75%	0.00%	0.41%	0.29%	0.49%	0.00%	0.98%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.31%	0.00%					
20	3.Политическая партия «Демократическая партия России»	24	1	0	2	1	1	1	0	1	0	5	1	3	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.16%	0.15%	0.00%	0.37%	0.09%	0.26%	0.10%	0.00%	0.46%	0.00%	0.44%	0.14%	0.25%	0.00%	0.00%	0.00%	0.00%	0.28%	0.31%	0.00%	0.33%	0.54%	0.28%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2099	115	147	104	244	72	240	54	18	24	76	62	146	7	3	42	3	25	31	45	37	12	43	22	66	7	28	53	35	34	44	45	32	55	22	17	22	55	12					
		13.97%	17.48%	21.40%	19.29%	22.06%	18.60%	22.92%	15.43%	8.29%	11.43%	6.76%	8.74%	12.20%	8.33%	2.86%	7.68%	3.23%	7.12%	9.69%	8.81%	12.05%	6.45%	12.04%	7.51%	12.31%	7.00%	11.62%	15.63%	17.24%	10.09%	14.43%	19.57%	12.90%	18.77%	12.94%	18.09%	18.64%	16.92%	12.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	5	3	1	9	3	5	1	0	0	4	0	2	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.27%	0.76%	0.44%	0.19%	0.81%	0.78%	0.48%	0.29%	0.00%	0.00%	0.36%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.54%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	1	2	5	2	1	3	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0					
		0.17%	0.00%	0.15%	0.37%	0.45%	0.52%	0.10%	0.86%	0.00%	0.00%	0.09%	0.14%	0.08%	0.00%	0.00%	0.18%	0.00%	0.28%	0.00%	0.20%	0.33%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.49%	0.30%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1173	63	68	45	91	25	88	42	18	7	77	81	108	1	3	49	5	15	16	24	21	14	17	15	38	6	16	45	18	18	22	23	15	21	12	4	5	24	13					
		7.81%	9.57%	9.90%	8.35%	8.23%	6.46%	8.40%	12.00%	8.29%	3.33%	6.84%	11.42%	9.02%	1.19%	2.86%	8.96%	5.38%	4.27%	5.00%	4.70%	6.84%	7.53%	4.76%	5.12%	7.09%	6.00%	6.64%	13.27%	8.87%	5.34%	7.21%	10.00%	6.05%	7.17%	7.06%	4.26%	4.24%	7.38%	13.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1030	65	41	62	132	44	105	40	10	3	79	54	62	1	2	37	4	11	12	32	10	10	24	12	22	7	9	29	10	8	9	11	9	21	18	2	8	12	3					
		6.86%	9.88%	5.97%	11.50%	11.93%	11.37%	10.03%	11.43%	4.61%	1.43%	7.02%	7.62%	5.18%	1.19%	1.90%	6.76%	4.30%	3.13%	3.75%	6.26%	3.26%	5.38%	6.72%	4.10%	4.10%	7.00%	3.73%	8.55%	4.93%	2.37%	2.95%	4.78%	3.63%	7.17%	10.59%	2.13%	6.78%	3.69%	3.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	3	2	3	8	2	3	4	1	0	15	5	13	0	0	2	0	1	1	2	6	1	2	2	4	0	2	1	2	0	0	3	1	1	2	1	0	2	0					
		0.63%	0.46%	0.29%	0.56%	0.72%	0.52%	0.29%	1.14%	0.46%	0.00%	1.33%	0.71%	1.09%	0.00%	0.00%	0.37%	0.00%	0.28%	0.31%	0.39%	1.95%	0.54%	0.56%	0.68%	0.75%	0.00%	0.83%	0.29%	0.99%	0.00%	0.00%	1.30%	0.40%	0.34%	1.18%	1.06%	0.00%	0.62%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9906	371	399	297	568	224	559	196	165	173	814	486	805	73	91	395	76	289	257	375	218	141	250	236	364	74	180	196	131	258	214	132	179	183	112	66	78	213	68					
		65.94%	56.38%	58.08%	55.10%	51.36%	57.88%	53.39%	56.00%	76.04%	82.38%	72.36%	68.55%	67.25%	86.90%	86.67%	72.21%	81.72%	82.34%	80.31%	73.39%	71.01%	75.81%	70.03%	80.55%	67.91%	74.00%	74.69%	57.82%	64.53%	76.56%	70.16%	57.39%	72.18%	62.46%	65.88%	70.21%	66.10%	65.54%	69.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	4	2	2	4	2	9	4	0	0	15	4	17	0	1	1	1	1	0	0	2	1	0	0	1	1	0	0	1	3	1	0	1	1	0	0	0	0	0					
		0.53%	0.61%	0.29%	0.37%	0.36%	0.52%	0.86%	1.14%	0.00%	0.00%	1.33%	0.56%	1.42%	0.00%	0.95%	0.18%	1.08%	0.28%	0.00%	0.00%	0.65%	0.54%	0.00%	0.00%	0.19%	1.00%	0.00%	0.00%	0.49%	0.89%	0.33%	0.00%	0.40%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
