Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
"Наименование Избирательной комиссии:    Самара, Ленинская"																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	630	66	26	33	26	20	13	6	42	27	40	28	38	18	15	27	37	33	17	13	20	34	18	21	12					
14	Число погашенных неиспользованных открепительных удостоверений	399	6	24	13	17	29	22	3	10	30	15	24	14	21	18	20	12	20	15	18	12	14	15	9	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	533	18	19	14	21	8	17	26	28	24	27	10	6	14	21	17	28	31	23	25	40	36	27	40	13					
		2.01%	1.52%	1.96%	1.06%	2.14%	1.16%	1.69%	2.22%	2.91%	2.44%	2.04%	0.88%	0.63%	1.76%	1.95%	1.77%	2.35%	2.56%	2.10%	2.15%	3.33%	2.90%	2.01%	2.85%	1.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	766	36	31	37	30	24	34	30	41	29	38	50	36	12	21	37	25	25	18	35	34	29	33	52	29					
		2.89%	3.04%	3.19%	2.79%	3.06%	3.48%	3.38%	2.56%	4.26%	2.94%	2.87%	4.39%	3.81%	1.51%	1.95%	3.84%	2.10%	2.06%	1.64%	3.01%	2.83%	2.34%	2.45%	3.71%	2.62%					
20	3.Политическая партия «Демократическая партия России»	48	5	0	5	0	2	3	1	1	2	1	2	2	2	1	1	0	5	3	1	2	1	5	2	1					
		0.18%	0.42%	0.00%	0.38%	0.00%	0.29%	0.30%	0.09%	0.10%	0.20%	0.08%	0.18%	0.21%	0.25%	0.09%	0.10%	0.00%	0.41%	0.27%	0.09%	0.17%	0.08%	0.37%	0.14%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5579	242	162	164	171	112	192	224	230	268	335	211	140	167	245	234	263	271	274	306	256	265	302	305	240					
		21.07%	20.44%	16.68%	12.37%	17.43%	16.26%	19.09%	19.10%	23.88%	27.21%	25.26%	18.54%	14.81%	21.01%	22.71%	24.30%	22.08%	22.38%	25.02%	26.31%	21.32%	21.35%	22.45%	21.75%	21.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	844	35	31	42	32	26	30	36	30	30	63	61	41	20	35	22	22	28	31	27	55	45	41	37	24					
		3.19%	2.96%	3.19%	3.17%	3.26%	3.77%	2.98%	3.07%	3.12%	3.05%	4.75%	5.36%	4.34%	2.52%	3.24%	2.28%	1.85%	2.31%	2.83%	2.32%	4.58%	3.63%	3.05%	2.64%	2.17%					
23	6.Политическая партия «Партия социальной справедливости»	54	1	0	3	6	1	1	4	2	6	2	0	1	2	3	2	3	4	0	2	2	1	2	5	1					
		0.20%	0.08%	0.00%	0.23%	0.61%	0.15%	0.10%	0.34%	0.21%	0.61%	0.15%	0.00%	0.11%	0.25%	0.28%	0.21%	0.25%	0.33%	0.00%	0.17%	0.17%	0.08%	0.15%	0.36%	0.09%					
24	7.Политическая партия «Либерально-демократическая партия России»	2042	88	104	100	90	54	90	75	71	59	76	84	76	49	87	71	95	89	85	97	96	95	108	124	79					
		7.71%	7.43%	10.71%	7.54%	9.17%	7.84%	8.95%	6.39%	7.37%	5.99%	5.73%	7.38%	8.04%	6.16%	8.06%	7.37%	7.98%	7.35%	7.76%	8.34%	7.99%	7.66%	8.03%	8.84%	7.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3230	136	136	112	129	88	128	117	115	128	193	142	108	109	117	110	122	181	127	161	138	156	182	154	141					
		12.20%	11.49%	14.01%	8.45%	13.15%	12.77%	12.72%	9.97%	11.94%	12.99%	14.56%	12.48%	11.43%	13.71%	10.84%	11.42%	10.24%	14.95%	11.60%	13.84%	11.49%	12.57%	13.53%	10.98%	12.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	274	17	9	6	14	11	11	9	9	7	25	11	8	7	9	12	12	15	7	15	7	12	9	22	10					
		1.03%	1.44%	0.93%	0.45%	1.43%	1.60%	1.09%	0.77%	0.93%	0.71%	1.89%	0.97%	0.85%	0.88%	0.83%	1.25%	1.01%	1.24%	0.64%	1.29%	0.58%	0.97%	0.67%	1.57%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11790	556	423	768	429	325	444	593	375	358	492	493	489	380	492	418	578	495	477	445	520	541	576	598	525					
		44.53%	46.96%	43.56%	57.92%	43.73%	47.17%	44.14%	50.55%	38.94%	36.35%	37.10%	43.32%	51.75%	47.80%	45.60%	43.41%	48.53%	40.88%	43.56%	38.26%	43.30%	43.59%	42.83%	42.65%	47.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1089	39	46	61	50	35	41	52	52	60	61	66	38	25	42	29	35	52	37	41	39	53	48	53	34					
		4.11%	3.29%	4.74%	4.60%	5.10%	5.08%	4.08%	4.43%	5.40%	6.09%	4.60%	5.80%	4.02%	3.14%	3.89%	3.01%	2.94%	4.29%	3.38%	3.53%	3.25%	4.27%	3.57%	3.78%	3.08%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
