Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    район Южное Тушино																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №3211	УИК №3212					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	2220	100	79	111	108	79	77	69	79	79	81	63	41	47	63	62	65	104	96	93	98	96	86	72	111	93	71	92	5	0					
		6.14%	6.15%	6.47%	6.90%	6.66%	5.19%	5.72%	4.71%	5.41%	6.16%	7.09%	4.98%	5.52%	7.10%	6.02%	5.00%	6.76%	6.36%	5.86%	7.15%	7.28%	5.41%	6.51%	6.17%	7.31%	5.68%	6.08%	7.10%	5.62%	0.00%					
19	. Малышкин Олег Александрович	479	26	14	27	24	26	16	17	11	22	12	18	12	5	16	8	6	22	13	9	26	22	18	17	18	29	29	15	0	1					
		1.32%	1.60%	1.15%	1.68%	1.48%	1.71%	1.19%	1.16%	0.75%	1.72%	1.05%	1.42%	1.62%	0.76%	1.53%	0.64%	0.62%	1.35%	0.79%	0.69%	1.93%	1.24%	1.36%	1.46%	1.19%	1.77%	2.48%	1.16%	0.00%	1.37%					
20	. Миронов Сергей Михайлович	196	9	5	7	8	7	10	4	12	5	8	6	6	6	4	5	1	9	8	8	8	15	17	5	7	5	4	6	1	0					
		0.54%	0.55%	0.41%	0.44%	0.49%	0.46%	0.74%	0.27%	0.82%	0.39%	0.70%	0.47%	0.81%	0.91%	0.38%	0.40%	0.10%	0.55%	0.49%	0.62%	0.59%	0.84%	1.29%	0.43%	0.46%	0.31%	0.34%	0.46%	1.12%	0.00%					
21	. Путин Владимир Владимирович	24395	1091	875	986	1062	1077	895	1080	1025	860	764	889	511	460	726	867	628	1143	1022	912	945	1123	856	799	910	1094	832	840	67	56					
		67.43%	67.14%	71.66%	61.28%	65.52%	70.81%	66.49%	73.67%	70.16%	67.08%	66.90%	70.28%	68.78%	69.49%	69.41%	69.86%	65.28%	69.95%	62.43%	70.15%	70.16%	63.23%	64.75%	68.52%	59.95%	66.79%	71.23%	64.86%	75.28%	76.71%					
22	. Хакамада Ирина Муцуовна	2777	132	87	122	147	81	79	104	121	101	82	102	53	36	91	89	83	107	141	96	89	124	108	90	155	138	70	144	4	1					
		7.68%	8.12%	7.13%	7.58%	9.07%	5.33%	5.87%	7.09%	8.28%	7.88%	7.18%	8.06%	7.13%	5.44%	8.70%	7.17%	8.63%	6.55%	8.61%	7.38%	6.61%	6.98%	8.17%	7.72%	10.21%	8.42%	5.99%	11.12%	4.49%	1.37%					
23	. Харитонов Николай Михайлович	2737	150	89	131	129	145	77	100	109	112	109	90	62	66	72	103	92	130	126	101	101	145	93	60	96	82	82	74	8	3					
		7.57%	9.23%	7.29%	8.14%	7.96%	9.53%	5.72%	6.82%	7.46%	8.74%	9.54%	7.11%	8.34%	9.97%	6.88%	8.30%	9.56%	7.96%	7.70%	7.77%	7.50%	8.16%	7.03%	5.15%	6.32%	5.01%	7.02%	5.71%	8.99%	4.11%					
																																				
24	Против всех	2499	104	68	87	127	86	131	92	97	96	78	86	54	32	68	96	70	110	122	72	76	96	109	115	114	107	74	118	2	12					
		6.91%	6.40%	5.57%	5.41%	7.83%	5.65%	9.73%	6.28%	6.64%	7.49%	6.83%	6.80%	7.27%	4.83%	6.50%	7.74%	7.28%	6.73%	7.45%	5.54%	5.64%	5.41%	8.25%	9.86%	7.51%	6.53%	6.34%	9.11%	2.25%	16.44%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
