Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Александровская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	49	6	4	0	0	0	2	3	0	1	0	0	0	0	0	0	2	1	0	0	5	1	0	6	0	1	0	0	0	2	0	0	1	0	1	0	5	1	0	2	0	0	1	1	0	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	57	0	2	5	0	2	0	2	1	0	4	1	1	3	0	2	0	1	1	0	0	1	0	3	1	4	2	1	1	0	1	0	1	0	0	1	0	0	1	2	0	1	0	6	1	4	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	596	75	47	27	16	3	9	45	2	10	18	0	3	12	4	5	12	2	1	11	23	10	0	32	12	21	10	2	17	14	5	14	10	3	32	4	22	11	0	9	2	1	2	24	3	9	2					
		6.54%	7.30%	5.28%	10.98%	7.62%	5.00%	11.11%	15.31%	4.08%	7.04%	3.00%	0.00%	2.80%	5.17%	2.40%	4.27%	7.10%	2.04%	2.33%	7.05%	6.89%	8.20%	0.00%	10.22%	5.36%	12.50%	6.54%	2.78%	6.72%	9.09%	5.75%	5.32%	9.52%	4.84%	9.91%	5.06%	7.17%	3.45%	0.00%	12.16%	6.25%	2.50%	3.08%	12.50%	4.29%	2.55%	1.90%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	8	1	0	0	0	0	2	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1					
		0.31%	0.78%	0.11%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	2.82%	0.17%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	1.39%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	1.27%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.95%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.30%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1420	129	134	32	30	9	18	68	12	49	56	0	18	17	30	17	19	6	14	31	75	13	6	58	41	43	23	4	59	12	24	31	10	10	41	14	51	19	19	6	9	1	10	43	19	72	18					
		15.58%	12.55%	15.06%	13.01%	14.29%	15.00%	22.22%	23.13%	24.49%	34.51%	9.33%	0.00%	16.82%	7.33%	17.96%	14.53%	11.24%	6.12%	32.56%	19.87%	22.46%	10.66%	9.52%	18.53%	18.30%	25.60%	15.03%	5.56%	23.32%	7.79%	27.59%	11.79%	9.52%	16.13%	12.69%	17.72%	16.61%	5.96%	36.54%	8.11%	28.13%	2.50%	15.38%	22.40%	27.14%	20.40%	17.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	12	20	3	1	0	0	3	0	0	2	1	0	0	0	0	0	1	0	0	3	0	2	2	0	1	1	0	1	1	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	0					
		0.67%	1.17%	2.25%	1.22%	0.48%	0.00%	0.00%	1.02%	0.00%	0.00%	0.33%	2.50%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.90%	0.00%	3.17%	0.64%	0.00%	0.60%	0.65%	0.00%	0.40%	0.65%	0.00%	0.00%	0.00%	1.61%	1.24%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0					
		0.13%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.32%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	680	111	84	15	9	0	5	15	6	6	28	0	7	22	7	10	23	4	0	8	23	23	0	29	19	10	4	1	26	7	6	9	12	6	14	8	39	15	9	9	2	4	9	8	6	15	7					
		7.46%	10.80%	9.44%	6.10%	4.29%	0.00%	6.17%	5.10%	12.24%	4.23%	4.67%	0.00%	6.54%	9.48%	4.19%	8.55%	13.61%	4.08%	0.00%	5.13%	6.89%	18.85%	0.00%	9.27%	8.48%	5.95%	2.61%	1.39%	10.28%	4.55%	6.90%	3.42%	11.43%	9.68%	4.33%	10.13%	12.70%	4.70%	17.31%	12.16%	6.25%	10.00%	13.85%	4.17%	8.57%	4.25%	6.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	697	99	86	9	19	6	9	33	6	4	39	1	21	11	6	3	13	4	7	20	25	7	10	21	12	10	16	7	10	7	4	12	7	12	36	1	33	19	1	7	1	1	5	16	5	15	1					
		7.65%	9.63%	9.66%	3.66%	9.05%	10.00%	11.11%	11.22%	12.24%	2.82%	6.50%	2.50%	19.63%	4.74%	3.59%	2.56%	7.69%	4.08%	16.28%	12.82%	7.49%	5.74%	15.87%	6.71%	5.36%	5.95%	10.46%	9.72%	3.95%	4.55%	4.60%	4.56%	6.67%	19.35%	11.15%	1.27%	10.75%	5.96%	1.92%	9.46%	3.13%	2.50%	7.69%	8.33%	7.14%	4.25%	0.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	177	19	18	7	4	1	0	8	0	0	2	0	0	1	3	0	2	7	0	4	10	4	0	5	1	2	2	0	6	0	2	2	0	1	4	0	6	5	0	0	0	0	0	8	3	40	0					
		1.94%	1.85%	2.02%	2.85%	1.90%	1.67%	0.00%	2.72%	0.00%	0.00%	0.33%	0.00%	0.00%	0.43%	1.80%	0.00%	1.18%	7.14%	0.00%	2.56%	2.99%	3.28%	0.00%	1.60%	0.45%	1.19%	1.31%	0.00%	2.37%	0.00%	2.30%	0.76%	0.00%	1.61%	1.24%	0.00%	1.95%	1.57%	0.00%	0.00%	0.00%	0.00%	0.00%	4.17%	4.29%	11.33%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5330	565	493	144	130	40	40	117	23	69	440	38	58	167	113	81	97	71	21	79	167	62	43	159	138	79	95	57	130	113	43	195	66	28	177	47	151	248	23	43	17	33	39	90	34	194	73					
		58.49%	54.96%	55.39%	58.54%	61.90%	66.67%	49.38%	39.80%	46.94%	48.59%	73.33%	95.00%	54.21%	71.98%	67.66%	69.23%	57.40%	72.45%	48.84%	50.64%	50.00%	50.82%	68.25%	50.80%	61.61%	47.02%	62.09%	79.17%	51.38%	73.38%	49.43%	74.14%	62.86%	45.16%	54.80%	59.49%	49.19%	77.74%	44.23%	58.11%	53.13%	82.50%	60.00%	46.88%	48.57%	54.96%	69.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	2	0	8	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0					
		0.25%	0.19%	0.00%	3.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	1.02%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
