Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Харовская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	86	7	4	1	6	3	12	0	1	2	1	1	0	1	0	2	2	2	7	5	3	5	0	3	5	1	0	4	5	3					
		0.92%	0.70%	0.40%	0.15%	1.31%	0.36%	1.53%	0.0%	0.44%	1.66%	0.63%	0.71%	0.0%	0.41%	0.0%	0.69%	1.01%	0.53%	0.88%	5.05%	2.97%	10.86%	0.0%	1.05%	2.12%	0.55%	0.0%	3.44%	1.61%	1.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	204	34	36	31	15	14	14	4	5	0	4	1	2	2	4	1	2	3	4	6	2	1	2	3	5	0	2	2	3	2					
		2.20%	3.42%	3.62%	4.91%	3.28%	1.69%	1.78%	4.30%	2.24%	0.0%	2.54%	0.71%	2.10%	0.82%	2.43%	0.34%	1.01%	0.80%	0.50%	6.06%	1.98%	2.17%	6.66%	1.05%	2.12%	0.0%	3.84%	1.72%	0.96%	0.87%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	304	39	37	16	12	33	32	3	9	4	2	1	4	6	0	8	7	6	24	5	4	2	2	12	12	4	1	7	8	4					
		3.28%	3.93%	3.72%	2.53%	2.63%	3.98%	4.08%	3.22%	4.03%	3.33%	1.27%	0.71%	4.21%	2.47%	0.0%	2.78%	3.55%	1.60%	3.02%	5.05%	3.96%	4.34%	6.66%	4.22%	5.10%	2.22%	1.92%	6.03%	2.58%	1.74%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	133	14	20	9	10	19	17	0	1	1	0	1	0	1	1	1	1	3	17	2	0	0	0	1	4	1	2	0	2	5					
		1.43%	1.41%	2.01%	1.42%	2.19%	2.29%	2.16%	0.0%	0.44%	0.83%	0.0%	0.71%	0.0%	0.41%	0.60%	0.34%	0.50%	0.80%	2.14%	2.02%	0.0%	0.0%	0.0%	0.35%	1.70%	0.55%	3.84%	0.0%	0.64%	2.18%					
22	"5. ""За Русь Святую"""	57	7	5	4	1	5	2	1	1	0	5	0	1	3	1	1	2	1	11	0	0	0	0	2	1	1	0	0	2	0					
		0.61%	0.70%	0.50%	0.63%	0.21%	0.60%	0.25%	1.07%	0.44%	0.0%	3.18%	0.0%	1.05%	1.23%	0.60%	0.34%	1.01%	0.26%	1.38%	0.0%	0.0%	0.0%	0.0%	0.70%	0.42%	0.55%	0.0%	0.0%	0.64%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	2	2	0	2	3	2	0	0	0	1	2	0	0	1	3	0	0	4	0	2	0	0	1	1	1	0	1	1	0					
		0.31%	0.20%	0.20%	0.0%	0.43%	0.36%	0.25%	0.0%	0.0%	0.0%	0.63%	1.43%	0.0%	0.0%	0.60%	1.04%	0.0%	0.0%	0.50%	0.0%	1.98%	0.0%	0.0%	0.35%	0.42%	0.55%	0.0%	0.86%	0.32%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	8	8	6	1	4	5	7	1	0	0	2	0	0	0	1	1	1	2	0	0	0	0	1	1	1	0	0	0	1					
		0.55%	0.80%	0.80%	0.95%	0.21%	0.48%	0.63%	7.52%	0.44%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.34%	0.50%	0.26%	0.25%	0.0%	0.0%	0.0%	0.0%	0.35%	0.42%	0.55%	0.0%	0.0%	0.0%	0.43%					
25	"8. ""Народно-республиканская партия России"""	14	2	0	2	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	2	1	0	0	0	1	0					
		0.15%	0.20%	0.0%	0.31%	0.21%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.41%	0.0%	0.0%	0.50%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.70%	0.42%	0.0%	0.0%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	1	2	4	2	4	2	0	0	0	0	0	0	1	0	1	3	0	2	3	0	0	0	0	1	0	0	0	0	0					
		0.28%	0.10%	0.20%	0.63%	0.43%	0.48%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.34%	1.52%	0.0%	0.25%	3.03%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1261	95	84	69	41	70	54	6	33	6	20	29	12	33	24	65	36	119	49	9	2	1	1	99	49	29	20	36	108	62					
		13.63%	9.57%	8.46%	10.93%	8.99%	8.45%	6.88%	6.45%	14.79%	5.0%	12.73%	20.86%	12.63%	13.63%	14.63%	22.64%	18.27%	31.81%	6.17%	9.09%	1.98%	2.17%	3.33%	34.85%	20.85%	16.11%	38.46%	31.03%	34.83%	27.07%					
28	"11. ""Истинные патриоты России"""	4	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.10%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	154	20	25	22	15	12	19	0	6	1	1	1	1	6	2	2	0	4	5	2	0	0	0	1	3	1	2	1	2	0					
		1.66%	2.01%	2.52%	3.48%	3.28%	1.44%	2.42%	0.0%	2.69%	0.83%	0.63%	0.71%	1.05%	2.47%	1.21%	0.69%	0.0%	1.06%	0.63%	2.02%	0.0%	0.0%	0.0%	0.35%	1.27%	0.55%	3.84%	0.86%	0.64%	0.0%					
30	"13. ""Демократическая партия России"""	20	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	5	1					
		0.21%	0.10%	0.10%	0.0%	0.21%	0.12%	0.12%	0.0%	0.0%	0.83%	0.63%	0.0%	0.0%	0.41%	0.60%	0.34%	0.0%	0.26%	0.12%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	1.61%	0.43%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	2	2	2	4	0	0	0	0	1	0	0	2	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0					
		0.22%	0.10%	0.20%	0.31%	0.43%	0.48%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.82%	0.0%	0.34%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
		0.07%	0.20%	0.10%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%					
33	"16. ""Родина"" (народно-патриотический союз)"""	624	82	112	56	29	90	69	5	10	4	1	3	7	7	8	5	12	17	43	0	4	0	0	15	14	9	4	3	8	7					
		6.74%	8.26%	11.29%	8.87%	6.35%	10.86%	8.80%	5.37%	4.48%	3.33%	0.63%	2.15%	7.36%	2.89%	4.87%	1.74%	6.09%	4.54%	5.42%	0.0%	3.96%	0.0%	0.0%	5.28%	5.95%	5.0%	7.69%	2.58%	2.58%	3.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	1	1	1	1	4	1	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	3	2	0	0	0	0					
		0.21%	0.10%	0.10%	0.15%	0.21%	0.48%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	1.04%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	1.11%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1260	142	142	102	76	136	176	8	13	7	16	19	5	32	12	28	18	57	95	11	1	13	0	16	35	43	6	8	23	20					
		13.62%	14.31%	14.31%	16.16%	16.66%	16.42%	22.44%	8.60%	5.82%	5.83%	10.19%	13.66%	5.26%	13.22%	7.31%	9.75%	9.13%	15.24%	11.97%	11.11%	0.99%	28.26%	0.0%	5.63%	14.89%	23.88%	11.53%	6.89%	7.41%	8.73%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	214	34	26	15	12	20	18	0	3	0	2	3	2	3	3	4	7	5	12	1	5	1	0	5	8	2	3	3	10	7					
		2.31%	3.42%	2.62%	2.37%	2.63%	2.41%	2.29%	0.0%	1.34%	0.0%	1.27%	2.15%	2.10%	1.23%	1.82%	1.39%	3.55%	1.33%	1.51%	1.01%	4.95%	2.17%	0.0%	1.76%	3.40%	1.11%	5.76%	2.58%	3.22%	3.05%					
37	"20. ""Политическая партия ""Единая Россия"""	3466	334	323	186	155	264	264	44	119	89	95	58	52	110	87	126	75	120	339	39	66	19	25	101	66	64	8	39	111	88					
		37.47%	33.66%	32.56%	29.47%	33.99%	31.88%	33.67%	47.31%	53.36%	74.16%	60.50%	41.72%	54.73%	45.45%	53.04%	43.90%	38.07%	32.08%	42.74%	39.39%	65.34%	41.30%	83.33%	35.56%	28.08%	35.55%	15.38%	33.62%	35.80%	38.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	0	0	2	2	0	0	0	0	2	0	0	0	0	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.10%	0.0%	0.0%	0.43%	0.24%	0.0%	0.0%	0.0%	0.0%	1.27%	0.0%	0.0%	0.0%	0.0%	0.34%	0.50%	0.0%	0.12%	2.02%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	2	2	1	2	2	0	0	1	0	2	0	0	0	3	0	1	0	1	0	1	0	0	0	0	1	2	0	0	0					
		0.22%	0.20%	0.20%	0.15%	0.43%	0.24%	0.0%	0.0%	0.44%	0.0%	1.27%	0.0%	0.0%	0.0%	1.82%	0.0%	0.50%	0.0%	0.12%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.55%	3.84%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	835	120	93	69	43	93	58	11	18	2	2	13	9	19	9	26	19	28	114	4	1	4	0	14	14	12	1	6	12	21					
		9.02%	12.09%	9.37%	10.93%	9.42%	11.23%	7.39%	11.82%	8.07%	1.66%	1.27%	9.35%	9.47%	7.85%	5.48%	9.05%	9.64%	7.48%	14.37%	4.04%	0.99%	8.69%	0.0%	4.92%	5.95%	6.66%	1.92%	5.17%	3.87%	9.17%					
																																				
41	Против всех	232	28	41	24	6	24	18	2	2	1	1	3	0	8	5	1	5	4	24	5	3	0	0	6	9	4	0	2	3	3					
		2.50%	2.82%	4.13%	3.80%	1.31%	2.89%	2.29%	2.15%	0.89%	0.83%	0.63%	2.15%	0.0%	3.30%	3.04%	0.34%	2.53%	1.06%	3.02%	5.05%	2.97%	0.0%	0.0%	2.11%	3.82%	2.22%	0.0%	1.72%	0.96%	1.31%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
