Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Целинная																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	365	20	0	12	39	13	2	3	3	5	9	5	18	35	22	60	40	11	32	36					
		3.81%	4.65%	0.00%	2.99%	4.14%	2.38%	0.81%	0.60%	0.65%	1.47%	3.00%	2.73%	2.28%	4.48%	5.88%	8.50%	5.63%	1.64%	5.00%	9.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	2	0	1	2	0	0	1	0	0	2	0	1	2	5	3	8	3	0	5					
		0.37%	0.47%	0.00%	0.25%	0.21%	0.00%	0.00%	0.20%	0.00%	0.00%	0.67%	0.00%	0.13%	0.26%	1.34%	0.42%	1.13%	0.45%	0.00%	1.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7663	305	166	336	670	455	230	480	448	309	270	149	643	676	244	485	519	549	470	259					
		80.08%	70.93%	94.86%	83.58%	71.20%	83.18%	93.50%	96.00%	96.55%	91.15%	90.00%	81.42%	81.60%	86.56%	65.24%	68.70%	73.10%	81.94%	73.44%	69.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	3	0	0	6	2	1	2	0	2	2	0	1	2	0	3	2	3	0	3					
		0.33%	0.70%	0.00%	0.00%	0.64%	0.37%	0.41%	0.40%	0.00%	0.59%	0.67%	0.00%	0.13%	0.26%	0.00%	0.42%	0.28%	0.45%	0.00%	0.80%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
