Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Зиминская районная																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	350	25	10	10	10	10	10	10	30	10	10	5	10	10	10	10	15	10	10	10	10	10	20	10	10	30	25	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	218	25	10	6	7	8	1	1	14	2	7	0	10	0	1	10	10	9	8	0	5	3	20	4	2	30	25	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	153	2	5	3	3	2	2	7	7	7	9	7	5	2	3	5	9	13	42	0	5	2	2	2	1	5	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	132	0	0	4	3	2	9	9	16	8	3	5	0	10	9	0	5	1	2	10	5	7	0	6	8	0	0	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	266	29	13	2	5	0	1	6	31	2	5	1	17	16	14	15	12	16	17	6	2	10	11	13	3	18	1	0					
		3.47%	4.83%	4.89%	1.89%	3.25%	0.00%	0.81%	2.36%	3.75%	1.03%	2.07%	1.79%	4.38%	11.19%	3.91%	3.55%	2.77%	4.22%	3.69%	3.21%	1.31%	6.49%	4.91%	6.40%	2.08%	1.90%	1.22%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	18	0	1	0	0	0	0	1	2	1	0	0	2	0	2	1	1	1	2	0	0	0	1	0	0	3	0	0					
		0.23%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.39%	0.24%	0.52%	0.00%	0.00%	0.52%	0.00%	0.56%	0.24%	0.23%	0.26%	0.43%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.32%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	1	0	0	0	0	0	0	1	0	1	0	1	1	2	0	0	0	3	0	0	0	0	0	0	3	1	0					
		0.18%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.41%	0.00%	0.26%	0.70%	0.56%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	1.22%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	632	52	15	10	14	9	19	51	67	19	19	3	30	10	30	16	20	47	57	12	12	8	13	10	4	66	12	7					
		8.24%	8.67%	5.64%	9.43%	9.09%	12.68%	15.32%	20.08%	8.11%	9.79%	7.88%	5.36%	7.73%	6.99%	8.38%	3.79%	4.62%	12.40%	12.36%	6.42%	7.84%	5.19%	5.80%	4.93%	2.78%	6.96%	14.63%	7.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	1	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0					
		0.18%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.41%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.26%	0.65%	0.00%	1.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	1	0	0	1	0	0	0	3	0	0	0	0	0	2	0	0	2	2	0	1	0	1	1	0	0	0	0					
		0.18%	0.17%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.53%	0.43%	0.00%	0.65%	0.00%	0.45%	0.49%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	748	47	26	7	17	15	20	17	75	15	13	4	39	11	30	45	68	26	63	23	17	18	17	17	9	91	8	10					
		9.75%	7.83%	9.77%	6.60%	11.04%	21.13%	16.13%	6.69%	9.08%	7.73%	5.39%	7.14%	10.05%	7.69%	8.38%	10.66%	15.70%	6.86%	13.67%	12.30%	11.11%	11.69%	7.59%	8.37%	6.25%	9.60%	9.76%	10.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	361	23	6	2	4	1	1	7	21	7	8	3	14	7	10	14	21	29	28	10	20	12	8	15	4	76	8	2					
		4.71%	3.83%	2.26%	1.89%	2.60%	1.41%	0.81%	2.76%	2.54%	3.61%	3.32%	5.36%	3.61%	4.90%	2.79%	3.32%	4.85%	7.65%	6.07%	5.35%	13.07%	7.79%	3.57%	7.39%	2.78%	8.02%	9.76%	2.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	1	1	0	1	0	0	3	3	1	1	0	1	0	2	5	1	5	5	1	0	0	0	1	1	9	0	0					
		0.55%	0.17%	0.38%	0.00%	0.65%	0.00%	0.00%	1.18%	0.36%	0.52%	0.41%	0.00%	0.26%	0.00%	0.56%	1.18%	0.23%	1.32%	1.08%	0.53%	0.00%	0.00%	0.00%	0.49%	0.69%	0.95%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5436	440	201	85	110	42	83	162	597	144	185	40	276	96	261	325	298	247	276	129	95	103	172	146	120	672	52	79					
		70.88%	73.33%	75.56%	80.19%	71.43%	59.15%	66.94%	63.78%	72.28%	74.23%	76.76%	71.43%	71.13%	67.13%	72.91%	77.01%	68.82%	65.17%	59.87%	68.98%	62.09%	66.88%	76.79%	71.92%	83.33%	70.89%	63.41%	80.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	4	1	0	0	1	0	2	2	1	0	0	2	1	1	0	7	0	0	3	0	1	0	0	1	4	0	0					
		0.40%	0.67%	0.38%	0.00%	0.00%	1.41%	0.00%	0.79%	0.24%	0.52%	0.00%	0.00%	0.52%	0.70%	0.28%	0.00%	1.62%	0.00%	0.00%	1.60%	0.00%	0.65%	0.00%	0.00%	0.69%	0.42%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
