Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Данковская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404					
		1.85%	2.30%	0.93%	1.50%	1.53%	1.40%	0.95%	1.79%	1.74%	1.43%	1.16%	1.05%	1.51%	1.01%	2.01%	4.10%	0.87%	2.01%	2.40%	1.65%	1.59%	3.65%	1.82%	1.38%	2.88%	2.99%	4.12%	1.01%	2.76%	1.19%	4.20%	2.11%	4.41%	1.58%	1.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	291	10	6	20	19	16	28	34	25	20	13	10	7	2	2	6	7	5	7	6	4	4	3	1	0	2	3	6	1	6	3	3	6	1	5					
		1.75%	1.92%	1.86%	2.32%	1.81%	1.72%	2.97%	3.82%	2.90%	3.59%	3.02%	1.50%	2.11%	1.01%	0.40%	1.36%	1.53%	0.77%	1.29%	1.65%	1.59%	1.04%	0.78%	0.34%	0.0%	0.66%	1.37%	1.52%	0.30%	1.19%	1.26%	0.63%	2.20%	0.31%	1.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	484	4	8	33	35	39	26	26	22	13	14	17	9	11	15	15	6	21	13	5	6	10	6	11	7	7	15	8	6	18	5	13	14	17	9					
		2.92%	0.76%	2.48%	3.83%	3.34%	4.21%	2.76%	2.92%	2.55%	2.33%	3.25%	2.55%	2.71%	5.58%	3.02%	3.41%	1.31%	3.25%	2.40%	1.38%	2.39%	2.61%	1.56%	3.80%	2.01%	2.32%	6.88%	2.03%	1.84%	3.58%	2.10%	2.74%	5.14%	5.37%	2.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	279	7	4	33	28	20	14	23	13	14	6	18	6	2	7	14	1	5	4	4	1	6	2	2	5	4	2	4	2	6	3	8	1	7	3					
		1.68%	1.34%	1.24%	3.83%	2.67%	2.16%	1.48%	2.58%	1.50%	2.51%	1.39%	2.70%	1.81%	1.01%	1.41%	3.18%	0.21%	0.77%	0.74%	1.10%	0.39%	1.56%	0.52%	0.69%	1.44%	1.32%	0.91%	1.01%	0.61%	1.19%	1.26%	1.69%	0.36%	2.21%	0.75%					
22	"5. ""За Русь Святую"""	187	2	3	7	8	8	3	10	6	6	7	14	4	1	10	4	2	6	3	10	4	6	2	2	8	4	3	5	4	12	2	8	7	1	5					
		1.12%	0.38%	0.93%	0.81%	0.76%	0.86%	0.31%	1.12%	0.69%	1.07%	1.62%	2.10%	1.20%	0.50%	2.01%	0.91%	0.43%	0.92%	0.55%	2.76%	1.59%	1.56%	0.52%	0.69%	2.30%	1.32%	1.37%	1.27%	1.22%	2.39%	0.84%	1.69%	2.57%	0.31%	1.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	2	1	2	2	1	2	2	3	2	3	0	1	0	4	1	3	3	0	0	0	1	0	0	1	3	0	0	0	1	0	4	1	4	2					
		0.29%	0.38%	0.31%	0.23%	0.19%	0.10%	0.21%	0.22%	0.34%	0.35%	0.69%	0.0%	0.30%	0.0%	0.80%	0.22%	0.65%	0.46%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.28%	0.99%	0.0%	0.0%	0.0%	0.19%	0.0%	0.84%	0.36%	1.26%	0.50%					
24	"7. ""Новый курс - Автомобильная Россия"""	111	1	1	6	14	4	4	9	13	5	4	7	1	1	1	1	5	5	3	1	1	2	2	3	0	2	0	1	0	1	1	5	4	1	2					
		0.66%	0.19%	0.31%	0.69%	1.33%	0.43%	0.42%	1.01%	1.50%	0.89%	0.93%	1.05%	0.30%	0.50%	0.20%	0.22%	1.09%	0.77%	0.55%	0.27%	0.39%	0.52%	0.52%	1.03%	0.0%	0.66%	0.0%	0.25%	0.0%	0.19%	0.42%	1.05%	1.47%	0.31%	0.50%					
25	"8. ""Народно-республиканская партия России"""	42	2	2	0	2	3	1	1	1	1	1	4	0	2	1	0	2	0	0	1	1	1	2	1	0	2	4	0	0	0	1	1	2	2	1					
		0.25%	0.38%	0.62%	0.0%	0.19%	0.32%	0.10%	0.11%	0.11%	0.17%	0.23%	0.60%	0.0%	1.01%	0.20%	0.0%	0.43%	0.0%	0.0%	0.27%	0.39%	0.26%	0.52%	0.34%	0.0%	0.66%	1.83%	0.0%	0.0%	0.0%	0.42%	0.21%	0.73%	0.63%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	57	2	2	4	8	2	2	5	0	2	2	3	1	0	2	1	2	4	1	0	1	2	1	2	1	0	1	0	1	0	1	2	1	0	1					
		0.34%	0.38%	0.62%	0.46%	0.76%	0.21%	0.21%	0.56%	0.0%	0.35%	0.46%	0.45%	0.30%	0.0%	0.40%	0.22%	0.43%	0.61%	0.18%	0.0%	0.39%	0.52%	0.26%	0.69%	0.28%	0.0%	0.45%	0.0%	0.30%	0.0%	0.42%	0.42%	0.36%	0.0%	0.25%					
27	"10. ""Аграрная партия России"""	1459	46	7	51	52	53	45	32	41	19	21	42	22	18	33	71	46	106	81	28	80	59	30	47	47	30	6	25	39	75	36	78	18	52	23					
		8.80%	8.84%	2.17%	5.92%	4.97%	5.72%	4.78%	3.59%	4.75%	3.41%	4.88%	6.30%	6.64%	9.13%	6.65%	16.17%	10.10%	16.40%	14.99%	7.73%	31.87%	15.40%	7.81%	16.26%	13.54%	9.96%	2.75%	6.36%	11.96%	14.94%	15.12%	16.49%	6.61%	16.45%	5.76%					
28	"11. ""Истинные патриоты России"""	55	2	0	0	0	0	1	1	0	1	0	1	0	0	0	5	0	1	0	1	12	0	1	0	1	1	0	17	3	0	2	3	0	0	2					
		0.33%	0.38%	0.0%	0.0%	0.0%	0.0%	0.10%	0.11%	0.0%	0.17%	0.0%	0.15%	0.0%	0.0%	0.0%	1.13%	0.0%	0.15%	0.0%	0.27%	4.78%	0.0%	0.26%	0.0%	0.28%	0.33%	0.0%	4.32%	0.92%	0.0%	0.84%	0.63%	0.0%	0.0%	0.50%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	148	6	1	5	5	7	8	8	5	4	7	1	1	2	4	6	4	7	7	5	2	10	2	1	3	5	3	7	3	1	4	2	2	5	5					
		0.89%	1.15%	0.31%	0.58%	0.47%	0.75%	0.85%	0.89%	0.58%	0.71%	1.62%	0.15%	0.30%	1.01%	0.80%	1.36%	0.87%	1.08%	1.29%	1.38%	0.79%	2.61%	0.52%	0.34%	0.86%	1.66%	1.37%	1.78%	0.92%	0.19%	1.68%	0.42%	0.73%	1.58%	1.25%					
30	"13. ""Демократическая партия России"""	46	4	0	1	5	1	1	1	2	2	0	0	1	3	0	0	2	1	1	3	1	2	1	1	1	0	0	0	3	2	0	1	3	3	0					
		0.27%	0.76%	0.0%	0.11%	0.47%	0.10%	0.10%	0.11%	0.23%	0.35%	0.0%	0.0%	0.30%	1.52%	0.0%	0.0%	0.43%	0.15%	0.18%	0.82%	0.39%	0.52%	0.26%	0.34%	0.28%	0.0%	0.0%	0.0%	0.92%	0.39%	0.0%	0.21%	1.10%	0.94%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	4	2	3	0	0	1	2	0	0	4	1	2	0	0	3	2	0	4	0	0	2	2	4	0	0	1	0	1	0	0	3	0	2	0					
		0.25%	0.76%	0.62%	0.34%	0.0%	0.0%	0.10%	0.22%	0.0%	0.0%	0.93%	0.15%	0.60%	0.0%	0.0%	0.68%	0.43%	0.0%	0.74%	0.0%	0.0%	0.52%	0.52%	1.38%	0.0%	0.0%	0.45%	0.0%	0.30%	0.0%	0.0%	0.63%	0.0%	0.63%	0.0%					
32	"15. ""Партия СЛОН"""	23	0	1	0	2	1	1	1	2	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	3	1	1	2	0	3	0					
		0.13%	0.0%	0.31%	0.0%	0.19%	0.10%	0.10%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.22%	0.0%	0.15%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.92%	0.19%	0.42%	0.42%	0.0%	0.94%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1748	57	32	119	181	169	143	122	100	74	43	71	36	6	45	17	32	64	44	15	6	26	27	26	28	36	16	41	18	29	21	25	12	28	39					
		10.54%	10.96%	9.93%	13.82%	17.32%	18.27%	15.19%	13.72%	11.60%	13.30%	10.0%	10.66%	10.87%	3.04%	9.07%	3.87%	7.03%	9.90%	8.14%	4.14%	2.39%	6.78%	7.03%	8.99%	8.06%	11.96%	7.33%	10.43%	5.52%	5.77%	8.82%	5.28%	4.41%	8.86%	9.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	4	0	0	3	5	4	3	3	0	0	5	1	1	3	1	0	3	2	2	1	4	0	2	1	1	3	2	1	1	1	1	3	0	1					
		0.37%	0.76%	0.0%	0.0%	0.28%	0.54%	0.42%	0.33%	0.34%	0.0%	0.0%	0.75%	0.30%	0.50%	0.60%	0.22%	0.0%	0.46%	0.37%	0.55%	0.39%	1.04%	0.0%	0.69%	0.28%	0.33%	1.37%	0.50%	0.30%	0.19%	0.42%	0.21%	1.10%	0.0%	0.25%					
35	"18. ""ЛДПР"""	2189	77	47	103	140	122	122	131	130	71	62	115	54	33	76	47	42	80	56	47	25	36	69	30	52	37	28	37	29	68	17	62	35	35	74					
		13.20%	14.80%	14.59%	11.96%	13.39%	13.18%	12.96%	14.73%	15.08%	12.76%	14.41%	17.26%	16.31%	16.75%	15.32%	10.70%	9.23%	12.38%	10.37%	12.98%	9.96%	9.39%	17.96%	10.38%	14.98%	12.29%	12.84%	9.41%	8.89%	13.54%	7.14%	13.10%	12.86%	11.07%	18.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	358	12	6	12	10	11	20	17	13	6	9	12	5	5	16	19	20	6	18	13	3	13	8	4	7	7	11	6	9	9	6	10	9	17	9					
		2.15%	2.30%	1.86%	1.39%	0.95%	1.18%	2.12%	1.91%	1.50%	1.07%	2.09%	1.80%	1.51%	2.53%	3.22%	4.32%	4.39%	0.92%	3.33%	3.59%	1.19%	3.39%	2.08%	1.38%	2.01%	2.32%	5.04%	1.52%	2.76%	1.79%	2.52%	2.11%	3.30%	5.37%	2.25%					
37	"20. ""Политическая партия ""Единая Россия"""	4810	156	113	221	285	206	265	220	259	158	119	182	101	69	154	125	165	211	150	131	74	120	123	82	89	113	49	162	91	104	71	115	98	82	147					
		29.01%	30.0%	35.09%	25.66%	27.27%	22.27%	28.16%	24.74%	30.04%	28.41%	27.67%	27.32%	30.51%	35.02%	31.04%	28.47%	36.26%	32.66%	27.77%	36.18%	29.48%	31.33%	32.03%	28.37%	25.64%	37.54%	22.47%	41.22%	27.91%	20.71%	29.83%	24.31%	36.02%	25.94%	36.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	2	0	0	1	3	1	1	1	0	2	1	1	2	2	1	2	2	1	2	1	0	1	1	0	0	1	3	1	3	0	0	0	4	1					
		0.24%	0.38%	0.0%	0.0%	0.09%	0.32%	0.10%	0.11%	0.11%	0.0%	0.46%	0.15%	0.30%	1.01%	0.40%	0.22%	0.43%	0.30%	0.18%	0.55%	0.39%	0.0%	0.26%	0.34%	0.0%	0.0%	0.45%	0.76%	0.30%	0.59%	0.0%	0.0%	0.0%	1.26%	0.25%					
39	"22. ""Развитие предпринимательства"""	32	0	1	3	4	3	1	0	2	1	0	0	0	0	2	1	1	2	0	1	0	0	0	0	0	1	0	1	1	1	1	2	1	2	0					
		0.19%	0.0%	0.31%	0.34%	0.38%	0.32%	0.10%	0.0%	0.23%	0.17%	0.0%	0.0%	0.0%	0.0%	0.40%	0.22%	0.21%	0.30%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.25%	0.30%	0.19%	0.42%	0.42%	0.36%	0.63%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2692	63	53	166	146	189	167	155	155	118	86	103	47	27	68	63	86	69	91	67	15	42	68	47	62	24	43	45	84	122	36	87	20	34	44					
		16.24%	12.11%	16.45%	19.27%	13.97%	20.43%	17.74%	17.43%	17.98%	21.22%	20.0%	15.46%	14.19%	13.70%	13.70%	14.35%	18.90%	10.68%	16.85%	18.50%	5.97%	10.96%	17.70%	16.26%	17.86%	7.97%	19.72%	11.45%	25.76%	24.30%	15.12%	18.39%	7.35%	10.75%	11.02%					
																																									
41	Против всех	765	36	18	48	73	36	49	55	40	22	13	37	13	5	26	15	16	19	21	13	8	15	20	12	18	7	14	7	12	28	10	22	14	10	13					
		4.61%	6.92%	5.59%	5.57%	6.98%	3.89%	5.20%	6.18%	4.64%	3.95%	3.02%	5.55%	3.92%	2.53%	5.24%	3.41%	3.51%	2.94%	3.88%	3.59%	3.18%	3.91%	5.20%	4.15%	5.18%	2.32%	6.42%	1.78%	3.68%	5.57%	4.20%	4.65%	5.14%	3.16%	3.25%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
