Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Икрянинская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	441	13	24	25	28	7	8	18	9	32	33	15	4	16	3	6	5	1	7	9	6	5	22	4	7	13	6	5	20	4	12	8	4	15	3	0	6	28	8	2					
		2.18%	1.76%	2.03%	2.87%	1.92%	3.84%	0.82%	6.87%	3.22%	1.84%	1.93%	1.16%	5.33%	3.47%	3.12%	1.78%	3.01%	0.61%	2.16%	3.55%	2.70%	3.26%	2.10%	3.03%	2.71%	3.91%	3.26%	1.10%	3.09%	1.31%	2.49%	1.6%	2.01%	2.24%	3.03%	0.0%	1.94%	4.38%	1.94%	0.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	389	14	24	14	24	1	7	0	5	31	35	24	1	5	4	11	0	6	0	5	3	2	17	6	9	25	4	6	12	11	2	5	20	16	0	7	1	13	13	6					
		1.92%	1.90%	2.03%	1.61%	1.65%	0.54%	0.71%	0.0%	1.79%	1.78%	2.05%	1.86%	1.33%	1.08%	4.16%	3.27%	0.0%	3.70%	0.0%	1.97%	1.35%	1.30%	1.62%	4.54%	3.48%	7.53%	2.17%	1.32%	1.85%	3.61%	0.41%	1.0%	10.05%	2.39%	0.0%	1.88%	0.32%	2.03%	3.16%	2.58%					
22	"5. ""За Русь Святую"""	121	3	12	7	7	0	4	2	1	4	7	9	2	3	2	0	0	2	1	4	0	2	5	0	1	4	2	6	4	0	4	3	1	4	4	2	2	2	4	1					
		0.59%	0.40%	1.01%	0.80%	0.48%	0.0%	0.41%	0.76%	0.35%	0.23%	0.41%	0.70%	2.66%	0.65%	2.08%	0.0%	0.0%	1.23%	0.30%	1.58%	0.0%	1.30%	0.47%	0.0%	0.38%	1.20%	1.08%	1.32%	0.61%	0.0%	0.83%	0.6%	0.50%	0.59%	4.04%	0.53%	0.64%	0.31%	0.97%	0.43%					
23	"6. ""Объединенная Российская партия ""Русь"""	63	2	1	1	1	0	1	2	2	1	1	1	0	1	2	0	0	0	1	3	0	1	3	0	2	1	1	7	4	0	1	1	0	4	1	6	1	5	2	3					
		0.31%	0.27%	0.08%	0.11%	0.06%	0.0%	0.10%	0.76%	0.71%	0.05%	0.05%	0.07%	0.0%	0.21%	2.08%	0.0%	0.0%	0.0%	0.30%	1.18%	0.0%	0.65%	0.28%	0.0%	0.77%	0.30%	0.54%	1.54%	0.61%	0.0%	0.20%	0.2%	0.0%	0.59%	1.01%	1.61%	0.32%	0.78%	0.48%	1.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	130	9	7	11	13	2	4	3	2	7	7	9	0	1	1	0	5	1	2	0	2	0	5	1	4	2	0	1	2	2	7	2	6	3	0	4	1	4	0	0					
		0.64%	1.22%	0.59%	1.26%	0.89%	1.09%	0.41%	1.14%	0.71%	0.40%	0.41%	0.70%	0.0%	0.21%	1.04%	0.0%	3.01%	0.61%	0.61%	0.0%	0.90%	0.0%	0.47%	0.75%	1.55%	0.60%	0.0%	0.22%	0.30%	0.65%	1.45%	0.4%	3.01%	0.44%	0.0%	1.07%	0.32%	0.62%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	45	1	4	3	1	0	1	0	0	3	2	2	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	6	0	3	1	0	2	0	0	2	3	3	2					
		0.22%	0.13%	0.33%	0.34%	0.06%	0.0%	0.10%	0.0%	0.0%	0.17%	0.11%	0.15%	0.0%	0.0%	1.04%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.38%	0.30%	0.0%	0.22%	0.92%	0.0%	0.62%	0.2%	0.0%	0.29%	0.0%	0.0%	0.64%	0.47%	0.72%	0.86%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	0	0	2	1	0	1	0	0	3	5	5	0	1	0	0	0	1	0	2	1	0	2	0	2	0	0	1	1	0	2	0	0	2	0	1	0	1	0	0					
		0.16%	0.0%	0.0%	0.23%	0.06%	0.0%	0.10%	0.0%	0.0%	0.17%	0.29%	0.38%	0.0%	0.21%	0.0%	0.0%	0.0%	0.61%	0.0%	0.79%	0.45%	0.0%	0.19%	0.0%	0.77%	0.0%	0.0%	0.22%	0.15%	0.0%	0.41%	0.0%	0.0%	0.29%	0.0%	0.26%	0.0%	0.15%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	775	15	21	18	33	12	82	4	12	40	48	34	5	36	20	36	9	9	31	5	12	12	18	9	8	13	1	11	12	5	17	52	8	71	3	22	4	10	14	3					
		3.84%	2.03%	1.78%	2.07%	2.26%	6.59%	8.41%	1.52%	4.30%	2.30%	2.82%	2.64%	6.66%	7.82%	20.83%	10.71%	5.42%	5.55%	9.56%	1.97%	5.40%	7.84%	1.71%	6.81%	3.10%	3.91%	0.54%	2.42%	1.85%	1.64%	3.53%	10.4%	4.02%	10.62%	3.03%	5.91%	1.29%	1.56%	3.40%	1.29%					
28	"11. ""Истинные патриоты России"""	36	0	1	0	1	0	3	0	0	5	4	0	0	1	2	6	0	0	1	0	0	0	3	2	0	0	1	0	0	2	1	1	0	0	0	0	1	0	0	1					
		0.17%	0.0%	0.08%	0.0%	0.06%	0.0%	0.30%	0.0%	0.0%	0.28%	0.23%	0.0%	0.0%	0.21%	2.08%	1.78%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.28%	1.51%	0.0%	0.0%	0.54%	0.0%	0.0%	0.65%	0.20%	0.2%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.43%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	315	5	19	19	24	1	12	4	2	24	39	22	3	16	1	7	3	2	4	4	5	3	15	2	2	3	2	2	9	5	9	7	2	12	0	3	6	8	4	5					
		1.56%	0.67%	1.61%	2.18%	1.65%	0.54%	1.23%	1.52%	0.71%	1.38%	2.29%	1.71%	4.0%	3.47%	1.04%	2.08%	1.80%	1.23%	1.23%	1.58%	2.25%	1.96%	1.43%	1.51%	0.77%	0.90%	1.08%	0.44%	1.39%	1.64%	1.87%	1.4%	1.00%	1.79%	0.0%	0.80%	1.94%	1.25%	0.97%	2.15%					
30	"13. ""Демократическая партия России"""	68	1	2	2	2	0	4	0	1	6	3	5	1	2	2	0	0	2	0	0	2	0	2	0	1	1	0	0	3	3	4	2	2	2	0	0	3	4	4	2					
		0.33%	0.13%	0.16%	0.23%	0.13%	0.0%	0.41%	0.0%	0.35%	0.34%	0.17%	0.38%	1.33%	0.43%	2.08%	0.0%	0.0%	1.23%	0.0%	0.0%	0.90%	0.0%	0.19%	0.0%	0.38%	0.30%	0.0%	0.0%	0.46%	0.98%	0.83%	0.4%	1.00%	0.29%	0.0%	0.0%	0.97%	0.62%	0.97%	0.86%					
31	"14. ""Великая Россия - Евразийский Союз"""	159	6	8	2	5	6	2	1	4	9	7	6	0	3	1	4	1	2	2	0	0	3	5	4	6	2	0	4	6	0	2	3	0	7	3	4	23	13	5	0					
		0.78%	0.81%	0.67%	0.23%	0.34%	3.29%	0.20%	0.38%	1.43%	0.51%	0.41%	0.46%	0.0%	0.65%	1.04%	1.19%	0.60%	1.23%	0.61%	0.0%	0.0%	1.96%	0.47%	3.03%	2.32%	0.60%	0.0%	0.88%	0.92%	0.0%	0.41%	0.6%	0.0%	1.04%	3.03%	1.07%	7.46%	2.03%	1.21%	0.0%					
32	"15. ""Партия СЛОН"""	35	1	1	1	1	0	1	0	0	2	2	3	1	0	1	1	0	0	0	0	0	0	3	1	0	2	1	0	1	0	2	4	0	3	1	0	0	1	1	0					
		0.17%	0.13%	0.08%	0.11%	0.06%	0.0%	0.10%	0.0%	0.0%	0.11%	0.11%	0.23%	1.33%	0.0%	1.04%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.75%	0.0%	0.60%	0.54%	0.0%	0.15%	0.0%	0.41%	0.8%	0.0%	0.44%	1.01%	0.0%	0.0%	0.15%	0.24%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1374	64	78	68	136	11	81	18	9	168	135	74	1	26	1	27	8	6	17	4	7	7	91	8	14	16	12	31	30	38	28	8	4	27	3	15	17	37	30	19					
		6.81%	8.69%	6.62%	7.82%	9.35%	6.04%	8.31%	6.87%	3.22%	9.66%	7.93%	5.75%	1.33%	5.65%	1.04%	8.03%	4.81%	3.70%	5.24%	1.58%	3.15%	4.57%	8.69%	6.06%	5.42%	4.81%	6.52%	6.82%	4.63%	12.5%	5.82%	1.6%	2.01%	4.04%	3.03%	4.03%	5.51%	5.79%	7.29%	8.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	85	3	4	1	3	2	4	1	0	3	5	1	1	3	1	1	1	0	3	3	2	3	2	1	1	2	2	2	0	3	4	6	1	5	1	0	3	5	1	1					
		0.42%	0.40%	0.33%	0.11%	0.20%	1.09%	0.41%	0.38%	0.0%	0.17%	0.29%	0.07%	1.33%	0.65%	1.04%	0.29%	0.60%	0.0%	0.92%	1.18%	0.90%	1.96%	0.19%	0.75%	0.38%	0.60%	1.08%	0.44%	0.0%	0.98%	0.83%	1.2%	0.50%	0.74%	1.01%	0.0%	0.97%	0.78%	0.24%	0.43%					
35	"18. ""ЛДПР"""	3521	167	231	187	290	28	159	59	18	345	304	291	13	54	15	14	3	19	39	35	15	18	205	5	28	36	31	74	76	57	67	113	47	143	8	51	22	113	94	47					
		17.45%	22.69%	19.60%	21.51%	19.94%	15.38%	16.32%	22.51%	6.45%	19.85%	17.86%	22.64%	17.33%	11.73%	15.62%	4.16%	1.80%	11.72%	12.03%	13.83%	6.75%	11.76%	19.57%	3.78%	10.85%	10.84%	16.84%	16.29%	11.74%	18.75%	13.92%	22.6%	23.61%	21.40%	8.08%	13.70%	7.14%	17.71%	22.87%	20.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	318	10	28	12	20	2	25	9	7	18	27	19	0	5	0	2	0	2	7	1	1	1	17	1	7	7	1	11	15	4	3	7	1	16	2	5	1	10	11	3					
		1.57%	1.35%	2.37%	1.38%	1.37%	1.09%	2.56%	3.43%	2.50%	1.03%	1.58%	1.47%	0.0%	1.08%	0.0%	0.59%	0.0%	1.23%	2.16%	0.39%	0.45%	0.65%	1.62%	0.75%	2.71%	2.10%	0.54%	2.42%	2.31%	1.31%	0.62%	1.4%	0.50%	2.39%	2.02%	1.34%	0.32%	1.56%	2.67%	1.29%					
37	"20. ""Политическая партия ""Единая Россия"""	6694	215	346	272	469	71	380	80	121	628	628	471	22	173	20	62	72	70	97	95	87	54	344	57	83	113	65	107	162	76	156	156	62	198	42	112	97	223	113	95					
		33.18%	29.21%	29.37%	31.30%	32.25%	39.01%	39.01%	30.53%	43.36%	36.13%	36.89%	36.65%	29.33%	37.60%	20.83%	18.45%	43.37%	43.20%	29.93%	37.54%	39.18%	35.29%	32.85%	43.18%	32.17%	34.03%	35.32%	23.56%	25.03%	25.0%	32.43%	31.2%	31.15%	29.64%	42.42%	30.10%	31.49%	34.95%	27.49%	40.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	2	1	0	1	1	4	0	2	4	0	3	0	1	0	0	1	1	0	0	0	2	1	0	1	1	0	0	6	1	1	1	0	1	0	0	0	2	2	1					
		0.20%	0.27%	0.08%	0.0%	0.06%	0.54%	0.41%	0.0%	0.71%	0.23%	0.0%	0.23%	0.0%	0.21%	0.0%	0.0%	0.60%	0.61%	0.0%	0.0%	0.0%	1.30%	0.09%	0.0%	0.38%	0.30%	0.0%	0.0%	0.92%	0.32%	0.20%	0.2%	0.0%	0.14%	0.0%	0.0%	0.0%	0.31%	0.48%	0.43%					
39	"22. ""Развитие предпринимательства"""	55	1	3	2	3	2	2	2	0	7	6	3	0	0	0	1	0	0	3	0	1	0	2	0	2	3	0	2	2	0	0	3	2	1	0	0	0	2	0	0					
		0.27%	0.13%	0.25%	0.23%	0.20%	1.09%	0.20%	0.76%	0.0%	0.40%	0.35%	0.23%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.92%	0.0%	0.45%	0.0%	0.19%	0.0%	0.77%	0.90%	0.0%	0.44%	0.30%	0.0%	0.0%	0.6%	1.00%	0.14%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3412	140	244	126	249	13	113	30	35	221	250	181	7	52	10	132	30	16	78	58	37	19	176	18	47	46	31	126	213	66	113	75	21	79	17	92	71	103	61	16					
		16.91%	19.02%	20.71%	14.49%	17.12%	7.14%	11.60%	11.45%	12.54%	12.71%	14.68%	14.08%	9.33%	11.30%	10.41%	39.28%	18.07%	9.87%	24.07%	22.92%	16.66%	12.41%	16.80%	13.63%	18.21%	13.85%	16.84%	27.75%	32.92%	21.71%	23.49%	15.0%	10.55%	11.82%	17.17%	24.73%	23.05%	16.14%	14.84%	6.89%					
																																														
41	Против всех	889	40	56	55	80	6	42	15	10	88	86	64	5	25	5	10	6	10	10	6	8	6	48	5	5	8	9	27	27	16	14	9	3	24	6	15	16	14	6	4					
		4.40%	5.43%	4.75%	6.32%	5.50%	3.29%	4.31%	5.72%	3.58%	5.06%	5.05%	4.98%	6.66%	5.43%	5.20%	2.97%	3.61%	6.17%	3.08%	2.37%	3.60%	3.92%	4.58%	3.78%	1.93%	2.40%	4.89%	5.94%	4.17%	5.26%	2.91%	1.8%	1.50%	3.59%	6.06%	4.03%	5.19%	2.19%	1.45%	1.72%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
