Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Красногорская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418					
18	1.Политическая партия «Аграрная партия России»	162	13	9	9	4	12	7	3	10	0	3	14	24	3	4	23	3	10	11					
		2.49%	2.56%	4.89%	2.61%	2.33%	4.80%	1.22%	1.34%	2.44%	0.00%	1.33%	1.88%	6.09%	1.73%	4.21%	3.22%	3.26%	5.00%	1.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	2	1	2	0	0	1	0	1	1	0	3	0	1	0	4	0	0	3					
		0.29%	0.39%	0.54%	0.58%	0.00%	0.00%	0.17%	0.00%	0.24%	0.27%	0.00%	0.40%	0.00%	0.58%	0.00%	0.56%	0.00%	0.00%	0.36%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	404	21	6	15	1	12	36	29	17	17	3	81	42	10	4	50	10	11	39					
		6.21%	4.14%	3.26%	4.35%	0.58%	4.80%	6.27%	12.95%	4.16%	4.56%	1.33%	10.87%	10.66%	5.78%	4.21%	6.99%	10.87%	5.50%	4.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	1	0	0	0	0	1	0	2	0	0	2	2	0	0	4	0	0	0					
		0.18%	0.20%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.49%	0.00%	0.00%	0.27%	0.51%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	2	1					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.14%	0.00%	1.00%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	523	42	15	28	7	26	32	17	30	32	27	56	29	19	4	59	13	14	73					
		8.04%	8.28%	8.15%	8.12%	4.07%	10.40%	5.57%	7.59%	7.33%	8.58%	11.95%	7.52%	7.36%	10.98%	4.21%	8.25%	14.13%	7.00%	8.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	316	29	4	12	7	7	18	6	5	19	6	52	12	8	1	60	1	13	56					
		4.86%	5.72%	2.17%	3.48%	4.07%	2.80%	3.14%	2.68%	1.22%	5.09%	2.65%	6.98%	3.05%	4.62%	1.05%	8.39%	1.09%	6.50%	6.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	3	1	2	0	3	2	0	2	1	1	7	0	0	1	2	1	2	7					
		0.54%	0.59%	0.54%	0.58%	0.00%	1.20%	0.35%	0.00%	0.49%	0.27%	0.44%	0.94%	0.00%	0.00%	1.05%	0.28%	1.09%	1.00%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4943	392	148	273	151	185	470	162	335	300	181	520	284	129	81	498	63	147	624					
		76.03%	77.32%	80.43%	79.13%	87.79%	74.00%	81.88%	72.32%	81.91%	80.43%	80.09%	69.80%	72.08%	74.57%	85.26%	69.65%	68.48%	73.50%	75.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	15	0	0	1	0	0	2	0	2	0	0	5	1	1	0	2	0	0	1					
		0.23%	0.00%	0.00%	0.29%	0.00%	0.00%	0.35%	0.00%	0.49%	0.00%	0.00%	0.67%	0.25%	0.58%	0.00%	0.28%	0.00%	0.00%	0.12%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
