Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Сладковская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	69	2	1	0	1	0	2	0	2	4	1	2	0	2	0	1	0	0	0	0	0	0	1	2	18	22	2	2	0	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	39	2	1	0	1	1	3	2	0	2	1	2	1	1	0	2	0	0	1	0	1	1	2	0	5	3	3	1	1	1	1					
14	Число погашенных открепительных удостоверений	100	2	3	4	3	4	2	4	2	5	3	12	4	2	4	3	4	4	4	4	4	4	3	2	0	2	2	2	4	4	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	160	10	0	2	3	1	4	7	9	9	1	14	0	7	5	1	7	2	5	1	3	7	5	3	15	13	1	4	4	7	10					
		1.87%	2.76%	0.0%	1.65%	2.54%	1.0%	1.06%	5.18%	5.52%	2.06%	1.21%	1.35%	0.0%	2.56%	5.0%	0.65%	1.85%	3.77%	1.05%	1.56%	1.63%	3.08%	2.5%	2.05%	1.95%	1.16%	1.49%	1.22%	3.41%	4.06%	1.86%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	125	2	0	1	1	0	0	0	1	6	1	8	2	2	0	4	4	0	1	0	2	0	0	1	24	44	0	5	0	1	15					
		1.46%	0.55%	0.0%	0.82%	0.84%	0.0%	0.0%	0.0%	0.61%	1.37%	1.21%	0.77%	2.10%	0.73%	0.0%	2.63%	1.05%	0.0%	0.21%	0.0%	1.08%	0.0%	0.0%	0.68%	3.12%	3.95%	0.0%	1.53%	0.0%	0.58%	2.79%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	168	12	2	8	5	1	3	0	4	9	3	21	0	7	6	3	9	0	11	0	3	1	3	2	16	15	1	1	3	5	14					
		1.97%	3.31%	1.43%	6.61%	4.23%	1.0%	0.79%	0.0%	2.45%	2.06%	3.65%	2.03%	0.0%	2.56%	6.0%	1.97%	2.38%	0.0%	2.31%	0.0%	1.63%	0.44%	1.5%	1.36%	2.08%	1.34%	1.49%	0.30%	2.56%	2.90%	2.60%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	79	7	2	2	2	0	3	0	0	9	2	11	0	2	0	1	3	1	1	0	0	1	1	0	15	3	0	2	3	1	7					
		0.92%	1.93%	1.43%	1.65%	1.69%	0.0%	0.79%	0.0%	0.0%	2.06%	2.43%	1.06%	0.0%	0.73%	0.0%	0.65%	0.79%	1.88%	0.21%	0.0%	0.0%	0.44%	0.5%	0.0%	1.95%	0.26%	0.0%	0.61%	2.56%	0.58%	1.30%					
22	"5. ""За Русь Святую"""	31	3	1	0	0	0	2	1	0	3	0	0	0	0	0	2	1	0	1	1	0	0	1	2	3	7	0	0	0	2	1					
		0.36%	0.82%	0.71%	0.0%	0.0%	0.0%	0.53%	0.74%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.26%	0.0%	0.21%	1.56%	0.0%	0.0%	0.5%	1.36%	0.39%	0.62%	0.0%	0.0%	0.0%	1.16%	0.18%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	0	1	0	0	1	0	2	0	0	7	0	1	1	2	0	0	1	0	1	2	1	1	1	0	0	3	0	2	2					
		0.34%	0.0%	0.0%	0.82%	0.0%	0.0%	0.26%	0.0%	1.22%	0.0%	0.0%	0.67%	0.0%	0.36%	1.0%	1.31%	0.0%	0.0%	0.21%	0.0%	0.54%	0.88%	0.5%	0.68%	0.13%	0.0%	0.0%	0.92%	0.0%	1.16%	0.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	0	1	1	0	0	0	1	1	1	1	11	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0					
		0.28%	0.0%	0.71%	0.82%	0.0%	0.0%	0.0%	0.74%	0.61%	0.22%	1.21%	1.06%	1.05%	0.36%	0.0%	0.0%	0.26%	0.0%	0.21%	0.0%	0.0%	0.44%	0.5%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.85%	0.0%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	5					
		0.16%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.30%	0.0%	0.0%	0.93%					
27	"10. ""Аграрная партия России"""	494	19	22	5	20	7	12	9	8	59	11	23	4	12	5	9	36	0	21	1	2	5	26	6	32	63	3	22	4	14	34					
		5.80%	5.24%	15.82%	4.13%	16.94%	7.0%	3.19%	6.66%	4.90%	13.56%	13.41%	2.22%	4.21%	4.39%	5.0%	5.92%	9.52%	0.0%	4.42%	1.56%	1.08%	2.20%	13.0%	4.10%	4.16%	5.66%	4.47%	6.74%	3.41%	8.13%	6.33%					
28	"11. ""Истинные патриоты России"""	10	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	1	0					
		0.11%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	1.63%	0.44%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	161	5	2	3	1	3	7	1	4	5	0	33	0	7	2	4	1	1	13	0	1	2	6	5	13	19	6	3	3	1	10					
		1.89%	1.38%	1.43%	2.47%	0.84%	3.0%	1.86%	0.74%	2.45%	1.14%	0.0%	3.19%	0.0%	2.56%	2.0%	2.63%	0.26%	1.88%	2.73%	0.0%	0.54%	0.88%	3.0%	3.42%	1.69%	1.70%	8.95%	0.92%	2.56%	0.58%	1.86%					
30	"13. ""Демократическая партия России"""	30	0	0	0	1	0	0	0	0	1	0	4	0	1	0	4	2	0	2	0	1	0	3	0	4	5	0	1	0	0	1					
		0.35%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.38%	0.0%	0.36%	0.0%	2.63%	0.52%	0.0%	0.42%	0.0%	0.54%	0.0%	1.5%	0.0%	0.52%	0.44%	0.0%	0.30%	0.0%	0.0%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	5	0	0	0	1	1	0	0	1	0	2	1	0	0	2	2	0	2	0	0	0	1	0	3	2	0	1	0	0	2					
		0.30%	1.38%	0.0%	0.0%	0.0%	1.0%	0.26%	0.0%	0.0%	0.22%	0.0%	0.19%	1.05%	0.0%	0.0%	1.31%	0.52%	0.0%	0.42%	0.0%	0.0%	0.0%	0.5%	0.0%	0.39%	0.17%	0.0%	0.30%	0.0%	0.0%	0.37%					
32	"15. ""Партия СЛОН"""	10	1	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1					
		0.11%	0.27%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.36%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	277	5	7	9	3	1	7	3	3	12	3	45	2	8	1	3	12	0	11	4	4	11	2	8	22	69	0	4	2	3	13					
		3.25%	1.38%	5.03%	7.43%	2.54%	1.0%	1.86%	2.22%	1.84%	2.75%	3.65%	4.36%	2.10%	2.93%	1.0%	1.97%	3.17%	0.0%	2.31%	6.25%	2.17%	4.84%	1.0%	5.47%	2.86%	6.19%	0.0%	1.22%	1.70%	1.74%	2.42%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	0	1	0	0	3	0	2	1	1	3	0	1	0	0	1	0	2	0	3	0	0	0	3	4	0	1	0	1	1					
		0.34%	0.27%	0.0%	0.82%	0.0%	0.0%	0.79%	0.0%	1.22%	0.22%	1.21%	0.29%	0.0%	0.36%	0.0%	0.0%	0.26%	0.0%	0.42%	0.0%	1.63%	0.0%	0.0%	0.0%	0.39%	0.35%	0.0%	0.30%	0.0%	0.58%	0.18%					
35	"18. ""ЛДПР"""	1195	47	24	21	30	12	37	16	29	55	8	155	14	32	14	30	66	0	102	7	16	16	39	14	95	162	3	41	14	46	50					
		14.04%	12.98%	17.26%	17.35%	25.42%	12.0%	9.84%	11.85%	17.79%	12.64%	9.75%	15.01%	14.73%	11.72%	14.0%	19.73%	17.46%	0.0%	21.47%	10.93%	8.69%	7.04%	19.5%	9.58%	12.35%	14.55%	4.47%	12.57%	11.96%	26.74%	9.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	128	2	1	3	2	0	8	0	0	4	1	15	3	6	1	3	4	0	19	0	0	1	2	2	12	18	0	7	1	3	10					
		1.50%	0.55%	0.71%	2.47%	1.69%	0.0%	2.12%	0.0%	0.0%	0.91%	1.21%	1.45%	3.15%	2.19%	1.0%	1.97%	1.05%	0.0%	4.0%	0.0%	0.0%	0.44%	1.0%	1.36%	1.56%	1.61%	0.0%	2.14%	0.85%	1.74%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	4017	167	60	37	31	57	234	86	80	219	20	396	44	113	30	64	200	47	186	41	131	138	82	86	345	456	46	193	73	69	286					
		47.19%	46.13%	43.16%	30.57%	26.27%	57.0%	62.23%	63.70%	49.07%	50.34%	24.39%	38.37%	46.31%	41.39%	30.0%	42.10%	52.91%	88.67%	39.15%	64.06%	71.19%	60.79%	41.0%	58.90%	44.86%	40.97%	68.65%	59.20%	62.39%	40.11%	53.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	1	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	3	0	0	1	0	0	2	1	0	0	0	3	2					
		0.23%	0.55%	0.71%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.22%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.44%	0.0%	0.0%	0.26%	0.08%	0.0%	0.0%	0.0%	1.74%	0.37%					
39	"22. ""Развитие предпринимательства"""	16	1	0	2	0	0	1	0	0	0	2	3	1	0	0	0	0	0	1	1	1	1	0	0	0	2	0	0	0	0	0					
		0.18%	0.27%	0.0%	1.65%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	2.43%	0.29%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.56%	0.54%	0.44%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1040	29	12	15	12	16	31	10	10	22	24	228	21	47	13	13	23	0	59	6	9	29	22	11	122	160	1	30	7	9	49					
		12.21%	8.01%	8.63%	12.39%	10.16%	16.0%	8.24%	7.40%	6.13%	5.05%	29.26%	22.09%	22.10%	17.21%	13.0%	8.55%	6.08%	0.0%	12.42%	9.37%	4.89%	12.77%	11.0%	7.53%	15.86%	14.37%	1.49%	9.20%	5.98%	5.23%	9.12%					
																																					
41	Против всех	326	36	4	4	7	0	13	1	8	16	4	36	2	17	17	2	4	0	30	2	3	10	4	4	29	47	5	7	0	4	10					
		3.83%	9.94%	2.87%	3.30%	5.93%	0.0%	3.45%	0.74%	4.90%	3.67%	4.87%	3.48%	2.10%	6.22%	17.0%	1.31%	1.05%	0.0%	6.31%	3.12%	1.63%	4.40%	2.0%	2.73%	3.77%	4.22%	7.46%	2.14%	0.0%	2.32%	1.86%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
