Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
"Наименование Избирательной комиссии:    Новокузнецк, Куйбышевская"																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1359	УИК №1360	УИК №1361	УИК №1362					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	866	5	10	8	26	24	38	32	17	22	4	5	7	24	30	24	47	28	32	38	29	16	15	26	14	23	5	15	42	27	35	30	29	58	1	5	39	7	17	2	1	4	0	1	3	1					
		2.74%	0.95%	2.23%	1.90%	2.57%	1.99%	3.46%	4.61%	2.03%	3.86%	1.53%	1.65%	3.03%	2.62%	3.55%	2.97%	4.12%	2.64%	5.70%	5.61%	2.18%	4.04%	2.54%	2.81%	1.63%	2.15%	0.88%	2.98%	3.42%	2.71%	3.61%	3.15%	2.85%	3.84%	0.53%	1.61%	2.84%	1.44%	1.45%	0.97%	0.52%	0.69%	0.0%	0.61%	1.76%	0.68%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	517	4	6	4	13	18	14	11	10	10	1	1	2	19	13	13	18	22	7	9	23	15	14	16	17	14	11	12	23	32	16	16	21	12	4	3	30	11	15	5	5	3	1	2	1	0					
		1.63%	0.76%	1.33%	0.95%	1.28%	1.49%	1.27%	1.58%	1.19%	1.75%	0.38%	0.33%	0.86%	2.07%	1.54%	1.61%	1.57%	2.07%	1.24%	1.32%	1.73%	3.78%	2.37%	1.73%	1.98%	1.31%	1.94%	2.38%	1.87%	3.21%	1.65%	1.68%	2.06%	0.79%	2.15%	0.97%	2.19%	2.26%	1.28%	2.42%	2.61%	0.52%	0.97%	1.22%	0.58%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1532	19	16	14	48	76	47	36	19	14	10	11	6	48	42	53	103	63	24	28	62	24	24	26	29	38	22	18	104	70	66	61	68	118	3	8	39	3	50	4	2	7	2	2	4	1					
		4.85%	3.61%	3.57%	3.32%	4.74%	6.30%	4.28%	5.19%	2.27%	2.46%	3.84%	3.63%	2.59%	5.25%	4.98%	6.56%	9.03%	5.94%	4.27%	4.13%	4.67%	6.06%	4.06%	2.81%	3.38%	3.56%	3.88%	3.57%	8.48%	7.03%	6.81%	6.40%	6.69%	7.83%	1.61%	2.58%	2.84%	0.61%	4.27%	1.94%	1.04%	1.21%	1.94%	1.22%	2.35%	0.68%					
22	"5. ""За Русь Святую"""	141	0	4	6	5	4	2	4	4	0	2	0	3	6	3	4	5	11	6	2	7	0	3	3	1	3	4	1	3	5	1	5	4	11	2	1	4	0	5	2	0	0	0	0	5	0					
		0.44%	0.0%	0.89%	1.42%	0.49%	0.33%	0.18%	0.57%	0.47%	0.0%	0.76%	0.0%	1.29%	0.65%	0.35%	0.49%	0.43%	1.03%	1.06%	0.29%	0.52%	0.0%	0.50%	0.32%	0.11%	0.28%	0.70%	0.19%	0.24%	0.50%	0.10%	0.52%	0.39%	0.72%	1.07%	0.32%	0.29%	0.0%	0.42%	0.97%	0.0%	0.0%	0.0%	0.0%	2.94%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	76	0	4	1	0	4	0	3	2	1	3	5	0	1	2	0	1	0	1	1	3	0	0	4	2	2	1	1	0	4	4	6	0	5	0	0	1	3	5	4	0	0	1	0	0	1					
		0.24%	0.0%	0.89%	0.23%	0.0%	0.33%	0.0%	0.43%	0.23%	0.17%	1.15%	1.65%	0.0%	0.10%	0.23%	0.0%	0.08%	0.0%	0.17%	0.14%	0.22%	0.0%	0.0%	0.43%	0.23%	0.18%	0.17%	0.19%	0.0%	0.40%	0.41%	0.63%	0.0%	0.33%	0.0%	0.0%	0.07%	0.61%	0.42%	1.94%	0.0%	0.0%	0.97%	0.0%	0.0%	0.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	185	4	3	1	5	10	4	5	4	3	1	4	2	2	4	1	5	7	4	4	8	1	4	8	1	5	3	5	6	9	6	7	10	21	0	1	11	2	3	1	0	0	0	0	0	0					
		0.58%	0.76%	0.66%	0.23%	0.49%	0.82%	0.36%	0.72%	0.47%	0.52%	0.38%	1.32%	0.86%	0.21%	0.47%	0.12%	0.43%	0.66%	0.71%	0.59%	0.60%	0.25%	0.67%	0.86%	0.11%	0.46%	0.52%	0.99%	0.48%	0.90%	0.61%	0.73%	0.98%	1.39%	0.0%	0.32%	0.80%	0.41%	0.25%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	31	1	0	2	0	3	0	1	0	3	0	0	0	1	0	0	0	1	1	0	0	2	1	1	5	1	1	2	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0					
		0.09%	0.19%	0.0%	0.47%	0.0%	0.24%	0.0%	0.14%	0.0%	0.52%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.09%	0.17%	0.0%	0.0%	0.50%	0.16%	0.10%	0.58%	0.09%	0.17%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.14%	0.0%	0.08%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	107	0	1	2	7	3	7	0	4	1	1	0	0	0	1	2	4	2	3	5	8	2	0	1	0	4	5	0	10	3	6	3	3	10	1	0	1	2	2	0	0	1	1	0	1	0					
		0.33%	0.0%	0.22%	0.47%	0.69%	0.24%	0.63%	0.0%	0.47%	0.17%	0.38%	0.0%	0.0%	0.0%	0.11%	0.24%	0.35%	0.18%	0.53%	0.73%	0.60%	0.50%	0.0%	0.10%	0.0%	0.37%	0.88%	0.0%	0.81%	0.30%	0.61%	0.31%	0.29%	0.66%	0.53%	0.0%	0.07%	0.41%	0.17%	0.0%	0.0%	0.17%	0.97%	0.0%	0.58%	0.0%					
27	"10. ""Аграрная партия России"""	501	4	10	7	14	12	13	5	7	5	3	1	4	16	11	9	14	13	13	8	14	5	9	11	9	17	8	10	19	18	12	18	23	21	2	9	15	13	50	12	5	13	3	9	5	2					
		1.58%	0.76%	2.23%	1.66%	1.38%	0.99%	1.18%	0.72%	0.83%	0.87%	1.15%	0.33%	1.73%	1.75%	1.30%	1.11%	1.22%	1.22%	2.31%	1.18%	1.05%	1.26%	1.52%	1.19%	1.05%	1.59%	1.41%	1.98%	1.54%	1.80%	1.23%	1.89%	2.26%	1.39%	1.07%	2.91%	1.09%	2.68%	4.27%	5.82%	2.61%	2.26%	2.91%	5.52%	2.94%	1.37%					
28	"11. ""Истинные патриоты России"""	24	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	1	2	0	1	0	0	3	0	0	1	0	0	0	0	1	0	1	0	0	2	3	0	1	0	1	1	0	1	0	0					
		0.07%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.12%	0.08%	0.18%	0.0%	0.14%	0.0%	0.0%	0.50%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.09%	0.0%	0.0%	0.64%	0.21%	0.0%	0.08%	0.0%	0.52%	0.17%	0.0%	0.61%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	194	0	2	2	6	6	10	4	5	3	2	0	1	7	8	6	2	8	4	3	11	4	3	7	11	4	1	3	5	6	1	2	11	8	5	2	8	6	5	2	0	6	3	0	1	0					
		0.61%	0.0%	0.44%	0.47%	0.59%	0.49%	0.91%	0.57%	0.59%	0.52%	0.76%	0.0%	0.43%	0.76%	0.94%	0.74%	0.17%	0.75%	0.71%	0.44%	0.82%	1.01%	0.50%	0.75%	1.28%	0.37%	0.17%	0.59%	0.40%	0.60%	0.10%	0.21%	1.08%	0.53%	2.68%	0.64%	0.58%	1.23%	0.42%	0.97%	0.0%	1.04%	2.91%	0.0%	0.58%	0.0%					
30	"13. ""Демократическая партия России"""	35	0	0	0	0	1	0	0	1	0	0	0	0	3	4	0	2	2	0	1	0	0	1	1	0	1	3	2	3	1	0	2	1	0	0	2	1	2	1	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.32%	0.47%	0.0%	0.17%	0.18%	0.0%	0.14%	0.0%	0.0%	0.16%	0.10%	0.0%	0.09%	0.52%	0.39%	0.24%	0.10%	0.0%	0.21%	0.09%	0.0%	0.0%	0.64%	0.07%	0.41%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	0	0	2	0	5	1	0	1	0	0	1	0	5	0	0	0	1	0	1	1	0	0	0	1	0	0	1	2	2	2	0	0	2	1	1	3	3	1	0	0	0	0	0	0	3					
		0.12%	0.0%	0.0%	0.47%	0.0%	0.41%	0.09%	0.0%	0.11%	0.0%	0.0%	0.33%	0.0%	0.54%	0.0%	0.0%	0.0%	0.09%	0.0%	0.14%	0.07%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.19%	0.16%	0.20%	0.20%	0.0%	0.0%	0.13%	0.53%	0.32%	0.21%	0.61%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.06%					
32	"15. ""Партия СЛОН"""	36	0	0	1	4	2	0	3	0	1	0	1	0	1	2	1	3	0	1	2	1	1	1	1	1	0	0	0	4	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0					
		0.11%	0.0%	0.0%	0.23%	0.39%	0.16%	0.0%	0.43%	0.0%	0.17%	0.0%	0.33%	0.0%	0.10%	0.23%	0.12%	0.26%	0.0%	0.17%	0.29%	0.07%	0.25%	0.16%	0.10%	0.11%	0.0%	0.0%	0.0%	0.32%	0.10%	0.10%	0.0%	0.0%	0.06%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2283	29	30	17	107	82	92	38	42	28	19	19	6	64	79	66	130	66	53	57	95	18	40	34	32	51	40	21	152	93	102	112	108	129	9	7	73	19	70	15	4	15	6	12	2	0					
		7.23%	5.52%	6.69%	4.03%	10.58%	6.80%	8.38%	5.48%	5.03%	4.92%	7.30%	6.27%	2.59%	7.00%	9.37%	8.17%	11.40%	6.22%	9.44%	8.41%	7.16%	4.54%	6.77%	3.68%	3.73%	4.77%	7.05%	4.17%	12.39%	9.34%	10.52%	11.76%	10.64%	8.56%	4.83%	2.26%	5.33%	3.91%	5.98%	7.28%	2.09%	2.60%	5.82%	7.36%	1.17%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	0	1	1	0	1	0	0	0	4	0	1	0	1	1	4	2	0	1	1	1	0	0	0	1	2	2	2	1	0	1	0	0	1	1	3	0	5	0	1	2	1	0	1	1					
		0.13%	0.0%	0.0%	0.23%	0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	1.53%	0.0%	0.43%	0.0%	0.11%	0.12%	0.35%	0.18%	0.0%	0.14%	0.07%	0.25%	0.0%	0.0%	0.0%	0.09%	0.35%	0.39%	0.16%	0.10%	0.0%	0.10%	0.0%	0.0%	0.53%	0.32%	0.21%	0.0%	0.42%	0.0%	0.52%	0.34%	0.97%	0.0%	0.58%	0.68%					
35	"18. ""ЛДПР"""	4922	105	79	78	169	211	129	117	163	122	42	44	54	130	116	111	156	157	78	94	233	71	101	174	178	210	98	94	159	153	127	127	126	227	30	51	198	79	165	25	17	72	15	13	17	7					
		15.59%	20.0%	17.63%	18.52%	16.71%	17.51%	11.75%	16.88%	19.54%	21.44%	16.15%	14.52%	23.37%	14.22%	13.76%	13.75%	13.68%	14.81%	13.90%	13.88%	17.57%	17.92%	17.11%	18.85%	20.77%	19.68%	17.28%	18.68%	12.96%	15.37%	13.10%	13.34%	12.41%	15.06%	16.12%	16.50%	14.46%	16.28%	14.10%	12.13%	8.90%	12.52%	14.56%	7.97%	10.0%	4.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	292	3	5	3	16	7	14	3	7	5	0	3	1	10	9	12	17	12	8	7	12	2	10	6	6	13	6	7	12	8	6	7	9	13	2	2	15	1	5	2	0	3	0	1	2	0					
		0.92%	0.57%	1.11%	0.71%	1.58%	0.58%	1.27%	0.43%	0.83%	0.87%	0.0%	0.99%	0.43%	1.09%	1.06%	1.48%	1.49%	1.13%	1.42%	1.03%	0.90%	0.50%	1.69%	0.65%	0.70%	1.21%	1.05%	1.39%	0.97%	0.80%	0.61%	0.73%	0.88%	0.86%	1.07%	0.64%	1.09%	0.20%	0.42%	0.97%	0.0%	0.52%	0.0%	0.61%	1.17%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	15606	289	204	226	457	545	577	328	444	291	135	176	124	452	399	379	478	494	221	331	638	182	298	516	447	536	291	246	502	444	449	422	463	655	94	167	757	268	652	106	136	402	55	106	108	116					
		49.44%	55.04%	45.53%	53.68%	45.20%	45.22%	52.59%	47.33%	53.23%	51.14%	51.92%	58.08%	53.67%	49.45%	47.33%	46.96%	41.92%	46.60%	39.39%	48.89%	48.11%	45.95%	50.50%	55.90%	52.15%	50.23%	51.32%	48.90%	40.94%	44.62%	46.33%	44.32%	45.61%	43.46%	50.53%	54.04%	55.29%	55.25%	55.72%	51.45%	71.20%	69.91%	53.39%	65.03%	63.52%	80.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	2	0	0	3	2	2	0	1	0	1	0	2	0	0	4	1	3	0	1	1	2	1	3	1	1	2	0	2	3	1	0	0	2	1	1	3	2	2	0	7	2	1	1	0	2					
		0.19%	0.38%	0.0%	0.0%	0.29%	0.16%	0.18%	0.0%	0.11%	0.0%	0.38%	0.0%	0.86%	0.0%	0.0%	0.49%	0.08%	0.28%	0.0%	0.14%	0.07%	0.50%	0.16%	0.32%	0.11%	0.09%	0.35%	0.0%	0.16%	0.30%	0.10%	0.0%	0.0%	0.13%	0.53%	0.32%	0.21%	0.41%	0.17%	0.0%	3.66%	0.34%	0.97%	0.61%	0.0%	1.37%					
39	"22. ""Развитие предпринимательства"""	72	2	2	1	1	2	1	3	2	0	0	0	0	2	5	1	6	3	2	1	2	0	4	3	2	3	0	0	4	2	0	4	4	1	0	1	5	2	1	0	0	0	0	0	0	0					
		0.22%	0.38%	0.44%	0.23%	0.09%	0.16%	0.09%	0.43%	0.23%	0.0%	0.0%	0.0%	0.0%	0.21%	0.59%	0.12%	0.52%	0.28%	0.35%	0.14%	0.15%	0.0%	0.67%	0.32%	0.23%	0.28%	0.0%	0.0%	0.32%	0.20%	0.0%	0.42%	0.39%	0.06%	0.0%	0.32%	0.36%	0.41%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2013	30	36	15	68	96	79	56	50	28	22	20	6	61	62	56	84	95	48	35	81	28	35	28	56	78	32	26	97	53	61	70	80	88	11	24	63	24	59	16	7	24	9	2	8	6					
		6.37%	5.71%	8.03%	3.56%	6.72%	7.96%	7.20%	8.08%	5.99%	4.92%	8.46%	6.60%	2.59%	6.67%	7.35%	6.93%	7.36%	8.96%	8.55%	5.16%	6.10%	7.07%	5.93%	3.03%	6.53%	7.31%	5.64%	5.16%	7.91%	5.32%	6.29%	7.35%	7.88%	5.83%	5.91%	7.76%	4.60%	4.94%	5.04%	7.76%	3.66%	4.17%	8.73%	1.22%	4.70%	4.13%					
																																																				
41	Против всех	1275	15	19	19	46	59	44	20	25	23	6	5	10	33	36	42	37	38	36	37	58	13	18	35	24	37	14	14	62	38	66	47	39	109	8	12	71	14	18	5	2	11	1	3	4	2					
		4.03%	2.85%	4.24%	4.51%	4.54%	4.89%	4.01%	2.88%	2.99%	4.04%	2.30%	1.65%	4.32%	3.61%	4.27%	5.20%	3.24%	3.58%	6.41%	5.46%	4.37%	3.28%	3.05%	3.79%	2.80%	3.46%	2.46%	2.78%	5.05%	3.81%	6.81%	4.93%	3.84%	7.23%	4.30%	3.88%	5.18%	2.88%	1.53%	2.42%	1.04%	1.91%	0.97%	1.84%	2.35%	1.37%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
