9	Число недействительных избирательных бюллетеней	470	33	30	21	28	20	22	22	25	23	18	19	28	29	23	25	11	14	13	12	14	18	19	3									
10	Число действительных избирательных бюллетеней	34430	1494	1621	1700	1644	1393	1499	1712	1357	1681	1600	1424	1581	1685	1578	1578	1603	1509	1493	1585	1530	1589	1443	131									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	383	13	12	24	15	16	11	15	22	18	28	13	10	14	19	30	23	13	20	17	12	17	20	1									
		1.10%	0.85%	0.73%	1.39%	0.90%	1.13%	0.72%	0.87%	1.59%	1.06%	1.73%	0.90%	0.62%	0.82%	1.19%	1.87%	1.43%	0.85%	1.33%	1.06%	0.78%	1.06%	1.37%	0.75%									
14	Грудинин Павел Николаевич	4126	176	195	197	211	179	175	218	181	183	181	152	184	190	201	187	206	157	178	151	199	189	219	17									
		11.82%	11.53%	11.81%	11.45%	12.62%	12.67%	11.51%	12.57%	13.10%	10.74%	11.19%	10.53%	11.44%	11.09%	12.55%	11.67%	12.76%	10.31%	11.82%	9.46%	12.89%	11.76%	14.98%	12.69%									
15	Жириновский Владимир Вольфович	1393	49	51	38	71	35	61	66	60	76	69	72	74	69	59	64	67	65	83	68	53	76	54	13									
		3.99%	3.21%	3.09%	2.21%	4.25%	2.48%	4.01%	3.81%	4.34%	4.46%	4.26%	4.99%	4.60%	4.03%	3.69%	3.99%	4.15%	4.27%	5.51%	4.26%	3.43%	4.73%	3.69%	9.70%									
16	Путин Владимир Владимирович	24301	1068	1085	1145	1101	933	1080	1192	941	1198	1131	1031	1144	1248	1123	1086	1122	1112	1049	1205	1069	1113	1035	90									
		69.63%	69.94%	65.72%	66.53%	65.85%	66.03%	71.01%	68.74%	68.09%	70.31%	69.90%	71.45%	71.10%	72.81%	70.14%	67.75%	69.52%	73.01%	69.65%	75.45%	69.24%	69.26%	70.79%	67.16%									
17	Собчак Ксения Анатольевна	1737	62	116	116	120	96	72	91	55	78	72	75	69	75	85	94	64	62	60	57	80	80	53	5									
		4.98%	4.06%	7.03%	6.74%	7.18%	6.79%	4.73%	5.25%	3.98%	4.58%	4.45%	5.20%	4.29%	4.38%	5.31%	5.86%	3.97%	4.07%	3.98%	3.57%	5.18%	4.98%	3.63%	3.73%									
18	Сурайкин Максим Александрович	279	16	14	7	14	9	14	11	14	13	11	7	7	17	11	15	16	9	16	12	14	15	15	2									
		0.80%	1.05%	0.85%	0.41%	0.84%	0.64%	0.92%	0.63%	1.01%	0.76%	0.68%	0.49%	0.44%	0.99%	0.69%	0.94%	0.99%	0.59%	1.06%	0.75%	0.91%	0.93%	1.03%	1.49%									
19	Титов Борис Юрьевич	694	42	53	47	20	36	30	34	26	31	36	29	46	19	21	24	31	27	30	25	37	32	17	1									
		1.99%	2.75%	3.21%	2.73%	1.20%	2.55%	1.97%	1.96%	1.88%	1.82%	2.22%	2.01%	2.86%	1.11%	1.31%	1.50%	1.92%	1.77%	1.99%	1.57%	2.40%	1.99%	1.16%	0.75%									
20	Явлинский Григорий Алексеевич	1517	68	95	126	92	89	56	85	58	84	72	45	47	53	59	78	74	64	57	50	66	67	30	2									
		4.35%	4.45%	5.75%	7.32%	5.50%	6.30%	3.68%	4.90%	4.20%	4.93%	4.45%	3.12%	2.92%	3.09%	3.69%	4.87%	4.58%	4.20%	3.78%	3.13%	4.27%	4.17%	2.05%	1.49%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
