Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																			
Дата голосования: 18.09.2016																																			
																																			
Наименование Избирательной комиссии:    Ачхой-Мартановская																																			
																																			
Сводная таблица итогов голосования по федеральному избирательному округу																																			
																																			
		Сумма	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	4	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0									
		0.01%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.05%	0.00%	0.00%	0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	67	2	4	0	1	3	2	4	3	1	4	2	1	0	6	10	2	1	3	6	0	2	4	1	5									
		0.18%	0.12%	0.27%	0.00%	0.09%	0.25%	0.16%	0.28%	0.24%	0.06%	0.26%	0.11%	0.05%	0.00%	0.33%	0.35%	0.08%	0.06%	0.14%	0.21%	0.00%	0.21%	0.37%	0.34%	0.22%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	29	3	2	0	0	2	1	1	1	0	1	1	0	0	3	2	4	0	0	3	1	0	1	1	2									
		0.08%	0.18%	0.14%	0.00%	0.00%	0.17%	0.08%	0.07%	0.08%	0.00%	0.06%	0.06%	0.00%	0.00%	0.16%	0.07%	0.17%	0.00%	0.00%	0.11%	0.12%	0.00%	0.09%	0.34%	0.09%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	7	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0									
		0.02%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.10%	0.00%	0.00%	0.03%	0.00%	0.06%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	22	2	0	3	2	0	3	0	2	0	0	1	0	1	0	0	0	0	0	3	0	2	0	2	1									
		0.06%	0.12%	0.00%	0.31%	0.19%	0.00%	0.25%	0.00%	0.16%	0.00%	0.00%	0.06%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.21%	0.00%	0.67%	0.04%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	18	0	1	1	1	2	1	1	0	1	0	2	0	0	0	3	0	2	0	1	1	0	1	0	0									
		0.05%	0.00%	0.07%	0.10%	0.09%	0.17%	0.08%	0.07%	0.00%	0.06%	0.00%	0.11%	0.00%	0.00%	0.00%	0.10%	0.00%	0.12%	0.00%	0.04%	0.12%	0.00%	0.09%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	472	20	23	7	2	26	18	15	10	16	12	16	27	16	34	43	22	26	52	38	12	6	13	0	18									
		1.25%	1.21%	1.57%	0.71%	0.19%	2.20%	1.48%	1.05%	0.80%	0.96%	0.78%	0.92%	1.37%	1.18%	1.85%	1.49%	0.91%	1.58%	2.36%	1.36%	1.43%	0.62%	1.21%	0.00%	0.79%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
