Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Гудермесская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №420	УИК №421					
		0.30%	0.10%	0.0%	0.0%	0.46%	1.82%	0.31%	0.0%	5.68%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	0.0%	0.0%	2.84%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	272	17	0	0	8	0	3	0	3	8	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	177	0	5	6					
		0.45%	0.86%	0.0%	0.0%	0.41%	0.0%	0.18%	0.0%	0.28%	0.87%	0.0%	0.0%	0.59%	0.0%	0.0%	1.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	9.67%	0.0%	0.30%	0.60%					
30	"13. ""Демократическая партия России"""	19	3	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0					
		0.03%	0.15%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.06%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	2	0	0	0	0	1	35	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0					
		0.10%	0.10%	0.0%	0.0%	0.0%	0.0%	0.06%	3.24%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.06%	0.0%					
32	"15. ""Партия СЛОН"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	133	6	0	0	4	0	6	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	46	0	0	0	0	18	0	8	9					
		0.22%	0.30%	0.0%	0.0%	0.20%	0.0%	0.37%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	1.99%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.48%	0.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	3	0	0	5	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0					
		0.04%	0.15%	0.0%	0.0%	0.25%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	154	7	0	0	11	8	26	0	0	10	0	0	4	0	7	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	38	3	5	7					
		0.25%	0.35%	0.0%	0.0%	0.56%	0.56%	1.62%	0.0%	0.0%	1.09%	0.0%	0.0%	0.15%	0.0%	0.47%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	2.07%	0.41%	0.30%	0.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	102	5	0	0	0	0	2	0	43	7	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0					
		0.16%	0.25%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	4.07%	0.76%	0.0%	0.0%	0.71%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.12%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	56741	1794	1853	1121	1838	1325	1508	1026	864	838	995	1392	2361	1548	1420	885	1191	1786	2134	2070	1270	763	840	1355	1406	538	498	1519	1445	1562	1449	2073	1532	1350	2163	1034	2625	408	654	1144	713	1558	893					
		94.20%	91.76%	96.06%	98.76%	95.03%	93.11%	94.25%	95.0%	81.81%	91.48%	96.78%	99.28%	94.17%	95.49%	95.49%	92.18%	99.16%	99.77%	97.35%	93.66%	92.97%	92.37%	95.02%	97.55%	96.10%	85.39%	92.73%	100.0%	98.63%	95.82%	98.43%	92.13%	97.51%	94.20%	93.83%	99.90%	95.48%	100.0%	96.31%	62.54%	98.75%	94.08%	90.29%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	1	0	0	0	0	1	0	6	0	0	0	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.03%	0.05%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.56%	0.0%	0.0%	0.0%	0.15%	0.18%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	2	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0					
		0.01%	0.10%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	496	29	43	0	22	15	18	0	25	27	0	0	40	0	21	16	0	0	0	0	0	0	0	14	6	0	3	0	0	0	0	0	7	0	33	0	44	0	25	23	3	57	25					
		0.82%	1.48%	2.22%	0.0%	1.13%	1.05%	1.12%	0.0%	2.36%	2.94%	0.0%	0.0%	1.59%	0.0%	1.41%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	0.41%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	1.43%	0.0%	1.60%	0.0%	3.68%	1.25%	0.41%	3.44%	2.52%					
																																																	
41	Против всех	217	8	0	14	0	0	17	10	0	0	0	2	2	2	11	8	10	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0	0	57	0	0	28	0	2	4					
		0.36%	0.40%	0.0%	1.23%	0.0%	0.0%	1.06%	0.92%	0.0%	0.0%	0.0%	0.14%	0.07%	0.12%	0.73%	0.83%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.43%	3.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.07%	0.0%	0.0%	1.53%	0.0%	0.12%	0.40%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
