Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    ТИК Железнодорожного округа г. Курска																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №1209					
20	3.Политическая партия «Демократическая партия России»	65	0	2	3	4	0	2	4	1	2	5	4	0	1	2	2	1	1	1	5	2	0	4	4	3	2	3	0	2	3	0	2	0	0					
		0.18%	0.00%	0.14%	0.34%	0.24%	0.00%	0.21%	0.26%	0.11%	0.20%	0.40%	0.27%	0.00%	0.09%	0.15%	0.14%	0.08%	0.07%	0.07%	0.35%	0.15%	0.00%	0.41%	0.29%	0.25%	0.17%	0.55%	0.00%	0.24%	0.23%	0.00%	0.17%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4681	157	176	112	238	104	86	183	141	131	103	92	138	187	239	236	204	257	239	185	164	167	71	138	121	100	56	26	141	230	9	218	19	13					
		13.21%	12.15%	12.07%	12.77%	14.33%	12.73%	9.01%	11.85%	14.83%	13.41%	8.23%	6.30%	13.06%	16.74%	17.61%	16.85%	16.16%	17.95%	16.99%	12.86%	12.65%	18.64%	7.20%	9.85%	9.98%	8.61%	10.29%	5.49%	16.67%	17.25%	5.00%	18.63%	12.03%	25.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	181	0	8	2	13	2	9	6	7	5	6	4	1	0	6	8	15	8	9	8	9	4	3	5	9	1	2	3	1	19	2	6	0	0					
		0.51%	0.00%	0.55%	0.23%	0.78%	0.24%	0.94%	0.39%	0.74%	0.51%	0.48%	0.27%	0.09%	0.00%	0.44%	0.57%	1.19%	0.56%	0.64%	0.56%	0.69%	0.45%	0.30%	0.36%	0.74%	0.09%	0.37%	0.63%	0.12%	1.43%	1.11%	0.51%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	73	3	5	1	2	3	0	2	3	1	2	4	2	5	0	5	2	3	3	3	4	1	5	1	0	0	1	0	2	6	1	3	0	0					
		0.21%	0.23%	0.34%	0.11%	0.12%	0.37%	0.00%	0.13%	0.32%	0.10%	0.16%	0.27%	0.19%	0.45%	0.00%	0.36%	0.16%	0.21%	0.21%	0.21%	0.31%	0.11%	0.51%	0.07%	0.00%	0.00%	0.18%	0.00%	0.24%	0.45%	0.56%	0.26%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3370	77	103	93	133	93	77	143	124	84	105	105	105	99	136	129	94	128	145	157	139	81	97	145	141	116	66	80	90	145	16	102	19	3					
		9.51%	5.96%	7.06%	10.60%	8.01%	11.38%	8.06%	9.26%	13.04%	8.60%	8.39%	7.19%	9.93%	8.86%	10.02%	9.21%	7.45%	8.94%	10.31%	10.91%	10.73%	9.04%	9.84%	10.35%	11.63%	9.99%	12.13%	16.88%	10.64%	10.88%	8.89%	8.72%	12.03%	5.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6279	373	397	184	264	133	205	207	118	155	319	566	157	120	175	164	191	257	230	206	249	90	249	245	160	258	76	81	110	157	21	130	27	5					
		17.73%	28.87%	27.23%	20.98%	15.89%	16.28%	21.47%	13.41%	12.41%	15.86%	25.50%	38.77%	14.85%	10.74%	12.90%	11.71%	15.13%	17.95%	16.35%	14.32%	19.21%	10.04%	25.25%	17.49%	13.20%	22.22%	13.97%	17.09%	13.00%	11.78%	11.67%	11.11%	17.09%	9.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	362	12	11	8	17	10	6	20	11	10	8	12	15	8	6	12	14	15	10	7	8	12	11	16	16	11	9	7	14	25	1	17	2	1					
		1.02%	0.93%	0.75%	0.91%	1.02%	1.22%	0.63%	1.30%	1.16%	1.02%	0.64%	0.82%	1.42%	0.72%	0.44%	0.86%	1.11%	1.05%	0.71%	0.49%	0.62%	1.34%	1.12%	1.14%	1.32%	0.95%	1.65%	1.48%	1.65%	1.88%	0.56%	1.45%	1.27%	1.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18448	604	666	429	890	433	520	900	493	527	638	624	578	645	713	767	663	672	696	787	664	482	471	777	700	605	299	262	434	654	122	622	85	26					
		52.08%	46.75%	45.68%	48.92%	53.58%	52.99%	54.45%	58.29%	51.84%	53.94%	50.99%	42.74%	54.68%	57.74%	52.54%	54.75%	52.54%	46.93%	49.47%	54.69%	51.23%	53.79%	47.77%	55.46%	57.76%	52.11%	54.96%	55.27%	51.30%	49.06%	67.78%	53.16%	53.80%	50.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	466	13	20	13	29	17	12	18	15	13	9	8	11	13	18	17	21	18	25	19	8	14	15	11	20	19	6	1	21	17	0	21	2	2					
		1.32%	1.01%	1.37%	1.48%	1.75%	2.08%	1.26%	1.17%	1.58%	1.33%	0.72%	0.55%	1.04%	1.16%	1.33%	1.21%	1.66%	1.26%	1.78%	1.32%	0.62%	1.56%	1.52%	0.79%	1.65%	1.64%	1.10%	0.21%	2.48%	1.28%	0.00%	1.79%	1.27%	3.85%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
