Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Пыть-Яхская городская																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381					
		5.48%	5.92%	6.88%	6.25%	6.19%	6.93%	4.87%	7.92%	4.92%	5.09%	4.30%	3.73%	3.19%	3.92%	4.05%	2.98%					
22	"5. ""За Русь Святую"""	49	3	3	7	4	2	5	4	2	6	4	4	0	0	2	3					
		0.36%	0.26%	0.32%	0.55%	0.31%	0.16%	0.54%	0.37%	0.15%	0.95%	0.59%	0.55%	0.0%	0.0%	0.38%	0.47%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	2	1	2	2	2	1	2	4	0	2	0	2	1	2	1					
		0.18%	0.17%	0.10%	0.15%	0.15%	0.16%	0.10%	0.18%	0.31%	0.0%	0.29%	0.0%	0.30%	0.28%	0.38%	0.15%					
24	"7. ""Новый курс - Автомобильная Россия"""	140	10	9	5	17	15	9	7	15	10	7	6	11	8	4	7					
		1.05%	0.88%	0.96%	0.39%	1.33%	1.25%	0.97%	0.65%	1.19%	1.59%	1.03%	0.83%	1.67%	2.24%	0.77%	1.09%					
25	"8. ""Народно-республиканская партия России"""	23	3	1	1	7	2	1	1	3	0	1	0	1	0	1	1					
		0.17%	0.26%	0.10%	0.07%	0.54%	0.16%	0.10%	0.09%	0.23%	0.0%	0.14%	0.0%	0.15%	0.0%	0.19%	0.15%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	3	3	10	2	3	5	3	3	1	1	2	2	1	3	1					
		0.32%	0.26%	0.32%	0.79%	0.15%	0.25%	0.54%	0.27%	0.23%	0.15%	0.14%	0.27%	0.30%	0.28%	0.57%	0.15%					
27	"10. ""Аграрная партия России"""	257	21	14	27	23	20	16	31	31	16	15	11	12	7	5	8					
		1.94%	1.85%	1.50%	2.13%	1.80%	1.67%	1.73%	2.89%	2.46%	2.54%	2.22%	1.52%	1.82%	1.96%	0.96%	1.25%					
28	"11. ""Истинные патриоты России"""	42	12	0	1	4	4	6	2	2	0	1	2	0	2	2	4					
		0.31%	1.06%	0.0%	0.07%	0.31%	0.33%	0.64%	0.18%	0.15%	0.0%	0.14%	0.27%	0.0%	0.56%	0.38%	0.62%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	110	7	7	11	14	12	6	10	12	6	6	1	7	2	2	7					
		0.83%	0.61%	0.75%	0.87%	1.09%	1.00%	0.64%	0.93%	0.95%	0.95%	0.89%	0.13%	1.06%	0.56%	0.38%	1.09%					
30	"13. ""Демократическая партия России"""	25	0	1	2	3	4	1	5	3	0	0	3	2	0	0	1					
		0.18%	0.0%	0.10%	0.15%	0.23%	0.33%	0.10%	0.46%	0.23%	0.0%	0.0%	0.41%	0.30%	0.0%	0.0%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	2	1	6	3	3	6	3	0	1	1	3	6	2	1	1					
		0.29%	0.17%	0.10%	0.47%	0.23%	0.25%	0.64%	0.27%	0.0%	0.15%	0.14%	0.41%	0.91%	0.56%	0.19%	0.15%					
32	"15. ""Партия СЛОН"""	20	6	0	1	2	1	4	2	1	0	0	0	0	0	1	2					
		0.15%	0.53%	0.0%	0.07%	0.15%	0.08%	0.43%	0.18%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.31%					
33	"16. ""Родина"" (народно-патриотический союз)"""	869	72	75	113	105	92	41	66	96	41	34	48	31	19	18	18					
		6.56%	6.36%	8.07%	8.95%	8.22%	7.68%	4.43%	6.15%	7.62%	6.52%	5.04%	6.64%	4.71%	5.32%	3.47%	2.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	4	2	0	1	2	0	1	1	4	0	0	3	5	0	2					
		0.18%	0.35%	0.21%	0.0%	0.07%	0.16%	0.0%	0.09%	0.07%	0.63%	0.0%	0.0%	0.45%	1.40%	0.0%	0.31%					
35	"18. ""ЛДПР"""	2618	206	172	229	241	231	192	186	235	133	158	169	171	75	82	138					
		19.76%	18.21%	18.51%	18.14%	18.88%	19.29%	20.77%	17.35%	18.66%	21.17%	23.44%	23.40%	25.98%	21.00%	15.83%	21.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	154	17	14	16	16	15	8	11	11	6	3	6	9	8	6	8					
		1.16%	1.50%	1.50%	1.26%	1.25%	1.25%	0.86%	1.02%	0.87%	0.95%	0.44%	0.83%	1.36%	2.24%	1.15%	1.25%					
37	"20. ""Политическая партия ""Единая Россия"""	4741	348	347	446	455	422	345	388	457	218	249	261	223	110	256	216					
		35.79%	30.76%	37.35%	35.34%	35.65%	35.25%	37.33%	36.19%	36.29%	34.71%	36.94%	36.14%	33.89%	30.81%	49.42%	33.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	0	1	1	1	0	1	3	3	1	1	0	0	1	0					
		0.09%	0.0%	0.0%	0.07%	0.07%	0.08%	0.0%	0.09%	0.23%	0.47%	0.14%	0.13%	0.0%	0.0%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	2	4	2	2	1	2	3	3	5	6	1	0	1	2	0					
		0.25%	0.17%	0.43%	0.15%	0.15%	0.08%	0.21%	0.27%	0.23%	0.79%	0.89%	0.13%	0.0%	0.28%	0.38%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1398	134	78	124	127	116	83	108	151	56	72	79	67	61	51	91					
		10.55%	11.84%	8.39%	9.82%	9.95%	9.69%	8.98%	10.07%	11.99%	8.91%	10.68%	10.94%	10.18%	17.08%	9.84%	14.28%					
																						
41	Против всех	856	98	66	74	55	72	69	72	64	42	46	50	50	18	28	52					
		6.46%	8.66%	7.10%	5.86%	4.31%	6.01%	7.46%	6.71%	5.08%	6.68%	6.82%	6.92%	7.59%	5.04%	5.40%	8.16%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
