Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Порецкая																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
		0.15%	0.00%	0.21%	0.00%	0.00%	0.38%	0.45%	0.00%	0.00%	0.00%	0.10%	0.43%	0.00%	1.22%	0.39%	0.00%	0.15%	0.00%	0.15%	0.00%	0.00%	0.00%	0.68%	1.54%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	786	28	31	13	8	11	39	2	24	10	62	12	5	0	32	91	52	91	61	107	18	1	12	1	22	8	10	12	8	15					
		7.96%	10.04%	6.39%	4.14%	8.08%	4.17%	8.72%	2.15%	10.30%	6.06%	6.14%	5.19%	8.62%	0.00%	6.24%	12.64%	7.90%	11.21%	8.94%	13.13%	6.55%	1.19%	8.11%	1.54%	6.79%	6.02%	2.49%	12.37%	14.04%	4.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	1	1	0	1	0	0					
		0.13%	0.36%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.30%	0.25%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.75%	0.00%	1.03%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1					
		0.08%	0.00%	0.21%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.14%	0.15%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	535	12	19	8	4	12	14	5	11	21	44	16	1	4	17	49	37	57	48	82	7	2	11	1	19	3	16	1	6	8					
		5.42%	4.30%	3.92%	2.55%	4.04%	4.55%	3.13%	5.38%	4.72%	12.73%	4.36%	6.93%	1.72%	4.88%	3.31%	6.81%	5.62%	7.02%	7.04%	10.06%	2.55%	2.38%	7.43%	1.54%	5.86%	2.26%	3.99%	1.03%	10.53%	2.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	261	8	21	7	0	6	13	1	6	3	13	2	0	1	10	35	18	28	13	36	6	2	5	1	6	2	14	1	1	2					
		2.64%	2.87%	4.33%	2.23%	0.00%	2.27%	2.91%	1.08%	2.58%	1.82%	1.29%	0.87%	0.00%	1.22%	1.95%	4.86%	2.74%	3.45%	1.91%	4.42%	2.18%	2.38%	3.38%	1.54%	1.85%	1.50%	3.49%	1.03%	1.75%	0.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	612	33	42	5	1	8	126	9	4	4	42	12	0	2	25	29	25	43	63	42	19	7	6	1	12	1	5	0	1	45					
		6.20%	11.83%	8.66%	1.59%	1.01%	3.03%	28.19%	9.68%	1.72%	2.42%	4.16%	5.19%	0.00%	2.44%	4.87%	4.03%	3.80%	5.30%	9.24%	5.15%	6.91%	8.33%	4.05%	1.54%	3.70%	0.75%	1.25%	0.00%	1.75%	13.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7378	183	355	273	86	218	229	71	182	126	830	176	51	73	411	485	494	573	480	533	221	69	105	56	259	117	348	78	39	257					
		74.70%	65.59%	73.20%	86.94%	86.87%	82.58%	51.23%	76.34%	78.11%	76.36%	82.26%	76.19%	87.93%	89.02%	80.12%	67.36%	75.08%	70.57%	70.38%	65.40%	80.36%	82.14%	70.95%	86.15%	79.94%	87.97%	86.78%	80.41%	68.42%	76.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	6	4	1	0	1	1	1	1	0	1	0	0	0	5	1	4	4	2	3	1	0	3	0	0	1	2	3	0	0					
		0.46%	2.15%	0.82%	0.32%	0.00%	0.38%	0.22%	1.08%	0.43%	0.00%	0.10%	0.00%	0.00%	0.00%	0.97%	0.14%	0.61%	0.49%	0.29%	0.37%	0.36%	0.00%	2.03%	0.00%	0.00%	0.75%	0.50%	3.09%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
