Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Лопатинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	146	0	1	0	1	0	3	3	0	1	18	2	1	0	5	5	23	30	27	2	0	4	0	2	2	8	5	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	49	2	2	3	3	0	2	1	1	1	1	2	1	1	0	2	2	4	5	1	1	2	1	3	1	1	1	1	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	37	0	1	0	7	2	0	0	2	14	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	7	1	0	0	0	0	0	0	1	1	4	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	356	0	1	6	22	10	12	17	9	60	0	11	2	2	11	7	38	22	42	7	4	13	3	35	0	6	1	2	1	12					
		3.37%	0.00%	0.98%	6.12%	5.66%	5.52%	4.23%	5.65%	3.26%	7.52%	0.00%	5.05%	2.22%	2.30%	2.31%	1.70%	3.48%	2.17%	3.87%	3.38%	3.70%	7.10%	4.62%	10.00%	0.00%	0.71%	0.18%	0.34%	0.85%	6.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	494	1	0	5	24	13	10	11	14	64	1	12	9	1	4	5	96	59	87	10	5	25	4	25	0	0	1	1	0	7					
		4.68%	1.08%	0.00%	5.10%	6.17%	7.18%	3.52%	3.65%	5.07%	8.02%	0.32%	5.50%	10.00%	1.15%	0.84%	1.22%	8.79%	5.81%	8.01%	4.83%	4.63%	13.66%	6.15%	7.14%	0.00%	0.00%	0.18%	0.17%	0.00%	3.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	31	1	0	1	5	0	0	1	1	2	0	0	0	0	1	1	4	4	7	1	1	0	0	1	0	0	0	0	0	0					
		0.29%	1.08%	0.00%	1.02%	1.29%	0.00%	0.00%	0.33%	0.36%	0.25%	0.00%	0.00%	0.00%	0.00%	0.21%	0.24%	0.37%	0.39%	0.64%	0.48%	0.93%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	756	1	0	5	17	18	26	53	8	52	11	11	11	7	11	11	119	81	192	13	6	13	6	62	4	1	4	2	3	8					
		7.17%	1.08%	0.00%	5.10%	4.37%	9.94%	9.15%	17.61%	2.90%	6.52%	3.48%	5.05%	12.22%	8.05%	2.31%	2.68%	10.90%	7.98%	17.68%	6.28%	5.56%	7.10%	9.23%	17.71%	8.70%	0.12%	0.74%	0.34%	2.56%	4.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	0	0	0	4	1	1	1	2	4	0	2	3	0	1	0	9	15	13	0	0	1	0	4	0	0	0	2	0	0					
		0.60%	0.00%	0.00%	0.00%	1.03%	0.55%	0.35%	0.33%	0.72%	0.50%	0.00%	0.92%	3.33%	0.00%	0.21%	0.00%	0.82%	1.48%	1.20%	0.00%	0.00%	0.55%	0.00%	1.14%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8630	90	101	78	294	133	235	199	218	579	304	175	65	71	449	384	788	824	731	167	87	131	52	220	42	838	532	581	113	149					
		81.80%	96.77%	99.02%	79.59%	75.58%	73.48%	82.75%	66.11%	78.99%	72.56%	96.20%	80.28%	72.22%	81.61%	94.13%	93.43%	72.16%	81.18%	67.31%	80.68%	80.56%	71.58%	80.00%	62.86%	91.30%	99.17%	98.15%	98.64%	96.58%	80.98%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	0	0	0	1	5	0	1	1	2	0	0	0	0	0	1	1	2	7	1	0	0	0	2	0	0	0	1	0	1					
		0.25%	0.00%	0.00%	0.00%	0.26%	2.76%	0.00%	0.33%	0.36%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.09%	0.20%	0.64%	0.48%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.17%	0.00%	0.54%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
