Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Коркинская городская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960					
		1.88%	2.74%	2.85%	2.11%	2.98%	1.04%	2.74%	2.79%	2.34%	1.89%	1.71%	1.66%	0.99%	2.71%	1.42%	1.36%	0.48%	2.51%	0.44%	0.66%	1.35%	1.09%	1.41%	0.88%	0.86%	1.95%	1.87%	1.31%	0.97%	1.90%	1.54%	0.0%	2.81%	2.18%	1.48%	2.42%	2.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	6092	212	196	169	185	164	163	163	227	196	239	224	146	180	93	50	159	103	53	89	141	152	64	303	380	196	232	260	95	26	85	32	210	228	251	208	218					
		22.80%	25.26%	21.49%	18.79%	18.40%	18.95%	19.45%	16.87%	21.29%	19.54%	24.16%	21.98%	16.06%	16.85%	18.97%	13.66%	19.39%	15.25%	23.34%	19.86%	31.90%	27.68%	22.69%	33.70%	41.21%	22.50%	29.07%	37.84%	23.11%	24.76%	18.76%	18.28%	26.88%	23.70%	26.61%	20.17%	21.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	773	27	27	36	35	34	24	49	44	43	33	39	17	37	13	7	23	19	2	12	7	14	4	28	13	25	21	18	10	1	13	1	14	27	16	20	20					
		2.89%	3.21%	2.96%	4.00%	3.48%	3.93%	2.86%	5.07%	4.12%	4.28%	3.33%	3.82%	1.87%	3.46%	2.65%	1.91%	2.80%	2.81%	0.88%	2.67%	1.58%	2.55%	1.41%	3.11%	1.40%	2.87%	2.63%	2.62%	2.43%	0.95%	2.86%	0.57%	1.79%	2.80%	1.69%	1.93%	1.99%					
22	"5. ""За Русь Святую"""	67	0	6	1	1	2	2	2	5	3	1	1	0	4	1	2	1	1	0	3	0	1	1	3	1	4	3	0	2	0	3	1	2	4	4	1	1					
		0.25%	0.0%	0.65%	0.11%	0.09%	0.23%	0.23%	0.20%	0.46%	0.29%	0.10%	0.09%	0.0%	0.37%	0.20%	0.54%	0.12%	0.14%	0.0%	0.66%	0.0%	0.18%	0.35%	0.33%	0.10%	0.45%	0.37%	0.0%	0.48%	0.0%	0.66%	0.57%	0.25%	0.41%	0.42%	0.09%	0.09%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	1	3	3	0	4	2	1	3	1	4	5	2	2	1	1	3	1	1	0	1	0	1	1	1	0	1	0	4	0	1	1	0	0	3	0	3					
		0.20%	0.11%	0.32%	0.33%	0.0%	0.46%	0.23%	0.10%	0.28%	0.09%	0.40%	0.49%	0.22%	0.18%	0.20%	0.27%	0.36%	0.14%	0.44%	0.0%	0.22%	0.0%	0.35%	0.11%	0.10%	0.0%	0.12%	0.0%	0.97%	0.0%	0.22%	0.57%	0.0%	0.0%	0.31%	0.0%	0.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	129	8	7	4	7	7	3	5	5	8	3	3	6	1	1	2	5	1	2	1	0	3	0	3	2	2	2	3	3	1	1	2	2	5	7	5	9					
		0.48%	0.95%	0.76%	0.44%	0.69%	0.80%	0.35%	0.51%	0.46%	0.79%	0.30%	0.29%	0.66%	0.09%	0.20%	0.54%	0.60%	0.14%	0.88%	0.22%	0.0%	0.54%	0.0%	0.33%	0.21%	0.22%	0.25%	0.43%	0.72%	0.95%	0.22%	1.14%	0.25%	0.51%	0.74%	0.48%	0.89%					
25	"8. ""Народно-республиканская партия России"""	22	3	4	1	0	0	1	1	0	1	2	1	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1					
		0.08%	0.35%	0.43%	0.11%	0.0%	0.0%	0.11%	0.10%	0.0%	0.09%	0.20%	0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.22%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.10%	0.0%	0.0%	0.09%					
26	"9. ""Российская экологическая партия ""Зеленые"""	84	5	1	2	6	2	5	2	2	3	0	9	12	4	0	1	1	4	1	0	1	2	0	1	1	1	2	1	0	0	1	0	2	2	3	2	5					
		0.31%	0.59%	0.10%	0.22%	0.59%	0.23%	0.59%	0.20%	0.18%	0.29%	0.0%	0.88%	1.32%	0.37%	0.0%	0.27%	0.12%	0.59%	0.44%	0.0%	0.22%	0.36%	0.0%	0.11%	0.10%	0.11%	0.25%	0.14%	0.0%	0.0%	0.22%	0.0%	0.25%	0.20%	0.31%	0.19%	0.49%					
27	"10. ""Аграрная партия России"""	346	12	13	11	16	9	16	18	13	11	7	8	10	10	5	9	13	9	0	9	16	10	8	5	7	7	6	9	5	1	13	5	12	5	10	12	16					
		1.29%	1.43%	1.42%	1.22%	1.59%	1.04%	1.90%	1.86%	1.21%	1.09%	0.70%	0.78%	1.10%	0.93%	1.02%	2.45%	1.58%	1.33%	0.0%	2.00%	3.61%	1.82%	2.83%	0.55%	0.75%	0.80%	0.75%	1.31%	1.21%	0.95%	2.86%	2.85%	1.53%	0.51%	1.06%	1.16%	1.59%					
28	"11. ""Истинные патриоты России"""	15	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	3	0	0	0	1	1	0	0	0	0	2	0	0	1					
		0.05%	0.0%	0.0%	0.11%	0.0%	0.0%	0.11%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.14%	0.24%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.09%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	192	9	3	5	7	13	7	8	6	5	5	5	4	4	1	5	3	1	2	4	1	3	2	7	5	7	11	8	1	5	3	0	3	9	10	12	8					
		0.71%	1.07%	0.32%	0.55%	0.69%	1.50%	0.83%	0.82%	0.56%	0.49%	0.50%	0.49%	0.44%	0.37%	0.20%	1.36%	0.36%	0.14%	0.88%	0.89%	0.22%	0.54%	0.70%	0.77%	0.54%	0.80%	1.37%	1.16%	0.24%	4.76%	0.66%	0.0%	0.38%	0.93%	1.06%	1.16%	0.79%					
30	"13. ""Демократическая партия России"""	50	3	1	1	3	3	2	2	1	3	3	2	0	4	0	1	0	1	1	0	0	0	0	0	1	3	5	0	3	0	1	2	0	2	0	0	2					
		0.18%	0.35%	0.10%	0.11%	0.29%	0.34%	0.23%	0.20%	0.09%	0.29%	0.30%	0.19%	0.0%	0.37%	0.0%	0.27%	0.0%	0.14%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.34%	0.62%	0.0%	0.72%	0.0%	0.22%	1.14%	0.0%	0.20%	0.0%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	2	4	1	0	3	3	1	0	2	1	1	1	0	0	3	0	0	0	0	0	0	0	0	1	1	2	1	1	0	1	1	1	2	0	2					
		0.13%	0.0%	0.21%	0.44%	0.09%	0.0%	0.35%	0.31%	0.09%	0.0%	0.20%	0.09%	0.11%	0.09%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.12%	0.29%	0.24%	0.95%	0.0%	0.57%	0.12%	0.10%	0.21%	0.0%	0.19%					
32	"15. ""Партия СЛОН"""	32	0	1	1	4	0	4	1	1	0	1	4	1	0	1	0	1	1	0	0	0	1	2	2	0	0	0	1	0	0	0	1	1	0	2	0	1					
		0.11%	0.0%	0.10%	0.11%	0.39%	0.0%	0.47%	0.10%	0.09%	0.0%	0.10%	0.39%	0.11%	0.0%	0.20%	0.0%	0.12%	0.14%	0.0%	0.0%	0.0%	0.18%	0.70%	0.22%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.57%	0.12%	0.0%	0.21%	0.0%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	832	27	20	44	28	39	41	40	44	39	24	38	21	40	23	7	19	23	2	10	8	14	5	20	16	23	18	14	18	2	17	8	19	28	27	33	33					
		3.11%	3.21%	2.19%	4.89%	2.78%	4.50%	4.89%	4.14%	4.12%	3.88%	2.42%	3.72%	2.31%	3.74%	4.69%	1.91%	2.31%	3.40%	0.88%	2.23%	1.80%	2.55%	1.77%	2.22%	1.73%	2.64%	2.25%	2.03%	4.37%	1.90%	3.75%	4.57%	2.43%	2.91%	2.86%	3.20%	3.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	4	1	1	0	3	0	1	3	2	2	0	4	5	0	2	3	3	0	0	0	0	1	4	0	1	2	0	2	1	4	0	0	1	1	1	2					
		0.20%	0.47%	0.10%	0.11%	0.0%	0.34%	0.0%	0.10%	0.28%	0.19%	0.20%	0.0%	0.44%	0.46%	0.0%	0.54%	0.36%	0.44%	0.0%	0.0%	0.0%	0.0%	0.35%	0.44%	0.0%	0.11%	0.25%	0.0%	0.48%	0.95%	0.88%	0.0%	0.0%	0.10%	0.10%	0.09%	0.19%					
35	"18. ""ЛДПР"""	4104	121	139	127	165	157	109	153	109	140	116	117	215	199	84	59	153	144	41	73	83	91	41	138	140	117	88	79	59	21	97	22	137	126	115	155	174					
		15.36%	14.42%	15.24%	14.12%	16.41%	18.15%	13.00%	15.83%	10.22%	13.95%	11.72%	11.48%	23.65%	18.63%	17.14%	16.12%	18.65%	21.33%	18.06%	16.29%	18.77%	16.57%	14.53%	15.35%	15.18%	13.43%	11.02%	11.49%	14.35%	20.0%	21.41%	12.57%	17.54%	13.09%	12.19%	15.03%	17.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	4	9	3	12	8	4	11	18	13	14	15	14	19	8	1	13	9	3	11	9	11	4	11	3	9	7	11	9	0	11	1	5	13	9	9	13					
		1.21%	0.47%	0.98%	0.33%	1.19%	0.92%	0.47%	1.13%	1.68%	1.29%	1.41%	1.47%	1.54%	1.77%	1.63%	0.27%	1.58%	1.33%	1.32%	2.45%	2.03%	2.00%	1.41%	1.22%	0.32%	1.03%	0.87%	1.60%	2.18%	0.0%	2.42%	0.57%	0.64%	1.35%	0.95%	0.87%	1.29%					
37	"20. ""Политическая партия ""Единая Россия"""	7373	210	257	262	280	246	283	283	270	295	269	302	254	263	154	138	232	188	60	137	102	116	94	184	154	231	175	122	107	17	108	55	204	313	333	375	300					
		27.59%	25.02%	28.17%	29.14%	27.86%	28.43%	33.77%	29.29%	25.32%	29.41%	27.19%	29.63%	27.94%	24.62%	31.42%	37.70%	28.29%	27.85%	26.43%	30.58%	23.07%	21.12%	33.33%	20.46%	16.70%	26.52%	21.92%	17.75%	26.03%	16.19%	23.84%	31.42%	26.12%	32.53%	35.31%	36.37%	29.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	1	4	3	2	2	4	1	2	1	1	0	2	2	1	2	1	3	0	1	0	0	1	0	1	1	1	1	2	0	0	0	0	1	1	3	0					
		0.16%	0.11%	0.43%	0.33%	0.19%	0.23%	0.47%	0.10%	0.18%	0.09%	0.10%	0.0%	0.22%	0.18%	0.20%	0.54%	0.12%	0.44%	0.0%	0.22%	0.0%	0.0%	0.35%	0.0%	0.10%	0.11%	0.12%	0.14%	0.48%	0.0%	0.0%	0.0%	0.0%	0.10%	0.10%	0.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	46	2	1	1	3	3	1	2	4	1	1	0	1	0	0	1	0	1	0	2	5	1	1	1	2	2	1	1	1	0	1	0	0	1	0	1	4					
		0.17%	0.23%	0.10%	0.11%	0.29%	0.34%	0.11%	0.20%	0.37%	0.09%	0.10%	0.0%	0.11%	0.0%	0.0%	0.27%	0.0%	0.14%	0.0%	0.44%	1.13%	0.18%	0.35%	0.11%	0.21%	0.22%	0.12%	0.14%	0.24%	0.0%	0.22%	0.0%	0.0%	0.10%	0.0%	0.09%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3631	110	115	127	152	111	85	129	205	158	173	159	117	166	66	39	123	99	39	59	43	88	22	125	106	147	152	98	57	21	52	27	84	93	91	108	85					
		13.59%	13.11%	12.60%	14.12%	15.12%	12.83%	10.14%	13.35%	19.23%	15.75%	17.49%	15.60%	12.87%	15.54%	13.46%	10.65%	15.00%	14.66%	17.18%	13.16%	9.72%	16.02%	7.80%	13.90%	11.49%	16.87%	19.04%	14.26%	13.86%	20.0%	11.47%	15.42%	10.75%	9.66%	9.65%	10.47%	8.48%					
																																											
41	Против всех	1330	52	57	51	54	37	32	45	64	52	50	55	64	74	26	19	32	24	13	22	10	24	20	32	50	50	35	21	13	2	21	9	40	48	32	41	59					
		4.97%	6.19%	6.24%	5.67%	5.37%	4.27%	3.81%	4.65%	6.00%	5.18%	5.05%	5.39%	7.04%	6.92%	5.30%	5.19%	3.90%	3.55%	5.72%	4.91%	2.26%	4.37%	7.09%	3.55%	5.42%	5.74%	4.38%	3.05%	3.16%	1.90%	4.63%	5.14%	5.12%	4.98%	3.39%	3.97%	5.88%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
