Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Приозерская																																														
																																														
Сводная таблица итогов голосования  по федеральному округу																																														
																																														
		Сумма	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804					
22	"5. ""За Русь Святую"""	108	2	5	0	3	2	3	3	3	0	1	2	5	2	4	4	6	1	0	1	7	0	2	1	3	8	15	6	0	3	0	2	6	0	3	4	1	0	0	0					
		0.49%	0.37%	0.87%	0.0%	0.37%	0.26%	0.53%	0.45%	0.44%	0.0%	0.14%	0.38%	0.95%	0.38%	1.06%	1.66%	1.37%	0.24%	0.0%	0.13%	0.76%	0.0%	0.51%	0.94%	0.50%	1.29%	1.09%	1.02%	0.0%	0.42%	0.0%	0.43%	0.66%	0.0%	0.59%	1.96%	0.13%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	73	2	4	0	0	3	3	4	3	0	0	2	0	3	1	1	2	3	0	1	5	1	1	0	3	2	3	1	0	3	3	3	1	2	4	1	5	1	1	1					
		0.33%	0.37%	0.70%	0.0%	0.0%	0.40%	0.53%	0.61%	0.44%	0.0%	0.0%	0.38%	0.0%	0.58%	0.26%	0.41%	0.45%	0.73%	0.0%	0.13%	0.54%	1.07%	0.25%	0.0%	0.50%	0.32%	0.21%	0.17%	0.0%	0.42%	0.61%	0.65%	0.11%	0.30%	0.79%	0.49%	0.65%	0.19%	0.15%	0.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	176	6	15	3	6	2	2	4	5	3	4	5	5	4	1	5	3	4	2	6	3	1	2	0	10	2	14	5	0	5	5	2	8	6	6	6	4	6	4	2					
		0.81%	1.13%	2.62%	0.40%	0.74%	0.26%	0.35%	0.61%	0.74%	0.39%	0.58%	0.95%	0.95%	0.77%	0.26%	2.08%	0.68%	0.97%	1.33%	0.79%	0.32%	1.07%	0.51%	0.0%	1.69%	0.32%	1.02%	0.85%	0.0%	0.70%	1.03%	0.43%	0.88%	0.92%	1.19%	2.94%	0.52%	1.14%	0.62%	0.47%					
25	"8. ""Народно-республиканская партия России"""	25	1	0	0	0	2	0	1	0	0	1	1	0	0	2	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	2	1	4	0	0	1	2	0	1	0					
		0.11%	0.18%	0.0%	0.0%	0.0%	0.26%	0.0%	0.15%	0.0%	0.0%	0.14%	0.19%	0.0%	0.0%	0.53%	0.0%	0.22%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.94%	0.0%	0.16%	0.07%	0.0%	0.0%	0.14%	0.41%	0.21%	0.44%	0.0%	0.0%	0.49%	0.26%	0.0%	0.15%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	64	2	6	2	1	0	0	2	3	0	2	1	1	3	0	1	0	1	0	0	1	0	0	0	9	1	6	2	0	1	0	0	4	4	2	0	5	2	2	0					
		0.29%	0.37%	1.05%	0.26%	0.12%	0.0%	0.0%	0.30%	0.44%	0.0%	0.29%	0.19%	0.19%	0.58%	0.0%	0.41%	0.0%	0.24%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	1.52%	0.16%	0.43%	0.34%	0.0%	0.14%	0.0%	0.0%	0.44%	0.61%	0.39%	0.0%	0.65%	0.38%	0.31%	0.0%					
27	"10. ""Аграрная партия России"""	806	8	6	15	12	20	14	13	9	21	21	13	10	13	17	2	23	11	0	25	70	6	14	0	11	15	27	25	2	103	19	27	32	31	15	8	29	52	43	24					
		3.71%	1.51%	1.05%	2.01%	1.48%	2.68%	2.47%	1.99%	1.34%	2.79%	3.05%	2.47%	1.90%	2.51%	4.54%	0.83%	5.26%	2.68%	0.0%	3.31%	7.60%	6.45%	3.57%	0.0%	1.86%	2.42%	1.97%	4.25%	2.0%	14.42%	3.92%	5.92%	3.52%	4.75%	2.99%	3.92%	3.78%	9.90%	6.77%	5.67%					
28	"11. ""Истинные патриоты России"""	36	1	1	1	0	0	1	1	1	1	0	1	2	2	2	0	2	1	1	1	1	0	0	0	0	2	10	1	0	0	0	0	0	0	2	0	0	0	0	1					
		0.16%	0.18%	0.17%	0.13%	0.0%	0.0%	0.17%	0.15%	0.14%	0.13%	0.0%	0.19%	0.38%	0.38%	0.53%	0.0%	0.45%	0.24%	0.66%	0.13%	0.10%	0.0%	0.0%	0.0%	0.0%	0.32%	0.73%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.23%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	231	8	5	13	11	4	11	10	4	8	2	6	6	8	8	1	2	8	0	4	15	1	5	0	4	11	12	2	0	5	6	8	14	6	6	5	3	3	2	4					
		1.06%	1.51%	0.87%	1.74%	1.36%	0.53%	1.94%	1.53%	0.59%	1.06%	0.29%	1.14%	1.14%	1.55%	2.13%	0.41%	0.45%	1.95%	0.0%	0.52%	1.62%	1.07%	1.27%	0.0%	0.67%	1.77%	0.87%	0.34%	0.0%	0.70%	1.23%	1.75%	1.54%	0.92%	1.19%	2.45%	0.39%	0.57%	0.31%	0.94%					
30	"13. ""Демократическая партия России"""	43	2	1	1	0	1	0	2	0	0	2	0	2	0	0	0	0	1	1	5	4	1	0	1	0	0	1	0	1	1	2	0	2	3	2	0	3	1	2	1					
		0.19%	0.37%	0.17%	0.13%	0.0%	0.13%	0.0%	0.30%	0.0%	0.0%	0.29%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.24%	0.66%	0.66%	0.43%	1.07%	0.0%	0.94%	0.0%	0.0%	0.07%	0.0%	1.0%	0.14%	0.41%	0.0%	0.22%	0.46%	0.39%	0.0%	0.39%	0.19%	0.31%	0.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	0	3	2	4	1	1	0	1	3	0	1	0	1	0	2	4	1	0	0	0	0	0	0	2	0	6	1	0	2	2	1	2	0	0	1	2	1	5	1					
		0.23%	0.0%	0.52%	0.26%	0.49%	0.13%	0.17%	0.0%	0.14%	0.39%	0.0%	0.19%	0.0%	0.19%	0.0%	0.83%	0.91%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.43%	0.17%	0.0%	0.28%	0.41%	0.21%	0.22%	0.0%	0.0%	0.49%	0.26%	0.19%	0.78%	0.23%					
32	"15. ""Партия СЛОН"""	29	1	1	1	0	0	2	4	0	1	1	0	2	0	0	0	2	0	0	0	1	0	0	0	1	1	7	0	0	0	0	1	0	0	0	0	0	1	0	2					
		0.13%	0.18%	0.17%	0.13%	0.0%	0.0%	0.35%	0.61%	0.0%	0.13%	0.14%	0.0%	0.38%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.16%	0.16%	0.51%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.47%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1873	38	30	85	91	81	71	82	91	84	77	42	79	35	8	10	20	10	6	40	37	7	19	5	49	78	130	19	8	47	67	37	121	53	45	19	62	22	44	24					
		8.63%	7.21%	5.25%	11.42%	11.26%	10.85%	12.54%	12.55%	13.56%	11.18%	11.19%	7.98%	15.01%	6.78%	2.13%	4.16%	4.57%	2.44%	4.0%	5.29%	4.01%	7.52%	4.84%	4.71%	8.29%	12.60%	9.53%	3.23%	8.0%	6.58%	13.84%	8.11%	13.34%	8.12%	8.98%	9.31%	8.09%	4.19%	6.92%	5.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	4	1	0	1	3	1	0	0	1	0	5	2	0	1	1	2	2	2	1	1	5	3	2	1					
		0.21%	0.0%	0.0%	0.13%	0.12%	0.13%	0.17%	0.0%	0.14%	0.13%	0.0%	0.19%	0.0%	0.0%	0.26%	0.0%	0.91%	0.24%	0.0%	0.13%	0.32%	1.07%	0.0%	0.0%	0.16%	0.0%	0.36%	0.34%	0.0%	0.14%	0.20%	0.43%	0.22%	0.30%	0.19%	0.49%	0.65%	0.57%	0.31%	0.23%					
35	"18. ""ЛДПР"""	2689	85	90	80	87	75	77	63	59	95	63	71	64	80	43	39	61	58	36	94	117	3	48	25	67	90	222	74	16	96	53	68	82	67	63	28	70	64	53	63					
		12.39%	16.12%	15.76%	10.75%	10.76%	10.05%	13.60%	9.64%	8.79%	12.64%	9.15%	13.49%	12.16%	15.50%	11.49%	16.25%	13.95%	14.18%	24.0%	12.45%	12.70%	3.22%	12.24%	23.58%	11.33%	14.53%	16.27%	12.60%	16.0%	13.44%	10.95%	14.91%	9.04%	10.27%	12.57%	13.72%	9.13%	12.19%	8.34%	14.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	826	27	18	34	42	32	25	37	30	34	33	22	25	24	20	8	8	14	9	26	34	2	10	2	12	22	47	12	8	36	8	10	27	24	26	9	18	10	21	20					
		3.80%	5.12%	3.15%	4.56%	5.19%	4.28%	4.41%	5.66%	4.47%	4.52%	4.79%	4.18%	4.75%	4.65%	5.34%	3.33%	1.83%	3.42%	6.0%	3.44%	3.69%	2.15%	2.55%	1.88%	2.03%	3.55%	3.44%	2.04%	8.0%	5.04%	1.65%	2.19%	2.97%	3.68%	5.18%	4.41%	2.34%	1.90%	3.30%	4.72%					
37	"20. ""Политическая партия ""Единая Россия"""	9336	177	217	295	329	301	201	245	297	295	279	209	209	244	164	115	216	196	72	413	449	45	199	52	243	247	516	339	45	307	204	186	350	240	195	72	390	279	301	203					
		43.02%	33.58%	38.00%	39.65%	40.71%	40.34%	35.51%	37.51%	44.26%	39.28%	40.55%	39.73%	39.73%	47.28%	43.85%	47.91%	49.42%	47.92%	48.0%	54.70%	48.75%	48.38%	50.76%	49.05%	41.11%	39.90%	37.82%	57.75%	45.0%	42.99%	42.14%	40.78%	38.58%	36.80%	38.92%	35.29%	50.91%	53.14%	47.40%	47.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	1	2	5	0	2	4	1	0	0	4	1	0	0	1	0	0	5	0	1	2	0	2	1	1	3	5	2	0	1	0	0	2	3	1	0	1	1	0	2					
		0.24%	0.18%	0.35%	0.67%	0.0%	0.26%	0.70%	0.15%	0.0%	0.0%	0.58%	0.19%	0.0%	0.0%	0.26%	0.0%	0.0%	1.22%	0.0%	0.13%	0.21%	0.0%	0.51%	0.94%	0.16%	0.48%	0.36%	0.34%	0.0%	0.14%	0.0%	0.0%	0.22%	0.46%	0.19%	0.0%	0.13%	0.19%	0.0%	0.47%					
39	"22. ""Развитие предпринимательства"""	170	5	9	14	5	7	2	13	0	10	8	3	4	7	1	6	5	2	0	1	1	2	1	1	6	2	12	2	0	0	0	0	9	11	4	1	3	7	5	1					
		0.78%	0.94%	1.57%	1.88%	0.61%	0.93%	0.35%	1.99%	0.0%	1.33%	1.16%	0.57%	0.76%	1.35%	0.26%	2.5%	1.14%	0.48%	0.0%	0.13%	0.10%	2.15%	0.25%	0.94%	1.01%	0.32%	0.87%	0.34%	0.0%	0.0%	0.0%	0.0%	0.99%	1.68%	0.79%	0.49%	0.39%	1.33%	0.78%	0.23%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1767	74	47	71	96	96	81	56	44	66	74	45	34	30	29	15	18	30	7	69	53	5	40	7	56	46	112	36	6	38	26	46	68	70	46	10	47	17	38	18					
		8.14%	14.04%	8.23%	9.54%	11.88%	12.86%	14.31%	8.57%	6.55%	8.78%	10.75%	8.55%	6.46%	5.81%	7.75%	6.25%	4.11%	7.33%	4.66%	9.13%	5.75%	5.37%	10.20%	6.60%	9.47%	7.43%	8.21%	6.13%	6.0%	5.32%	5.37%	10.08%	7.49%	10.73%	9.18%	4.90%	6.13%	3.23%	5.98%	4.25%					
																																														
41	Против всех	769	19	26	35	25	20	13	24	22	38	20	20	17	12	21	6	9	6	1	7	25	1	19	1	46	30	94	7	2	16	9	21	43	22	19	7	20	14	23	9					
		3.54%	3.60%	4.55%	4.70%	3.09%	2.68%	2.29%	3.67%	3.27%	5.05%	2.90%	3.80%	3.23%	2.32%	5.61%	2.5%	2.05%	1.46%	0.66%	0.92%	2.71%	1.07%	4.84%	0.94%	7.78%	4.84%	6.89%	1.19%	2.0%	2.24%	1.85%	4.60%	4.74%	3.37%	3.79%	3.43%	2.61%	2.66%	3.62%	2.12%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
