Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
"Наименование Избирательной комиссии:    Новосибирск, Железнодорожная"																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521					
		0.36%	0.10%	0.48%	0.47%	0.59%	0.39%	0.18%	0.08%	0.10%	0.22%	0.53%	0.30%	0.13%	0.25%	0.29%	0.44%	0.47%	0.49%	0.72%	0.60%	0.07%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5176	176	278	348	202	228	273	225	175	247	287	280	302	262	207	269	230	260	252	233	240	202					
		17.51%	17.94%	16.90%	20.44%	17.23%	18.09%	16.78%	18.82%	18.22%	18.85%	17.05%	17.24%	20.13%	16.73%	20.23%	17.14%	15.62%	16.00%	14.14%	17.50%	18.69%	16.30%					
																												
41	Против всех	1828	63	111	103	86	56	103	75	43	66	106	94	76	136	63	97	79	101	114	101	81	74					
		6.18%	6.42%	6.75%	6.05%	7.33%	4.44%	6.33%	6.27%	4.47%	5.03%	6.29%	5.78%	5.06%	8.68%	6.15%	6.18%	5.36%	6.21%	6.39%	7.58%	6.30%	5.97%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
