Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Шемуршинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627					
		0.26%	0.13%	0.31%	0.72%	0.0%	0.0%	0.0%	1.11%	0.0%	0.25%	0.44%	0.0%	0.0%	0.35%	0.0%	0.0%	0.55%	0.35%	0.71%	0.0%	0.0%	0.16%	0.40%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	3	1	1	0	0	1	2	0	4	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0					
		0.15%	0.20%	0.15%	0.36%	0.0%	0.0%	0.37%	0.44%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.35%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	3	4	2	0	0	1	0	0	0	2	0	1	4	0	0	0	2	1	4	0	4	1	0	0					
		0.29%	0.20%	0.63%	0.72%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.29%	0.0%	0.31%	0.46%	0.0%	0.0%	0.0%	0.35%	0.35%	0.41%	0.0%	0.67%	0.20%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	1	4	0	0	0	1	0	0	0	0	1	0	3	0	1	0	2	0	1	1	0	1	0	0					
		0.16%	0.06%	0.63%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.35%	0.0%	0.19%	0.0%	0.35%	0.0%	0.10%	0.32%	0.0%	0.20%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	6	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	2	0	0	0					
		0.15%	0.41%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.33%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	636	70	33	6	0	0	14	22	2	38	25	19	18	81	0	40	12	38	14	29	36	86	33	2	18					
		6.40%	4.88%	5.24%	2.18%	0.0%	0.0%	5.22%	4.92%	2.85%	9.62%	3.71%	5.38%	5.59%	9.46%	0.0%	7.88%	6.66%	6.83%	4.99%	2.99%	11.53%	14.47%	6.61%	3.84%	16.82%					
28	"11. ""Истинные патриоты России"""	7	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.06%	0.31%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	17	1	0	0	0	6	1	0	1	0	1	2	5	0	5	2	5	4	5	2	3	1	0	0					
		0.61%	1.18%	0.15%	0.0%	0.0%	0.0%	2.23%	0.22%	0.0%	0.25%	0.0%	0.28%	0.62%	0.58%	0.0%	0.98%	1.11%	0.89%	1.42%	0.51%	0.64%	0.50%	0.20%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0					
		0.07%	0.06%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.17%	0.0%	0.10%	0.0%	0.16%	0.20%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	2	0	1	0	0	1	3	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0					
		0.12%	0.13%	0.0%	0.36%	0.0%	0.0%	0.37%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.64%	0.16%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	6	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	1	0	1	0	2	2	0	0					
		0.17%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.25%	0.0%	0.0%	0.0%	0.23%	0.0%	0.19%	0.0%	0.17%	0.0%	0.10%	0.0%	0.33%	0.40%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	210	40	25	4	0	0	7	8	0	14	13	7	5	18	0	12	3	8	2	20	6	4	10	2	2					
		2.11%	2.79%	3.97%	1.45%	0.0%	0.0%	2.61%	1.78%	0.0%	3.54%	1.93%	1.98%	1.55%	2.10%	0.0%	2.36%	1.66%	1.43%	0.71%	2.06%	1.92%	0.67%	2.00%	3.84%	1.86%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	5	4	0	0	0	0	5	1	1	1	0	1	2	0	3	1	4	2	4	0	2	4	0	0					
		0.40%	0.34%	0.63%	0.0%	0.0%	0.0%	0.0%	1.11%	1.42%	0.25%	0.14%	0.0%	0.31%	0.23%	0.0%	0.59%	0.55%	0.71%	0.71%	0.41%	0.0%	0.33%	0.80%	0.0%	0.0%					
35	"18. ""ЛДПР"""	479	125	53	16	0	0	19	11	0	14	35	14	3	53	0	18	4	26	9	21	9	24	19	1	5					
		4.82%	8.72%	8.42%	5.81%	0.0%	0.0%	7.08%	2.46%	0.0%	3.54%	5.20%	3.96%	0.93%	6.19%	0.0%	3.55%	2.22%	4.67%	3.21%	2.17%	2.88%	4.04%	3.80%	1.92%	4.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	116	32	9	5	0	0	1	7	0	2	7	3	2	9	0	2	2	7	4	5	1	9	7	0	2					
		1.16%	2.23%	1.43%	1.81%	0.0%	0.0%	0.37%	1.56%	0.0%	0.50%	1.04%	0.84%	0.62%	1.05%	0.0%	0.39%	1.11%	1.25%	1.42%	0.51%	0.32%	1.51%	1.40%	0.0%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	6030	706	299	177	43	68	178	246	65	261	481	251	234	385	40	349	127	278	188	703	181	353	307	36	74					
		60.70%	49.30%	47.53%	64.36%	89.58%	98.55%	66.41%	55.03%	92.85%	66.07%	71.47%	71.10%	72.67%	44.97%	95.23%	68.83%	70.55%	49.99%	67.14%	72.69%	58.01%	59.42%	61.52%	69.23%	69.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	3	2	0	0	0	0	0	0	2	4	0	1	41	0	1	1	3	1	2	0	0	2	0	0					
		0.63%	0.20%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.59%	0.0%	0.31%	4.78%	0.0%	0.19%	0.55%	0.53%	0.35%	0.20%	0.0%	0.0%	0.40%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	6	4	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	0	3	2	0	5	0	0					
		0.32%	0.41%	0.63%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.25%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.64%	0.0%	1.00%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1389	269	110	42	1	1	21	88	0	36	57	34	30	200	1	36	14	107	21	126	51	70	61	8	5					
		13.98%	18.78%	17.48%	15.27%	2.08%	1.44%	7.83%	19.68%	0.0%	9.11%	8.46%	9.63%	9.31%	23.36%	2.38%	7.10%	7.77%	19.24%	7.49%	13.02%	16.34%	11.78%	12.22%	15.38%	4.67%					
																															
41	Против всех	112	31	10	2	0	0	1	5	2	1	7	4	8	0	0	1	3	15	1	7	2	5	6	1	0					
		1.12%	2.16%	1.58%	0.72%	0.0%	0.0%	0.37%	1.11%	2.85%	0.25%	1.04%	1.13%	2.48%	0.0%	0.0%	0.19%	1.66%	2.69%	0.35%	0.72%	0.64%	0.84%	1.20%	1.92%	0.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
