Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Охинская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138					
		4.52%	6.04%	5.31%	3.64%	4.01%	5.15%	4.27%	5.69%	4.72%	5.72%	6.89%	5.61%	5.30%	0.0%	3.52%	2.86%	2.07%	2.83%	0.0%	2.59%	2.42%	3.12%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	48	5	4	2	5	3	9	5	4	1	1	0	2	0	2	2	2	0	1	0	0	0	0	0					
		0.40%	0.40%	0.37%	0.22%	0.45%	0.28%	1.74%	0.55%	0.38%	0.09%	0.38%	0.0%	1.51%	0.0%	0.78%	0.40%	0.31%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	6	2	4	5	3	5	2	5	2	0	0	0	0	0	3	0	0	1	1	0	0	0	0					
		0.33%	0.48%	0.18%	0.45%	0.45%	0.28%	0.97%	0.22%	0.48%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	1.26%	0.25%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	7	3	7	8	13	5	3	4	8	0	0	0	0	0	2	3	0	0	0	3	0	0	0					
		0.56%	0.56%	0.28%	0.79%	0.73%	1.24%	0.97%	0.33%	0.38%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.47%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	2	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0					
		0.08%	0.16%	0.09%	0.11%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.75%	1.33%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	63	6	5	16	8	4	4	3	8	2	0	0	1	0	0	1	1	1	0	0	1	2	0	0					
		0.53%	0.48%	0.47%	1.82%	0.73%	0.38%	0.77%	0.33%	0.77%	0.18%	0.0%	0.0%	0.75%	0.0%	0.0%	0.20%	0.15%	0.94%	0.0%	0.0%	0.26%	6.25%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	204	24	24	12	19	17	11	16	17	17	7	5	0	0	4	4	7	6	2	8	3	0	1	0					
		1.73%	1.93%	2.27%	1.36%	1.73%	1.62%	2.13%	1.78%	1.63%	1.59%	2.68%	5.61%	0.0%	0.0%	1.56%	0.81%	1.11%	5.66%	2.53%	2.07%	0.80%	0.0%	3.12%	0.0%					
28	"11. ""Истинные патриоты России"""	18	1	1	0	0	1	0	1	4	1	0	0	0	0	2	4	2	1	0	0	0	0	0	0					
		0.15%	0.08%	0.09%	0.0%	0.0%	0.09%	0.0%	0.11%	0.38%	0.09%	0.0%	0.0%	0.0%	0.0%	0.78%	0.81%	0.31%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	70	5	9	7	5	15	2	4	5	5	1	0	1	0	0	4	4	0	0	1	1	0	1	0					
		0.59%	0.40%	0.85%	0.79%	0.45%	1.43%	0.38%	0.44%	0.48%	0.46%	0.38%	0.0%	0.75%	0.0%	0.0%	0.81%	0.63%	0.0%	0.0%	0.25%	0.26%	0.0%	3.12%	0.0%					
30	"13. ""Демократическая партия России"""	38	3	2	3	3	3	1	3	3	4	1	0	1	1	0	5	2	0	0	1	1	0	1	0					
		0.32%	0.24%	0.18%	0.34%	0.27%	0.28%	0.19%	0.33%	0.28%	0.37%	0.38%	0.0%	0.75%	1.33%	0.0%	1.02%	0.31%	0.0%	0.0%	0.25%	0.26%	0.0%	3.12%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	3	8	2	1	2	1	0	0	2	1	2	2	1	3	2	0	0	0	1	0	0	0	0					
		0.26%	0.24%	0.75%	0.22%	0.09%	0.19%	0.19%	0.0%	0.0%	0.18%	0.38%	2.24%	1.51%	1.33%	1.17%	0.40%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	50	5	3	2	4	3	8	5	3	5	0	0	4	0	1	2	2	0	0	2	1	0	0	0					
		0.42%	0.40%	0.28%	0.22%	0.36%	0.28%	1.55%	0.55%	0.28%	0.46%	0.0%	0.0%	3.03%	0.0%	0.39%	0.40%	0.31%	0.0%	0.0%	0.51%	0.26%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	983	100	88	59	117	105	42	83	98	102	23	9	4	2	8	25	52	6	1	38	20	0	1	0					
		8.35%	8.05%	8.35%	6.71%	10.68%	10.02%	8.15%	9.27%	9.44%	9.56%	8.81%	10.11%	3.03%	2.66%	3.13%	5.12%	8.30%	5.66%	1.26%	9.84%	5.39%	0.0%	3.12%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	2	1	4	1	5	3	3	1	0	0	1	3	1	0	3	0	1	0	2	0	0	0	0					
		0.26%	0.16%	0.09%	0.45%	0.09%	0.47%	0.58%	0.33%	0.09%	0.0%	0.0%	1.12%	2.27%	1.33%	0.0%	0.61%	0.0%	0.94%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1955	190	176	127	181	181	95	169	170	155	56	17	12	12	43	119	115	25	18	43	49	1	1	0					
		16.60%	15.31%	16.71%	14.46%	16.52%	17.28%	18.44%	18.88%	16.37%	14.54%	21.45%	19.10%	9.09%	16.0%	16.86%	24.38%	18.37%	23.58%	22.78%	11.13%	13.20%	3.12%	3.12%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	180	17	18	15	12	9	6	13	16	15	3	2	6	0	9	7	14	1	1	8	5	3	0	0					
		1.52%	1.36%	1.70%	1.70%	1.09%	0.85%	1.16%	1.45%	1.54%	1.40%	1.14%	2.24%	4.54%	0.0%	3.52%	1.43%	2.23%	0.94%	1.26%	2.07%	1.34%	9.37%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4049	405	319	294	386	339	142	293	355	378	75	16	42	39	107	179	220	43	37	146	195	9	18	12					
		34.39%	32.63%	30.29%	33.48%	35.25%	32.37%	27.57%	32.73%	34.20%	35.45%	28.73%	17.97%	31.81%	52.0%	41.96%	36.68%	35.14%	40.56%	46.83%	37.82%	52.56%	28.12%	56.25%	100.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	3	0	2	2	3	0	1	3	1	0	0	1	0	0	0	4	0	0	0	1	0	0	0					
		0.17%	0.24%	0.0%	0.22%	0.18%	0.28%	0.0%	0.11%	0.28%	0.09%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	2	0	4	4	1	0	5	4	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0					
		0.20%	0.16%	0.0%	0.45%	0.36%	0.09%	0.0%	0.55%	0.38%	0.09%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.94%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1392	173	136	103	116	127	63	91	128	122	38	19	8	9	24	51	75	7	9	63	27	2	1	0					
		11.82%	13.94%	12.91%	11.73%	10.59%	12.12%	12.23%	10.16%	12.33%	11.44%	14.55%	21.34%	6.06%	12.0%	9.41%	10.45%	11.98%	6.60%	11.39%	16.32%	7.27%	6.25%	3.12%	0.0%					
																														
41	Против всех	704	70	59	72	52	68	39	45	65	67	17	4	14	3	21	23	34	6	3	26	11	4	1	0					
		5.98%	5.64%	5.60%	8.20%	4.74%	6.49%	7.57%	5.02%	6.26%	6.28%	6.51%	4.49%	10.60%	4.0%	8.23%	4.71%	5.43%	5.66%	3.79%	6.73%	2.96%	12.5%	3.12%	0.0%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
