Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Бугурусланская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283					
18	"1. ""ЕДИНЕНИЕ"""	165	1	1	3	1	0	0	3	8	1	0	6	0	6	10	4	6	6	2	8	4	1	3	8	0	9	1	0	0	2	7	7	12	0	1	2	1	2	0	6	1	4	13	6	0	7	2					
		1.26%	0.21%	0.76%	1.43%	0.29%	0.0%	0.0%	2.43%	1.90%	0.63%	0.0%	2.30%	0.0%	1.05%	2.20%	2.36%	2.27%	2.15%	0.39%	2.81%	1.31%	0.41%	0.64%	5.40%	0.0%	0.80%	0.99%	0.0%	0.0%	0.92%	2.03%	2.35%	1.37%	0.0%	1.06%	1.06%	0.31%	2.29%	0.0%	1.70%	0.28%	1.81%	3.96%	3.63%	0.0%	1.29%	1.30%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	141	3	0	0	6	4	1	6	5	3	1	0	3	2	7	0	10	0	3	1	6	0	5	0	0	34	0	0	0	1	1	2	9	0	0	4	4	0	0	3	1	4	1	1	0	6	4					
		1.07%	0.65%	0.0%	0.0%	1.75%	2.28%	0.76%	4.87%	1.19%	1.91%	0.99%	0.0%	2.20%	0.35%	1.54%	0.0%	3.78%	0.0%	0.59%	0.35%	1.97%	0.0%	1.08%	0.0%	0.0%	3.04%	0.0%	0.0%	0.0%	0.46%	0.29%	0.67%	1.03%	0.0%	0.0%	2.12%	1.25%	0.0%	0.0%	0.85%	0.28%	1.81%	0.30%	0.60%	0.0%	1.11%	2.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	254	7	4	2	7	1	12	2	11	3	0	1	1	15	14	5	0	9	14	6	11	2	8	3	4	14	0	5	1	8	12	3	16	0	3	3	6	0	7	1	5	9	2	3	2	10	2					
		1.94%	1.53%	3.05%	0.95%	2.05%	0.57%	9.16%	1.62%	2.62%	1.91%	0.0%	0.38%	0.73%	2.63%	3.09%	2.95%	0.0%	3.23%	2.75%	2.11%	3.61%	0.82%	1.73%	2.02%	1.61%	1.25%	0.0%	2.32%	0.59%	3.68%	3.48%	1.01%	1.83%	0.0%	3.19%	1.59%	1.88%	0.0%	4.96%	0.28%	1.40%	4.09%	0.60%	1.81%	2.19%	1.85%	1.30%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	145	5	0	2	9	1	0	0	10	0	3	3	0	9	5	1	8	0	11	3	3	1	4	0	3	27	0	0	1	0	2	6	4	0	3	0	3	0	0	2	4	2	0	2	1	6	1					
		1.10%	1.09%	0.0%	0.95%	2.63%	0.57%	0.0%	0.0%	2.38%	0.0%	2.97%	1.15%	0.0%	1.58%	1.10%	0.59%	3.03%	0.0%	2.16%	1.05%	0.98%	0.41%	0.86%	0.0%	1.21%	2.42%	0.0%	0.0%	0.59%	0.0%	0.58%	2.02%	0.45%	0.0%	3.19%	0.0%	0.94%	0.0%	0.0%	0.56%	1.12%	0.90%	0.0%	1.21%	1.09%	1.11%	0.65%					
22	"5. ""За Русь Святую"""	74	1	0	0	1	1	1	0	3	2	1	1	0	9	3	1	1	2	5	3	0	3	4	1	1	11	0	0	0	1	2	1	5	0	0	1	0	0	0	0	0	2	2	2	0	2	1					
		0.56%	0.21%	0.0%	0.0%	0.29%	0.57%	0.76%	0.0%	0.71%	1.27%	0.99%	0.38%	0.0%	1.58%	0.66%	0.59%	0.37%	0.71%	0.98%	1.05%	0.0%	1.24%	0.86%	0.67%	0.40%	0.98%	0.0%	0.0%	0.0%	0.46%	0.58%	0.33%	0.57%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.60%	1.21%	0.0%	0.37%	0.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	0	1	0	0	0	1	0	2	2	4	0	0	0	1	3	0	1	0	0	1	0	0	1	2	5	0	0	0	0	1	0	1	0	0	0	1	2	2	0	0	1	1	0	0	1	0					
		0.26%	0.0%	0.76%	0.0%	0.0%	0.0%	0.76%	0.0%	0.47%	1.27%	3.96%	0.0%	0.0%	0.0%	0.22%	1.77%	0.0%	0.35%	0.0%	0.0%	0.32%	0.0%	0.0%	0.67%	0.80%	0.44%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.11%	0.0%	0.0%	0.0%	0.31%	2.29%	1.41%	0.0%	0.0%	0.45%	0.30%	0.0%	0.0%	0.18%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	62	0	0	3	4	0	0	0	1	0	2	0	0	6	3	0	3	0	1	0	1	2	3	0	0	10	2	0	0	4	1	1	2	6	1	1	0	0	0	0	1	1	1	0	0	1	1					
		0.47%	0.0%	0.0%	1.43%	1.17%	0.0%	0.0%	0.0%	0.23%	0.0%	1.98%	0.0%	0.0%	1.05%	0.66%	0.0%	1.13%	0.0%	0.19%	0.0%	0.32%	0.82%	0.64%	0.0%	0.0%	0.89%	1.98%	0.0%	0.0%	1.84%	0.29%	0.33%	0.22%	4.16%	1.06%	0.53%	0.0%	0.0%	0.0%	0.0%	0.28%	0.45%	0.30%	0.0%	0.0%	0.18%	0.65%					
25	"8. ""Народно-республиканская партия России"""	39	2	0	1	0	0	0	0	1	0	1	0	0	4	1	0	0	5	4	0	1	0	0	0	1	0	0	1	1	1	0	1	3	0	0	3	0	0	2	0	0	1	2	0	0	3	0					
		0.29%	0.43%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.99%	0.0%	0.0%	0.70%	0.22%	0.0%	0.0%	1.79%	0.78%	0.0%	0.32%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.46%	0.59%	0.46%	0.0%	0.33%	0.34%	0.0%	0.0%	1.59%	0.0%	0.0%	1.41%	0.0%	0.0%	0.45%	0.60%	0.0%	0.0%	0.55%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	1	1	0	1	0	0	0	1	2	0	1	0	2	0	0	0	2	5	0	0	1	3	0	0	6	0	1	1	0	0	3	5	0	0	0	0	1	2	1	0	1	0	0	0	2	0					
		0.32%	0.21%	0.76%	0.0%	0.29%	0.0%	0.0%	0.0%	0.23%	1.27%	0.0%	0.38%	0.0%	0.35%	0.0%	0.0%	0.0%	0.71%	0.98%	0.0%	0.0%	0.41%	0.64%	0.0%	0.0%	0.53%	0.0%	0.46%	0.59%	0.0%	0.0%	1.01%	0.57%	0.0%	0.0%	0.0%	0.0%	1.14%	1.41%	0.28%	0.0%	0.45%	0.0%	0.0%	0.0%	0.37%	0.0%					
27	"10. ""Аграрная партия России"""	2634	157	20	21	88	36	65	34	36	18	14	142	45	113	41	13	10	61	74	130	59	65	208	45	72	92	12	40	93	20	38	19	99	11	8	14	139	1	50	72	30	25	18	35	22	181	48					
		20.15%	34.42%	15.26%	10.04%	25.80%	20.57%	49.61%	27.64%	8.59%	11.46%	13.86%	54.61%	33.08%	19.85%	9.05%	7.69%	3.78%	21.94%	14.56%	45.77%	19.40%	26.97%	45.02%	30.40%	29.14%	8.25%	11.88%	18.60%	55.68%	9.21%	11.04%	6.39%	11.37%	7.63%	8.51%	7.44%	43.57%	1.14%	35.46%	20.45%	8.42%	11.36%	5.48%	21.21%	24.17%	33.51%	31.37%					
28	"11. ""Истинные патриоты России"""	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	3	0	0	2	0	4	0	0	0	0	0	0	2	0	0	0	0	0					
		0.12%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	1.38%	0.0%	0.0%	0.22%	0.0%	4.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	100	2	0	0	3	0	1	0	2	1	0	2	1	4	0	0	1	1	2	5	2	11	2	0	2	5	1	1	2	2	2	4	8	0	2	1	3	1	4	4	3	2	6	2	4	1	0					
		0.76%	0.43%	0.0%	0.0%	0.87%	0.0%	0.76%	0.0%	0.47%	0.63%	0.0%	0.76%	0.73%	0.70%	0.0%	0.0%	0.37%	0.35%	0.39%	1.76%	0.65%	4.56%	0.43%	0.0%	0.80%	0.44%	0.99%	0.46%	1.19%	0.92%	0.58%	1.34%	0.91%	0.0%	2.12%	0.53%	0.94%	1.14%	2.83%	1.13%	0.84%	0.90%	1.82%	1.21%	4.39%	0.18%	0.0%					
30	"13. ""Демократическая партия России"""	36	2	1	1	0	0	0	0	1	2	0	0	0	3	1	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	3	1	2	0	0	3	0	0	0	2	5	0	0	0	1	1	2					
		0.27%	0.43%	0.76%	0.47%	0.0%	0.0%	0.0%	0.0%	0.23%	1.27%	0.0%	0.0%	0.0%	0.52%	0.22%	0.0%	0.0%	0.0%	0.0%	0.35%	0.65%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.87%	0.33%	0.22%	0.0%	0.0%	1.59%	0.0%	0.0%	0.0%	0.56%	1.40%	0.0%	0.0%	0.0%	1.09%	0.18%	1.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	0	0	0	0	0	0	0	1	0	0	0	0	4	3	0	2	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	1	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.70%	0.66%	0.0%	0.75%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.90%	0.0%	0.0%	0.0%	0.18%	0.65%					
32	"15. ""Партия СЛОН"""	22	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	1	1	0	0	1	1	5	2	0	0	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.69%	1.06%	0.0%	0.0%	1.14%	0.70%	1.42%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	589	9	7	6	11	13	2	2	25	6	2	3	7	13	20	8	10	4	82	9	9	7	11	4	13	98	0	6	5	4	19	9	87	1	2	0	7	0	1	6	12	5	12	10	2	14	6					
		4.50%	1.97%	5.34%	2.87%	3.22%	7.42%	1.52%	1.62%	5.96%	3.82%	1.98%	1.15%	5.14%	2.28%	4.41%	4.73%	3.78%	1.43%	16.14%	3.16%	2.96%	2.90%	2.38%	2.70%	5.26%	8.78%	0.0%	2.79%	2.99%	1.84%	5.52%	3.03%	9.99%	0.69%	2.12%	0.0%	2.19%	0.0%	0.70%	1.70%	3.37%	2.27%	3.65%	6.06%	2.19%	2.59%	3.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	2	1	1	3	0	1	0	3	2	0	0	0	3	1	1	0	1	0	2	5	0	3	1	0	2	0	0	0	0	2	2	4	0	1	0	1	0	1	1	5	0	1	1	0	12	1					
		0.48%	0.43%	0.76%	0.47%	0.87%	0.0%	0.76%	0.0%	0.71%	1.27%	0.0%	0.0%	0.0%	0.52%	0.22%	0.59%	0.0%	0.35%	0.0%	0.70%	1.64%	0.0%	0.64%	0.67%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.58%	0.67%	0.45%	0.0%	1.06%	0.0%	0.31%	0.0%	0.70%	0.28%	1.40%	0.0%	0.30%	0.60%	0.0%	2.22%	0.65%					
35	"18. ""ЛДПР"""	1848	60	10	23	56	28	10	37	63	17	32	15	19	49	66	21	51	63	72	26	48	25	72	6	15	189	22	18	12	44	41	80	134	12	18	28	45	7	23	63	64	49	25	14	9	56	11					
		14.13%	13.15%	7.63%	11.00%	16.42%	16.0%	7.63%	30.08%	15.03%	10.82%	31.68%	5.76%	13.97%	8.61%	14.56%	12.42%	19.31%	22.66%	14.17%	9.15%	15.78%	10.37%	15.58%	4.05%	6.07%	16.95%	21.78%	8.37%	7.18%	20.27%	11.91%	26.93%	15.40%	8.33%	19.14%	14.89%	14.10%	8.04%	16.31%	17.89%	17.97%	22.27%	7.62%	8.48%	9.89%	10.37%	7.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	169	3	2	3	7	2	1	2	16	2	0	3	2	3	12	0	4	1	3	7	3	5	2	2	1	15	0	1	1	3	1	2	10	0	0	4	9	0	2	10	4	5	2	4	0	8	2					
		1.29%	0.65%	1.52%	1.43%	2.05%	1.14%	0.76%	1.62%	3.81%	1.27%	0.0%	1.15%	1.47%	0.52%	2.64%	0.0%	1.51%	0.35%	0.59%	2.46%	0.98%	2.07%	0.43%	1.35%	0.40%	1.34%	0.0%	0.46%	0.59%	1.38%	0.29%	0.67%	1.14%	0.0%	0.0%	2.12%	2.82%	0.0%	1.41%	2.84%	1.12%	2.27%	0.60%	2.42%	0.0%	1.48%	1.30%					
37	"20. ""Политическая партия ""Единая Россия"""	2611	64	12	32	40	19	13	8	115	45	32	32	21	151	96	34	87	89	119	40	73	73	53	27	51	267	25	26	16	23	96	76	215	22	25	60	48	3	9	76	61	30	68	8	11	91	29					
		19.97%	14.03%	9.16%	15.31%	11.73%	10.85%	9.92%	6.50%	27.44%	28.66%	31.68%	12.30%	15.44%	26.53%	21.19%	20.11%	32.95%	32.01%	23.42%	14.08%	24.01%	30.29%	11.47%	18.24%	20.64%	23.94%	24.75%	12.09%	9.58%	10.59%	27.90%	25.58%	24.71%	15.27%	26.59%	31.91%	15.04%	3.44%	6.38%	21.59%	17.13%	13.63%	20.73%	4.84%	12.08%	16.85%	18.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	0	1	2	2	1	0	0	1	0	0	1	0	0	0	1	3	0	1	0	0	1	0	1	0	2	3	0	0	0	4	0	3	0	0	0	0	7	1	0	1	0	1	0	1	3	0					
		0.31%	0.0%	0.76%	0.95%	0.58%	0.57%	0.0%	0.0%	0.23%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.59%	1.13%	0.0%	0.19%	0.0%	0.0%	0.41%	0.0%	0.67%	0.0%	0.17%	2.97%	0.0%	0.0%	0.0%	1.16%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	8.04%	0.70%	0.0%	0.28%	0.0%	0.30%	0.0%	1.09%	0.55%	0.0%					
39	"22. ""Развитие предпринимательства"""	54	2	0	0	3	3	1	0	1	0	0	1	2	1	1	1	1	0	0	0	2	1	2	1	1	8	0	1	0	0	1	2	2	2	0	5	2	0	0	0	0	4	0	2	0	1	0					
		0.41%	0.43%	0.0%	0.0%	0.87%	1.71%	0.76%	0.0%	0.23%	0.0%	0.0%	0.38%	1.47%	0.17%	0.22%	0.59%	0.37%	0.0%	0.0%	0.0%	0.65%	0.41%	0.43%	0.67%	0.40%	0.71%	0.0%	0.46%	0.0%	0.0%	0.29%	0.67%	0.22%	1.38%	0.0%	2.65%	0.62%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%	1.21%	0.0%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3293	119	58	99	79	56	17	27	81	41	4	41	33	141	133	68	58	32	84	28	59	38	58	41	76	265	25	106	28	94	93	61	213	80	16	56	38	59	29	77	144	50	162	60	36	105	25					
		25.19%	26.09%	44.27%	47.36%	23.16%	32.0%	12.97%	21.95%	19.33%	26.11%	3.96%	15.76%	24.26%	24.78%	29.35%	40.23%	21.96%	11.51%	16.53%	9.85%	19.40%	15.76%	12.55%	27.70%	30.76%	23.76%	24.75%	49.30%	16.76%	43.31%	27.03%	20.53%	24.48%	55.55%	17.02%	29.78%	11.91%	67.81%	20.56%	21.87%	40.44%	22.72%	49.39%	36.36%	39.56%	19.44%	16.33%					
																																																					
41	Против всех	303	5	1	5	17	4	4	1	16	6	3	2	1	21	22	5	9	0	6	2	10	4	6	0	3	33	6	2	3	4	10	7	23	7	0	3	6	0	1	10	7	4	4	1	0	12	7					
		2.31%	1.09%	0.76%	2.39%	4.98%	2.28%	3.05%	0.81%	3.81%	3.82%	2.97%	0.76%	0.73%	3.69%	4.85%	2.95%	3.40%	0.0%	1.18%	0.70%	3.28%	1.65%	1.29%	0.0%	1.21%	2.95%	5.94%	0.93%	1.79%	1.84%	2.90%	2.35%	2.64%	4.86%	0.0%	1.59%	1.88%	0.0%	0.70%	2.84%	1.96%	1.81%	1.21%	0.60%	0.0%	2.22%	4.57%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
