Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Новоселовская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	125	15	15	15	7	2	2	2	2	2	6	2	2	2	3	2	2	2	2	2	6	4	2	6	3	4	2	5	2	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	19	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	1	0	0	0	2	0	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	106	11	13	15	6	2	2	2	2	2	6	2	2	2	3	2	1	1	2	1	3	3	2	6	3	2	2	2	2	4					
15	Число открепительных удостоверений выданных ТИК	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	99	10	7	5	5	1	3	2	0	5	2	3	0	0	0	5	2	5	1	0	5	5	4	6	5	4	2	1	1	10					
		1.49%	1.32%	0.87%	0.58%	1.11%	0.97%	4.22%	1.92%	0.0%	7.93%	0.59%	3.12%	0.0%	0.0%	0.0%	4.27%	2.15%	2.94%	0.93%	0.0%	1.48%	2.23%	4.39%	1.52%	2.67%	1.78%	3.33%	0.35%	1.05%	5.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	68	8	21	11	4	2	0	1	0	0	1	0	0	0	0	0	1	0	2	0	6	2	1	1	3	2	0	0	1	1					
		1.02%	1.05%	2.61%	1.28%	0.88%	1.94%	0.0%	0.96%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	1.86%	0.0%	1.78%	0.89%	1.09%	0.25%	1.60%	0.89%	0.0%	0.0%	1.05%	0.53%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	143	22	19	14	12	3	2	1	1	2	11	0	0	1	2	4	4	2	4	1	11	2	1	1	2	5	1	5	2	8					
		2.16%	2.91%	2.36%	1.64%	2.66%	2.91%	2.81%	0.96%	1.17%	3.17%	3.28%	0.0%	0.0%	2.5%	1.17%	3.41%	4.30%	1.17%	3.73%	1.29%	3.26%	0.89%	1.09%	0.25%	1.06%	2.23%	1.66%	1.75%	2.10%	4.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	72	8	15	6	4	0	2	0	0	0	2	0	0	1	0	0	3	1	3	0	7	6	1	4	2	2	1	1	1	2					
		1.08%	1.05%	1.87%	0.70%	0.88%	0.0%	2.81%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	2.5%	0.0%	0.0%	3.22%	0.58%	2.80%	0.0%	2.07%	2.67%	1.09%	1.01%	1.06%	0.89%	1.66%	0.35%	1.05%	1.06%					
22	"5. ""За Русь Святую"""	24	7	3	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	1	0	1	0					
		0.36%	0.92%	0.37%	0.23%	0.22%	0.0%	1.40%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.44%	1.09%	0.25%	0.0%	0.0%	1.66%	0.0%	1.05%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	5	1	0	2	0	0	0	1	0	2	0	0	1	0	1	1	0	0	2	4	1	0	0	0	0	0	0	0	0					
		0.31%	0.66%	0.12%	0.0%	0.44%	0.0%	0.0%	0.0%	1.17%	0.0%	0.59%	0.0%	0.0%	2.5%	0.0%	0.85%	1.07%	0.0%	0.0%	2.59%	1.18%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	0	4	1	4	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	5	0	0	1	0	0	1					
		0.33%	0.0%	0.49%	0.11%	0.88%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.70%	0.0%	0.58%	0.0%	0.0%	0.0%	0.89%	0.0%	1.27%	0.0%	0.0%	1.66%	0.0%	0.0%	0.53%					
25	"8. ""Народно-республиканская партия России"""	5	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.11%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	1.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	1	4	4	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0					
		0.22%	0.13%	0.49%	0.46%	0.22%	0.97%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	426	26	30	36	48	13	6	9	6	15	29	20	3	3	19	3	4	5	13	5	24	27	11	27	4	6	6	7	3	18					
		6.44%	3.44%	3.74%	4.22%	10.66%	12.62%	8.45%	8.65%	7.05%	23.80%	8.65%	20.83%	8.33%	7.5%	11.17%	2.56%	4.30%	2.94%	12.14%	6.49%	7.12%	12.05%	12.08%	6.87%	2.13%	2.67%	10.0%	2.45%	3.15%	9.57%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	40	5	1	1	0	3	0	1	1	0	3	2	0	0	1	1	0	5	1	0	2	1	2	5	1	1	0	2	1	0					
		0.60%	0.66%	0.12%	0.11%	0.0%	2.91%	0.0%	0.96%	1.17%	0.0%	0.89%	2.08%	0.0%	0.0%	0.58%	0.85%	0.0%	2.94%	0.93%	0.0%	0.59%	0.44%	2.19%	1.27%	0.53%	0.44%	0.0%	0.70%	1.05%	0.0%					
30	"13. ""Демократическая партия России"""	21	2	0	6	0	0	1	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	1					
		0.31%	0.26%	0.0%	0.70%	0.0%	0.0%	1.40%	0.0%	0.0%	1.58%	0.89%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.76%	0.53%	0.0%	0.0%	0.0%	0.0%	0.53%					
31	"14. ""Великая Россия - Евразийский Союз"""	7	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0					
		0.10%	0.13%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.77%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.44%	1.66%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	2	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	2	0	0	0	0	0					
		0.16%	0.0%	0.24%	0.23%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.70%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.25%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	828	168	150	184	37	17	5	3	2	6	24	5	4	4	12	5	8	22	8	4	34	12	10	19	9	28	1	34	4	9					
		12.52%	22.25%	18.70%	21.57%	8.22%	16.50%	7.04%	2.88%	2.35%	9.52%	7.16%	5.20%	11.11%	10.0%	7.05%	4.27%	8.60%	12.94%	7.47%	5.19%	10.08%	5.35%	10.98%	4.83%	4.81%	12.49%	1.66%	11.92%	4.21%	4.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	14	1	2	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0					
		0.21%	0.13%	0.24%	0.23%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.25%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%					
35	"18. ""ЛДПР"""	788	80	92	111	63	5	12	13	25	4	30	12	9	9	17	12	26	12	16	18	25	19	14	36	25	27	15	32	17	12					
		11.91%	10.59%	11.47%	13.01%	14.0%	4.85%	16.90%	12.5%	29.41%	6.34%	8.95%	12.5%	25.0%	22.5%	10.0%	10.25%	27.95%	7.05%	14.95%	23.37%	7.41%	8.48%	15.38%	9.16%	13.36%	12.05%	25.0%	11.22%	17.89%	6.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	87	15	12	17	9	1	0	1	0	0	0	1	0	0	0	3	0	7	0	1	1	0	0	7	2	3	2	2	2	1					
		1.31%	1.98%	1.49%	1.99%	2.0%	0.97%	0.0%	0.96%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	2.56%	0.0%	4.11%	0.0%	1.29%	0.29%	0.0%	0.0%	1.78%	1.06%	1.33%	3.33%	0.70%	2.10%	0.53%					
37	"20. ""Политическая партия ""Единая Россия"""	2714	266	283	279	143	30	28	55	32	11	169	20	9	12	47	63	32	96	41	31	164	107	38	208	117	114	25	146	38	110					
		41.05%	35.23%	35.28%	32.70%	31.77%	29.12%	39.43%	52.88%	37.64%	17.46%	50.44%	20.83%	25.0%	30.0%	27.64%	53.84%	34.40%	56.47%	38.31%	40.25%	48.66%	47.76%	41.75%	52.92%	62.56%	50.89%	41.66%	51.22%	40.0%	58.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	3	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0					
		0.16%	0.0%	0.37%	0.0%	0.22%	0.0%	1.40%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.93%	1.29%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	1					
		0.18%	0.0%	0.24%	0.11%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.29%	0.0%	1.09%	0.25%	0.0%	0.0%	0.0%	0.0%	2.10%	0.53%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	874	77	106	138	91	17	9	15	6	14	45	25	8	4	67	12	9	7	9	13	29	24	5	51	7	21	2	43	14	6					
		13.22%	10.19%	13.21%	16.17%	20.22%	16.50%	12.67%	14.42%	7.05%	22.22%	13.43%	26.04%	22.22%	10.0%	39.41%	10.25%	9.67%	4.11%	8.41%	16.88%	8.60%	10.71%	5.49%	12.97%	3.74%	9.37%	3.33%	15.08%	14.73%	3.19%					
																																				
41	Против всех	238	42	35	25	15	9	1	1	9	4	7	2	2	5	2	2	3	6	4	0	11	10	2	12	5	5	1	7	6	5					
		3.60%	5.56%	4.36%	2.93%	3.33%	8.73%	1.40%	0.96%	10.58%	6.34%	2.08%	2.08%	5.55%	12.5%	1.17%	1.70%	3.22%	3.52%	3.73%	0.0%	3.26%	4.46%	2.19%	3.05%	2.67%	2.23%	1.66%	2.45%	6.31%	2.65%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
