Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    район Лианозово																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №3260					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	454	14	40	25	11	11	24	8	19	5	11	32	42	14	35	28	10	11	30	28	7	8	12	28	1					
		1.30%	1.53%	2.48%	1.47%	0.63%	0.76%	1.94%	0.63%	1.51%	0.32%	0.64%	1.90%	2.50%	1.42%	2.94%	2.52%	0.57%	0.61%	1.62%	1.87%	0.43%	0.44%	0.76%	1.68%	0.34%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7061	198	295	307	418	286	356	295	239	383	288	296	298	255	226	288	327	341	375	325	331	351	333	243	7					
		20.18%	21.66%	18.30%	18.09%	24.06%	19.83%	28.80%	23.38%	19.01%	24.39%	16.69%	17.57%	17.76%	25.89%	19.01%	25.92%	18.56%	19.06%	20.25%	21.72%	20.27%	19.23%	21.21%	14.61%	2.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2433	138	113	101	7	121	109	195	114	38	18	130	170	134	91	155	100	121	51	126	82	117	94	106	2					
		6.95%	15.10%	7.01%	5.95%	0.40%	8.39%	8.82%	15.45%	9.07%	2.42%	1.04%	7.72%	10.13%	13.60%	7.65%	13.95%	5.68%	6.76%	2.75%	8.42%	5.02%	6.41%	5.99%	6.37%	0.67%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16962	282	647	724	1179	730	414	383	532	1011	1277	705	746	272	387	300	991	932	1065	586	890	890	797	961	261					
		48.48%	30.85%	40.14%	42.66%	67.88%	50.62%	33.50%	30.35%	42.32%	64.39%	73.99%	41.84%	44.46%	27.61%	32.55%	27.00%	56.24%	52.10%	57.51%	39.17%	54.50%	48.77%	50.76%	57.79%	87.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	257	12	22	20	5	12	7	1	3	10	17	14	12	8	11	6	6	12	16	7	21	12	8	15	0					
		0.73%	1.31%	1.36%	1.18%	0.29%	0.83%	0.57%	0.08%	0.24%	0.64%	0.98%	0.83%	0.72%	0.81%	0.93%	0.54%	0.34%	0.67%	0.86%	0.47%	1.29%	0.66%	0.51%	0.90%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
