Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Клинцовская городская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	124	8	2	2	5	7	3	6	7	6	1	5	2	1	3	4	3	7	4	5	2	2	4	2	8	4	3	2	5	4	3	4					
14	Число неиспользованных открепительных удостоверений	377	19	17	16	19	13	15	3	7	4	10	15	17	2	8	14	9	16	14	8	16	10	14	8	16	13	8	15	13	10	13	15					
15	"Число открепительных удостоверений, выданных в ТИК"	26	1	0	0	0	1	0	1	1	0	0	1	1	0	0	3	2	2	2	1	2	1	0	0	0	1	2	1	2	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	1323	39	13	34	18	38	43	36	51	56	50	45	43	35	30	37	35	37	32	49	40	46	45	62	35	52	45	66	58	51	52	50					
		4.49%	3.77%	1.94%	5.75%	5.11%	4.13%	4.43%	3.69%	4.54%	5.16%	5.15%	4.39%	4.51%	3.65%	3.30%	4.05%	3.41%	4.19%	3.39%	4.72%	4.14%	4.84%	4.80%	6.15%	3.65%	5.04%	4.08%	6.35%	5.63%	4.98%	4.94%	4.97%					
19	. Малышкин Олег Александрович	564	16	13	10	6	18	27	24	20	8	16	19	22	19	18	11	40	21	17	15	19	22	15	13	15	23	20	18	21	16	19	23					
		1.91%	1.55%	1.94%	1.69%	1.70%	1.96%	2.78%	2.46%	1.78%	0.74%	1.65%	1.85%	2.31%	1.98%	1.98%	1.20%	3.90%	2.38%	1.80%	1.45%	1.96%	2.31%	1.60%	1.29%	1.56%	2.23%	1.81%	1.73%	2.04%	1.56%	1.80%	2.29%					
20	. Миронов Сергей Михайлович	233	7	2	7	2	11	15	4	12	10	12	14	2	9	5	6	9	4	11	8	6	6	7	6	12	4	7	11	6	4	5	9					
		0.79%	0.68%	0.30%	1.18%	0.57%	1.20%	1.54%	0.41%	1.07%	0.92%	1.24%	1.37%	0.21%	0.94%	0.55%	0.66%	0.88%	0.45%	1.17%	0.77%	0.62%	0.63%	0.75%	0.60%	1.25%	0.39%	0.63%	1.06%	0.58%	0.39%	0.47%	0.89%					
21	. Путин Владимир Владимирович	17937	763	470	367	239	584	600	566	661	629	592	648	600	556	580	569	581	507	523	626	556	616	589	545	581	607	687	620	600	628	616	631					
		60.89%	73.72%	70.25%	62.10%	67.90%	63.48%	61.79%	57.99%	58.86%	57.92%	60.97%	63.22%	62.96%	57.92%	63.81%	62.25%	56.63%	57.42%	55.46%	60.31%	57.50%	64.77%	62.79%	54.07%	60.52%	58.82%	62.23%	59.62%	58.20%	61.27%	58.50%	62.72%					
22	. Хакамада Ирина Муцуовна	655	10	11	18	9	10	26	31	25	28	23	27	14	17	31	27	11	12	16	14	18	21	28	23	25	27	29	29	26	23	28	18					
		2.22%	0.97%	1.64%	3.05%	2.56%	1.09%	2.68%	3.18%	2.23%	2.58%	2.37%	2.63%	1.47%	1.77%	3.41%	2.95%	1.07%	1.36%	1.70%	1.35%	1.86%	2.21%	2.99%	2.28%	2.60%	2.62%	2.63%	2.79%	2.52%	2.24%	2.66%	1.79%					
23	. Харитонов Николай Михайлович	7426	175	125	137	64	215	206	271	295	289	231	229	221	275	212	232	296	276	309	288	291	193	218	303	252	263	255	250	270	250	283	252					
		25.21%	16.91%	18.68%	23.18%	18.18%	23.37%	21.22%	27.77%	26.27%	26.61%	23.79%	22.34%	23.19%	28.65%	23.32%	25.38%	28.85%	31.26%	32.77%	27.75%	30.09%	20.29%	23.24%	30.06%	26.25%	25.48%	23.10%	24.04%	26.19%	24.39%	26.88%	25.05%					
																																						
24	Против всех	1087	15	28	13	12	26	44	39	51	61	44	42	37	40	28	23	48	23	22	24	34	40	26	43	31	51	49	40	46	48	41	18					
		3.69%	1.45%	4.19%	2.20%	3.41%	2.83%	4.53%	4.00%	4.54%	5.62%	4.53%	4.10%	3.88%	4.17%	3.08%	2.52%	4.68%	2.60%	2.33%	2.31%	3.52%	4.21%	2.77%	4.27%	3.23%	4.94%	4.44%	3.85%	4.46%	4.68%	3.89%	1.79%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
