Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Тверской район																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №4006					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	237	14	6	12	13	11	14	13	8	14	16	16	8	13	4	16	5	15	3	13	5	0	1	10	2	4	1					
		0.66%	1.06%	0.34%	0.70%	0.67%	0.85%	0.60%	0.77%	0.48%	0.77%	1.01%	0.81%	0.42%	0.80%	0.25%	0.75%	0.32%	0.74%	0.18%	0.88%	0.41%	0.00%	0.42%	4.48%	3.39%	0.93%	0.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
