Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
"Наименование Избирательной комиссии:    Тамбов, Ленинская"																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858					
18	"1. ""ЕДИНЕНИЕ"""	321	3	11	10	13	18	24	6	17	18	15	10	2	21	21	11	7	18	17	12	2	13	52					
		1.60%	1.63%	1.31%	1.01%	0.97%	1.69%	2.21%	2.56%	1.46%	2.43%	1.34%	1.13%	2.12%	1.21%	1.30%	1.85%	2.16%	1.28%	1.55%	0.97%	4.0%	1.02%	5.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	866	1	38	68	41	22	38	6	16	23	36	41	3	71	116	32	8	82	52	80	0	63	29					
		4.32%	0.54%	4.55%	6.88%	3.08%	2.07%	3.51%	2.56%	1.38%	3.11%	3.22%	4.66%	3.19%	4.09%	7.23%	5.38%	2.46%	5.84%	4.76%	6.47%	0.0%	4.98%	2.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	887	9	36	48	63	42	48	23	62	24	57	37	1	64	71	24	23	48	40	49	5	61	52					
		4.43%	4.89%	4.31%	4.85%	4.73%	3.95%	4.43%	9.82%	5.34%	3.24%	5.10%	4.21%	1.06%	3.69%	4.42%	4.04%	7.09%	3.41%	3.66%	3.96%	10.0%	4.82%	5.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1333	6	54	49	94	66	44	6	51	36	81	52	0	142	135	51	9	115	84	101	2	113	42					
		6.66%	3.26%	6.47%	4.95%	7.06%	6.22%	4.06%	2.56%	4.40%	4.87%	7.25%	5.92%	0.0%	8.19%	8.41%	8.58%	2.77%	8.19%	7.69%	8.17%	4.0%	8.94%	4.12%					
22	"5. ""За Русь Святую"""	132	3	6	7	5	5	10	1	11	9	17	7	0	6	9	1	3	4	5	4	1	10	8					
		0.65%	1.63%	0.71%	0.70%	0.37%	0.47%	0.92%	0.42%	0.94%	1.21%	1.52%	0.79%	0.0%	0.34%	0.56%	0.16%	0.92%	0.28%	0.45%	0.32%	2.0%	0.79%	0.78%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	1	0	0	4	1	3	0	3	1	5	0	0	11	1	0	1	2	4	4	0	6	1					
		0.23%	0.54%	0.0%	0.0%	0.30%	0.09%	0.27%	0.0%	0.25%	0.13%	0.44%	0.0%	0.0%	0.63%	0.06%	0.0%	0.30%	0.14%	0.36%	0.32%	0.0%	0.47%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	132	1	3	11	12	6	7	0	10	3	8	4	1	17	10	3	2	14	2	6	0	7	5					
		0.65%	0.54%	0.35%	1.11%	0.90%	0.56%	0.64%	0.0%	0.86%	0.40%	0.71%	0.45%	1.06%	0.98%	0.62%	0.50%	0.61%	0.99%	0.18%	0.48%	0.0%	0.55%	0.49%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	4	0	0	0	0	1	1	0	0	0	3	0	0	0	0	3	1	0	0	4					
		0.08%	0.0%	0.11%	0.40%	0.0%	0.0%	0.0%	0.0%	0.08%	0.13%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.27%	0.08%	0.0%	0.0%	0.39%					
26	"9. ""Российская экологическая партия ""Зеленые"""	99	0	6	6	5	5	5	0	5	3	6	6	0	9	8	1	3	8	6	6	0	6	5					
		0.49%	0.0%	0.71%	0.60%	0.37%	0.47%	0.46%	0.0%	0.43%	0.40%	0.53%	0.68%	0.0%	0.51%	0.49%	0.16%	0.92%	0.56%	0.54%	0.48%	0.0%	0.47%	0.49%					
27	"10. ""Аграрная партия России"""	406	11	10	18	24	13	23	5	34	11	19	25	1	31	41	15	11	27	28	26	2	16	15					
		2.02%	5.97%	1.19%	1.82%	1.80%	1.22%	2.12%	2.13%	2.93%	1.48%	1.70%	2.84%	1.06%	1.78%	2.55%	2.52%	3.39%	1.92%	2.56%	2.10%	4.0%	1.26%	1.47%					
28	"11. ""Истинные патриоты России"""	5	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2					
		0.02%	0.0%	0.0%	0.10%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	187	2	9	8	15	9	14	2	7	10	18	6	0	17	10	4	9	13	13	3	0	10	8					
		0.93%	1.08%	1.07%	0.80%	1.12%	0.84%	1.29%	0.85%	0.60%	1.35%	1.61%	0.68%	0.0%	0.98%	0.62%	0.67%	2.77%	0.92%	1.19%	0.24%	0.0%	0.79%	0.78%					
30	"13. ""Демократическая партия России"""	38	0	0	2	2	2	4	1	0	2	2	1	1	5	3	0	2	2	1	1	1	2	4					
		0.18%	0.0%	0.0%	0.20%	0.15%	0.18%	0.36%	0.42%	0.0%	0.27%	0.17%	0.11%	1.06%	0.28%	0.18%	0.0%	0.61%	0.14%	0.09%	0.08%	2.0%	0.15%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	0	1	1	2	2	4	1	0	1	0	4	0	3	4	0	3	1	1	2	0	0	4					
		0.16%	0.0%	0.11%	0.10%	0.15%	0.18%	0.36%	0.42%	0.0%	0.13%	0.0%	0.45%	0.0%	0.17%	0.24%	0.0%	0.92%	0.07%	0.09%	0.16%	0.0%	0.0%	0.39%					
32	"15. ""Партия СЛОН"""	42	0	0	2	2	2	0	1	3	1	4	2	1	6	1	3	0	2	3	0	0	3	6					
		0.20%	0.0%	0.0%	0.20%	0.15%	0.18%	0.0%	0.42%	0.25%	0.13%	0.35%	0.22%	1.06%	0.34%	0.06%	0.50%	0.0%	0.14%	0.27%	0.0%	0.0%	0.23%	0.58%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2038	16	92	75	144	107	95	9	95	79	75	93	8	211	201	46	14	189	111	150	2	116	110					
		10.18%	8.69%	11.03%	7.59%	10.82%	10.08%	8.78%	3.84%	8.19%	10.69%	6.71%	10.59%	8.51%	12.18%	12.53%	7.74%	4.32%	13.46%	10.17%	12.14%	4.0%	9.18%	10.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	0	1	0	0	0	1	1	3	0	3	2	0	2	1	0	0	2	2	1	0	1	2					
		0.10%	0.0%	0.11%	0.0%	0.0%	0.0%	0.09%	0.42%	0.25%	0.0%	0.26%	0.22%	0.0%	0.11%	0.06%	0.0%	0.0%	0.14%	0.18%	0.08%	0.0%	0.07%	0.19%					
35	"18. ""ЛДПР"""	1698	21	57	102	91	133	109	14	132	68	122	79	14	94	98	43	33	85	74	87	1	137	104					
		8.48%	11.41%	6.83%	10.32%	6.84%	12.53%	10.07%	5.98%	11.38%	9.20%	10.92%	8.99%	14.89%	5.42%	6.10%	7.23%	10.18%	6.05%	6.78%	7.04%	2.0%	10.84%	10.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	329	6	12	11	19	14	21	2	12	9	15	24	0	37	27	14	10	16	29	16	0	19	16					
		1.64%	3.26%	1.43%	1.11%	1.42%	1.31%	1.94%	0.85%	1.03%	1.21%	1.34%	2.73%	0.0%	2.13%	1.68%	2.35%	3.08%	1.13%	2.65%	1.29%	0.0%	1.50%	1.57%					
37	"20. ""Политическая партия ""Единая Россия"""	5111	60	216	251	342	310	308	43	331	224	301	221	29	394	402	143	72	318	285	335	7	287	232					
		25.53%	32.60%	25.89%	25.40%	25.71%	29.21%	28.46%	18.37%	28.55%	30.31%	26.94%	25.17%	30.85%	22.74%	25.06%	24.07%	22.22%	22.64%	26.12%	27.12%	14.0%	22.72%	22.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	1	0	0	1	1	1	1	1	3	0	0	0	2	2	0	2	0	1	0	1	3					
		0.10%	0.54%	0.11%	0.0%	0.0%	0.09%	0.09%	0.42%	0.08%	0.13%	0.26%	0.0%	0.0%	0.0%	0.12%	0.33%	0.0%	0.14%	0.0%	0.08%	0.0%	0.07%	0.29%					
39	"22. ""Развитие предпринимательства"""	40	0	1	4	4	4	7	0	1	1	4	2	0	0	1	1	0	4	1	2	0	3	0					
		0.19%	0.0%	0.11%	0.40%	0.30%	0.37%	0.64%	0.0%	0.08%	0.13%	0.35%	0.22%	0.0%	0.0%	0.06%	0.16%	0.0%	0.28%	0.09%	0.16%	0.0%	0.23%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4552	28	191	212	366	224	217	70	246	152	216	202	17	446	328	161	75	348	254	255	21	285	238					
		22.74%	15.21%	22.90%	21.45%	27.51%	21.11%	20.05%	29.91%	21.22%	20.56%	19.33%	23.00%	18.08%	25.75%	20.44%	27.10%	23.14%	24.78%	23.28%	20.64%	42.0%	22.56%	23.40%					
																													
41	Против всех	1368	11	81	86	68	60	76	26	88	52	84	53	15	118	100	34	35	83	63	87	1	94	53					
		6.83%	5.97%	9.71%	8.70%	5.11%	5.65%	7.02%	11.11%	7.59%	7.03%	7.52%	6.03%	15.95%	6.81%	6.23%	5.72%	10.80%	5.91%	5.77%	7.04%	2.0%	7.44%	5.21%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
