Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Фроловская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10433	534	414	396	550	90	460	468	577	615	541	550	529	546	490	404	453	486	366	414	588	511	451					
		56.43%	57.92%	53.08%	54.92%	59.52%	53.57%	59.74%	52.53%	55.11%	57.86%	55.32%	52.88%	56.76%	56.52%	57.99%	61.87%	56.20%	55.48%	55.71%	52.41%	55.95%	58.87%	61.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	123	8	2	4	2	2	5	6	7	7	5	3	9	8	3	4	2	7	8	5	10	9	7					
		0.67%	0.87%	0.26%	0.55%	0.22%	1.19%	0.65%	0.67%	0.67%	0.66%	0.51%	0.29%	0.97%	0.83%	0.36%	0.61%	0.25%	0.80%	1.22%	0.63%	0.95%	1.04%	0.95%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
