Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Белоярская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	3	1	2	2	8	1	0	1	1	0	1	1	1	6	0	1	1	0	0	5	5	2	1	4	0	2	0	0	1	0	2	0	3					
		0.34%	0.23%	0.10%	0.41%	0.16%	0.73%	0.32%	0.00%	0.44%	0.52%	0.00%	0.13%	0.43%	0.26%	0.60%	0.00%	0.61%	0.53%	0.00%	0.00%	0.54%	0.65%	0.54%	1.18%	3.39%	0.00%	0.65%	0.00%	0.00%	0.27%	0.00%	0.20%	0.00%	0.31%					
23	6.Политическая партия «Партия социальной справедливости»	53	6	7	0	10	4	0	1	0	4	1	0	0	0	4	2	1	0	0	0	0	1	2	0	1	1	0	2	0	1	0	3	0	2					
		0.33%	0.45%	0.71%	0.00%	0.80%	0.37%	0.00%	0.34%	0.00%	2.08%	1.32%	0.00%	0.00%	0.00%	0.40%	0.76%	0.61%	0.00%	0.00%	0.00%	0.00%	0.13%	0.54%	0.00%	0.85%	0.15%	0.00%	0.33%	0.00%	0.27%	0.00%	0.30%	0.00%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	1778	214	141	42	125	124	44	48	32	21	6	92	7	26	97	23	18	9	12	6	166	73	39	10	14	59	29	58	15	31	5	81	25	86					
		11.08%	16.18%	14.30%	8.70%	10.06%	11.33%	14.24%	16.22%	14.22%	10.94%	7.89%	12.33%	2.99%	6.63%	9.65%	8.71%	10.91%	4.74%	7.79%	6.74%	17.87%	9.52%	10.46%	11.76%	11.86%	9.05%	9.42%	9.54%	10.07%	8.29%	7.25%	8.06%	14.88%	8.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	660	58	45	18	49	46	14	11	16	6	5	21	6	11	50	8	5	8	6	2	34	29	8	6	4	36	6	29	3	12	1	68	1	38					
		4.11%	4.38%	4.56%	3.73%	3.94%	4.20%	4.53%	3.72%	7.11%	3.13%	6.58%	2.82%	2.56%	2.81%	4.98%	3.03%	3.03%	4.21%	3.90%	2.25%	3.66%	3.78%	2.14%	7.06%	3.39%	5.52%	1.95%	4.77%	2.01%	3.21%	1.45%	6.77%	0.60%	3.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	6	11	2	4	6	0	2	2	5	1	7	0	6	3	1	1	1	0	0	5	4	3	0	1	1	0	4	1	2	1	11	1	3					
		0.59%	0.45%	1.12%	0.41%	0.32%	0.55%	0.00%	0.68%	0.89%	2.60%	1.32%	0.94%	0.00%	1.53%	0.30%	0.38%	0.61%	0.53%	0.00%	0.00%	0.54%	0.52%	0.80%	0.00%	0.85%	0.15%	0.00%	0.66%	0.67%	0.53%	1.45%	1.09%	0.60%	0.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11332	898	664	365	857	813	221	203	149	129	51	486	176	306	676	192	102	128	105	67	618	561	276	60	79	471	231	433	119	282	55	706	126	727					
		70.63%	67.88%	67.34%	75.57%	68.95%	74.31%	71.52%	68.58%	66.22%	67.19%	67.11%	65.15%	75.21%	78.06%	67.26%	72.73%	61.82%	67.37%	68.18%	75.28%	66.52%	73.14%	73.99%	70.59%	66.95%	72.24%	75.00%	71.22%	79.87%	75.40%	79.71%	70.25%	75.00%	74.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	67	8	7	3	5	1	1	2	1	1	0	3	4	0	4	0	0	1	2	2	1	5	0	2	0	2	1	1	0	2	0	2	1	5					
		0.42%	0.60%	0.71%	0.62%	0.40%	0.09%	0.32%	0.68%	0.44%	0.52%	0.00%	0.40%	1.71%	0.00%	0.40%	0.00%	0.00%	0.53%	1.30%	2.25%	0.11%	0.65%	0.00%	2.35%	0.00%	0.31%	0.32%	0.16%	0.00%	0.53%	0.00%	0.20%	0.60%	0.51%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
