Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Любимская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	1	1	0	2	0	0	0	9	1	0	1	0	1	6	0	0	0	1	0	0	0	1	1	2	0	1					
		0.34%	0.0%	0.18%	0.11%	0.0%	0.39%	0.0%	0.0%	0.0%	2.56%	0.88%	0.0%	0.98%	0.0%	0.35%	0.83%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.58%	0.28%	1.25%	0.0%	0.36%					
27	"10. ""Аграрная партия России"""	1131	35	26	42	57	11	25	31	115	114	22	31	6	4	24	60	28	57	76	25	56	12	23	32	77	22	58	62					
		14.05%	5.18%	4.76%	4.97%	8.46%	2.15%	11.41%	23.13%	28.67%	32.47%	19.46%	34.06%	5.88%	2.73%	8.63%	8.35%	20.43%	33.33%	38.19%	15.06%	29.01%	19.04%	18.69%	18.82%	21.75%	13.75%	24.47%	22.79%					
28	"11. ""Истинные патриоты России"""	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0					
		0.07%	0.14%	0.0%	0.11%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	6	9	8	8	7	1	3	0	4	1	1	0	1	1	3	2	3	1	1	3	1	2	0	7	1	2	2					
		0.96%	0.88%	1.64%	0.94%	1.18%	1.37%	0.45%	2.23%	0.0%	1.13%	0.88%	1.09%	0.0%	0.68%	0.35%	0.41%	1.45%	1.75%	0.50%	0.60%	1.55%	1.58%	1.62%	0.0%	1.97%	0.62%	0.84%	0.73%					
30	"13. ""Демократическая партия России"""	19	3	0	4	2	0	0	0	1	4	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.23%	0.44%	0.0%	0.47%	0.29%	0.0%	0.0%	0.0%	0.24%	1.13%	0.88%	0.0%	0.98%	1.36%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	2	5	4	1	5	1	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	2	0	0					
		0.32%	0.29%	0.91%	0.47%	0.14%	0.98%	0.45%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.72%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	1.25%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.16%	0.0%	0.18%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	807	72	53	120	105	92	24	6	21	15	6	9	5	9	25	107	4	4	10	10	4	0	5	3	25	22	28	23					
		10.02%	10.66%	9.70%	14.20%	15.60%	18.03%	10.95%	4.47%	5.23%	4.27%	5.30%	9.89%	4.90%	6.16%	8.99%	14.90%	2.91%	2.33%	5.02%	6.02%	2.07%	0.0%	4.06%	1.76%	7.06%	13.75%	11.81%	8.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	3	2	0	3	2	1	1	1	2	2	2	0	0	1	3	2	0	1	1	1	0	2	0	1	2	0	0					
		0.41%	0.44%	0.36%	0.0%	0.44%	0.39%	0.45%	0.74%	0.24%	0.56%	1.76%	2.19%	0.0%	0.0%	0.35%	0.41%	1.45%	0.0%	0.50%	0.60%	0.51%	0.0%	1.62%	0.0%	0.28%	1.25%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1003	113	66	92	79	81	18	13	41	30	9	11	28	10	42	115	23	14	20	14	19	4	24	20	39	16	18	44					
		12.46%	16.74%	12.08%	10.88%	11.73%	15.88%	8.21%	9.70%	10.22%	8.54%	7.96%	12.08%	27.45%	6.84%	15.10%	16.01%	16.78%	8.18%	10.05%	8.43%	9.84%	6.34%	19.51%	11.76%	11.01%	10.0%	7.59%	16.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	227	21	22	38	21	18	2	6	5	8	2	0	2	10	7	30	2	1	1	2	3	1	3	3	8	4	0	7					
		2.82%	3.11%	4.02%	4.49%	3.12%	3.52%	0.91%	4.47%	1.24%	2.27%	1.76%	0.0%	1.96%	6.84%	2.51%	4.17%	1.45%	0.58%	0.50%	1.20%	1.55%	1.58%	2.43%	1.76%	2.25%	2.5%	0.0%	2.57%					
37	"20. ""Политическая партия ""Единая Россия"""	3033	257	211	295	241	187	117	50	167	120	45	21	41	95	109	212	48	64	69	86	88	33	51	74	123	56	91	82					
		37.69%	38.07%	38.64%	34.91%	35.80%	36.66%	53.42%	37.31%	41.64%	34.18%	39.82%	23.07%	40.19%	65.06%	39.20%	29.52%	35.03%	37.42%	34.67%	51.80%	45.59%	52.38%	41.46%	43.52%	34.74%	35.0%	38.39%	30.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	2	2	1	0	0	2	2	0	0	0	1	1	1	0	0	0	0	0	0	0	1	6	0	1	0					
		0.24%	0.0%	0.0%	0.23%	0.29%	0.19%	0.0%	0.0%	0.49%	0.56%	0.0%	0.0%	0.0%	0.68%	0.35%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	1.69%	0.0%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	2	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0					
		0.13%	0.29%	0.0%	0.0%	0.29%	0.39%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.60%	0.51%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	632	63	78	95	55	62	8	12	17	10	4	4	7	2	20	74	15	4	5	8	4	3	4	13	22	6	19	18					
		7.85%	9.33%	14.28%	11.24%	8.17%	12.15%	3.65%	8.95%	4.23%	2.84%	3.53%	4.39%	6.86%	1.36%	7.19%	10.30%	10.94%	2.33%	2.51%	4.81%	2.07%	4.76%	3.25%	7.64%	6.21%	3.75%	8.01%	6.61%					
																																		
41	Против всех	220	16	16	23	28	9	6	2	14	8	1	5	3	3	5	26	7	9	1	2	0	1	2	4	13	9	3	4					
		2.73%	2.37%	2.93%	2.72%	4.16%	1.76%	2.73%	1.49%	3.49%	2.27%	0.88%	5.49%	2.94%	2.05%	1.79%	3.62%	5.10%	5.26%	0.50%	1.20%	0.0%	1.58%	1.62%	2.35%	3.67%	5.62%	1.26%	1.47%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
