12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																										
13	Бабурин Сергей Николаевич	526	2	4	7	8	2	3	7	4	3	6	8	10	7	15	6	8	5	11	6	13	7	8	13	9	7	7	6	8	8	3	10	8	2	5	5	6	1	5	1	8	4	3	5	9	7	5	2	7	10	16	4	5	8	10	7	10	14	7	10	8	5	14	9	7	8	11	4	7	6	3	7	5	6	4	2	3	1	2	9									
		0.72%	0.39%	0.75%	1.29%	1.17%	0.61%	0.53%	0.87%	0.50%	0.35%	1.07%	0.74%	0.86%	0.69%	1.07%	0.63%	0.65%	0.43%	0.66%	0.55%	0.99%	0.79%	0.78%	1.23%	0.74%	0.71%	0.94%	0.78%	0.71%	0.64%	0.51%	0.83%	0.73%	0.26%	0.51%	0.49%	0.65%	0.43%	0.61%	0.10%	0.90%	0.52%	0.24%	0.66%	0.81%	0.78%	0.52%	0.20%	0.57%	0.83%	1.33%	0.33%	0.40%	0.75%	1.33%	0.87%	1.07%	1.00%	0.62%	0.86%	0.77%	0.58%	1.67%	0.72%	0.74%	0.87%	0.58%	0.51%	0.71%	0.66%	0.35%	0.82%	0.74%	1.20%	0.58%	0.72%	1.41%	0.75%	0.56%	1.08%									
14	Грудинин Павел Николаевич	10584	70	73	75	92	32	98	115	102	96	85	151	180	150	226	141	183	188	300	187	206	143	152	161	196	174	119	112	158	194	116	163	130	101	139	131	139	23	135	139	166	102	145	85	143	113	128	149	137	160	206	186	168	133	97	110	161	212	154	189	174	115	125	176	145	160	249	115	108	141	123	121	81	72	98	36	25	17	43	141									
		14.55%	13.73%	13.62%	13.81%	13.49%	9.70%	17.38%	14.32%	12.72%	11.32%	15.10%	13.94%	15.52%	14.79%	16.06%	14.90%	14.83%	16.31%	18.07%	17.03%	15.69%	16.12%	14.80%	15.20%	16.18%	17.56%	16.02%	14.56%	14.07%	15.41%	19.66%	13.58%	11.94%	12.93%	14.30%	12.78%	15.14%	9.96%	16.36%	13.39%	18.74%	13.30%	11.61%	11.18%	12.80%	12.58%	13.40%	14.77%	11.15%	13.36%	17.15%	15.45%	13.60%	12.52%	12.88%	13.63%	17.24%	15.14%	13.73%	16.31%	16.73%	13.25%	14.92%	14.13%	15.41%	17.39%	13.11%	14.74%	10.90%	15.41%	14.30%	14.20%	12.00%	14.34%	14.33%	13.04%	11.74%	12.69%	12.01%	16.99%									
15	Жириновский Владимир Вольфович	6218	41	61	58	87	42	72	83	110	88	56	106	83	109	98	92	97	66	120	93	104	59	65	79	79	67	52	49	77	95	44	106	90	65	95	104	92	27	55	84	80	85	113	83	101	78	98	103	112	116	120	103	109	106	87	90	58	77	91	81	55	65	49	94	62	67	137	67	90	88	48	105	63	47	77	24	28	10	27	74									
		8.55%	8.04%	11.38%	10.68%	12.76%	12.73%	12.77%	10.34%	13.72%	10.38%	9.95%	9.79%	7.16%	10.75%	6.97%	9.73%	7.86%	5.72%	7.23%	8.47%	7.92%	6.65%	6.33%	7.46%	6.52%	6.76%	6.99%	6.37%	6.86%	7.55%	7.46%	8.83%	8.26%	8.32%	9.77%	10.15%	10.02%	11.69%	6.67%	8.09%	9.03%	11.08%	9.05%	10.92%	9.04%	8.69%	10.26%	10.21%	9.11%	9.68%	9.99%	8.55%	8.83%	9.98%	11.55%	11.15%	6.21%	5.50%	8.11%	6.99%	5.29%	7.49%	5.85%	7.54%	6.59%	7.28%	7.21%	8.59%	9.08%	9.62%	5.58%	12.32%	9.33%	9.36%	11.26%	8.70%	13.15%	7.46%	7.54%	8.92%									
16	Путин Владимир Владимирович	51877	378	376	381	476	240	374	570	568	627	385	772	839	697	996	666	879	831	1135	751	929	631	738	751	847	689	526	549	782	898	390	852	804	583	684	732	648	176	572	775	603	539	940	549	820	665	687	707	920	865	820	857	898	777	526	569	655	1020	803	804	730	612	577	900	650	611	1434	570	750	658	618	598	504	362	482	206	149	100	271	574									
		71.30%	74.12%	70.15%	70.17%	69.79%	72.73%	66.31%	70.98%	70.82%	73.94%	68.38%	71.28%	72.33%	68.74%	70.79%	70.40%	71.23%	72.07%	68.37%	68.40%	70.75%	71.14%	71.86%	70.92%	69.94%	69.53%	70.79%	71.39%	69.63%	71.33%	66.10%	71.00%	73.83%	74.65%	70.37%	71.41%	70.59%	76.19%	69.33%	74.66%	68.06%	70.27%	75.26%	72.24%	73.41%	74.05%	71.94%	70.07%	74.86%	72.20%	68.28%	71.18%	72.71%	73.16%	69.85%	70.51%	70.13%	72.86%	71.57%	69.37%	70.19%	70.51%	68.85%	72.23%	69.08%	66.41%	75.51%	73.08%	75.68%	71.91%	71.86%	70.19%	74.67%	72.11%	70.47%	74.64%	69.95%	74.63%	75.70%	69.16%									
17	Собчак Ксения Анатольевна	1161	6	7	8	7	6	4	9	6	6	11	11	11	12	27	13	28	21	28	25	18	18	19	17	40	14	12	17	40	27	12	27	14	13	14	13	15	0	18	14	8	7	12	13	16	6	15	14	11	14	16	15	12	12	6	15	9	29	24	20	34	32	26	19	20	28	19	7	8	7	26	5	8	7	8	3	1	1	9	11									
		1.60%	1.18%	1.31%	1.47%	1.03%	1.82%	0.71%	1.12%	0.75%	0.71%	1.95%	1.02%	0.95%	1.18%	1.92%	1.37%	2.27%	1.82%	1.69%	2.28%	1.37%	2.03%	1.85%	1.61%	3.30%	1.41%	1.62%	2.21%	3.56%	2.14%	2.03%	2.25%	1.29%	1.66%	1.44%	1.27%	1.63%	0.00%	2.18%	1.35%	0.90%	0.91%	0.96%	1.71%	1.43%	0.67%	1.57%	1.39%	0.90%	1.17%	1.33%	1.25%	0.97%	1.13%	0.80%	1.86%	0.96%	2.07%	2.14%	1.73%	3.27%	3.69%	3.10%	1.52%	2.13%	3.04%	1.00%	0.90%	0.81%	0.77%	3.02%	0.59%	1.19%	1.39%	1.17%	1.09%	0.47%	0.75%	2.51%	1.33%									
18	Сурайкин Максим Александрович	524	2	2	3	3	3	3	5	3	11	10	6	9	11	11	8	6	11	16	8	3	13	7	5	5	10	6	9	15	6	1	5	7	4	9	11	4	1	9	7	4	5	6	4	6	6	8	7	12	8	5	12	10	9	7	1	5	8	9	5	6	6	10	15	14	7	9	3	11	7	4	4	3	2	4	3	2	1	3	5									
		0.72%	0.39%	0.37%	0.55%	0.44%	0.91%	0.53%	0.62%	0.37%	1.30%	1.78%	0.55%	0.78%	1.08%	0.78%	0.85%	0.49%	0.95%	0.96%	0.73%	0.23%	1.47%	0.68%	0.47%	0.41%	1.01%	0.81%	1.17%	1.34%	0.48%	0.17%	0.42%	0.64%	0.51%	0.93%	1.07%	0.44%	0.43%	1.09%	0.67%	0.45%	0.65%	0.48%	0.53%	0.54%	0.67%	0.84%	0.69%	0.98%	0.67%	0.42%	0.99%	0.81%	0.85%	0.93%	0.12%	0.54%	0.57%	0.80%	0.43%	0.58%	0.69%	1.19%	1.20%	1.49%	0.76%	0.47%	0.38%	1.11%	0.77%	0.47%	0.47%	0.44%	0.40%	0.58%	1.09%	0.94%	0.75%	0.84%	0.60%									
19	Титов Борис Юрьевич	566	4	3	4	3	0	0	4	2	6	2	6	8	8	12	6	12	6	25	11	14	6	8	14	15	8	7	7	10	8	11	10	10	4	7	6	4	0	15	8	6	10	8	4	5	8	4	6	10	6	3	7	9	2	7	4	15	13	9	15	10	15	9	8	17	11	17	5	4	1	10	2	2	2	1	0	2	2	1	2									
		0.78%	0.78%	0.56%	0.74%	0.44%	0.00%	0.00%	0.50%	0.25%	0.71%	0.36%	0.55%	0.69%	0.79%	0.85%	0.63%	0.97%	0.52%	1.51%	1.00%	1.07%	0.68%	0.78%	1.32%	1.24%	0.81%	0.94%	0.91%	0.89%	0.64%	1.86%	0.83%	0.92%	0.51%	0.72%	0.59%	0.44%	0.00%	1.82%	0.77%	0.68%	1.30%	0.64%	0.53%	0.45%	0.89%	0.42%	0.59%	0.81%	0.50%	0.25%	0.58%	0.73%	0.19%	0.93%	0.50%	1.61%	0.93%	0.80%	1.29%	0.96%	1.73%	1.07%	0.64%	1.81%	1.20%	0.90%	0.64%	0.40%	0.11%	1.16%	0.23%	0.30%	0.40%	0.15%	0.00%	0.94%	1.49%	0.28%	0.24%									
20	Явлинский Григорий Алексеевич	680	1	4	6	1	1	4	4	3	3	4	14	8	9	10	9	14	18	13	6	16	7	21	12	15	10	12	13	20	15	7	11	17	3	9	8	8	1	10	0	2	4	7	9	6	9	2	6	7	9	7	7	9	9	3	4	15	20	19	22	14	13	18	14	17	10	10	3	4	4	21	7	4	4	6	1	1	0	0	6									
		0.93%	0.20%	0.75%	1.10%	0.15%	0.30%	0.71%	0.50%	0.37%	0.35%	0.71%	1.29%	0.69%	0.89%	0.71%	0.95%	1.13%	1.56%	0.78%	0.55%	1.22%	0.79%	2.04%	1.13%	1.24%	1.01%	1.62%	1.69%	1.78%	1.19%	1.19%	0.92%	1.56%	0.38%	0.93%	0.78%	0.87%	0.43%	1.21%	0.00%	0.23%	0.52%	0.56%	1.18%	0.54%	1.00%	0.21%	0.59%	0.57%	0.75%	0.58%	0.58%	0.73%	0.85%	0.40%	0.50%	1.61%	1.43%	1.69%	1.90%	1.35%	1.50%	2.15%	1.12%	1.81%	1.09%	0.53%	0.38%	0.40%	0.44%	2.44%	0.82%	0.59%	0.80%	0.88%	0.36%	0.47%	0.00%	0.00%	0.72%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
