Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																					
Дата голосования: 07.12.2003 0:00:00																					
																					
Наименование Избирательной комиссии:    Котовская городская																					
																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																					
																					
		Сумма	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757					
		0.11%	0.06%	0.22%	0.0%	0.20%	0.35%	0.0%	0.09%	0.14%	0.07%	0.12%	0.06%	0.0%	0.81%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1298	121	121	111	62	71	75	95	106	98	159	156	105	9	9					
		8.40%	8.12%	8.96%	9.42%	6.43%	8.34%	8.24%	8.58%	7.64%	7.82%	10.31%	10.16%	7.09%	3.67%	5.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	5	1	1	1	0	3	0	2	4	6	2	3	0					
		0.18%	0.06%	0.37%	0.08%	0.10%	0.11%	0.0%	0.27%	0.0%	0.15%	0.25%	0.39%	0.13%	1.22%	0.0%					
35	"18. ""ЛДПР"""	1812	183	139	130	128	90	126	121	166	122	172	192	168	54	21					
		11.73%	12.29%	10.30%	11.03%	13.27%	10.57%	13.84%	10.93%	11.96%	9.74%	11.16%	12.50%	11.35%	22.04%	13.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	234	24	14	27	19	18	13	11	20	18	16	19	29	3	3					
		1.51%	1.61%	1.03%	2.29%	1.97%	2.11%	1.42%	0.99%	1.44%	1.43%	1.03%	1.23%	1.95%	1.22%	1.91%					
37	"20. ""Политическая партия ""Единая Россия"""	4006	385	339	293	270	222	255	275	381	350	348	389	391	66	42					
		25.93%	25.85%	25.12%	24.87%	28.00%	26.08%	28.02%	24.84%	27.46%	27.95%	22.58%	25.34%	26.41%	26.93%	26.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	3	1	2	1	1	1	0	3	1	2	0	0	0	0					
		0.09%	0.20%	0.07%	0.16%	0.10%	0.11%	0.10%	0.0%	0.21%	0.07%	0.12%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	42	9	4	2	0	1	3	4	4	1	3	4	6	1	0					
		0.27%	0.60%	0.29%	0.16%	0.0%	0.11%	0.32%	0.36%	0.28%	0.07%	0.19%	0.26%	0.40%	0.40%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3847	356	338	284	199	217	185	246	361	339	410	425	387	53	47					
		24.90%	23.90%	25.05%	24.10%	20.64%	25.49%	20.32%	22.22%	26.02%	27.07%	26.60%	27.68%	26.14%	21.63%	29.93%					
																					
41	Против всех	1342	119	122	97	80	85	85	103	119	101	130	119	158	14	10					
		8.68%	7.99%	9.04%	8.23%	8.29%	9.98%	9.34%	9.30%	8.57%	8.06%	8.43%	7.75%	10.67%	5.71%	6.36%					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
