7	Число избирательных бюллетеней в переносных ящиках для голосования	1637	44	22	26	16	33	30	27	9	12	32	33	11	11	33	21	27	17	31	11	31	32	25	18	24	31	19	23	19	28	38	31	15	32	16	35	17	38	15	25	30	23	26	22	22	41	27	28	11	14	21	25	2	16	14	2	34	139	166	16									
8	Число бюллетеней в стационарных ящиках для голосования	65027	1146	1146	873	1070	1193	780	1147	741	846	1260	1505	862	998	1036	914	1235	1160	1453	1035	1360	1477	1102	1001	1073	1299	1418	1123	1286	1080	1110	1778	1726	1422	1803	1507	1569	1118	1039	1048	1188	924	1228	1007	1233	1733	1049	1269	1029	1634	1544	1469	507	982	405	282	151	101	351	202									
9	Число недействительных избирательных бюллетеней	634	16	13	11	5	4	10	5	9	10	4	22	4	27	17	5	10	11	6	17	14	22	11	30	11	22	7	10	17	11	7	16	19	14	10	16	16	13	7	8	12	9	16	8	14	15	3	12	12	11	5	5	6	8	1	1	0	1	6	2									
10	Число действительных избирательных бюллетеней	66030	1174	1155	888	1081	1222	800	1169	741	848	1288	1516	869	982	1052	930	1252	1166	1478	1029	1377	1487	1116	989	1086	1308	1430	1136	1288	1097	1141	1793	1722	1440	1809	1526	1570	1143	1047	1065	1206	938	1238	1021	1241	1759	1073	1285	1028	1637	1560	1489	503	990	418	283	185	239	511	216									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
13	Бабурин Сергей Николаевич	461	7	12	11	9	7	6	7	4	10	10	12	4	10	8	10	7	5	10	4	8	7	11	4	7	6	14	5	12	9	5	10	7	9	18	9	17	11	4	15	6	5	8	7	8	14	6	13	5	17	9	9	0	4	1	0	2	3	2	1									
		0.69%	0.59%	1.03%	1.22%	0.83%	0.57%	0.74%	0.60%	0.53%	1.17%	0.77%	0.78%	0.46%	0.99%	0.75%	1.07%	0.55%	0.42%	0.67%	0.38%	0.58%	0.46%	0.98%	0.39%	0.64%	0.45%	0.97%	0.44%	0.92%	0.81%	0.44%	0.55%	0.40%	0.62%	0.99%	0.58%	1.07%	0.95%	0.38%	1.40%	0.49%	0.53%	0.64%	0.68%	0.64%	0.79%	0.56%	1.00%	0.48%	1.03%	0.58%	0.60%	0.00%	0.40%	0.24%	0.00%	1.08%	1.25%	0.39%	0.46%									
14	Грудинин Павел Николаевич	9417	178	163	142	145	181	106	176	115	118	163	218	106	131	124	102	160	184	230	167	215	223	149	152	174	197	194	143	205	153	162	252	278	218	336	240	246	138	133	127	163	103	162	110	179	237	133	189	144	236	255	208	76	123	57	44	16	35	72	31									
		14.13%	14.96%	13.96%	15.80%	13.35%	14.76%	13.09%	14.99%	15.33%	13.75%	12.62%	14.17%	12.14%	12.98%	11.60%	10.91%	12.68%	15.63%	15.50%	15.97%	15.46%	14.78%	13.22%	14.92%	15.86%	14.81%	13.50%	12.48%	15.71%	13.81%	14.11%	13.93%	15.97%	14.99%	18.47%	15.56%	15.51%	11.94%	12.62%	11.84%	13.38%	10.88%	12.92%	10.69%	14.26%	13.36%	12.36%	14.57%	13.85%	14.32%	16.29%	13.92%	14.93%	12.32%	13.60%	15.49%	8.65%	14.58%	13.93%	14.22%									
15	Жириновский Владимир Вольфович	4827	87	69	70	72	84	44	73	53	50	69	115	61	70	81	84	83	94	94	65	87	99	88	63	73	100	120	89	103	87	80	132	114	91	115	134	107	84	83	91	90	101	113	87	84	158	88	80	91	115	106	92	49	82	30	23	13	14	43	10									
		7.24%	7.31%	5.91%	7.79%	6.63%	6.85%	5.43%	6.22%	7.07%	5.83%	5.34%	7.48%	6.99%	6.94%	7.58%	8.98%	6.58%	7.99%	6.33%	6.21%	6.25%	6.56%	7.81%	6.18%	6.65%	7.52%	8.35%	7.77%	7.89%	7.85%	6.97%	7.30%	6.55%	6.26%	6.32%	8.69%	6.75%	7.27%	7.87%	8.48%	7.39%	10.67%	9.01%	8.45%	6.69%	8.91%	8.18%	6.17%	8.75%	6.98%	6.77%	6.16%	9.63%	8.22%	7.16%	8.10%	7.03%	5.83%	8.32%	4.59%									
16	Путин Владимир Владимирович	48374	833	840	614	789	889	603	851	532	626	983	1097	652	735	795	706	935	822	1080	748	992	1099	825	723	785	951	1049	860	903	809	845	1322	1234	1043	1253	1077	1135	870	792	790	901	687	893	764	921	1284	805	957	731	1212	1137	1099	358	742	318	201	150	176	386	165									
		72.56%	70.00%	71.92%	68.30%	72.65%	72.51%	74.44%	72.49%	70.93%	72.96%	76.08%	71.33%	74.68%	72.84%	74.37%	75.51%	74.09%	69.84%	72.78%	71.51%	71.32%	72.83%	73.20%	70.95%	71.56%	71.50%	72.99%	75.04%	69.20%	73.01%	73.61%	73.08%	70.88%	71.73%	68.88%	69.84%	71.56%	75.26%	75.14%	73.63%	73.97%	72.54%	71.21%	74.25%	73.39%	72.38%	74.81%	73.79%	70.29%	73.54%	72.65%	73.56%	70.33%	74.35%	75.89%	70.77%	81.08%	73.33%	74.66%	75.69%									
17	Собчак Ксения Анатольевна	1357	40	34	23	27	25	16	35	18	27	32	30	22	19	16	10	35	27	29	19	32	27	23	19	26	22	18	20	32	15	21	32	48	38	46	23	24	15	13	18	24	18	29	30	20	30	23	23	29	19	22	37	11	19	2	7	2	5	6	5									
		2.04%	3.36%	2.91%	2.56%	2.49%	2.04%	1.98%	2.98%	2.40%	3.15%	2.48%	1.95%	2.52%	1.88%	1.50%	1.07%	2.77%	2.29%	1.95%	1.82%	2.30%	1.79%	2.04%	1.86%	2.37%	1.65%	1.25%	1.75%	2.45%	1.35%	1.83%	1.77%	2.76%	2.61%	2.53%	1.49%	1.51%	1.30%	1.23%	1.68%	1.97%	1.90%	2.31%	2.92%	1.59%	1.69%	2.14%	1.77%	2.79%	1.15%	1.41%	2.48%	2.16%	1.90%	0.48%	2.46%	1.08%	2.08%	1.16%	2.29%									
18	Сурайкин Максим Александрович	412	9	4	3	9	8	5	7	5	4	8	9	8	2	5	6	11	2	9	7	8	7	7	7	5	10	6	6	5	10	6	9	9	11	6	18	13	11	7	10	5	9	14	8	4	9	4	6	13	6	6	12	4	4	8	4	0	3	1	0									
		0.62%	0.76%	0.34%	0.33%	0.83%	0.65%	0.62%	0.60%	0.67%	0.47%	0.62%	0.59%	0.92%	0.20%	0.47%	0.64%	0.87%	0.17%	0.61%	0.67%	0.58%	0.46%	0.62%	0.69%	0.46%	0.75%	0.42%	0.52%	0.38%	0.90%	0.52%	0.50%	0.52%	0.76%	0.33%	1.17%	0.82%	0.95%	0.66%	0.93%	0.41%	0.95%	1.12%	0.78%	0.32%	0.51%	0.37%	0.46%	1.25%	0.36%	0.38%	0.80%	0.79%	0.40%	1.91%	1.41%	0.00%	1.25%	0.19%	0.00%									
19	Титов Борис Юрьевич	568	10	16	10	12	14	9	8	5	6	11	22	10	6	5	3	11	14	12	8	25	14	10	9	6	10	14	7	13	9	13	20	12	11	19	15	14	3	11	8	9	8	12	3	7	15	8	8	5	18	11	15	4	4	0	3	1	1	0	1									
		0.85%	0.84%	1.37%	1.11%	1.10%	1.14%	1.11%	0.68%	0.67%	0.70%	0.85%	1.43%	1.15%	0.59%	0.47%	0.32%	0.87%	1.19%	0.81%	0.76%	1.80%	0.93%	0.89%	0.88%	0.55%	0.75%	0.97%	0.61%	0.99%	0.81%	1.13%	1.11%	0.69%	0.76%	1.04%	0.97%	0.88%	0.26%	1.04%	0.75%	0.74%	0.84%	0.96%	0.29%	0.56%	0.85%	0.74%	0.62%	0.48%	1.09%	0.70%	1.00%	0.79%	0.40%	0.00%	1.06%	0.54%	0.42%	0.00%	0.46%									
20	Явлинский Григорий Алексеевич	614	10	17	15	18	14	11	12	9	7	12	13	6	9	18	9	10	18	14	11	10	11	3	12	10	12	15	6	15	5	9	16	20	19	16	10	14	11	4	6	8	7	7	12	18	12	6	9	10	14	14	17	1	12	2	1	1	2	1	3									
		0.92%	0.84%	1.46%	1.67%	1.66%	1.14%	1.36%	1.02%	1.20%	0.82%	0.93%	0.85%	0.69%	0.89%	1.68%	0.96%	0.79%	1.53%	0.94%	1.05%	0.72%	0.73%	0.27%	1.18%	0.91%	0.90%	1.04%	0.52%	1.15%	0.45%	0.78%	0.88%	1.15%	1.31%	0.88%	0.65%	0.88%	0.95%	0.38%	0.56%	0.66%	0.74%	0.56%	1.17%	1.43%	0.68%	0.56%	0.69%	0.96%	0.85%	0.89%	1.14%	0.20%	1.20%	0.48%	0.35%	0.54%	0.83%	0.19%	1.38%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
