18	Богданов Андрей Владимирович	1386	38	27	35	24	38	19	27	32	35	24	39	9	35	10	25	20	23	33	37	42	19	42	24	24	32	25	30	30	20	14	4	24	31	25	25	31	26	29	18	27	25	18	36	15	21	27	22	45	16	24	10	7	35	8	5					
		1.96%	2.80%	1.77%	2.74%	1.53%	2.75%	1.94%	1.64%	2.09%	2.41%	1.87%	2.23%	0.95%	2.59%	1.74%	2.76%	1.61%	1.73%	2.44%	2.07%	2.15%	1.37%	2.43%	1.90%	1.97%	2.54%	1.70%	2.03%	2.29%	1.75%	1.31%	0.48%	1.51%	2.08%	1.58%	1.72%	2.08%	1.79%	2.34%	2.31%	2.04%	1.85%	1.55%	2.08%	1.37%	1.58%	1.63%	1.78%	2.99%	1.44%	1.85%	1.33%	1.08%	2.48%	1.65%	1.85%					
19	Жириновский Владимир Вольфович	8197	128	172	135	158	148	92	160	180	143	142	204	137	153	43	124	138	154	137	217	231	178	162	128	157	123	184	167	148	137	133	101	184	198	170	187	237	171	133	71	156	141	146	232	143	48	204	153	156	124	185	99	120	221	77	27					
		11.58%	9.45%	11.26%	10.58%	10.07%	10.72%	9.40%	9.72%	11.78%	9.84%	11.07%	11.68%	14.47%	11.32%	7.48%	13.69%	11.08%	11.61%	10.12%	12.13%	11.81%	12.86%	9.38%	10.14%	12.87%	9.75%	12.53%	11.29%	11.28%	11.95%	12.44%	12.01%	11.55%	13.27%	10.71%	12.84%	15.92%	11.75%	10.74%	9.13%	11.78%	10.44%	12.59%	13.42%	13.06%	3.61%	12.34%	12.36%	10.36%	11.13%	14.29%	13.13%	18.52%	15.68%	15.88%	9.96%					
20	Зюганов Геннадий Андреевич	15186	372	378	254	326	256	256	305	236	181	308	395	183	271	177	169	270	278	289	439	436	329	398	321	270	391	324	291	287	227	254	196	383	302	343	297	281	305	299	196	332	314	277	311	197	152	330	258	351	262	242	144	102	319	69	53					
		21.45%	27.45%	24.75%	19.91%	20.78%	18.54%	26.15%	18.53%	15.45%	12.46%	24.01%	22.62%	19.32%	20.06%	30.78%	18.65%	21.67%	20.97%	21.34%	24.54%	22.29%	23.77%	23.03%	25.44%	22.13%	30.98%	22.07%	19.68%	21.88%	19.81%	23.76%	23.31%	24.04%	20.24%	21.61%	20.40%	18.87%	20.96%	24.15%	25.19%	25.08%	23.26%	23.88%	17.99%	17.99%	11.45%	19.96%	20.84%	23.31%	23.52%	18.69%	19.10%	15.74%	22.64%	14.23%	19.56%					
21	Медведев Дмитрий Анатольевич	44942	791	927	835	1038	921	600	1076	1049	1056	791	1083	596	885	343	579	798	844	878	1076	1219	838	1091	769	749	691	902	964	828	745	658	529	987	940	1017	929	906	935	759	485	787	845	706	1136	728	1093	1073	783	930	704	825	490	413	812	327	183					
		63.47%	58.38%	60.71%	65.44%	66.16%	66.69%	61.29%	65.37%	68.65%	72.68%	61.65%	62.03%	62.94%	65.51%	59.65%	63.91%	64.04%	63.65%	64.84%	60.15%	62.32%	60.55%	63.14%	60.94%	61.39%	54.75%	61.44%	65.18%	63.11%	65.01%	61.55%	62.90%	61.96%	63.00%	64.08%	63.80%	60.85%	64.26%	61.31%	62.34%	59.44%	62.59%	60.86%	65.70%	66.48%	82.30%	64.91%	63.25%	61.75%	63.20%	63.71%	64.99%	63.73%	57.63%	67.42%	67.53%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
