Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Навлинская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737					
		0.29%	0.07%	0.21%	0.37%	0.30%	0.25%	1.13%	0.71%	0.0%	0.86%	1.13%	0.0%	0.0%	0.31%	0.58%	0.97%	1.17%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.88%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	4	2	3	0	2	1	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	2	0	2	1	0	0	2	1	0	1	0					
		0.21%	0.28%	0.21%	0.28%	0.0%	0.17%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.58%	0.0%	0.0%	0.0%	0.45%	0.60%	0.0%	0.0%	0.0%	0.73%	0.0%	0.67%	0.42%	0.0%	0.0%	0.38%	0.44%	0.0%	0.98%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	6	9	5	7	3	5	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0					
		0.35%	0.42%	0.95%	0.47%	0.54%	0.25%	1.13%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.33%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	3	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.09%	0.21%	0.0%	0.09%	0.07%	0.0%	0.22%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.36%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	3	0	5	2	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1					
		0.14%	0.07%	0.31%	0.0%	0.38%	0.17%	0.0%	0.35%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.40%					
27	"10. ""Аграрная партия России"""	453	20	25	29	25	25	9	4	11	1	18	4	0	46	36	9	0	46	13	12	14	0	0	6	8	13	2	0	15	9	10	1	12	30					
		3.76%	1.40%	2.65%	2.72%	1.93%	2.15%	2.03%	1.42%	5.69%	0.86%	6.81%	3.27%	0.0%	14.60%	20.93%	4.36%	0.0%	25.13%	2.94%	7.27%	11.2%	0.0%	0.0%	2.19%	3.79%	4.39%	0.84%	0.0%	5.57%	1.74%	4.44%	0.91%	11.76%	12.19%					
28	"11. ""Истинные патриоты России"""	23	8	1	2	0	6	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.19%	0.56%	0.10%	0.18%	0.0%	0.51%	0.0%	0.35%	0.51%	0.0%	0.37%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	114	16	11	7	18	0	3	1	0	0	2	0	2	7	1	3	1	4	9	1	1	0	1	1	3	1	1	4	0	8	3	2	0	3					
		0.94%	1.12%	1.16%	0.65%	1.39%	0.0%	0.67%	0.35%	0.0%	0.0%	0.75%	0.0%	2.04%	2.22%	0.58%	1.45%	1.17%	2.18%	2.03%	0.60%	0.8%	0.0%	0.65%	0.36%	1.42%	0.33%	0.42%	2.32%	0.0%	1.55%	1.33%	1.83%	0.0%	1.21%					
30	"13. ""Демократическая партия России"""	31	5	3	3	5	0	3	1	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0					
		0.25%	0.35%	0.31%	0.28%	0.38%	0.0%	0.67%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.35%	1.63%	0.22%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.67%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	1	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	2	0	1	2	0	0	0	1	0					
		0.15%	0.07%	0.10%	0.09%	0.15%	0.0%	0.22%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.8%	0.76%	0.0%	1.09%	0.0%	0.67%	0.0%	0.58%	0.74%	0.0%	0.0%	0.0%	0.98%	0.0%					
32	"15. ""Партия СЛОН"""	27	3	2	4	5	1	3	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0					
		0.22%	0.21%	0.21%	0.37%	0.38%	0.08%	0.67%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	1.17%	0.0%	0.0%	0.0%	0.0%	0.76%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.38%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	784	126	67	106	93	76	25	10	4	1	5	2	20	8	3	15	3	7	20	4	7	5	3	9	13	30	10	7	18	52	14	2	7	12					
		6.51%	8.82%	7.10%	9.97%	7.19%	6.54%	5.65%	3.55%	2.07%	0.86%	1.89%	1.63%	20.40%	2.53%	1.74%	7.28%	3.52%	3.82%	4.52%	2.42%	5.6%	3.81%	1.97%	3.29%	6.16%	10.13%	4.23%	4.06%	6.69%	10.07%	6.22%	1.83%	6.86%	4.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	2	1	1	0	2	0	1	1	2	0	1	0	0	0	1	0	4	1	0	0	3	4	0	1	0	1	0	2	0	1	0	1					
		0.24%	0.0%	0.21%	0.09%	0.07%	0.0%	0.45%	0.0%	0.51%	0.86%	0.75%	0.0%	1.02%	0.0%	0.0%	0.0%	1.17%	0.0%	0.90%	0.60%	0.0%	0.0%	1.97%	1.46%	0.0%	0.33%	0.0%	0.58%	0.0%	0.38%	0.0%	0.91%	0.0%	0.40%					
35	"18. ""ЛДПР"""	1634	208	147	180	217	179	60	27	14	2	35	4	7	33	20	37	16	12	40	15	14	35	23	28	24	42	23	26	34	71	19	11	7	24					
		13.57%	14.56%	15.58%	16.93%	16.78%	15.41%	13.57%	9.60%	7.25%	1.72%	13.25%	3.27%	7.14%	10.47%	11.62%	17.96%	18.82%	6.55%	9.04%	9.09%	11.2%	26.71%	15.13%	10.25%	11.37%	14.18%	9.74%	15.11%	12.63%	13.75%	8.44%	10.09%	6.86%	9.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	351	63	35	37	38	45	15	20	5	0	7	0	1	5	6	0	1	2	7	2	0	0	2	4	11	5	1	2	10	14	4	1	5	3					
		2.91%	4.41%	3.71%	3.48%	2.93%	3.87%	3.39%	7.11%	2.59%	0.0%	2.65%	0.0%	1.02%	1.58%	3.48%	0.0%	1.17%	1.09%	1.58%	1.21%	0.0%	0.0%	1.31%	1.46%	5.21%	1.68%	0.42%	1.16%	3.71%	2.71%	1.77%	0.91%	4.90%	1.21%					
37	"20. ""Политическая партия ""Единая Россия"""	4616	564	354	380	527	565	183	105	73	45	110	67	46	142	52	71	23	33	162	45	31	51	72	98	74	88	67	68	112	161	76	39	41	91					
		38.35%	39.49%	37.53%	35.74%	40.75%	48.66%	41.40%	37.36%	37.82%	38.79%	41.66%	54.91%	46.93%	45.07%	30.23%	34.46%	27.05%	18.03%	36.65%	27.27%	24.8%	38.93%	47.36%	35.89%	35.07%	29.72%	28.38%	39.53%	41.63%	31.20%	33.77%	35.77%	40.19%	36.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	3	3	2	3	3	2	0	2	1	0	0	0	1	0	0	2	0	1	2	0	0	0	2	1	2	1	0	0	4	0	4	0	0					
		0.32%	0.21%	0.31%	0.18%	0.23%	0.25%	0.45%	0.0%	1.03%	0.86%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	2.35%	0.0%	0.22%	1.21%	0.0%	0.0%	0.0%	0.73%	0.47%	0.67%	0.42%	0.0%	0.0%	0.77%	0.0%	3.66%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	3	4	2	3	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	3	0	0	0	0	0	0	2	0	0					
		0.19%	0.21%	0.42%	0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.31%	0.0%	0.48%	0.0%	0.0%	0.22%	0.60%	0.0%	0.0%	0.0%	0.36%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.83%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2440	240	168	164	211	136	76	67	62	55	44	27	10	53	32	46	26	67	128	71	38	18	33	57	48	84	116	46	42	112	62	35	21	45					
		20.27%	16.80%	17.81%	15.42%	16.31%	11.71%	17.19%	23.84%	32.12%	47.41%	16.66%	22.13%	10.20%	16.82%	18.60%	22.33%	30.58%	36.61%	28.95%	43.03%	30.4%	13.74%	21.71%	20.87%	22.74%	28.37%	49.15%	26.74%	15.61%	21.70%	27.55%	32.11%	20.58%	18.29%					
																																								
41	Против всех	404	60	38	40	35	33	16	17	3	3	11	8	2	2	2	3	2	2	13	4	5	4	4	20	7	2	8	1	12	26	4	2	1	14					
		3.35%	4.20%	4.02%	3.76%	2.70%	2.84%	3.61%	6.04%	1.55%	2.58%	4.16%	6.55%	2.04%	0.63%	1.16%	1.45%	2.35%	1.09%	2.94%	2.42%	4.0%	3.05%	2.63%	7.32%	3.31%	0.67%	3.38%	0.58%	4.46%	5.03%	1.77%	1.83%	0.98%	5.69%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
