13	Число избирателей, проголосовавших по открепительным удостоверениям	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	107	0	5	0	0	0	0	0	0	6	0	0	2	1	6	0	0	7	0	3	0	0	0	1	1	0	0	0	2	0	0	0	0	2	2	0	0	31	3	0	0	4	0	0	1	0	0	0	0	3	4	0	4	0	15	0	0	0	0	4	0	0	0	0	0	0	0									
		0.46%	0.00%	2.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.73%	0.00%	0.00%	0.64%	0.38%	1.90%	0.00%	0.00%	1.16%	0.00%	1.63%	0.00%	0.00%	0.00%	0.41%	0.52%	0.00%	0.00%	0.00%	1.80%	0.00%	0.00%	0.00%	0.00%	0.72%	0.88%	0.00%	0.00%	2.18%	1.46%	0.00%	0.00%	0.65%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	1.64%	1.43%	0.00%	1.25%	0.00%	1.89%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Зюганов Геннадий Андреевич	2939	22	39	39	17	23	0	25	29	71	12	25	113	19	82	26	35	131	11	11	91	5	21	109	29	136	22	56	12	20	16	65	4	44	51	48	29	300	62	13	6	68	6	10	115	13	0	0	30	58	69	35	51	15	104	9	15	81	144	67	7	6	12	24	4	101	26									
		12.77%	7.75%	22.03%	14.61%	20.48%	7.01%	0.00%	12.76%	10.51%	32.27%	8.96%	6.96%	35.99%	7.25%	25.95%	10.16%	2.51%	21.80%	2.16%	5.98%	9.44%	0.79%	7.92%	44.86%	15.10%	32.00%	16.92%	30.43%	10.81%	6.78%	3.29%	25.90%	2.09%	15.94%	22.37%	27.12%	34.94%	21.14%	30.24%	2.05%	2.50%	11.00%	0.85%	3.65%	58.67%	8.02%	0.00%	0.00%	13.70%	31.69%	24.73%	23.81%	15.94%	2.03%	13.10%	4.59%	5.70%	15.25%	19.25%	17.82%	2.61%	3.64%	6.94%	8.60%	0.93%	33.33%	8.25%									
21	Миронов Сергей Михайлович	319	0	1	5	1	0	0	1	1	2	0	0	2	0	1	2	3	11	2	0	0	0	0	30	20	34	5	6	0	0	0	3	0	4	3	3	0	37	1	0	0	3	0	0	22	5	0	0	7	3	9	8	2	10	29	0	6	6	5	8	2	1	1	2	0	12	0									
		1.39%	0.00%	0.56%	1.87%	1.20%	0.00%	0.00%	0.51%	0.36%	0.91%	0.00%	0.00%	0.64%	0.00%	0.32%	0.78%	0.22%	1.83%	0.39%	0.00%	0.00%	0.00%	0.00%	12.35%	10.42%	8.00%	3.85%	3.26%	0.00%	0.00%	0.00%	1.20%	0.00%	1.45%	1.32%	1.69%	0.00%	2.61%	0.49%	0.00%	0.00%	0.49%	0.00%	0.00%	11.22%	3.09%	0.00%	0.00%	3.20%	1.64%	3.23%	5.44%	0.63%	1.35%	3.65%	0.00%	2.28%	1.13%	0.67%	2.13%	0.75%	0.61%	0.58%	0.72%	0.00%	3.96%	0.00%									
22	Прохоров Михаил Дмитриевич	132	1	5	0	2	0	0	0	0	1	0	2	3	1	6	1	0	3	1	0	0	0	0	1	2	6	1	0	0	4	0	1	0	0	1	0	0	14	1	0	0	5	0	0	3	1	0	0	10	3	4	4	0	5	14	0	1	6	10	6	0	0	1	2	0	0	0									
		0.57%	0.35%	2.82%	0.00%	2.41%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.56%	0.96%	0.38%	1.90%	0.39%	0.00%	0.50%	0.20%	0.00%	0.00%	0.00%	0.00%	0.41%	1.04%	1.41%	0.77%	0.00%	0.00%	1.36%	0.00%	0.40%	0.00%	0.00%	0.44%	0.00%	0.00%	0.99%	0.49%	0.00%	0.00%	0.81%	0.00%	0.00%	1.53%	0.62%	0.00%	0.00%	4.57%	1.64%	1.43%	2.72%	0.00%	0.68%	1.76%	0.00%	0.38%	1.13%	1.34%	1.60%	0.00%	0.00%	0.58%	0.72%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	18979	258	127	204	63	305	180	169	242	129	122	294	187	225	215	202	1285	433	495	155	821	629	244	95	124	243	102	117	97	249	471	167	187	222	171	123	52	1037	136	613	234	538	704	262	54	142	106	235	172	105	185	95	261	709	610	185	239	426	575	288	256	158	159	235	426	170	260									
		82.46%	90.85%	71.75%	76.40%	75.90%	92.99%	100.00%	86.22%	87.68%	58.64%	91.04%	81.89%	59.55%	85.88%	68.04%	78.91%	92.31%	72.05%	97.25%	84.24%	85.17%	99.21%	92.08%	39.09%	64.58%	57.18%	78.46%	63.59%	87.39%	84.41%	96.71%	66.53%	97.91%	80.43%	75.00%	69.49%	62.65%	73.08%	66.34%	96.84%	97.50%	87.06%	99.15%	95.62%	27.55%	87.65%	88.33%	100.00%	78.54%	57.38%	66.31%	64.63%	81.56%	95.94%	76.83%	94.39%	90.87%	80.23%	76.87%	76.60%	95.52%	95.76%	91.91%	84.23%	98.61%	56.11%	82.54%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
