Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Суоярвская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545					
		1.90%	1.76%	3.25%	2.08%	1.21%	2.38%	1.52%	16.66%	4.87%	3.70%	2.16%	2.51%	1.16%	0.0%	1.35%	0.0%	3.20%	2.11%	2.29%	0.0%	0.0%	3.41%	0.69%	2.71%	4.48%	1.19%	3.33%	1.94%					
28	"11. ""Истинные патриоты России"""	10	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.0%	0.0%	0.07%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.77%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	98	8	4	8	23	3	5	0	1	0	2	2	11	1	4	0	1	6	2	5	1	0	3	1	3	1	0	3					
		0.93%	0.82%	3.25%	0.59%	1.26%	0.79%	1.08%	0.0%	2.43%	0.0%	0.86%	1.25%	1.83%	1.0%	0.77%	0.0%	0.35%	0.79%	0.45%	4.27%	0.82%	0.0%	0.69%	0.30%	0.96%	1.19%	0.0%	0.72%					
30	"13. ""Демократическая партия России"""	26	1	0	0	6	0	0	0	0	0	1	1	3	2	3	0	1	3	0	0	0	1	1	1	1	1	0	0					
		0.24%	0.10%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.62%	0.49%	2.0%	0.58%	0.0%	0.35%	0.39%	0.0%	0.0%	0.0%	0.31%	0.23%	0.30%	0.32%	1.19%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	0	0	1	9	1	2	0	0	0	0	0	2	1	1	0	0	1	0	1	1	1	2	0	1	0	1	1					
		0.24%	0.0%	0.0%	0.07%	0.49%	0.26%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	1.0%	0.19%	0.0%	0.0%	0.13%	0.0%	0.85%	0.82%	0.31%	0.46%	0.0%	0.32%	0.0%	3.33%	0.24%					
32	"15. ""Партия СЛОН"""	15	1	2	3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.14%	0.10%	1.62%	0.22%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	590	58	8	104	122	16	24	0	0	0	12	8	39	1	13	2	13	42	35	3	5	12	24	7	22	2	1	17					
		5.64%	6.01%	6.50%	7.74%	6.72%	4.23%	5.21%	0.0%	0.0%	0.0%	5.19%	5.03%	6.48%	1.0%	2.51%	5.55%	4.62%	5.54%	8.04%	2.56%	4.13%	3.72%	5.58%	2.11%	7.05%	2.38%	3.33%	4.13%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	3	0	3	4	2	1	0	1	0	1	1	0	0	0	1	3	2	1	1	1	0	2	0	2	1	0	2					
		0.30%	0.31%	0.0%	0.22%	0.22%	0.52%	0.21%	0.0%	2.43%	0.0%	0.43%	0.62%	0.0%	0.0%	0.0%	2.77%	1.06%	0.26%	0.22%	0.85%	0.82%	0.0%	0.46%	0.0%	0.64%	1.19%	0.0%	0.48%					
35	"18. ""ЛДПР"""	1782	227	14	242	360	81	80	4	9	1	46	22	98	12	65	4	47	102	67	15	14	31	55	51	58	7	2	68					
		17.05%	23.54%	11.38%	18.01%	19.84%	21.42%	17.39%	16.66%	21.95%	3.70%	19.91%	13.83%	16.30%	12.0%	12.59%	11.11%	16.72%	13.45%	15.40%	12.82%	11.57%	9.62%	12.79%	15.40%	18.58%	8.33%	6.66%	16.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	239	23	1	26	30	12	8	0	0	0	2	5	24	0	16	2	4	20	14	1	1	7	11	10	7	1	1	13					
		2.28%	2.38%	0.81%	1.93%	1.65%	3.17%	1.73%	0.0%	0.0%	0.0%	0.86%	3.14%	3.99%	0.0%	3.10%	5.55%	1.42%	2.63%	3.21%	0.85%	0.82%	2.17%	2.55%	3.02%	2.24%	1.19%	3.33%	3.16%					
37	"20. ""Политическая партия ""Единая Россия"""	4464	374	60	422	586	153	204	9	24	24	123	93	264	62	290	18	140	378	191	62	83	187	153	159	154	48	20	183					
		42.72%	38.79%	48.78%	31.42%	32.30%	40.47%	44.34%	37.5%	58.53%	88.88%	53.24%	58.49%	43.92%	62.0%	56.20%	50.0%	49.82%	49.86%	43.90%	52.99%	68.59%	58.07%	35.58%	48.03%	49.35%	57.14%	66.66%	44.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	2	7	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0					
		0.19%	0.0%	0.0%	0.14%	0.38%	0.52%	0.21%	0.0%	2.43%	0.0%	0.0%	0.0%	0.16%	0.0%	0.19%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.46%	0.60%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	2	0	2	9	1	0	0	0	0	0	0	3	1	1	0	1	2	1	0	0	0	0	1	1	0	0	1					
		0.24%	0.20%	0.0%	0.14%	0.49%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	1.0%	0.19%	0.0%	0.35%	0.26%	0.22%	0.0%	0.0%	0.0%	0.0%	0.30%	0.32%	0.0%	0.0%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	876	53	4	143	121	21	33	1	0	1	10	10	79	3	37	3	23	80	61	3	9	20	57	28	26	10	0	40					
		8.38%	5.49%	3.25%	10.64%	6.67%	5.55%	7.17%	4.16%	0.0%	3.70%	4.32%	6.28%	13.14%	3.0%	7.17%	8.33%	8.18%	10.55%	14.02%	2.56%	7.43%	6.21%	13.25%	8.45%	8.33%	11.90%	0.0%	9.73%					
																																		
41	Против всех	449	41	3	78	148	17	27	1	1	0	5	3	25	4	7	4	3	25	10	9	0	8	10	2	6	1	0	11					
		4.29%	4.25%	2.43%	5.80%	8.15%	4.49%	5.86%	4.16%	2.43%	0.0%	2.16%	1.88%	4.15%	4.0%	1.35%	11.11%	1.06%	3.29%	2.29%	7.69%	0.0%	2.48%	2.32%	0.60%	1.92%	1.19%	0.0%	2.67%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
