Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Джидинская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122					
		0.26%	0.41%	0.0%	0.35%	0.0%	0.27%	0.0%	0.48%	0.63%	0.0%	0.0%	0.0%	0.57%	1.01%	0.93%	0.0%	0.29%	0.47%	0.25%	0.0%	0.16%	0.0%	0.0%	0.23%	0.16%	0.0%	0.59%	0.37%	0.0%	0.37%	0.0%	0.88%	0.45%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	72	2	2	3	0	5	0	4	1	1	1	3	0	0	1	0	1	5	3	4	1	3	1	3	2	0	0	1	1	4	8	4	3	0	3	2					
		0.49%	0.82%	0.78%	1.05%	0.0%	0.68%	0.0%	0.96%	0.31%	0.52%	1.35%	0.76%	0.0%	0.0%	0.18%	0.0%	0.29%	0.58%	0.38%	0.53%	0.16%	1.50%	0.15%	0.70%	0.32%	0.0%	0.0%	0.18%	0.60%	0.49%	0.55%	1.17%	0.68%	0.0%	1.02%	0.42%					
25	"8. ""Народно-республиканская партия России"""	46	1	1	0	1	5	1	1	0	2	0	1	1	1	1	1	1	2	1	1	3	0	0	4	0	0	0	5	0	4	1	2	2	0	3	0					
		0.31%	0.41%	0.39%	0.0%	0.62%	0.68%	0.8%	0.24%	0.0%	1.05%	0.0%	0.25%	0.28%	0.50%	0.18%	0.83%	0.29%	0.23%	0.12%	0.13%	0.48%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.93%	0.0%	0.49%	0.06%	0.58%	0.45%	0.0%	1.02%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	0	1	0	1	7	0	0	1	1	0	2	0	0	2	0	0	0	2	2	1	1	0	3	0	0	0	2	0	2	8	1	2	0	0	0					
		0.26%	0.0%	0.39%	0.0%	0.62%	0.96%	0.0%	0.0%	0.31%	0.52%	0.0%	0.51%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.25%	0.26%	0.16%	0.50%	0.0%	0.70%	0.0%	0.0%	0.0%	0.37%	0.0%	0.24%	0.55%	0.29%	0.45%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1982	31	23	17	15	113	42	70	58	15	17	65	91	47	162	39	44	58	53	43	36	31	171	252	89	8	22	49	13	16	22	57	88	16	47	62					
		13.65%	12.75%	9.01%	5.98%	9.43%	15.58%	33.6%	16.86%	18.35%	7.89%	22.97%	16.66%	26.07%	23.73%	30.16%	32.5%	12.94%	6.82%	6.81%	5.71%	5.78%	15.57%	26.47%	59.01%	14.61%	10.52%	13.09%	9.21%	7.87%	1.98%	1.53%	16.81%	19.95%	8.79%	16.04%	13.05%					
28	"11. ""Истинные патриоты России"""	42	1	1	2	0	2	0	8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	0	1	4	1	6	5	2	1	0	0	2					
		0.28%	0.41%	0.39%	0.70%	0.0%	0.27%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.15%	0.0%	0.49%	0.0%	0.59%	0.75%	0.60%	0.74%	0.34%	0.58%	0.22%	0.0%	0.0%	0.42%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	364	2	14	1	2	40	0	0	3	2	1	8	4	5	6	2	5	59	32	25	20	3	9	3	16	0	4	53	5	8	16	2	4	2	0	8					
		2.50%	0.82%	5.49%	0.35%	1.25%	5.51%	0.0%	0.0%	0.94%	1.05%	1.35%	2.05%	1.14%	2.52%	1.11%	1.66%	1.47%	6.94%	4.11%	3.32%	3.21%	1.50%	1.39%	0.70%	2.62%	0.0%	2.38%	9.96%	3.03%	0.99%	1.11%	0.58%	0.90%	1.09%	0.0%	1.68%					
30	"13. ""Демократическая партия России"""	41	2	3	0	1	7	0	0	1	0	0	0	1	0	0	1	1	3	1	0	1	0	5	0	2	0	0	3	1	2	2	1	2	0	1	0					
		0.28%	0.82%	1.17%	0.0%	0.62%	0.96%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.83%	0.29%	0.35%	0.12%	0.0%	0.16%	0.0%	0.77%	0.0%	0.32%	0.0%	0.0%	0.56%	0.60%	0.24%	0.13%	0.29%	0.45%	0.0%	0.34%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	0	0	3	0	6	1	1	1	0	0	0	1	0	0	1	1	2	3	0	0	0	2	1	2	1	1	2	1	4	0	2	0	1	0	2					
		0.26%	0.0%	0.0%	1.05%	0.0%	0.82%	0.8%	0.24%	0.31%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.83%	0.29%	0.23%	0.38%	0.0%	0.0%	0.0%	0.30%	0.23%	0.32%	1.31%	0.59%	0.37%	0.60%	0.49%	0.0%	0.58%	0.0%	0.54%	0.0%	0.42%					
32	"15. ""Партия СЛОН"""	34	1	0	0	0	3	0	0	1	0	0	1	1	1	1	0	1	0	3	2	0	3	0	1	1	1	0	2	0	2	6	1	0	1	1	0					
		0.23%	0.41%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.31%	0.0%	0.0%	0.25%	0.28%	0.50%	0.18%	0.0%	0.29%	0.0%	0.38%	0.26%	0.0%	1.50%	0.0%	0.23%	0.16%	1.31%	0.0%	0.37%	0.0%	0.24%	0.41%	0.29%	0.0%	0.54%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	416	4	7	2	4	13	4	7	3	5	0	12	11	8	8	3	0	44	30	33	22	0	11	8	23	1	6	8	7	34	54	18	3	11	6	6					
		2.86%	1.64%	2.74%	0.70%	2.51%	1.79%	3.2%	1.68%	0.94%	2.63%	0.0%	3.07%	3.15%	4.04%	1.48%	2.5%	0.0%	5.17%	3.85%	4.38%	3.53%	0.0%	1.70%	1.87%	3.77%	1.31%	3.57%	1.50%	4.24%	4.21%	3.77%	5.30%	0.68%	6.04%	2.04%	1.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	2	1	2	1	4	0	1	0	0	3	4	0	2	2	2	0	4	0	2	2	0	3	2	3	0	2	3	4	4	8	0	2	3	1	4					
		0.48%	0.82%	0.39%	0.70%	0.62%	0.55%	0.0%	0.24%	0.0%	0.0%	4.05%	1.02%	0.0%	1.01%	0.37%	1.66%	0.0%	0.47%	0.0%	0.26%	0.32%	0.0%	0.46%	0.46%	0.49%	0.0%	1.19%	0.56%	2.42%	0.49%	0.55%	0.0%	0.45%	1.64%	0.34%	0.84%					
35	"18. ""ЛДПР"""	1324	7	41	25	12	84	8	35	11	27	2	14	52	12	11	9	40	83	65	71	66	8	19	4	54	4	10	36	17	93	319	21	31	20	8	5					
		9.12%	2.88%	16.07%	8.80%	7.54%	11.58%	6.4%	8.43%	3.48%	14.21%	2.70%	3.58%	14.89%	6.06%	2.04%	7.5%	11.76%	9.76%	8.35%	9.44%	10.61%	4.02%	2.94%	0.93%	8.86%	5.26%	5.95%	6.76%	10.30%	11.52%	22.29%	6.19%	7.02%	10.98%	2.73%	1.05%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	590	28	14	12	7	17	7	17	16	7	4	23	12	7	13	3	8	28	51	51	15	18	20	10	22	5	1	16	9	24	30	18	17	8	27	25					
		4.06%	11.52%	5.49%	4.22%	4.40%	2.34%	5.6%	4.09%	5.06%	3.68%	5.40%	5.89%	3.43%	3.53%	2.42%	2.5%	2.35%	3.29%	6.55%	6.78%	2.41%	9.04%	3.09%	2.34%	3.61%	6.57%	0.59%	3.00%	5.45%	2.97%	2.09%	5.30%	3.85%	4.39%	9.21%	5.26%					
37	"20. ""Политическая партия ""Единая Россия"""	4889	90	75	78	36	205	15	148	127	45	22	116	108	57	169	28	109	290	268	283	209	64	214	55	161	26	44	177	53	287	669	107	159	70	95	230					
		33.68%	37.03%	29.41%	27.46%	22.64%	28.27%	12.0%	35.66%	40.18%	23.68%	29.72%	29.74%	30.94%	28.78%	31.47%	23.33%	32.05%	34.11%	34.44%	37.63%	33.60%	32.16%	33.12%	12.88%	26.43%	34.21%	26.19%	33.27%	32.12%	35.56%	46.75%	31.56%	36.05%	38.46%	32.42%	48.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	0	2	0	2	0	2	2	0	1	0	0	0	4	1	0	1	2	0	0	2	1	2	2	1	1	1	1	3	4	0	1	0	1	2					
		0.26%	0.0%	0.0%	0.70%	0.0%	0.27%	0.0%	0.48%	0.63%	0.0%	1.35%	0.0%	0.0%	0.0%	0.74%	0.83%	0.0%	0.11%	0.25%	0.0%	0.0%	1.00%	0.15%	0.46%	0.32%	1.31%	0.59%	0.18%	0.60%	0.37%	0.27%	0.0%	0.22%	0.0%	0.34%	0.42%					
39	"22. ""Развитие предпринимательства"""	33	1	1	1	0	2	1	0	1	0	0	0	0	1	0	0	1	3	1	0	1	0	1	0	1	0	1	2	0	0	7	3	1	1	1	1					
		0.22%	0.41%	0.39%	0.35%	0.0%	0.27%	0.8%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.29%	0.35%	0.12%	0.0%	0.16%	0.0%	0.15%	0.0%	0.16%	0.0%	0.59%	0.37%	0.0%	0.0%	0.48%	0.88%	0.22%	0.54%	0.34%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2024	35	32	83	47	98	30	71	29	47	6	54	25	17	68	6	71	149	156	138	144	28	54	28	123	4	39	44	15	127	63	43	51	14	29	56					
		13.94%	14.40%	12.54%	29.22%	29.55%	13.51%	24.0%	17.10%	9.17%	24.73%	8.10%	13.84%	7.16%	8.58%	12.66%	5.0%	20.88%	17.52%	20.05%	18.35%	23.15%	14.07%	8.35%	6.55%	20.19%	5.26%	23.21%	8.27%	9.09%	15.73%	4.40%	12.68%	11.56%	7.69%	9.89%	11.78%					
																																										
41	Против всех	397	3	5	5	4	10	5	4	3	8	8	12	7	1	2	1	8	20	15	16	18	4	21	5	16	1	8	8	20	30	93	6	14	5	3	8					
		2.73%	1.23%	1.96%	1.76%	2.51%	1.37%	4.0%	0.96%	0.94%	4.21%	10.81%	3.07%	2.00%	0.50%	0.37%	0.83%	2.35%	2.35%	1.92%	2.12%	2.89%	2.01%	3.25%	1.17%	2.62%	1.31%	4.76%	1.50%	12.12%	3.71%	6.49%	1.76%	3.17%	2.74%	1.02%	1.68%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
