7	Число избирательных бюллетеней в переносных ящиках для голосования	271	5	0	80	5	5	2	2	2	3	5	7	8	9	3	16	6	0	1	2	11	18	6	2	1	7	11	5	5	7	1	5	2	8	3	0	0	0	13	5	0					
8	Число бюллетеней в стационарных ящиках для голосования	58981	1121	353	190	1235	2050	1656	1864	1724	276	1351	1805	2017	1760	1248	1948	2548	419	186	592	1360	1279	2232	2183	2180	1747	1865	2049	2014	1925	2204	2257	1896	2244	925	1745	731	322	1172	1364	944					
9	Число недействительных избирательных бюллетеней	518	15	0	3	4	19	10	13	59	1	16	24	0	0	14	21	0	2	6	12	18	9	11	17	35	24	15	26	8	4	14	25	12	20	4	2	11	3	15	17	9					
10	Число действительных избирательных бюллетеней	58734	1111	353	267	1236	2036	1648	1853	1667	278	1340	1788	2025	1769	1237	1943	2554	417	181	582	1353	1288	2227	2168	2146	1730	1861	2028	2011	1928	2191	2237	1886	2232	924	1743	720	319	1170	1352	935					
11	Число полученных открепительных  удостоверений	2190	21	10	0	50	75	65	70	75	20	69	65	80	65	40	75	65	15	20	20	55	50	80	85	75	55	65	85	75	65	65	85	85	85	30	70	20	5	55	60	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2190	21	10	0	50	75	65	70	75	20	69	65	80	65	40	75	65	15	20	20	55	50	80	85	75	55	65	85	75	65	65	85	85	85	30	70	20	5	55	60	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1092	17	2	0	7	21	61	22	73	7	27	45	40	11	15	37	15	50	13	11	8	23	23	28	20	20	16	11	40	14	17	17	18	25	27	11	259	4	19	12	6					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	807	6	2	0	14	30	24	24	26	1	15	28	34	20	11	5	23	3	7	0	15	27	44	47	42	40	39	31	35	39	34	37	40	44	11	5	0	0	2	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	700	6	7	5	6	35	22	21	35	7	33	38	10	13	14	10	37	1	3	10	3	23	5	43	51	5	9	19	23	31	13	24	29	44	6	22	15	0	4	3	15					
		1.18%	0.53%	1.98%	1.85%	0.48%	1.70%	1.33%	1.13%	2.03%	2.51%	2.43%	2.10%	0.49%	0.73%	1.12%	0.51%	1.45%	0.24%	1.60%	1.68%	0.22%	1.77%	0.22%	1.97%	2.34%	0.29%	0.48%	0.93%	1.14%	1.60%	0.59%	1.06%	1.53%	1.95%	0.65%	1.26%	2.05%	0.00%	0.34%	0.22%	1.59%					
19	Жириновский Владимир Вольфович	6012	50	35	26	161	284	130	274	238	57	200	204	265	238	123	50	172	41	23	123	81	132	335	232	183	93	147	100	106	274	203	198	148	53	92	224	92	47	211	247	120					
		10.15%	4.44%	9.92%	9.63%	12.98%	13.82%	7.84%	14.68%	13.79%	20.43%	14.75%	11.26%	13.09%	13.45%	9.83%	2.55%	6.73%	9.79%	12.30%	20.71%	5.91%	10.18%	14.97%	10.62%	8.39%	5.30%	7.84%	4.87%	5.25%	14.18%	9.21%	8.75%	7.80%	2.35%	9.91%	12.84%	12.59%	14.60%	17.81%	18.04%	12.71%					
20	Зюганов Геннадий Андреевич	3743	53	18	28	62	274	106	231	209	22	146	157	38	25	50	75	120	25	13	66	49	83	142	262	140	26	142	31	61	262	151	115	124	229	50	50	66	4	10	20	8					
		6.32%	4.71%	5.10%	10.37%	5.00%	13.33%	6.39%	12.38%	12.11%	7.89%	10.77%	8.66%	1.88%	1.41%	3.99%	3.82%	4.70%	5.97%	6.95%	11.11%	3.57%	6.40%	6.34%	11.99%	6.42%	1.48%	7.57%	1.51%	3.02%	13.56%	6.85%	5.08%	6.53%	10.17%	5.39%	2.87%	9.03%	1.24%	0.84%	1.46%	0.85%					
21	Медведев Дмитрий Анатольевич	48279	1002	293	208	1007	1443	1390	1327	1185	192	961	1389	1712	1493	1050	1808	2225	350	142	383	1220	1050	1745	1631	1772	1606	1563	1878	1821	1361	1824	1900	1585	1906	776	1447	547	268	945	1082	792					
		81.48%	88.99%	83.00%	77.04%	81.21%	70.22%	83.84%	71.11%	68.66%	68.82%	70.87%	76.66%	84.54%	84.40%	83.93%	92.06%	87.12%	83.53%	75.94%	64.48%	88.99%	80.96%	77.97%	74.65%	81.25%	91.56%	83.32%	91.43%	90.19%	70.45%	82.72%	83.99%	83.51%	84.64%	83.62%	82.92%	74.83%	83.23%	79.75%	79.04%	83.90%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
