Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Касторенская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1150	95	108	61	27	77	64	126	38	13	19	5	7	22	13	7	41	48	24	5	19	15	18	23	20	29	12	25	18	59	15	32	16	14	35					
		13.72%	20.88%	13.74%	15.93%	11.02%	14.29%	16.41%	21.65%	13.62%	11.50%	12.26%	5.81%	12.73%	8.43%	8.23%	5.11%	13.76%	15.69%	14.46%	5.95%	9.00%	7.25%	7.69%	11.92%	10.10%	11.74%	11.76%	11.85%	13.85%	14.71%	12.20%	24.43%	15.09%	11.11%	12.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1185	81	112	73	45	84	52	60	30	15	17	9	5	30	25	17	34	32	24	13	23	28	33	23	22	40	21	25	19	72	22	28	9	18	44					
		14.13%	17.80%	14.25%	19.06%	18.37%	15.58%	13.33%	10.31%	10.75%	13.27%	10.97%	10.47%	9.09%	11.49%	15.82%	12.41%	11.41%	10.46%	14.46%	15.48%	10.90%	13.53%	14.10%	11.92%	11.11%	16.19%	20.59%	11.85%	14.62%	17.96%	17.89%	21.37%	8.49%	14.29%	15.38%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	6	12	4	2	6	3	4	1	1	1	3	0	3	1	1	3	8	5	1	0	0	0	4	1	2	0	4	4	3	1	0	2	2	4					
		1.10%	1.32%	1.53%	1.04%	0.82%	1.11%	0.77%	0.69%	0.36%	0.88%	0.65%	3.49%	0.00%	1.15%	0.63%	0.73%	1.01%	2.61%	3.01%	1.19%	0.00%	0.00%	0.00%	2.07%	0.51%	0.81%	0.00%	1.90%	3.08%	0.75%	0.81%	0.00%	1.89%	1.59%	1.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1732	91	207	70	47	130	101	170	58	30	39	14	18	39	28	38	45	38	31	23	33	51	24	55	39	31	15	30	17	88	25	8	19	27	53					
		20.66%	20.00%	26.34%	18.28%	19.18%	24.12%	25.90%	29.21%	20.79%	26.55%	25.16%	16.28%	32.73%	14.94%	17.72%	27.74%	15.10%	12.42%	18.67%	27.38%	15.64%	24.64%	10.26%	28.50%	19.70%	12.55%	14.71%	14.22%	13.08%	21.95%	20.33%	6.11%	17.92%	21.43%	18.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	7	20	8	3	13	4	12	5	1	0	1	0	3	1	2	3	6	2	1	2	0	1	0	2	7	1	3	0	8	0	0	3	1	1					
		1.44%	1.54%	2.54%	2.09%	1.22%	2.41%	1.03%	2.06%	1.79%	0.88%	0.00%	1.16%	0.00%	1.15%	0.63%	1.46%	1.01%	1.96%	1.20%	1.19%	0.95%	0.00%	0.43%	0.00%	1.01%	2.83%	0.98%	1.42%	0.00%	1.99%	0.00%	0.00%	2.83%	0.79%	0.35%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3946	170	309	163	120	226	155	199	143	52	78	52	23	161	86	67	162	167	77	41	132	107	150	83	112	133	53	119	70	166	55	55	55	62	143					
		47.07%	37.36%	39.31%	42.56%	48.98%	41.93%	39.74%	34.19%	51.25%	46.02%	50.32%	60.47%	41.82%	61.69%	54.43%	48.91%	54.36%	54.58%	46.39%	48.81%	62.56%	51.69%	64.10%	43.01%	56.57%	53.85%	51.96%	56.40%	53.85%	41.40%	44.72%	41.98%	51.89%	49.21%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	1	5	0	0	2	0	0	1	0	0	0	0	1	2	0	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1					
		0.24%	0.22%	0.64%	0.00%	0.00%	0.37%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.38%	1.27%	0.00%	0.34%	0.33%	1.20%	0.00%	0.00%	0.00%	0.00%	0.52%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.35%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
