Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Стругокрасненская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564					
		2.54%	0.0%	1.48%	2.43%	3.56%	1.26%	0.96%	6.4%	4.19%	3.03%	2.95%	4.02%	7.93%	1.95%	2.51%	4.71%	4.48%	4.83%	1.86%	1.00%	1.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	140	1	10	15	24	6	4	1	4	2	8	1	0	3	2	3	3	2	11	1	39					
		1.78%	0.84%	1.65%	1.73%	2.44%	2.52%	0.96%	0.8%	1.52%	0.86%	1.31%	0.50%	0.0%	0.97%	0.83%	1.57%	1.92%	0.74%	3.42%	0.33%	2.84%					
22	"5. ""За Русь Святую"""	44	1	1	9	4	4	2	0	0	0	2	1	0	4	1	1	1	0	2	1	10					
		0.55%	0.84%	0.16%	1.04%	0.40%	1.68%	0.48%	0.0%	0.0%	0.0%	0.32%	0.50%	0.0%	1.30%	0.41%	0.52%	0.64%	0.0%	0.62%	0.33%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	1	1	2	0	0	0	0	0	5	0	1	2	0	0	0	2	0	0	9					
		0.29%	0.0%	0.16%	0.11%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	1.58%	0.65%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.65%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	1	5	5	4	0	4	0	0	2	3	3	0	1	4	1	0	0	0	0	18					
		0.64%	0.84%	0.82%	0.57%	0.40%	0.0%	0.96%	0.0%	0.0%	0.86%	0.49%	1.50%	0.0%	0.32%	1.67%	0.52%	0.0%	0.0%	0.0%	0.0%	1.31%					
25	"8. ""Народно-республиканская партия России"""	16	1	0	1	1	0	2	1	2	1	2	0	1	1	1	0	0	0	0	0	2					
		0.20%	0.84%	0.0%	0.11%	0.10%	0.0%	0.48%	0.8%	0.76%	0.43%	0.32%	0.0%	1.58%	0.32%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	4	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4					
		0.13%	0.0%	0.66%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%					
27	"10. ""Аграрная партия России"""	218	1	13	24	18	11	10	12	18	5	13	8	3	8	9	4	3	15	10	14	19					
		2.77%	0.84%	2.14%	2.77%	1.83%	4.62%	2.40%	9.6%	6.87%	2.16%	2.13%	4.02%	4.76%	2.60%	3.76%	2.09%	1.92%	5.57%	3.11%	4.69%	1.38%					
28	"11. ""Истинные патриоты России"""	15	0	0	1	0	1	2	0	1	0	0	0	0	0	3	0	0	3	0	0	4					
		0.19%	0.0%	0.0%	0.11%	0.0%	0.42%	0.48%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	1.11%	0.0%	0.0%	0.29%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	60	0	3	8	7	2	3	0	3	1	8	2	0	2	2	2	1	1	1	1	13					
		0.76%	0.0%	0.49%	0.92%	0.71%	0.84%	0.72%	0.0%	1.14%	0.43%	1.31%	1.00%	0.0%	0.65%	0.83%	1.04%	0.64%	0.37%	0.31%	0.33%	0.94%					
30	"13. ""Демократическая партия России"""	24	1	2	1	3	0	2	1	0	1	1	1	0	2	2	2	0	1	0	0	4					
		0.30%	0.84%	0.33%	0.11%	0.30%	0.0%	0.48%	0.8%	0.0%	0.43%	0.16%	0.50%	0.0%	0.65%	0.83%	1.04%	0.0%	0.37%	0.0%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	0	4	1	1	1	0	1	0	2	1	0	0	4	1	0	2	0	1	4					
		0.29%	0.0%	0.0%	0.46%	0.10%	0.42%	0.24%	0.0%	0.38%	0.0%	0.32%	0.50%	0.0%	0.0%	1.67%	0.52%	0.0%	0.74%	0.0%	0.33%	0.29%					
32	"15. ""Партия СЛОН"""	15	0	4	1	3	2	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0					
		0.19%	0.0%	0.66%	0.11%	0.30%	0.84%	0.0%	0.0%	0.38%	0.43%	0.16%	0.0%	0.0%	0.0%	0.41%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	418	7	45	30	61	7	23	3	11	13	33	14	2	3	6	8	10	8	15	7	112					
		5.31%	5.93%	7.43%	3.47%	6.21%	2.94%	5.52%	2.4%	4.19%	5.62%	5.41%	7.03%	3.17%	0.97%	2.51%	4.18%	6.41%	2.97%	4.67%	2.34%	8.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	2	2	2	1	1	0	1	0	2	1	0	2	4	3	1	2	2	2	1					
		0.36%	0.0%	0.33%	0.23%	0.20%	0.42%	0.24%	0.0%	0.38%	0.0%	0.32%	0.50%	0.0%	0.65%	1.67%	1.57%	0.64%	0.74%	0.62%	0.67%	0.07%					
35	"18. ""ЛДПР"""	913	21	75	97	116	26	38	15	20	33	73	20	5	44	29	28	14	42	28	27	162					
		11.61%	17.79%	12.39%	11.22%	11.81%	10.92%	9.13%	12.0%	7.63%	14.28%	11.98%	10.05%	7.93%	14.33%	12.13%	14.65%	8.97%	15.61%	8.72%	9.06%	11.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	379	1	27	33	49	11	39	14	8	19	33	6	0	37	11	15	6	18	18	19	15					
		4.82%	0.84%	4.46%	3.81%	4.98%	4.62%	9.37%	11.2%	3.05%	8.22%	5.41%	3.01%	0.0%	12.05%	4.60%	7.85%	3.84%	6.69%	5.60%	6.37%	1.09%					
37	"20. ""Политическая партия ""Единая Россия"""	3524	58	248	408	421	126	188	51	123	94	291	89	39	130	98	68	84	102	197	176	533					
		44.81%	49.15%	40.99%	47.22%	42.87%	52.94%	45.19%	40.8%	46.94%	40.69%	47.78%	44.72%	61.90%	42.34%	41.00%	35.60%	53.84%	37.91%	61.37%	59.06%	38.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	0	1	1	2	2	1	1	0	1	0	1	1	0	1	0	2					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.8%	0.76%	0.86%	0.16%	0.50%	0.0%	0.32%	0.0%	0.52%	0.64%	0.0%	0.31%	0.0%	0.14%					
39	"22. ""Развитие предпринимательства"""	19	0	1	5	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	6					
		0.24%	0.0%	0.16%	0.57%	0.10%	0.0%	0.0%	0.0%	0.38%	0.43%	0.16%	0.0%	0.0%	0.0%	0.41%	0.0%	0.64%	0.0%	0.0%	0.33%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	750	9	77	89	106	25	34	10	31	14	55	18	3	39	16	31	10	42	14	22	105					
		9.53%	7.62%	12.72%	10.30%	10.79%	10.50%	8.17%	8.0%	11.83%	6.06%	9.03%	9.04%	4.76%	12.70%	6.69%	16.23%	6.41%	15.61%	4.36%	7.38%	7.66%					
																											
41	Против всех	409	3	32	34	43	3	10	1	11	13	24	7	3	10	18	6	4	12	4	9	162					
		5.20%	2.54%	5.28%	3.93%	4.37%	1.26%	2.40%	0.8%	4.19%	5.62%	3.94%	3.51%	4.76%	3.25%	7.53%	3.14%	2.56%	4.46%	1.24%	3.02%	11.82%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
