12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	776	5	7	7	8	9	15	10	3	0	9	7	5	9	6	5	9	13	10	11	7	2	10	11	7	15	21	16	13	22	16	14	21	9	14	20	17	11	13	11	14	8	15	13	6	14	15	13	22	27	22	9	14	13	20	8	31	16	18	13	18	8	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	300	3	11	38	2	0	2	0	1	0	7	1	1	2	2	6	2	27	3	1	2	1	7	4	2	5	1	11	0	3	8	0	5	12	4	6	4	1	8	5	5	6	11	2	10	12	3	4	1	1	2	3	5	6	0	0	0	8	5	2	4	8	4					
14	Число неиспользованных открепительных удостоверений	255	5	13	3	7	11	0	0	7	0	1	8	5	1	4	5	6	2	0	4	8	8	10	4	13	5	4	0	2	3	2	1	0	6	1	0	0	4	2	19	1	7	0	2	9	1	0	2	3	3	1	11	6	7	0	7	0	9	2	2	2	2	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	301	4	6	1	3	4	2	6	4	0	1	4	3	5	3	1	2	4	1	8	4	1	5	5	11	7	9	4	3	6	3	6	11	6	10	5	2	1	4	7	4	3	8	8	2	7	2	12	3	5	4	4	8	15	10	5	8	2	3	3	5	3	5					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	346	4	3	0	1	0	2	7	7	2	12	2	3	1	3	9	5	5	10	2	15	0	23	13	2	3	12	15	2	5	8	0	4	10	6	9	12	4	1	2	1	11	8	7	3	5	1	10	23	1	8	1	4	2	2	1	21	2	2	2	4	0	3					
		0.35%	0.24%	0.18%	0.00%	0.08%	0.00%	0.15%	0.57%	0.68%	4.00%	1.13%	0.11%	0.29%	0.11%	0.31%	0.99%	0.40%	0.40%	0.81%	0.14%	1.14%	0.00%	1.08%	0.92%	0.10%	0.15%	0.59%	0.73%	0.12%	0.27%	0.44%	0.00%	0.20%	0.46%	0.25%	0.47%	0.53%	0.19%	0.05%	0.09%	0.06%	0.67%	0.41%	0.61%	0.19%	0.29%	0.10%	0.47%	1.34%	0.06%	0.41%	0.09%	0.24%	0.09%	0.09%	0.08%	1.09%	0.09%	0.09%	0.19%	0.36%	0.00%	0.14%					
19	Жириновский Владимир Вольфович	2046	27	9	7	13	40	26	20	13	8	20	62	19	13	45	19	25	17	18	26	78	10	93	16	38	27	91	35	33	90	20	1	51	41	38	20	61	33	20	20	12	16	51	10	48	56	25	81	36	22	15	21	31	19	42	29	10	45	43	16	94	25	56					
		2.06%	1.59%	0.55%	0.71%	1.04%	1.98%	1.96%	1.63%	1.27%	16.00%	1.88%	3.50%	1.84%	1.42%	4.70%	2.09%	1.98%	1.35%	1.47%	1.80%	5.92%	1.88%	4.39%	1.14%	1.90%	1.32%	4.49%	1.70%	1.93%	4.92%	1.10%	0.05%	2.59%	1.89%	1.60%	1.04%	2.68%	1.53%	1.09%	0.92%	0.73%	0.98%	2.63%	0.87%	3.04%	3.29%	2.42%	3.82%	2.09%	1.27%	0.76%	1.79%	1.88%	0.88%	1.86%	2.22%	0.52%	2.07%	1.89%	1.55%	8.39%	1.96%	2.54%					
20	Зюганов Геннадий Андреевич	12956	221	179	129	199	263	171	201	55	8	153	235	121	119	115	112	166	203	190	183	143	69	202	205	260	236	201	301	135	517	300	279	293	292	303	108	291	300	249	303	276	188	242	134	188	176	158	263	209	212	227	149	250	335	267	203	240	266	273	129	103	152	306					
		13.03%	12.99%	10.89%	13.11%	15.98%	13.01%	12.88%	16.42%	5.36%	16.00%	14.41%	13.28%	11.72%	12.99%	12.02%	12.33%	13.17%	16.12%	15.47%	12.67%	10.85%	12.97%	9.53%	14.56%	12.97%	11.50%	9.92%	14.66%	7.88%	28.28%	16.47%	15.02%	14.89%	13.47%	12.72%	5.62%	12.76%	13.91%	13.52%	13.97%	16.84%	11.51%	12.50%	11.67%	11.92%	10.33%	15.30%	12.42%	12.14%	12.26%	11.51%	12.70%	15.18%	15.56%	11.80%	15.52%	12.46%	12.23%	12.01%	12.51%	9.20%	11.90%	13.89%					
21	Медведев Дмитрий Анатольевич	83051	1449	1439	848	1022	1718	1119	990	945	32	867	1470	749	783	794	756	1058	1027	993	1230	1082	453	1802	1174	1704	1780	1713	1683	1544	1190	1494	1578	1582	1824	2015	1671	1778	1819	1567	1844	1350	1360	1631	995	1332	1458	834	1737	1377	1486	1703	998	1362	1777	1952	1062	1550	1860	1933	870	915	1087	1836					
		83.52%	85.19%	87.58%	86.18%	82.09%	85.01%	84.26%	80.88%	92.11%	64.00%	81.64%	83.10%	72.58%	85.48%	82.97%	83.26%	83.97%	81.57%	80.86%	85.18%	82.09%	85.15%	85.00%	83.38%	85.03%	86.74%	84.51%	81.98%	90.08%	65.10%	81.99%	84.93%	80.39%	84.17%	84.59%	86.90%	77.98%	84.33%	85.07%	85.02%	82.37%	83.23%	84.25%	86.67%	84.46%	85.56%	80.74%	82.01%	80.01%	85.95%	86.36%	85.08%	82.70%	82.54%	86.26%	81.19%	80.48%	85.52%	85.00%	84.38%	81.70%	85.12%	83.34%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
