12	Число открепительных удостоверений, выданных избирателям на избирательном участке	793	28	7	1	26	15	12	31	10	5	2	0	3	22	15	15	17	14	6	10	12	45	16	15	13	18	13	26	14	25	26	11	18	10	10	16	3	8	0	0	12	2	14	2	2	60	28	21	15	1	6	20	0	5	1	10	0	0	26	2	7	3	10	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	373	14	1	5	2	0	2	7	4	4	0	1	4	3	6	1	1	1	9	2	7	24	6	7	9	13	12	19	13	12	11	8	3	3	10	18	13	9	0	10	8	4	7	1	1	14	2	1	9	4	1	11	3	3	3	1	2	2	11	0	3	0	7	1									
14	Число неиспользованных открепительных удостоверений	58	0	0	1	0	0	0	0	0	0	1	2	0	3	0	0	0	0	2	0	0	0	0	0	2	2	0	1	2	1	5	0	2	0	0	1	4	2	2	2	3	0	1	0	0	0	0	0	0	1	0	0	10	0	1	0	2	2	0	0	0	1	0	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	1	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																										
19	Жириновский Владимир Вольфович	1727	36	7	18	24	0	8	29	9	16	2	4	2	31	10	18	8	4	41	30	16	47	8	12	96	73	86	77	72	63	86	61	67	51	28	36	10	34	12	15	47	13	26	31	7	12	7	2	13	8	3	120	19	26	5	21	6	5	49	12	5	11	21	11									
		8.18%	5.01%	6.86%	6.95%	6.59%	0.00%	8.89%	5.38%	8.65%	6.08%	2.35%	5.80%	2.60%	7.38%	7.87%	16.82%	6.40%	2.52%	9.32%	10.49%	6.61%	5.93%	4.57%	5.61%	8.68%	8.15%	9.83%	8.70%	10.60%	10.52%	9.53%	9.73%	10.84%	11.49%	7.91%	6.53%	5.88%	5.67%	7.55%	6.73%	7.93%	7.88%	6.72%	18.13%	8.14%	3.72%	9.09%	6.06%	4.53%	5.23%	1.85%	14.89%	13.10%	8.28%	5.43%	5.97%	5.04%	4.13%	7.98%	13.04%	6.58%	11.58%	8.33%	10.09%									
20	Зюганов Геннадий Андреевич	3606	119	11	7	45	6	9	51	10	53	23	12	7	47	4	4	10	14	81	47	55	133	36	43	288	189	164	177	148	102	143	136	124	96	49	80	15	97	28	22	148	40	52	23	13	37	10	3	35	31	15	125	18	53	23	68	8	14	117	16	5	12	46	9									
		17.07%	16.57%	10.78%	2.70%	12.36%	11.11%	10.00%	9.46%	9.62%	20.15%	27.06%	17.39%	9.09%	11.19%	3.15%	3.74%	8.00%	8.81%	18.41%	16.43%	22.73%	16.77%	20.57%	20.09%	26.04%	21.09%	18.74%	20.00%	21.80%	17.03%	15.85%	21.69%	20.06%	21.62%	13.84%	14.52%	8.82%	16.17%	17.61%	9.87%	24.96%	24.24%	13.44%	13.45%	15.12%	11.46%	12.99%	9.09%	12.20%	20.26%	9.26%	15.51%	12.41%	16.88%	25.00%	19.32%	6.72%	11.57%	19.06%	17.39%	6.58%	12.63%	18.25%	8.26%									
21	Миронов Сергей Михайлович	561	19	3	0	9	0	0	6	3	4	1	0	0	14	5	1	1	4	8	5	5	29	7	9	39	29	26	32	19	17	45	18	19	7	5	17	12	14	0	8	31	3	5	4	0	4	0	2	11	3	0	17	2	3	0	8	0	1	15	0	1	1	10	0									
		2.66%	2.65%	2.94%	0.00%	2.47%	0.00%	0.00%	1.11%	2.88%	1.52%	1.18%	0.00%	0.00%	3.33%	3.94%	0.93%	0.80%	2.52%	1.82%	1.75%	2.07%	3.66%	4.00%	4.21%	3.53%	3.24%	2.97%	3.62%	2.80%	2.84%	4.99%	2.87%	3.07%	1.58%	1.41%	3.09%	7.06%	2.33%	0.00%	3.59%	5.23%	1.82%	1.29%	2.34%	0.00%	1.24%	0.00%	6.06%	3.83%	1.96%	0.00%	2.11%	1.38%	0.96%	0.00%	2.27%	0.00%	0.83%	2.44%	0.00%	1.32%	1.05%	3.97%	0.00%									
22	Прохоров Михаил Дмитриевич	787	22	3	7	19	1	2	5	5	6	4	3	0	24	5	8	3	4	46	19	7	35	7	6	34	51	43	35	30	37	42	21	31	13	14	14	18	16	3	5	33	1	3	3	0	3	0	0	4	9	3	40	4	6	2	4	1	3	11	1	0	0	7	1									
		3.73%	3.06%	2.94%	2.70%	5.22%	1.85%	2.22%	0.93%	4.81%	2.28%	4.71%	4.35%	0.00%	5.71%	3.94%	7.48%	2.40%	2.52%	10.45%	6.64%	2.89%	4.41%	4.00%	2.80%	3.07%	5.69%	4.91%	3.95%	4.42%	6.18%	4.66%	3.35%	5.02%	2.93%	3.95%	2.54%	10.59%	2.67%	1.89%	2.24%	5.56%	0.61%	0.78%	1.75%	0.00%	0.93%	0.00%	0.00%	1.39%	5.88%	1.85%	4.96%	2.76%	1.91%	2.17%	1.14%	0.84%	2.48%	1.79%	1.09%	0.00%	0.00%	2.78%	0.92%									
23	Путин Владимир Владимирович	14201	516	78	221	259	47	71	446	74	182	53	50	68	300	103	74	103	131	260	182	155	540	116	143	636	542	546	551	405	370	579	391	368	270	254	399	115	427	114	172	329	108	294	108	66	266	57	26	219	102	139	488	98	226	61	246	102	98	411	59	65	69	166	87									
		67.23%	71.87%	76.47%	85.33%	71.15%	87.04%	78.89%	82.75%	71.15%	69.20%	62.35%	72.46%	88.31%	71.43%	81.10%	69.16%	82.40%	82.39%	59.09%	63.64%	64.05%	68.10%	66.29%	66.82%	57.50%	60.49%	62.40%	62.26%	59.65%	61.77%	64.19%	62.36%	59.55%	60.81%	71.75%	72.41%	67.65%	71.17%	71.70%	77.13%	55.48%	65.45%	75.97%	63.16%	76.74%	82.35%	74.03%	78.79%	76.31%	66.67%	85.80%	60.55%	67.59%	71.97%	66.30%	69.89%	85.71%	80.99%	66.94%	64.13%	85.53%	72.63%	65.87%	79.82%									
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
