Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Кобяйская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220					
18	1.Политическая партия «Аграрная партия России»	44	1	1	1	1	0	5	3	1	2	2	1	5	0	1	1	5	2	0	2	1	0	0	0	0	1	3	0	3	1	1					
		0.62%	0.38%	0.72%	0.27%	0.30%	0.00%	1.74%	1.14%	0.45%	0.80%	1.09%	0.83%	1.62%	0.00%	0.21%	0.26%	2.07%	1.19%	0.00%	0.82%	0.68%	0.00%	0.00%	0.00%	0.00%	0.34%	1.35%	0.00%	1.01%	0.40%	0.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	2	0	1	2	1	2	1	2	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2					
		0.24%	0.75%	0.00%	0.27%	0.60%	0.67%	0.69%	0.38%	0.90%	0.40%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%					
20	3.Политическая партия «Демократическая партия России»	5	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.07%	0.38%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	413	9	9	20	31	5	12	20	8	18	5	4	26	4	13	2	16	10	8	29	5	2	1	0	24	18	21	0	23	31	39					
		5.78%	3.40%	6.47%	5.39%	9.34%	3.36%	4.17%	7.60%	3.62%	7.20%	2.72%	3.33%	8.44%	0.84%	2.79%	0.53%	6.64%	5.95%	6.61%	11.89%	3.38%	1.82%	1.22%	0.00%	6.28%	6.06%	9.42%	0.00%	7.74%	12.25%	20.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	1	1	1	0	3	3	0	2	0	0	3	0	2	1	2	0	0	4	0	0	0	0	5	0	0	1	1	0	1					
		0.43%	0.00%	0.72%	0.27%	0.30%	0.00%	1.04%	1.14%	0.00%	0.80%	0.00%	0.00%	0.97%	0.00%	0.43%	0.26%	0.83%	0.00%	0.00%	1.64%	0.00%	0.00%	0.00%	0.00%	1.31%	0.00%	0.00%	0.80%	0.34%	0.00%	0.51%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.45%	0.00%	0.00%	0.00%	0.32%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.67%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	197	18	7	20	20	10	24	15	21	15	15	0	3	0	1	1	6	1	1	2	1	0	0	0	1	0	1	1	7	4	2					
		2.76%	6.79%	5.04%	5.39%	6.02%	6.71%	8.33%	5.70%	9.50%	6.00%	8.15%	0.00%	0.97%	0.00%	0.21%	0.26%	2.49%	0.60%	0.83%	0.82%	0.68%	0.00%	0.00%	0.00%	0.26%	0.00%	0.45%	0.80%	2.36%	1.58%	1.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	430	17	7	19	15	7	18	17	19	21	7	5	24	8	11	2	12	5	8	19	12	18	13	1	44	27	15	3	28	16	12					
		6.01%	6.42%	5.04%	5.12%	4.52%	4.70%	6.25%	6.46%	8.60%	8.40%	3.80%	4.17%	7.79%	1.67%	2.36%	0.53%	4.98%	2.98%	6.61%	7.79%	8.11%	16.36%	15.85%	1.92%	11.52%	9.09%	6.73%	2.40%	9.43%	6.32%	6.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	11	1	2	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.15%	0.38%	1.44%	0.00%	0.00%	0.67%	0.00%	0.00%	0.45%	0.40%	0.54%	0.00%	0.32%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5942	213	110	305	257	122	222	199	164	188	149	109	242	460	433	370	199	149	103	187	129	88	66	51	307	248	183	120	231	201	137					
		83.10%	80.38%	79.14%	82.21%	77.41%	81.88%	77.08%	75.67%	74.21%	75.20%	80.98%	90.83%	78.57%	96.23%	92.92%	97.88%	82.57%	88.69%	85.12%	76.64%	87.16%	80.00%	80.49%	98.08%	80.37%	83.50%	82.06%	96.00%	77.78%	79.45%	70.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	16	3	2	0	0	1	1	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1					
		0.22%	1.13%	1.44%	0.00%	0.00%	0.67%	0.35%	1.14%	0.45%	0.00%	0.54%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.51%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
