Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Кобяйская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	29	0	1	2	2	1	1	4	0	1	2	0	4	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	2	0	0					
		0.45%	0.00%	0.78%	0.88%	0.65%	0.77%	0.38%	1.53%	0.00%	0.45%	1.28%	0.00%	1.37%	0.25%	0.25%	0.31%	0.00%	0.70%	0.80%	0.40%	0.00%	0.00%	0.00%	0.00%	0.35%	0.43%	0.00%	0.71%	0.71%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	878	42	15	39	52	7	27	46	19	38	15	8	40	62	40	34	41	21	6	65	19	8	0	0	43	40	30	4	28	51	38					
		13.77%	14.38%	11.72%	17.11%	16.83%	5.38%	10.15%	17.62%	9.00%	17.27%	9.62%	8.79%	13.75%	15.66%	9.95%	10.69%	18.72%	14.69%	4.80%	26.10%	13.87%	6.30%	0.00%	0.00%	15.14%	17.02%	15.87%	2.84%	9.93%	21.61%	22.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	30	1	2	3	3	3	2	2	7	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0					
		0.47%	0.34%	1.56%	1.32%	0.97%	2.31%	0.75%	0.77%	3.32%	0.45%	0.00%	1.10%	0.00%	0.25%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3721	146	73	101	159	68	136	117	106	116	72	71	145	266	250	190	116	98	101	131	71	84	74	44	138	125	135	115	202	155	116					
		58.37%	50.00%	57.03%	44.30%	51.46%	52.31%	51.13%	44.83%	50.24%	52.73%	46.15%	78.02%	49.83%	67.17%	62.19%	59.75%	52.97%	68.53%	80.80%	52.61%	51.82%	66.14%	90.24%	78.57%	48.59%	53.19%	71.43%	81.56%	71.63%	65.68%	67.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	0	1	0	1	2	1	0	0	2	1	0	1	0	3	0	0	0	1	2	1	0	0	0	1	0	0	4	0	0					
		0.33%	0.00%	0.00%	0.44%	0.00%	0.77%	0.75%	0.38%	0.00%	0.00%	1.28%	1.10%	0.00%	0.25%	0.00%	0.94%	0.00%	0.00%	0.00%	0.40%	1.46%	0.79%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	1.42%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
