Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Удорская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609					
		0.23%	0.0%	0.0%	0.0%	0.07%	1.24%	0.52%	0.40%	0.0%	0.0%	1.29%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.08%	0.0%	0.96%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.69%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1015	10	59	18	194	19	16	84	8	37	20	32	55	17	29	21	49	42	43	91	50	11	6	37	2	21	17	5	12	4	6					
		9.79%	21.73%	20.41%	8.37%	14.30%	11.80%	8.37%	33.87%	16.66%	12.21%	25.97%	10.32%	21.48%	15.74%	10.17%	33.87%	30.81%	36.52%	22.51%	7.77%	4.94%	5.28%	7.05%	3.50%	1.47%	8.97%	2.31%	6.17%	2.15%	1.55%	1.45%					
30	"13. ""Демократическая партия России"""	34	0	2	0	6	0	1	1	0	1	0	2	1	0	2	0	0	0	0	5	5	0	0	1	0	2	0	0	4	1	0					
		0.32%	0.0%	0.69%	0.0%	0.44%	0.0%	0.52%	0.40%	0.0%	0.33%	0.0%	0.64%	0.39%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.42%	0.49%	0.0%	0.0%	0.09%	0.0%	0.85%	0.0%	0.0%	0.71%	0.38%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	5	1	1	0	1	0	2	0	3	0	0					
		0.16%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.49%	0.48%	1.17%	0.0%	0.73%	0.0%	0.27%	0.0%	0.53%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	0	0	0	5	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	4	0	0	4	0	0	2	0	0	1	0					
		0.20%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.33%	1.29%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.39%	0.0%	0.0%	0.37%	0.0%	0.0%	0.27%	0.0%	0.0%	0.38%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	633	0	18	6	89	5	9	7	5	17	0	19	8	5	20	0	3	5	10	119	86	13	2	66	13	10	42	3	30	9	14					
		6.10%	0.0%	6.22%	2.79%	6.56%	3.10%	4.71%	2.82%	10.41%	5.61%	0.0%	6.12%	3.12%	4.62%	7.01%	0.0%	1.88%	4.34%	5.23%	10.16%	8.49%	6.25%	2.35%	6.25%	9.55%	4.27%	5.71%	3.70%	5.38%	3.50%	3.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	1	2	3	2	3	2	0	1	1	0	0	1	1	0	0	0	1	1	2	3	0	2	0	1	2	0	1	0	1					
		0.30%	2.17%	0.34%	0.93%	0.22%	1.24%	1.57%	0.80%	0.0%	0.33%	1.29%	0.0%	0.0%	0.92%	0.35%	0.0%	0.0%	0.0%	0.52%	0.08%	0.19%	1.44%	0.0%	0.18%	0.0%	0.42%	0.27%	0.0%	0.17%	0.0%	0.24%					
35	"18. ""ЛДПР"""	1846	8	35	36	192	42	42	26	4	46	14	61	34	14	30	8	18	10	9	220	196	27	11	235	14	52	192	22	114	47	87					
		17.81%	17.39%	12.11%	16.74%	14.15%	26.08%	21.98%	10.48%	8.33%	15.18%	18.18%	19.67%	13.28%	12.96%	10.52%	12.90%	11.32%	8.69%	4.71%	18.78%	19.36%	12.98%	12.94%	22.27%	10.29%	22.22%	26.12%	27.16%	20.46%	18.28%	21.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	183	0	1	3	32	0	2	2	0	9	2	5	5	1	6	0	3	0	4	20	14	1	1	17	4	5	15	2	10	4	15					
		1.76%	0.0%	0.34%	1.39%	2.35%	0.0%	1.04%	0.80%	0.0%	2.97%	2.59%	1.61%	1.95%	0.92%	2.10%	0.0%	1.88%	0.0%	2.09%	1.70%	1.38%	0.48%	1.17%	1.61%	2.94%	2.13%	2.04%	2.46%	1.79%	1.55%	3.64%					
37	"20. ""Политическая партия ""Единая Россия"""	3286	2	46	68	334	49	72	54	11	81	18	77	74	35	76	21	35	16	54	345	333	90	17	423	76	91	232	14	233	126	183					
		31.70%	4.34%	15.91%	31.62%	24.63%	30.43%	37.69%	21.77%	22.91%	26.73%	23.37%	24.83%	28.90%	32.40%	26.66%	33.87%	22.01%	13.91%	28.27%	29.46%	32.90%	43.26%	20.0%	40.09%	55.88%	38.88%	31.56%	17.28%	41.83%	49.02%	44.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	1	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	1	1					
		0.14%	0.0%	0.34%	0.46%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.09%	0.0%	0.85%	0.0%	0.0%	0.0%	0.38%	0.24%					
39	"22. ""Развитие предпринимательства"""	20	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	1	3	0	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.29%	0.0%	0.0%	0.0%	0.0%	0.42%	0.40%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1154	15	50	24	183	9	9	11	9	31	10	48	33	15	43	7	25	10	38	114	106	16	16	75	5	16	70	8	73	38	47					
		11.13%	32.60%	17.30%	11.16%	13.49%	5.59%	4.71%	4.43%	18.75%	10.23%	12.98%	15.48%	12.89%	13.88%	15.08%	11.29%	15.72%	8.69%	19.89%	9.73%	10.47%	7.69%	18.82%	7.10%	3.67%	6.83%	9.52%	9.87%	13.10%	14.78%	11.40%					
																																					
41	Против всех	520	3	9	18	49	14	11	10	0	14	1	22	6	6	11	1	3	10	7	71	56	18	7	47	6	5	60	10	21	8	16					
		5.01%	6.52%	3.11%	8.37%	3.61%	8.69%	5.75%	4.03%	0.0%	4.62%	1.29%	7.09%	2.34%	5.55%	3.85%	1.61%	1.88%	8.69%	3.66%	6.06%	5.53%	8.65%	8.23%	4.45%	4.41%	2.13%	8.16%	12.34%	3.77%	3.11%	3.88%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
