Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Ржевская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882					
20	. Миронов Сергей Михайлович	64	3	3	0	4	3	2	0	1	4	1	3	4	1	1	0	3	1	5	0	6	0	1	1	0	1	3	3	6	1	2	1					
		0.86%	1.55%	1.66%	0.00%	2.34%	1.26%	1.33%	0.00%	1.06%	2.13%	0.36%	2.70%	0.93%	0.58%	0.34%	0.00%	1.09%	0.72%	0.92%	0.00%	0.92%	0.00%	0.42%	0.42%	0.00%	0.71%	1.18%	0.96%	1.52%	0.67%	0.74%	0.40%					
21	. Путин Владимир Владимирович	5499	128	131	104	151	182	96	69	54	144	209	89	268	145	233	109	208	79	390	85	472	244	188	188	192	97	182	246	299	113	212	192					
		74.25%	65.98%	72.38%	72.73%	88.30%	76.47%	64.00%	72.63%	57.45%	76.60%	76.00%	80.18%	62.04%	84.80%	78.19%	64.12%	75.91%	56.83%	72.09%	80.95%	72.73%	81.06%	78.33%	78.99%	80.00%	68.79%	71.65%	78.85%	75.70%	75.33%	78.81%	77.73%					
22	. Хакамада Ирина Муцуовна	102	2	0	0	1	3	3	4	2	3	4	0	10	2	10	1	4	3	12	2	19	2	3	0	2	0	0	4	4	1	0	1					
		1.38%	1.03%	0.00%	0.00%	0.58%	1.26%	2.00%	4.21%	2.13%	1.60%	1.45%	0.00%	2.31%	1.17%	3.36%	0.59%	1.46%	2.16%	2.22%	1.90%	2.93%	0.66%	1.25%	0.00%	0.83%	0.00%	0.00%	1.28%	1.01%	0.67%	0.00%	0.40%					
23	. Харитонов Николай Михайлович	1156	42	33	25	12	41	42	12	34	20	44	15	114	14	39	45	35	51	74	9	77	26	26	37	34	29	39	32	60	25	33	37					
		15.61%	21.65%	18.23%	17.48%	7.02%	17.23%	28.00%	12.63%	36.17%	10.64%	16.00%	13.51%	26.39%	8.19%	13.09%	26.47%	12.77%	36.69%	13.68%	8.57%	11.86%	8.64%	10.83%	15.55%	14.17%	20.57%	15.35%	10.26%	15.19%	16.67%	12.27%	14.98%					
																																						
24	Против всех	186	7	4	2	0	3	1	3	0	5	4	1	9	1	8	8	11	1	20	3	37	9	7	4	2	2	9	6	8	0	9	2					
		2.51%	3.61%	2.21%	1.40%	0.00%	1.26%	0.67%	3.16%	0.00%	2.66%	1.45%	0.90%	2.08%	0.58%	2.68%	4.71%	4.01%	0.72%	3.70%	2.86%	5.70%	2.99%	2.92%	1.68%	0.83%	1.42%	3.54%	1.92%	2.03%	0.00%	3.35%	0.81%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
