Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Рыльская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906					
		18.83%	23.12%	26.63%	24.03%	24.39%	23.51%	19.73%	22.99%	25.51%	23.80%	16.88%	10.26%	21.77%	10.32%	5.36%	15.40%	21.16%	19.92%	21.57%	11.25%	6.52%	21.29%	19.70%	17.77%	20.79%	18.09%	18.07%	8.24%	18.87%	7.56%	12.31%	20.43%	4.29%	14.91%	14.68%	14.86%	14.51%	9.20%	19.42%	14.44%	8.51%	15.96%	10.83%	7.96%	6.82%	11.22%	7.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	253	17	15	23	26	26	18	3	20	20	4	1	0	0	1	5	1	4	19	2	1	8	2	1	0	2	0	0	0	2	0	2	3	1	1	1	0	1	3	7	0	10	1	1	1	0	0					
		1.64%	2.37%	2.58%	4.06%	3.34%	3.36%	3.04%	0.45%	2.06%	2.75%	1.69%	0.64%	0.00%	0.00%	0.89%	0.75%	0.41%	1.56%	1.89%	0.63%	0.43%	2.16%	0.61%	0.51%	0.00%	0.66%	0.00%	0.00%	0.00%	1.68%	0.00%	0.61%	1.07%	0.62%	0.46%	0.68%	0.00%	0.57%	2.16%	3.89%	0.00%	2.66%	0.83%	0.50%	0.57%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7068	230	190	183	244	257	192	244	301	223	144	99	71	81	93	331	109	108	395	212	165	175	147	124	56	135	245	197	62	80	83	181	215	99	141	64	113	121	63	80	29	163	75	151	131	62	204					
		45.82%	32.03%	32.65%	32.33%	31.32%	33.20%	32.38%	36.42%	30.97%	30.67%	60.76%	63.46%	57.26%	64.29%	83.04%	49.48%	45.23%	42.19%	39.26%	66.25%	71.74%	47.17%	44.55%	62.94%	55.45%	44.41%	44.71%	73.78%	58.49%	67.23%	63.85%	55.18%	76.79%	61.49%	64.68%	43.24%	58.55%	69.54%	45.32%	44.44%	61.70%	43.35%	62.50%	75.12%	74.43%	63.27%	80.31%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	67	4	2	0	7	2	3	4	2	4	2	0	0	0	0	3	1	1	6	1	1	1	0	0	0	4	2	1	0	0	1	1	2	1	1	0	3	0	0	2	0	2	0	0	2	0	1					
		0.43%	0.56%	0.34%	0.00%	0.90%	0.26%	0.51%	0.60%	0.21%	0.55%	0.84%	0.00%	0.00%	0.00%	0.00%	0.45%	0.41%	0.39%	0.60%	0.31%	0.43%	0.27%	0.00%	0.00%	0.00%	1.32%	0.36%	0.37%	0.00%	0.00%	0.77%	0.30%	0.71%	0.62%	0.46%	0.00%	1.55%	0.00%	0.00%	1.11%	0.00%	0.53%	0.00%	0.00%	1.14%	0.00%	0.39%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
