Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Промышленновская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461					
		1.05%	1.04%	0.88%	1.14%	1.09%	0.69%	0.99%	1.53%	1.07%	1.63%	1.12%	0.63%	1.35%	0.90%	0.76%	1.87%	1.72%	2.89%	0.18%	1.62%	2.12%	0.0%	0.0%	0.65%	1.11%	0.80%	0.41%	0.97%	1.21%	3.31%	1.76%	0.84%	0.0%	0.49%	0.84%	1.70%	0.44%	0.0%	1.12%	0.81%	0.0%	1.22%	0.31%	0.72%	2.31%	0.36%	6.46%	2.35%	0.77%	0.73%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	339	21	10	11	17	21	21	23	27	1	0	9	1	2	0	4	4	1	1	17	2	3	2	7	1	3	0	16	27	4	4	5	4	9	5	0	3	2	20	0	1	4	4	5	3	5	1	0	3	5					
		1.40%	2.19%	1.11%	1.26%	1.86%	2.09%	2.31%	2.20%	2.41%	0.23%	0.0%	1.14%	0.45%	0.30%	0.0%	0.93%	3.44%	0.72%	0.18%	3.93%	0.70%	1.21%	1.02%	1.53%	0.27%	0.40%	0.0%	1.95%	2.97%	1.32%	0.88%	1.41%	0.99%	1.49%	1.40%	0.0%	0.66%	0.42%	2.82%	0.0%	0.63%	0.54%	1.27%	0.90%	0.99%	1.84%	0.43%	0.0%	1.15%	0.91%					
22	"5. ""За Русь Святую"""	73	1	8	2	6	6	4	3	3	1	0	1	0	0	0	0	0	1	0	0	0	0	4	5	3	1	1	1	3	0	0	0	0	3	3	2	0	0	2	0	0	0	0	3	0	2	0	0	1	3					
		0.30%	0.10%	0.88%	0.22%	0.65%	0.59%	0.44%	0.28%	0.26%	0.23%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	2.05%	1.09%	0.83%	0.13%	0.20%	0.12%	0.33%	0.0%	0.0%	0.0%	0.0%	0.49%	0.84%	0.85%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.73%	0.0%	0.0%	0.38%	0.55%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	0	2	0	3	1	3	0	3	0	0	5	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	4	0	0	0	0	0	0	1	0	0	0	1	0	2	2	1	0	0	1	0	0	2	1					
		0.16%	0.0%	0.22%	0.0%	0.32%	0.09%	0.33%	0.0%	0.26%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.13%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.14%	0.0%	1.27%	0.27%	0.31%	0.0%	0.0%	0.36%	0.0%	0.0%	0.77%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	95	1	9	3	4	7	5	12	4	1	0	2	2	2	0	1	1	2	0	3	1	0	0	2	1	1	3	3	4	1	0	0	3	1	0	2	1	0	4	1	0	3	1	1	1	1	0	0	1	0					
		0.39%	0.10%	1.00%	0.34%	0.43%	0.69%	0.55%	1.14%	0.35%	0.23%	0.0%	0.25%	0.90%	0.30%	0.0%	0.23%	0.86%	1.44%	0.0%	0.69%	0.35%	0.0%	0.0%	0.43%	0.27%	0.13%	0.61%	0.36%	0.44%	0.33%	0.0%	0.0%	0.74%	0.16%	0.0%	0.85%	0.22%	0.0%	0.56%	0.81%	0.0%	0.40%	0.31%	0.18%	0.33%	0.36%	0.0%	0.0%	0.38%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	2	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.07%	0.20%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.12%	0.0%	0.0%	0.38%	0.0%	0.86%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.13%	0.20%	0.0%	0.0%	0.33%	0.22%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	2	2	3	1	0	4	0	1	0	0	0	1	0	0	1	0	1	0	0	2	0	0	2	0	1	1	3	2	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0					
		0.13%	0.20%	0.22%	0.34%	0.10%	0.0%	0.44%	0.0%	0.08%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.23%	0.0%	0.72%	0.0%	0.0%	0.70%	0.0%	0.0%	0.43%	0.0%	0.13%	0.20%	0.36%	0.22%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	856	25	34	17	15	19	13	17	16	22	0	57	2	39	19	22	2	1	27	32	8	7	3	23	13	42	22	21	34	4	2	13	0	24	12	8	30	20	20	7	4	49	20	27	6	14	9	3	12	20					
		3.53%	2.61%	3.78%	1.95%	1.64%	1.89%	1.43%	1.62%	1.43%	5.15%	0.0%	7.23%	0.90%	5.89%	7.25%	5.16%	1.72%	0.72%	5.09%	7.40%	2.82%	2.84%	1.53%	5.03%	3.62%	5.62%	4.52%	2.57%	3.74%	1.32%	0.44%	3.67%	0.0%	3.98%	3.36%	3.41%	6.69%	4.21%	2.82%	5.73%	2.54%	6.68%	6.36%	4.87%	1.98%	5.16%	3.87%	3.52%	4.63%	3.67%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	132	3	1	3	8	3	1	5	5	0	0	3	2	2	0	2	1	1	9	1	4	3	2	3	0	1	7	6	5	4	2	1	0	6	1	1	5	1	7	0	0	5	3	1	1	5	1	0	3	4					
		0.54%	0.31%	0.11%	0.34%	0.87%	0.29%	0.11%	0.47%	0.44%	0.0%	0.0%	0.38%	0.90%	0.30%	0.0%	0.46%	0.86%	0.72%	1.69%	0.23%	1.41%	1.21%	1.02%	0.65%	0.0%	0.13%	1.44%	0.73%	0.55%	1.32%	0.44%	0.28%	0.0%	0.99%	0.28%	0.42%	1.11%	0.21%	0.98%	0.0%	0.0%	0.68%	0.95%	0.18%	0.33%	1.84%	0.43%	0.0%	1.15%	0.73%					
30	"13. ""Демократическая партия России"""	27	0	1	1	0	3	0	3	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	3	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3					
		0.11%	0.0%	0.11%	0.11%	0.0%	0.29%	0.0%	0.28%	0.08%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.20%	0.36%	0.0%	0.0%	0.44%	0.28%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.55%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	2	1	0	0	2	0	0	0	0	0	1	0	3	0	3	0	0	1	1	2	0	0	0	2	0	0	2	0	1	3	0	0	1	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	1					
		0.13%	0.20%	0.11%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.45%	0.0%	0.70%	0.0%	0.0%	0.18%	0.23%	0.70%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.24%	0.0%	0.33%	0.66%	0.0%	0.0%	0.16%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.18%					
32	"15. ""Партия СЛОН"""	18	3	1	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0					
		0.07%	0.31%	0.11%	0.0%	0.10%	0.0%	0.11%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.11%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.42%	0.22%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	804	39	29	39	50	53	41	57	79	10	3	34	3	7	4	17	4	8	15	19	3	0	3	13	7	20	8	30	41	3	14	1	18	18	7	1	6	4	10	0	0	31	6	12	9	2	2	1	4	19					
		3.32%	4.07%	3.22%	4.47%	5.47%	5.27%	4.51%	5.45%	7.06%	2.34%	3.37%	4.31%	1.35%	1.05%	1.52%	3.99%	3.44%	5.79%	2.83%	4.39%	1.06%	0.0%	1.53%	2.84%	1.94%	2.67%	1.64%	3.67%	4.51%	0.99%	3.08%	0.28%	4.47%	2.98%	1.96%	0.42%	1.33%	0.84%	1.41%	0.0%	0.0%	4.22%	1.91%	2.16%	2.98%	0.73%	0.86%	1.17%	1.54%	3.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	2	0	2	1	0	0	2	1	2	0	2	1	0	1	2	3	3	0	2	1	0	0	1	0	1	0	2	0	2	0	1	0	0	2	1	0	0	7	0	1	6	1	1	1	1	2	0	0	1					
		0.23%	0.20%	0.0%	0.22%	0.10%	0.0%	0.0%	0.19%	0.08%	0.46%	0.0%	0.25%	0.45%	0.0%	0.38%	0.46%	2.58%	2.17%	0.0%	0.46%	0.35%	0.0%	0.0%	0.21%	0.0%	0.13%	0.0%	0.24%	0.0%	0.66%	0.0%	0.28%	0.0%	0.0%	0.56%	0.42%	0.0%	0.0%	0.98%	0.0%	0.63%	0.81%	0.31%	0.18%	0.33%	0.36%	0.86%	0.0%	0.0%	0.18%					
35	"18. ""ЛДПР"""	3258	191	165	152	167	169	167	194	194	27	17	159	30	58	25	59	13	26	43	50	30	27	15	57	43	108	50	89	101	45	67	14	34	40	36	14	35	17	106	14	27	100	11	85	28	25	22	2	54	56					
		13.45%	19.95%	18.35%	17.45%	18.29%	16.83%	18.39%	18.56%	17.35%	6.32%	19.10%	20.17%	13.57%	8.76%	9.54%	13.84%	11.20%	18.84%	8.11%	11.57%	10.60%	10.97%	7.69%	12.47%	11.97%	14.45%	10.28%	10.89%	11.11%	14.90%	14.75%	3.95%	8.45%	6.63%	10.08%	5.98%	7.81%	3.58%	14.97%	11.47%	17.19%	13.64%	3.50%	15.34%	9.27%	9.22%	9.48%	2.35%	20.84%	10.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	256	16	6	7	4	17	10	8	17	5	2	8	5	17	4	7	2	0	8	1	3	0	1	1	0	4	5	6	8	1	6	3	1	7	5	1	6	3	6	0	3	10	1	3	6	5	2	2	0	13					
		1.05%	1.67%	0.66%	0.80%	0.43%	1.69%	1.10%	0.76%	1.52%	1.17%	2.24%	1.01%	2.26%	2.56%	1.52%	1.64%	1.72%	0.0%	1.50%	0.23%	1.06%	0.0%	0.51%	0.21%	0.0%	0.53%	1.02%	0.73%	0.88%	0.33%	1.32%	0.84%	0.24%	1.16%	1.40%	0.42%	1.33%	0.63%	0.84%	0.0%	1.91%	1.36%	0.31%	0.54%	1.98%	1.84%	0.86%	2.35%	0.0%	2.38%					
37	"20. ""Политическая партия ""Единая Россия"""	14671	497	484	421	505	540	470	563	591	293	45	372	151	455	173	230	61	81	356	265	194	181	154	260	252	476	346	526	559	177	303	295	263	380	211	173	287	379	408	86	93	435	222	359	190	178	158	67	156	350					
		60.58%	51.93%	53.83%	48.33%	55.31%	53.78%	51.76%	53.87%	52.86%	68.61%	50.56%	47.20%	68.32%	68.73%	66.03%	53.99%	52.58%	58.69%	67.16%	61.34%	68.55%	73.57%	78.97%	56.89%	70.19%	63.72%	71.19%	64.38%	61.49%	58.60%	66.74%	83.33%	65.42%	63.01%	59.10%	73.93%	64.06%	79.95%	57.62%	70.49%	59.23%	59.34%	70.70%	64.80%	62.91%	65.68%	68.10%	78.82%	60.23%	64.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	72	2	1	1	1	3	1	3	3	1	1	1	1	7	1	5	0	0	1	0	2	0	0	3	1	1	0	2	1	4	1	2	0	2	1	0	2	4	2	1	0	3	1	2	2	2	0	0	0	0					
		0.29%	0.20%	0.11%	0.11%	0.10%	0.29%	0.11%	0.28%	0.26%	0.23%	1.12%	0.12%	0.45%	1.05%	0.38%	1.17%	0.0%	0.0%	0.18%	0.0%	0.70%	0.0%	0.0%	0.65%	0.27%	0.13%	0.0%	0.24%	0.11%	1.32%	0.22%	0.56%	0.0%	0.33%	0.28%	0.0%	0.44%	0.84%	0.28%	0.81%	0.0%	0.40%	0.31%	0.36%	0.66%	0.73%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	3	3	2	2	2	0	1	5	2	0	3	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	3	0	0	5	0	0	0	0	0	0	1	0					
		0.17%	0.31%	0.33%	0.22%	0.21%	0.19%	0.0%	0.09%	0.44%	0.46%	0.0%	0.38%	0.45%	0.15%	0.38%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.12%	0.11%	0.33%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.22%	0.21%	0.42%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1742	89	88	77	60	102	90	75	86	38	13	65	7	39	18	29	10	7	8	17	5	4	3	41	21	39	15	57	57	9	24	10	59	75	49	15	45	26	61	5	16	36	10	32	33	12	11	3	11	40					
		7.19%	9.29%	9.78%	8.84%	6.57%	10.15%	9.91%	7.17%	7.69%	8.89%	14.60%	8.24%	3.16%	5.89%	6.87%	6.80%	8.62%	5.07%	1.50%	3.93%	1.76%	1.62%	1.53%	8.97%	5.84%	5.22%	3.08%	6.97%	6.27%	2.98%	5.28%	2.82%	14.67%	12.43%	13.72%	6.41%	10.04%	5.48%	8.61%	4.09%	10.19%	4.91%	3.18%	5.77%	10.92%	4.42%	4.74%	3.52%	4.24%	7.35%					
																																																								
41	Против всех	529	16	26	13	23	24	38	34	31	9	3	20	4	7	3	19	3	1	11	2	3	5	1	13	3	17	14	17	29	11	10	0	3	13	5	4	6	10	15	2	7	12	7	7	5	4	4	0	1	14					
		2.18%	1.67%	2.89%	1.49%	2.51%	2.39%	4.18%	3.25%	2.77%	2.10%	3.37%	2.53%	1.80%	1.05%	1.14%	4.46%	2.58%	0.72%	2.07%	0.46%	1.06%	2.03%	0.51%	2.84%	0.83%	2.27%	2.88%	2.08%	3.19%	3.64%	2.20%	0.0%	0.74%	2.15%	1.40%	1.70%	1.33%	2.10%	2.11%	1.63%	4.45%	1.63%	2.22%	1.26%	1.65%	1.47%	1.72%	0.0%	0.38%	2.57%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
