Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Алданская 																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	2	1	2	3	2	1	0	0	4	0	8	0	4	3	1	2	0	1	0	1	3	1	0	0	0	3	2	1	2	1	3	0	0					
14	Число погашенных открепительных удостоверений	256	7	8	9	5	7	6	3	10	9	4	7	7	10	14	7	11	10	11	10	4	4	15	13	2	15	7	12	9	2	5	4	4	5					
15	Число открепительных удостоверений выданных ТИК	8	0	0	0	0	2	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	242	13	5	4	2	2	10	3	8	15	14	5	1	1	9	15	16	7	7	11	12	7	9	10	0	10	15	11	2	2	4	6	2	4					
		1.23%	1.34%	1.25%	0.75%	0.29%	0.25%	1.25%	0.38%	1.34%	2.13%	1.52%	0.45%	0.64%	0.86%	0.88%	1.56%	1.47%	2.54%	1.69%	1.05%	1.98%	1.88%	1.29%	1.51%	0.0%	3.17%	1.32%	1.39%	0.56%	2.81%	1.73%	0.86%	0.96%	3.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1032	68	6	30	63	40	89	46	45	37	38	78	0	2	42	29	49	9	19	65	15	76	20	13	5	9	25	24	6	1	2	77	4	0					
		5.25%	7.05%	1.50%	5.62%	9.34%	5.06%	11.20%	5.86%	7.58%	5.25%	4.14%	7.07%	0.0%	1.73%	4.15%	3.03%	4.50%	3.27%	4.61%	6.21%	2.47%	20.43%	2.87%	1.96%	4.62%	2.85%	2.20%	3.03%	1.69%	1.40%	0.86%	11.09%	1.92%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	431	19	6	5	16	19	29	18	16	25	16	21	4	6	16	15	14	8	10	18	22	7	18	19	1	11	29	16	6	2	10	6	1	2					
		2.19%	1.97%	1.50%	0.93%	2.37%	2.40%	3.65%	2.29%	2.69%	3.55%	1.74%	1.90%	2.58%	5.21%	1.58%	1.56%	1.28%	2.90%	2.42%	1.72%	3.63%	1.88%	2.58%	2.87%	0.92%	3.49%	2.55%	2.02%	1.69%	2.81%	4.34%	0.86%	0.48%	1.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	441	31	12	14	23	25	15	23	12	29	34	40	1	0	22	13	26	3	6	20	12	3	9	9	0	7	18	12	5	0	4	10	0	3					
		2.24%	3.21%	3.01%	2.62%	3.41%	3.16%	1.88%	2.93%	2.02%	4.11%	3.71%	3.62%	0.64%	0.0%	2.17%	1.35%	2.39%	1.09%	1.45%	1.91%	1.98%	0.80%	1.29%	1.36%	0.0%	2.22%	1.58%	1.51%	1.41%	0.0%	1.73%	1.44%	0.0%	2.75%					
22	"5. ""За Русь Святую"""	45	0	0	1	2	3	2	3	2	2	0	3	1	0	5	2	1	0	1	4	3	0	1	0	1	3	0	5	0	0	0	0	0	0					
		0.22%	0.0%	0.0%	0.18%	0.29%	0.38%	0.25%	0.38%	0.33%	0.28%	0.0%	0.27%	0.64%	0.0%	0.49%	0.20%	0.09%	0.0%	0.24%	0.38%	0.49%	0.0%	0.14%	0.0%	0.92%	0.95%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	1	0	0	1	3	3	4	1	0	2	3	0	2	1	2	0	0	1	1	2	0	1	1	0	3	2	3	0	0	0	1	0	0					
		0.19%	0.10%	0.0%	0.0%	0.14%	0.38%	0.37%	0.51%	0.16%	0.0%	0.21%	0.27%	0.0%	1.73%	0.09%	0.20%	0.0%	0.0%	0.24%	0.09%	0.33%	0.0%	0.14%	0.15%	0.0%	0.95%	0.17%	0.37%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	82	9	1	3	2	3	3	4	4	3	6	8	0	1	1	3	9	1	2	2	1	0	7	1	0	0	4	4	0	0	0	0	0	0					
		0.41%	0.93%	0.25%	0.56%	0.29%	0.38%	0.37%	0.51%	0.67%	0.42%	0.65%	0.72%	0.0%	0.86%	0.09%	0.31%	0.82%	0.36%	0.48%	0.19%	0.16%	0.0%	1.00%	0.15%	0.0%	0.0%	0.35%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	2	0	0	1	0	0	0	1	1	0	0	0	0	2	2	3	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0					
		0.08%	0.20%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.16%	0.14%	0.0%	0.0%	0.0%	0.0%	0.19%	0.20%	0.27%	0.0%	0.0%	0.09%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.43%	0.0%	0.48%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	0	1	0	1	3	4	3	3	0	4	1	0	0	1	2	1	0	0	4	2	0	1	0	1	0	3	0	0	0	0	0	0	0					
		0.17%	0.0%	0.25%	0.0%	0.14%	0.38%	0.50%	0.38%	0.50%	0.0%	0.43%	0.09%	0.0%	0.0%	0.09%	0.20%	0.09%	0.0%	0.0%	0.38%	0.33%	0.0%	0.14%	0.0%	0.92%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	326	7	8	7	10	12	7	11	9	14	14	13	2	2	10	6	6	3	3	14	7	16	15	4	0	6	5	14	2	0	1	96	1	1					
		1.65%	0.72%	2.01%	1.31%	1.48%	1.52%	0.88%	1.40%	1.51%	1.98%	1.52%	1.17%	1.29%	1.73%	0.98%	0.62%	0.55%	1.09%	0.72%	1.33%	1.15%	4.30%	2.15%	0.60%	0.0%	1.90%	0.44%	1.77%	0.56%	0.0%	0.43%	13.83%	0.48%	0.91%					
28	"11. ""Истинные патриоты России"""	30	1	0	0	0	1	1	0	1	0	3	3	1	0	1	0	8	0	1	1	2	1	1	0	0	0	0	2	1	0	0	1	0	0					
		0.15%	0.10%	0.0%	0.0%	0.0%	0.12%	0.12%	0.0%	0.16%	0.0%	0.32%	0.27%	0.64%	0.0%	0.09%	0.0%	0.73%	0.0%	0.24%	0.09%	0.33%	0.26%	0.14%	0.0%	0.0%	0.0%	0.0%	0.25%	0.28%	0.0%	0.0%	0.14%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	77	3	7	4	2	0	3	7	2	6	3	2	0	0	4	4	0	4	1	2	0	3	3	1	4	0	5	5	2	0	0	0	0	0					
		0.39%	0.31%	1.75%	0.75%	0.29%	0.0%	0.37%	0.89%	0.33%	0.85%	0.32%	0.18%	0.0%	0.0%	0.39%	0.41%	0.0%	1.45%	0.24%	0.19%	0.0%	0.80%	0.43%	0.15%	3.70%	0.0%	0.44%	0.63%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	39	2	1	0	2	1	1	0	0	2	1	3	0	0	2	3	1	1	0	1	0	3	0	2	0	0	2	6	1	0	4	0	0	0					
		0.19%	0.20%	0.25%	0.0%	0.29%	0.12%	0.12%	0.0%	0.0%	0.28%	0.10%	0.27%	0.0%	0.0%	0.19%	0.31%	0.09%	0.36%	0.0%	0.09%	0.0%	0.80%	0.0%	0.30%	0.0%	0.0%	0.17%	0.75%	0.28%	0.0%	1.73%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	1	1	0	0	3	1	2	1	1	1	3	0	0	1	2	3	0	0	0	4	11	0	0	0	1	4	1	1	0	1	3	0	0					
		0.23%	0.10%	0.25%	0.0%	0.0%	0.38%	0.12%	0.25%	0.16%	0.14%	0.10%	0.27%	0.0%	0.0%	0.09%	0.20%	0.27%	0.0%	0.0%	0.0%	0.66%	2.95%	0.0%	0.0%	0.0%	0.31%	0.35%	0.12%	0.28%	0.0%	0.43%	0.43%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	0	0	1	0	3	0	0	0	2	1	1	0	0	1	2	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0					
		0.08%	0.10%	0.0%	0.0%	0.14%	0.0%	0.37%	0.0%	0.0%	0.0%	0.21%	0.09%	0.64%	0.0%	0.0%	0.10%	0.18%	0.0%	0.24%	0.0%	0.16%	0.0%	0.14%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1594	57	33	43	68	91	71	79	51	50	87	98	12	32	68	83	72	9	13	100	37	31	31	24	5	30	75	44	8	0	8	156	18	10					
		8.10%	5.91%	8.29%	8.06%	10.08%	11.53%	8.94%	10.07%	8.60%	7.10%	9.49%	8.89%	7.74%	27.82%	6.71%	8.67%	6.62%	3.27%	3.15%	9.56%	6.10%	8.33%	4.45%	3.63%	4.62%	9.52%	6.61%	5.56%	2.26%	0.0%	3.47%	22.47%	8.65%	9.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	1	1	0	2	2	1	1	2	2	3	3	1	0	2	2	4	5	1	5	1	0	0	1	1	0	0	2	1	1	0	2	0	0					
		0.23%	0.10%	0.25%	0.0%	0.29%	0.25%	0.12%	0.12%	0.33%	0.28%	0.32%	0.27%	0.64%	0.0%	0.19%	0.20%	0.36%	1.81%	0.24%	0.47%	0.16%	0.0%	0.0%	0.15%	0.92%	0.0%	0.0%	0.25%	0.28%	1.40%	0.0%	0.28%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2510	178	37	119	118	96	85	108	76	94	161	161	21	23	84	122	126	38	49	147	94	6	78	114	11	39	138	108	18	7	24	12	0	18					
		12.76%	18.46%	9.29%	22.32%	17.50%	12.16%	10.70%	13.77%	12.81%	13.35%	17.57%	14.60%	13.54%	19.99%	8.30%	12.74%	11.59%	13.81%	11.89%	14.05%	15.51%	1.61%	11.20%	17.24%	10.18%	12.38%	12.16%	13.67%	5.09%	9.85%	10.43%	1.72%	0.0%	16.51%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	339	17	9	11	17	16	11	20	15	26	18	19	3	2	12	4	12	5	4	15	11	3	14	3	1	10	25	13	8	0	3	11	1	0					
		1.72%	1.76%	2.26%	2.06%	2.52%	2.02%	1.38%	2.55%	2.52%	3.69%	1.96%	1.72%	1.93%	1.73%	1.18%	0.41%	1.10%	1.81%	0.97%	1.43%	1.81%	0.80%	2.01%	0.45%	0.92%	3.17%	2.20%	1.64%	2.26%	0.0%	1.30%	1.58%	0.48%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	9190	441	177	212	231	322	334	311	251	272	351	451	75	37	494	491	583	157	240	411	250	176	395	364	66	153	644	433	232	57	139	202	170	68					
		46.75%	45.74%	44.47%	39.77%	34.27%	40.81%	42.06%	39.66%	42.32%	38.63%	38.31%	40.92%	48.38%	32.17%	48.81%	51.30%	53.63%	57.09%	58.25%	39.29%	41.25%	47.31%	56.75%	55.06%	61.11%	48.57%	56.79%	54.81%	65.72%	80.28%	60.43%	29.10%	81.73%	62.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	3	0	2	1	0	1	0	1	4	0	2	1	0	3	4	2	2	3	3	2	0	2	0	1	3	5	1	2	0	0	0	0	1					
		0.24%	0.31%	0.0%	0.37%	0.14%	0.0%	0.12%	0.0%	0.16%	0.56%	0.0%	0.18%	0.64%	0.0%	0.29%	0.41%	0.18%	0.72%	0.72%	0.28%	0.33%	0.0%	0.28%	0.0%	0.92%	0.95%	0.44%	0.12%	0.56%	0.0%	0.0%	0.0%	0.0%	0.91%					
39	"22. ""Развитие предпринимательства"""	45	0	1	2	3	5	2	3	0	2	6	3	0	0	0	2	4	0	0	0	0	0	0	3	0	0	7	0	1	0	0	1	0	0					
		0.22%	0.0%	0.25%	0.37%	0.44%	0.63%	0.25%	0.38%	0.0%	0.28%	0.65%	0.27%	0.0%	0.0%	0.0%	0.20%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.61%	0.0%	0.28%	0.0%	0.0%	0.14%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1798	55	67	36	69	82	77	91	64	65	95	118	18	3	93	81	59	12	23	145	83	20	69	60	1	13	89	51	47	0	17	89	6	0					
		9.14%	5.70%	16.83%	6.75%	10.23%	10.39%	9.69%	11.60%	10.79%	9.23%	10.37%	10.70%	11.61%	2.60%	9.18%	8.46%	5.42%	4.36%	5.58%	13.86%	13.69%	5.37%	9.91%	9.07%	0.92%	4.12%	7.84%	6.45%	13.31%	0.0%	7.39%	12.82%	2.88%	0.0%					
																																								
41	Против всех	1016	49	19	30	37	51	35	42	25	46	49	53	11	4	137	50	81	10	27	60	38	6	15	22	10	9	27	34	8	1	7	17	4	2					
		5.16%	5.08%	4.77%	5.62%	5.48%	6.46%	4.40%	5.35%	4.21%	6.53%	5.34%	4.80%	7.09%	3.47%	13.53%	5.22%	7.45%	3.63%	6.55%	5.73%	6.27%	1.61%	2.15%	3.32%	9.25%	2.85%	2.38%	4.30%	2.26%	1.40%	3.04%	2.44%	1.92%	1.83%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
