Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кыштовская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655					
14	Число погашенных открепительных удостоверений	86	4	7	8	3	0	2	5	0	3	4	4	3	2	0	2	4	2	3	3	5	3	3	1	2	2	3	3	0	4	1	0					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	110	2	6	6	8	1	1	4	0	3	5	2	2	1	2	7	6	1	3	3	11	1	4	3	3	4	2	5	2	6	6	0					
		1.34%	0.28%	1.29%	1.26%	1.12%	1.08%	0.99%	1.33%	0.0%	1.33%	1.55%	0.69%	0.86%	1.35%	1.19%	2.69%	1.67%	1.23%	1.5%	1.56%	2.99%	0.48%	2.83%	1.19%	1.19%	1.80%	1.34%	2.27%	1.11%	2.04%	2.42%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	106	22	11	5	15	0	3	1	1	1	1	1	0	0	4	1	12	1	2	1	5	2	3	0	1	1	1	5	1	0	2	3					
		1.29%	3.17%	2.37%	1.05%	2.10%	0.0%	2.97%	0.33%	0.44%	0.44%	0.31%	0.34%	0.0%	0.0%	2.38%	0.38%	3.35%	1.23%	1.0%	0.52%	1.36%	0.97%	2.12%	0.0%	0.39%	0.45%	0.67%	2.27%	0.55%	0.0%	0.80%	1.39%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	207	8	6	10	29	5	1	7	6	5	11	8	4	0	1	7	7	0	7	4	12	3	3	3	8	10	3	16	3	11	6	3					
		2.52%	1.15%	1.29%	2.10%	4.07%	5.43%	0.99%	2.33%	2.66%	2.22%	3.42%	2.76%	1.73%	0.0%	0.59%	2.69%	1.95%	0.0%	3.5%	2.08%	3.26%	1.45%	2.12%	1.19%	3.17%	4.52%	2.01%	7.27%	1.66%	3.75%	2.42%	1.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	111	21	18	13	16	0	2	2	0	0	2	1	3	0	1	0	0	0	0	2	7	5	0	2	1	1	1	1	2	4	5	1					
		1.35%	3.03%	3.88%	2.74%	2.24%	0.0%	1.98%	0.66%	0.0%	0.0%	0.62%	0.34%	1.30%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	1.04%	1.90%	2.42%	0.0%	0.79%	0.39%	0.45%	0.67%	0.45%	1.11%	1.36%	2.02%	0.46%					
22	"5. ""За Русь Святую"""	59	9	5	0	4	0	0	1	1	2	4	1	1	0	0	2	6	0	1	1	2	3	1	1	2	4	3	1	2	1	0	1					
		0.71%	1.30%	1.07%	0.0%	0.56%	0.0%	0.0%	0.33%	0.44%	0.88%	1.24%	0.34%	0.43%	0.0%	0.0%	0.76%	1.67%	0.0%	0.5%	0.52%	0.54%	1.45%	0.70%	0.39%	0.79%	1.80%	2.01%	0.45%	1.11%	0.34%	0.0%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	1	1	1	0	3	0	0	1	0	0	0	0	0	0	2	0	0	2	0	1	1	0	0	0	3	1	2	1	0					
		0.24%	0.0%	0.0%	0.21%	0.14%	1.08%	0.0%	1.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.46%	0.0%	0.0%	0.54%	0.0%	0.70%	0.39%	0.0%	0.0%	0.0%	1.36%	0.55%	0.68%	0.40%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	4	3	5	6	0	0	1	1	1	1	1	1	0	0	1	1	0	2	1	2	0	1	1	0	0	1	2	0	3	0	0					
		0.47%	0.57%	0.64%	1.05%	0.84%	0.0%	0.0%	0.33%	0.44%	0.44%	0.31%	0.34%	0.43%	0.0%	0.0%	0.38%	0.27%	0.0%	1.0%	0.52%	0.54%	0.0%	0.70%	0.39%	0.0%	0.0%	0.67%	0.90%	0.0%	1.02%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	1	2	2	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	3	0	1	0	0					
		0.24%	0.14%	0.43%	0.42%	0.14%	0.0%	0.99%	0.33%	0.0%	0.44%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.5%	0.52%	0.27%	0.48%	0.0%	0.39%	0.0%	0.0%	0.0%	1.36%	0.0%	0.34%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	1	0	0	9	0	1	0	1	1	3	0	1	0	0	2	0	0	0	3	3	0	0	1	0	0	0	3	1	0	0	1					
		0.37%	0.14%	0.0%	0.0%	1.26%	0.0%	0.99%	0.0%	0.44%	0.44%	0.93%	0.0%	0.43%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	1.56%	0.81%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	1.36%	0.55%	0.0%	0.0%	0.46%					
27	"10. ""Аграрная партия России"""	1176	84	57	49	61	18	7	44	39	43	31	26	29	16	24	76	50	11	44	20	90	35	23	87	37	18	46	29	9	41	15	17					
		14.34%	12.13%	12.31%	10.33%	8.56%	19.56%	6.93%	14.66%	17.33%	19.11%	9.65%	8.99%	12.60%	21.62%	14.28%	29.23%	13.96%	13.58%	22.0%	10.41%	24.52%	16.99%	16.31%	34.52%	14.68%	8.14%	30.87%	13.18%	5.0%	13.99%	6.07%	7.90%					
28	"11. ""Истинные патриоты России"""	51	29	1	0	4	0	0	0	0	0	0	0	1	1	11	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.62%	4.19%	0.21%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.35%	6.54%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	97	9	5	9	6	1	1	1	4	3	5	0	0	1	1	1	7	1	5	3	8	1	0	7	2	1	2	0	2	5	4	2					
		1.18%	1.30%	1.07%	1.89%	0.84%	1.08%	0.99%	0.33%	1.77%	1.33%	1.55%	0.0%	0.0%	1.35%	0.59%	0.38%	1.95%	1.23%	2.5%	1.56%	2.17%	0.48%	0.0%	2.77%	0.79%	0.45%	1.34%	0.0%	1.11%	1.70%	1.61%	0.93%					
30	"13. ""Демократическая партия России"""	23	1	4	2	4	0	1	1	0	2	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	1	1	0	0					
		0.28%	0.14%	0.86%	0.42%	0.56%	0.0%	0.99%	0.33%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.23%	0.0%	1.04%	0.27%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.34%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	4	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	1					
		0.21%	0.57%	0.21%	0.0%	0.28%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.27%	0.48%	0.0%	0.0%	0.39%	0.45%	0.67%	0.0%	0.0%	0.0%	0.40%	0.46%					
32	"15. ""Партия СЛОН"""	8	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0					
		0.09%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.39%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	409	56	43	34	52	5	3	14	6	4	15	12	14	18	9	8	11	0	3	8	20	8	5	4	8	0	7	7	5	7	6	17					
		4.98%	8.09%	9.28%	7.17%	7.30%	5.43%	2.97%	4.66%	2.66%	1.77%	4.67%	4.15%	6.08%	24.32%	5.35%	3.07%	3.07%	0.0%	1.5%	4.16%	5.44%	3.88%	3.54%	1.58%	3.17%	0.0%	4.69%	3.18%	2.77%	2.38%	2.42%	7.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	2	2	1	1	0	0	0	4	1	0	0	0	1	0	3	0	0	2	5	5	0	3	1	1	1	1	2	0	0	0					
		0.45%	0.14%	0.43%	0.42%	0.14%	1.08%	0.0%	0.0%	0.0%	1.77%	0.31%	0.0%	0.0%	0.0%	0.59%	0.0%	0.83%	0.0%	0.0%	1.04%	1.36%	2.42%	0.0%	1.19%	0.39%	0.45%	0.67%	0.45%	1.11%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	989	55	42	66	89	13	14	26	27	25	52	41	35	6	14	23	33	2	20	42	37	36	19	24	30	13	17	28	32	67	28	33					
		12.06%	7.94%	9.07%	13.92%	12.5%	14.13%	13.86%	8.66%	12.0%	11.11%	16.19%	14.18%	15.21%	8.10%	8.33%	8.84%	9.21%	2.46%	10.0%	21.87%	10.08%	17.47%	13.47%	9.52%	11.90%	5.88%	11.40%	12.72%	17.77%	22.86%	11.33%	15.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	157	16	8	10	7	3	3	11	3	5	2	5	4	0	4	6	14	3	0	3	5	0	3	7	6	4	2	1	2	10	4	6					
		1.91%	2.31%	1.72%	2.10%	0.98%	3.26%	2.97%	3.66%	1.33%	2.22%	0.62%	1.73%	1.73%	0.0%	2.38%	2.30%	3.91%	3.70%	0.0%	1.56%	1.36%	0.0%	2.12%	2.77%	2.38%	1.80%	1.34%	0.45%	1.11%	3.41%	1.61%	2.79%					
37	"20. ""Политическая партия ""Единая Россия"""	2165	186	118	146	213	24	32	49	32	63	77	56	56	9	52	86	117	46	74	42	53	17	56	55	69	28	30	79	72	49	127	52					
		26.40%	26.87%	25.48%	30.80%	29.91%	26.08%	31.68%	16.33%	14.22%	28.0%	23.98%	19.37%	24.34%	12.16%	30.95%	33.07%	32.68%	56.79%	37.0%	21.87%	14.44%	8.25%	39.71%	21.82%	27.38%	12.66%	20.13%	35.90%	40.0%	16.72%	51.41%	24.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	2	0	1	2	0	1					
		0.23%	0.14%	0.21%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.31%	0.0%	0.43%	0.0%	0.0%	0.0%	0.27%	1.23%	0.0%	0.0%	0.27%	0.48%	0.70%	0.39%	0.39%	0.0%	1.34%	0.0%	0.55%	0.68%	0.0%	0.46%					
39	"22. ""Развитие предпринимательства"""	21	6	3	1	1	0	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1					
		0.25%	0.86%	0.64%	0.21%	0.14%	0.0%	0.0%	0.33%	0.0%	0.44%	0.93%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.45%	0.0%	0.45%	0.0%	0.0%	0.0%	0.46%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1821	148	95	76	161	10	26	111	84	43	95	118	55	20	28	25	61	11	26	30	82	69	13	48	63	109	22	24	27	61	24	56					
		22.20%	21.38%	20.51%	16.03%	22.61%	10.86%	25.74%	37.0%	37.33%	19.11%	29.59%	40.83%	23.91%	27.02%	16.66%	9.61%	17.03%	13.58%	13.0%	15.62%	22.34%	33.49%	9.21%	19.04%	25.0%	49.32%	14.76%	10.90%	15.0%	20.81%	9.71%	26.04%					
																																						
41	Против всех	314	20	22	26	14	8	3	15	15	13	2	12	13	1	6	3	16	0	7	15	12	14	4	1	6	14	5	7	10	12	9	9					
		3.82%	2.89%	4.75%	5.48%	1.96%	8.69%	2.97%	5.0%	6.66%	5.77%	0.62%	4.15%	5.65%	1.35%	3.57%	1.15%	4.46%	0.0%	3.5%	7.81%	3.26%	6.79%	2.83%	0.39%	2.38%	6.33%	3.35%	3.18%	5.55%	4.09%	3.64%	4.18%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
