Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
"Наименование Избирательной комиссии:    Самара, Ленинская"																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	2277	24	96	486	89	91	79	82	88	65	62	102	98	77	97	84	73	61	111	112	71	88	77	15	49					
14	Число погашенных неиспользованных открепительных удостоверений	101	3	6	8	0	8	1	1	7	11	0	4	2	9	5	7	2	8	0	11	5	1	1	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	163	11	4	4	8	2	19	1	4	2	8	11	10	3	8	4	12	4	9	8	3	11	10	4	3					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3621	172	121	186	115	124	106	162	142	138	147	235	134	103	117	191	194	208	117	175	145	135	102	184	168					
		8.74%	15.33%	6.98%	9.87%	6.91%	10.21%	7.06%	6.72%	10.37%	10.28%	7.77%	11.68%	5.87%	7.07%	6.83%	11.92%	12.32%	13.68%	6.64%	9.39%	7.62%	7.76%	5.32%	7.72%	10.61%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3374	158	156	244	93	115	103	176	129	84	75	170	218	102	114	134	193	163	103	152	145	118	76	170	183					
		8.14%	14.08%	8.99%	12.94%	5.59%	9.47%	6.86%	7.30%	9.42%	6.26%	3.96%	8.45%	9.55%	7.00%	6.65%	8.36%	12.25%	10.72%	5.85%	8.15%	7.62%	6.79%	3.96%	7.14%	11.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	400	17	9	14	8	8	8	20	14	14	29	27	14	10	16	16	14	24	11	22	10	26	20	38	11					
		0.97%	1.52%	0.52%	0.74%	0.48%	0.66%	0.53%	0.83%	1.02%	1.04%	1.53%	1.34%	0.61%	0.69%	0.93%	0.99%	0.89%	1.58%	0.62%	1.18%	0.53%	1.50%	1.04%	1.60%	0.69%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6096	302	200	269	185	157	122	359	252	271	307	322	239	151	196	237	320	341	163	353	250	181	311	299	309					
		14.71%	26.92%	11.53%	14.27%	11.11%	12.93%	8.13%	14.90%	18.41%	20.19%	16.22%	16.00%	10.47%	10.36%	11.44%	14.79%	20.32%	22.42%	9.25%	18.94%	13.14%	10.41%	16.21%	12.55%	19.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2553	124	100	142	89	103	101	153	131	148	82	165	126	41	98	78	101	113	46	138	89	46	124	138	77					
		6.16%	11.05%	5.77%	7.53%	5.35%	8.48%	6.73%	6.35%	9.57%	11.03%	4.33%	8.20%	5.52%	2.81%	5.72%	4.87%	6.41%	7.43%	2.61%	7.40%	4.68%	2.65%	6.47%	5.79%	4.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	24601	300	1118	988	1143	688	1039	1479	665	658	1214	1056	1515	953	1148	936	725	654	1314	995	1232	1203	1264	1511	803					
		59.35%	26.74%	64.48%	52.41%	68.65%	56.67%	69.22%	61.37%	48.58%	49.03%	64.13%	52.49%	66.39%	65.41%	66.98%	58.43%	46.03%	42.99%	74.57%	53.38%	64.77%	69.18%	65.90%	63.43%	50.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	225	12	10	13	15	5	6	8	19	7	14	10	15	15	6	1	10	2	8	11	9	12	5	7	5					
		0.54%	1.07%	0.58%	0.69%	0.90%	0.41%	0.40%	0.33%	1.39%	0.52%	0.74%	0.50%	0.66%	1.03%	0.35%	0.06%	0.63%	0.13%	0.45%	0.59%	0.47%	0.69%	0.26%	0.29%	0.32%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
