Выборы Президента Российской Федерации																																																													
																																																													
Наименование Избирательной комиссии:    Верхнеуральская																																																													
																																																													
Итоги голосования 																																																													
																																																													
		Сумма	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518					
11	Число полученных открепительных  удостоверений	299	10	10	10	11	10	10	15	15	6	3	3	10	6	3	3	3	10	3	6	3	10	3	3	3	3	10	3	3	3	3	3	3	3	3	3	10	3	3	15	5	3	3	3	3	6	3	3	10	5	3	3	3	3	3					
12	Число выданных открепительных удостоверений	172	6	10	10	11	7	5	12	12	6	0	0	6	5	0	3	0	3	1	6	1	1	2	0	0	0	2	0	1	1	0	1	1	1	0	0	8	0	1	14	5	3	0	3	3	5	0	0	8	3	2	0	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	171	7	6	11	7	7	10	3	8	3	1	0	9	8	3	3	0	8	3	5	1	6	2	2	1	1	3	0	0	2	0	0	1	1	0	0	10	7	0	9	6	0	1	0	1	2	0	0	3	0	1	1	4	1	3					
14	Число неиспользованных открепительных удостоверений	127	4	0	0	0	3	5	3	3	0	3	3	4	1	3	0	3	7	2	0	2	9	1	3	3	3	8	3	2	2	3	2	2	2	3	3	2	3	2	1	0	0	3	0	0	1	3	3	2	2	1	3	1	2	3					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	. Глазьев Сергей Юрьевич	494	32	20	17	38	23	65	48	48	2	0	0	15	6	5	3	1	5	5	13	3	5	3	0	1	2	20	7	1	0	0	1	1	7	0	1	23	5	4	9	1	0	0	3	3	3	2	0	5	2	13	9	9	5	0					
		2.40%	3.71%	2.13%	2.39%	3.76%	2.58%	4.33%	3.52%	4.32%	0.64%	0.00%	0.00%	1.82%	2.51%	1.54%	1.69%	0.69%	0.98%	3.68%	3.32%	1.39%	0.73%	1.12%	0.00%	0.70%	1.26%	2.36%	3.63%	0.45%	0.00%	0.00%	0.94%	0.41%	1.77%	0.00%	0.54%	2.60%	3.29%	2.15%	1.44%	0.67%	0.00%	0.00%	1.42%	2.61%	0.93%	1.89%	0.00%	0.71%	1.41%	5.42%	7.20%	3.80%	2.65%	0.00%					
19	. Малышкин Олег Александрович	496	23	24	25	10	31	28	29	19	37	1	2	18	4	4	4	0	9	4	10	4	14	16	4	3	3	15	8	5	6	4	1	2	8	3	5	20	10	4	16	2	6	5	2	0	3	1	6	20	3	7	3	1	2	2					
		2.41%	2.67%	2.56%	3.52%	0.99%	3.48%	1.87%	2.13%	1.71%	11.82%	1.59%	1.89%	2.18%	1.67%	1.23%	2.26%	0.00%	1.76%	2.94%	2.55%	1.85%	2.03%	5.99%	4.94%	2.10%	1.89%	1.77%	4.15%	2.27%	5.50%	3.25%	0.94%	0.83%	2.02%	2.54%	2.72%	2.26%	6.58%	2.15%	2.56%	1.33%	4.29%	4.24%	0.94%	0.00%	0.93%	0.94%	9.68%	2.84%	2.11%	2.92%	2.40%	0.42%	1.06%	1.49%					
20	. Миронов Сергей Михайлович	63	1	0	0	3	4	14	5	1	1	1	0	0	0	1	1	0	3	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	1	0	4	2	0	3	0	1	0	1	1	0	1	0	1	0	2	0	0	3	1					
		0.31%	0.12%	0.00%	0.00%	0.30%	0.45%	0.93%	0.37%	0.09%	0.32%	1.59%	0.00%	0.00%	0.00%	0.31%	0.56%	0.00%	0.59%	0.74%	0.00%	0.46%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.51%	0.85%	0.00%	0.45%	1.32%	0.00%	0.48%	0.00%	0.71%	0.00%	0.47%	0.87%	0.00%	0.94%	0.00%	0.14%	0.00%	0.83%	0.00%	0.00%	1.59%	0.75%					
21	. Путин Владимир Владимирович	15680	675	737	556	778	681	1011	1000	758	239	46	90	603	197	261	115	116	434	103	323	166	526	222	73	114	143	604	159	151	89	114	85	213	276	106	161	674	96	149	492	117	116	104	169	90	265	81	49	528	118	182	99	187	137	102					
		76.28%	78.22%	78.66%	78.20%	76.95%	76.52%	67.40%	73.42%	68.29%	76.36%	73.02%	84.91%	73.09%	82.43%	80.31%	64.97%	80.00%	84.77%	75.74%	82.40%	76.85%	76.45%	83.15%	90.12%	79.72%	89.94%	71.23%	82.38%	68.64%	81.65%	92.68%	80.19%	88.38%	69.70%	89.83%	87.50%	76.07%	63.16%	80.11%	78.59%	78.00%	82.86%	88.14%	79.72%	78.26%	81.79%	76.42%	79.03%	75.11%	83.10%	75.83%	79.20%	78.90%	72.49%	76.12%					
22	. Хакамада Ирина Муцуовна	290	13	12	13	20	12	45	45	21	1	1	1	3	4	2	1	3	8	0	4	4	3	0	1	4	0	11	0	1	0	0	0	2	6	1	2	5	1	0	10	0	2	1	2	1	5	3	1	5	1	7	0	1	1	0					
		1.41%	1.51%	1.28%	1.83%	1.98%	1.35%	3.00%	3.30%	1.89%	0.32%	1.59%	0.94%	0.36%	1.67%	0.62%	0.56%	2.07%	1.56%	0.00%	1.02%	1.85%	0.44%	0.00%	1.23%	2.80%	0.00%	1.30%	0.00%	0.45%	0.00%	0.00%	0.00%	0.83%	1.52%	0.85%	1.09%	0.56%	0.66%	0.00%	1.60%	0.00%	1.43%	0.85%	0.94%	0.87%	1.54%	2.83%	1.61%	0.71%	0.70%	2.92%	0.00%	0.42%	0.53%	0.00%					
23	. Харитонов Николай Михайлович	2887	87	113	82	122	105	272	183	217	20	12	13	166	17	47	48	17	52	21	33	33	122	22	3	14	10	179	14	54	13	3	13	18	87	5	15	124	28	26	62	25	14	4	27	18	40	16	6	116	15	21	14	36	36	27					
		14.04%	10.08%	12.06%	11.53%	12.07%	11.80%	18.13%	13.44%	19.55%	6.39%	19.05%	12.26%	20.12%	7.11%	14.46%	27.12%	11.72%	10.16%	15.44%	8.42%	15.28%	17.73%	8.24%	3.70%	9.79%	6.29%	21.11%	7.25%	24.55%	11.93%	2.44%	12.26%	7.47%	21.97%	4.24%	8.15%	14.00%	18.42%	13.98%	9.90%	16.67%	10.00%	3.39%	12.74%	15.65%	12.35%	15.09%	9.68%	16.50%	10.56%	8.75%	11.20%	15.19%	19.05%	20.15%					
																																																													
24	Против всех	389	27	20	9	37	21	45	41	33	6	0	0	14	5	2	1	1	1	2	7	3	7	0	0	7	0	11	0	3	0	2	3	3	0	0	0	18	5	3	18	2	0	3	5	1	3	0	0	15	0	2	0	1	1	1					
		1.89%	3.13%	2.13%	1.27%	3.66%	2.36%	3.00%	3.01%	2.97%	1.92%	0.00%	0.00%	1.70%	2.09%	0.62%	0.56%	0.69%	0.20%	1.47%	1.79%	1.39%	1.02%	0.00%	0.00%	4.90%	0.00%	1.30%	0.00%	1.36%	0.00%	1.63%	2.83%	1.24%	0.00%	0.00%	0.00%	2.03%	3.29%	1.61%	2.88%	1.33%	0.00%	2.54%	2.36%	0.87%	0.93%	0.00%	0.00%	2.13%	0.00%	0.83%	0.00%	0.42%	0.53%	0.75%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
