Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Бабушкинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	175	30	10	5	5	10	5	5	5	5	5	5	10	5	5	5	5	5	5	5	10	5	10	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	32	23	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	7	0	3	2	0	1	3	1	0	0	0	4	1	3	1	1	0	0	3	0	0	0	1	2					
14	Число погашенных открепительных удостоверений	143	7	10	4	2	10	5	5	5	5	5	5	10	5	5	5	5	5	5	5	9	5	10	10	1					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	64	10	5	1	1	5	0	2	1	3	0	1	5	1	0	6	4	1	1	6	5	1	1	3	1					
		0.90%	0.58%	1.33%	0.67%	0.44%	2.17%	0.0%	0.99%	0.26%	2.09%	0.0%	1.08%	0.88%	0.56%	0.0%	5.0%	1.53%	0.42%	0.47%	1.34%	1.05%	0.75%	1.17%	2.01%	0.58%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	151	56	12	0	2	1	0	2	6	2	6	0	4	9	6	2	13	0	1	10	10	0	0	4	5					
		2.13%	3.27%	3.2%	0.0%	0.88%	0.43%	0.0%	0.99%	1.6%	1.39%	2.55%	0.0%	0.71%	5.08%	3.17%	1.66%	5.0%	0.0%	0.47%	2.24%	2.10%	0.0%	0.0%	2.68%	2.94%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	245	43	10	5	4	7	15	10	23	5	9	11	22	15	2	2	6	12	2	18	16	1	4	1	2					
		3.45%	2.51%	2.66%	3.35%	1.76%	3.04%	10.56%	4.97%	6.13%	3.49%	3.82%	11.95%	3.91%	8.47%	1.05%	1.66%	2.30%	5.15%	0.95%	4.03%	3.36%	0.75%	4.70%	0.67%	1.17%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	57	21	2	3	0	0	3	2	2	2	5	0	8	1	0	0	4	2	1	1	0	0	0	0	0					
		0.80%	1.22%	0.53%	2.01%	0.0%	0.0%	2.11%	0.99%	0.53%	1.39%	2.12%	0.0%	1.42%	0.56%	0.0%	0.0%	1.53%	0.85%	0.47%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	23	5	1	0	0	0	0	0	3	1	6	0	2	0	0	0	2	1	0	1	0	1	0	0	0					
		0.32%	0.29%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.69%	2.55%	0.0%	0.35%	0.0%	0.0%	0.0%	0.76%	0.42%	0.0%	0.22%	0.0%	0.75%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	7	0	0	2	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	9	0	0	0	1					
		0.38%	0.40%	0.0%	0.0%	0.88%	0.0%	0.0%	0.49%	0.0%	0.0%	0.42%	1.08%	0.0%	0.56%	0.0%	0.83%	0.38%	0.0%	0.47%	0.22%	1.89%	0.0%	0.0%	0.0%	0.58%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	8	4	0	0	0	0	1	2	2	1	1	6	0	0	1	0	0	2	2	2	0	0	0	1					
		0.46%	0.46%	1.06%	0.0%	0.0%	0.0%	0.0%	0.49%	0.53%	1.39%	0.42%	1.08%	1.06%	0.0%	0.0%	0.83%	0.0%	0.0%	0.95%	0.44%	0.42%	0.0%	0.0%	0.0%	0.58%					
25	"8. ""Народно-республиканская партия России"""	6	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0					
		0.08%	0.05%	0.0%	0.67%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.09%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.49%	0.53%	0.0%	0.42%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1076	172	53	33	83	66	39	56	22	25	32	1	99	18	39	20	54	15	25	98	45	24	21	6	30					
		15.18%	10.04%	14.13%	22.14%	36.72%	28.69%	27.46%	27.86%	5.86%	17.48%	13.61%	1.08%	17.61%	10.16%	20.63%	16.66%	20.76%	6.43%	11.96%	21.97%	9.45%	18.18%	24.70%	4.02%	17.64%					
28	"11. ""Истинные патриоты России"""	7	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.09%	0.05%	0.0%	0.0%	0.0%	0.43%	0.0%	0.49%	0.26%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	1.17%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	71	22	6	2	0	3	0	1	6	2	2	0	7	2	1	0	3	2	1	7	3	1	0	0	0					
		1.00%	1.28%	1.6%	1.34%	0.0%	1.30%	0.0%	0.49%	1.6%	1.39%	0.85%	0.0%	1.24%	1.12%	0.52%	0.0%	1.15%	0.85%	0.47%	1.56%	0.63%	0.75%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	17	3	2	0	0	0	0	2	0	0	0	0	4	0	0	0	0	2	3	0	1	0	0	0	0					
		0.23%	0.17%	0.53%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.85%	1.43%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	1	0	0	0	1	1	1	3	0	0	0	1	0	0	0	1	0	1	1	2	0	0	0	0					
		0.18%	0.05%	0.0%	0.0%	0.0%	0.43%	0.70%	0.49%	0.8%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.38%	0.0%	0.47%	0.22%	0.42%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0					
		0.12%	0.05%	0.0%	0.0%	0.44%	0.0%	0.0%	0.49%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.22%	0.0%	0.0%	1.17%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	254	89	14	11	6	10	7	2	9	4	6	1	17	13	7	0	2	14	2	13	15	4	1	1	6					
		3.58%	5.19%	3.73%	7.38%	2.65%	4.34%	4.92%	0.99%	2.4%	2.79%	2.55%	1.08%	3.02%	7.34%	3.70%	0.0%	0.76%	6.00%	0.95%	2.91%	3.15%	3.03%	1.17%	0.67%	3.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	5	0	0	0	1	1	0	0	2	1	0	1	0	0	1	2	1	1	2	0	1	2	0	0					
		0.29%	0.29%	0.0%	0.0%	0.0%	0.43%	0.70%	0.0%	0.0%	1.39%	0.42%	0.0%	0.17%	0.0%	0.0%	0.83%	0.76%	0.42%	0.47%	0.44%	0.0%	0.75%	2.35%	0.0%	0.0%					
35	"18. ""ЛДПР"""	816	219	29	22	10	15	6	27	41	13	43	5	48	17	29	18	37	30	15	52	89	23	3	5	20					
		11.51%	12.79%	7.73%	14.76%	4.42%	6.52%	4.22%	13.43%	10.93%	9.09%	18.29%	5.43%	8.54%	9.60%	15.34%	15.0%	14.23%	12.87%	7.17%	11.65%	18.69%	17.42%	3.52%	3.35%	11.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	150	45	5	1	8	5	1	2	5	2	4	3	23	1	2	3	3	12	0	9	5	0	1	7	3					
		2.11%	2.62%	1.33%	0.67%	3.53%	2.17%	0.70%	0.99%	1.33%	1.39%	1.70%	3.26%	4.09%	0.56%	1.05%	2.5%	1.15%	5.15%	0.0%	2.01%	1.05%	0.0%	1.17%	4.69%	1.76%					
37	"20. ""Политическая партия ""Единая Россия"""	3084	721	171	50	85	89	52	47	201	38	83	58	254	85	91	50	94	118	136	191	201	61	39	86	83					
		43.51%	42.11%	45.6%	33.55%	37.61%	38.69%	36.61%	23.38%	53.6%	26.57%	35.31%	63.04%	45.19%	48.02%	48.14%	41.66%	36.15%	50.64%	65.07%	42.82%	42.22%	46.21%	45.88%	57.71%	48.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	3	3	0	0	2	0	0	1	0	0	1	1	0	0	0	2	1	0	1	0	0	0	1	1					
		0.23%	0.17%	0.8%	0.0%	0.0%	0.86%	0.0%	0.0%	0.26%	0.0%	0.0%	1.08%	0.17%	0.0%	0.0%	0.0%	0.76%	0.42%	0.0%	0.22%	0.0%	0.0%	0.0%	0.67%	0.58%					
39	"22. ""Развитие предпринимательства"""	22	7	1	0	1	0	0	2	2	0	2	0	2	0	0	0	4	1	0	0	0	0	0	0	0					
		0.31%	0.40%	0.26%	0.0%	0.44%	0.0%	0.0%	0.99%	0.53%	0.0%	0.85%	0.0%	0.35%	0.0%	0.0%	0.0%	1.53%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	642	215	31	11	18	8	12	26	27	31	26	2	46	8	9	9	17	13	11	19	55	8	7	23	10					
		9.05%	12.55%	8.26%	7.38%	7.96%	3.47%	8.45%	12.93%	7.2%	21.67%	11.06%	2.17%	8.18%	4.51%	4.76%	7.5%	6.53%	5.57%	5.26%	4.26%	11.55%	6.06%	8.23%	15.43%	5.88%					
																															
41	Против всех	155	43	13	5	5	7	1	9	11	8	3	0	7	0	1	4	4	3	2	5	9	1	3	7	4					
		2.18%	2.51%	3.46%	3.35%	2.21%	3.04%	0.70%	4.47%	2.93%	5.59%	1.27%	0.0%	1.24%	0.0%	0.52%	3.33%	1.53%	1.28%	0.95%	1.12%	1.89%	0.75%	3.52%	4.69%	2.35%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
