Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Суражская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	72	2	3	4	4	5	5	2	6	1	0	2	1	3	0	1	2	2	1	1	0	1	3	2	0	2	3	1	4	0	3	0	2	1	1	1	3	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	184	12	12	5	11	1	2	8	7	6	5	3	5	5	4	4	4	4	8	0	2	8	4	2	3	5	3	4	7	3	5	5	5	6	4	4	3	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	1	2	0	1	2	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	215	16	16	8	18	14	16	13	5	1	1	2	0	6	0	6	5	3	3	5	3	13	1	2	4	2	7	9	2	3	0	0	11	2	6	0	8	1	3					
		1.97%	2.52%	2.73%	1.81%	2.88%	1.86%	2.12%	1.71%	1.38%	0.44%	1.61%	1.68%	0.00%	2.41%	0.00%	2.93%	3.18%	3.26%	0.79%	2.12%	1.61%	4.87%	1.05%	0.85%	2.22%	2.15%	2.17%	4.57%	0.67%	0.63%	0.00%	0.00%	5.34%	0.76%	1.73%	0.00%	3.86%	0.86%	2.17%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	4	8	1	3	6	5	4	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	2	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0					
		0.41%	0.63%	1.37%	0.23%	0.48%	0.80%	0.66%	0.52%	0.28%	0.00%	0.00%	0.84%	0.95%	0.00%	0.00%	0.49%	0.00%	0.00%	0.26%	0.42%	0.00%	0.37%	0.00%	0.85%	0.56%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.48%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.10%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	1.61%	0.00%	0.00%	0.00%	1.40%	0.00%	0.00%	1.09%	0.26%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2072	123	120	75	98	137	162	134	40	28	17	23	22	41	23	21	52	30	42	48	52	102	46	34	34	13	48	26	68	62	21	32	48	66	53	24	54	34	19					
		18.99%	19.40%	20.48%	17.01%	15.71%	18.24%	21.49%	17.59%	11.02%	12.28%	27.42%	19.33%	20.95%	16.47%	16.08%	10.24%	33.12%	32.61%	11.02%	20.34%	27.96%	38.20%	48.42%	14.53%	18.89%	13.98%	14.91%	13.20%	22.67%	13.05%	28.00%	16.16%	23.30%	25.19%	15.32%	19.51%	26.09%	29.31%	13.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	2	0	0	0	3	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0					
		0.16%	0.32%	0.00%	0.00%	0.00%	0.40%	0.13%	0.26%	0.28%	0.44%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.87%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	1	1	3	2	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	1	0					
		0.19%	0.16%	0.17%	0.68%	0.32%	0.27%	0.13%	0.13%	0.28%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.37%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.33%	0.00%	1.33%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.86%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	666	55	41	33	38	60	57	44	24	17	1	2	5	19	6	9	11	3	29	6	12	13	1	11	15	6	7	9	15	19	4	16	9	14	23	10	10	6	6					
		6.10%	8.68%	6.99%	7.48%	6.09%	7.99%	7.56%	5.77%	6.61%	7.46%	1.61%	1.68%	4.76%	7.63%	4.20%	4.39%	7.01%	3.26%	7.61%	2.54%	6.45%	4.87%	1.05%	4.70%	8.33%	6.45%	2.17%	4.57%	5.00%	4.00%	5.33%	8.08%	4.37%	5.34%	6.65%	8.13%	4.83%	5.17%	4.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	637	45	49	31	46	70	62	55	16	10	3	3	6	6	2	7	5	4	14	8	9	6	2	11	13	2	18	1	18	43	0	0	8	14	17	6	11	11	5					
		5.84%	7.10%	8.36%	7.03%	7.37%	9.32%	8.22%	7.22%	4.41%	4.39%	4.84%	2.52%	5.71%	2.41%	1.40%	3.41%	3.18%	4.35%	3.67%	3.39%	4.84%	2.25%	2.11%	4.70%	7.22%	2.15%	5.59%	0.51%	6.00%	9.05%	0.00%	0.00%	3.88%	5.34%	4.91%	4.88%	5.31%	9.48%	3.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	9	7	1	4	5	12	4	4	2	0	0	0	1	0	0	0	1	3	3	4	0	3	4	1	3	2	3	1	1	0	1	1	4	5	2	3	0	1					
		0.87%	1.42%	1.19%	0.23%	0.64%	0.67%	1.59%	0.52%	1.10%	0.88%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	1.09%	0.79%	1.27%	2.15%	0.00%	3.16%	1.71%	0.56%	3.23%	0.62%	1.52%	0.33%	0.21%	0.00%	0.51%	0.49%	1.53%	1.45%	1.63%	1.45%	0.00%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6995	369	334	286	403	444	430	491	262	167	37	84	71	175	110	160	78	50	285	162	104	126	42	166	109	63	232	144	193	342	48	148	125	160	231	78	119	63	104					
		64.10%	58.20%	56.99%	64.85%	64.58%	59.12%	57.03%	64.44%	72.18%	73.25%	59.68%	70.59%	67.62%	70.28%	76.92%	78.05%	49.68%	54.35%	74.80%	68.64%	55.91%	47.19%	44.21%	70.94%	60.56%	67.74%	72.05%	73.10%	64.33%	72.00%	64.00%	74.75%	60.68%	61.07%	66.76%	63.41%	57.49%	54.31%	75.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	3	3	1	3	7	3	2	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	2	0	0	2	0	1	1	1	0	1	0	0	1	0	0	0					
		0.33%	0.47%	0.51%	0.23%	0.48%	0.93%	0.40%	0.26%	0.28%	0.44%	0.00%	0.84%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.85%	0.00%	0.00%	0.62%	0.00%	0.33%	0.21%	1.33%	0.00%	0.49%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
