Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Суражская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6655	332	565	335	266	105	171	254	416	391	210	154	56	88	84	197	111	149	111	125	167	102	120	61	156	67	120	53	196	112	168	274	149	117	119	186	82	144	96	46					
		57.00%	50.53%	74.44%	59.71%	56.24%	43.03%	50.74%	46.69%	47.93%	48.75%	57.69%	60.87%	69.14%	59.86%	57.14%	70.11%	81.62%	68.04%	54.95%	48.45%	61.62%	57.63%	50.42%	59.22%	62.15%	59.82%	59.70%	55.21%	63.02%	53.59%	55.26%	60.09%	71.63%	58.79%	47.60%	48.82%	63.57%	64.86%	71.11%	51.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	5	2	0	2	0	0	2	2	3	2	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	2	0	0	0	1	0	1	2	0					
		0.27%	0.76%	0.26%	0.00%	0.42%	0.00%	0.00%	0.37%	0.23%	0.37%	0.55%	0.40%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.80%	0.00%	0.00%	1.04%	0.32%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.26%	0.00%	0.45%	1.48%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
