Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Пошехонская 																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600					
		0.20%	0.18%	0.0%	0.57%	0.0%	0.0%	0.35%	0.0%	0.44%	0.0%	0.40%	0.70%	0.26%	0.72%	0.27%	0.0%	1.05%	0.0%	0.0%	0.39%	0.35%	0.0%	0.0%	0.0%	0.0%	0.20%	0.30%	0.48%	0.0%					
35	"18. ""ЛДПР"""	1082	85	13	18	20	59	40	53	22	23	28	32	50	32	46	31	16	24	31	16	26	22	34	16	97	86	101	24	37					
		10.30%	16.09%	6.77%	10.34%	5.46%	16.16%	7.11%	9.81%	9.86%	8.88%	11.29%	11.30%	13.33%	11.63%	12.70%	7.36%	16.84%	13.04%	10.06%	6.34%	9.35%	10.47%	9.28%	8.04%	9.50%	8.94%	10.23%	11.65%	14.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	236	7	4	4	8	14	15	11	5	2	7	10	7	3	8	4	3	1	8	5	4	11	7	2	23	28	26	7	2					
		2.24%	1.32%	2.08%	2.29%	2.18%	3.83%	2.66%	2.03%	2.24%	0.77%	2.82%	3.53%	1.86%	1.09%	2.20%	0.95%	3.15%	0.54%	2.59%	1.98%	1.43%	5.23%	1.91%	1.00%	2.25%	2.91%	2.63%	3.39%	0.77%					
37	"20. ""Политическая партия ""Единая Россия"""	4450	183	128	48	182	149	221	255	121	126	136	127	144	92	143	168	40	81	150	110	132	90	151	100	413	415	369	86	90					
		42.39%	34.65%	66.66%	27.58%	49.72%	40.82%	39.32%	47.22%	54.26%	48.64%	54.83%	44.87%	38.4%	33.45%	39.50%	39.90%	42.10%	44.02%	48.70%	43.65%	47.48%	42.85%	41.25%	50.25%	40.49%	43.18%	37.38%	41.74%	35.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	0	0	1	0	1	2	1	0	1	1	1	2	0	1	0	0	0	2	2	1	0	0	1	1	4	0	0	2					
		0.22%	0.0%	0.0%	0.57%	0.0%	0.27%	0.35%	0.18%	0.0%	0.38%	0.40%	0.35%	0.53%	0.0%	0.27%	0.0%	0.0%	0.0%	0.64%	0.79%	0.35%	0.0%	0.0%	0.50%	0.09%	0.41%	0.0%	0.0%	0.77%					
39	"22. ""Развитие предпринимательства"""	12	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3					
		0.11%	0.18%	0.52%	0.0%	0.0%	0.27%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.20%	0.0%	1.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	929	35	12	15	56	26	41	29	11	14	15	21	53	27	34	30	5	6	28	19	23	21	47	18	107	85	97	16	38					
		8.85%	6.62%	6.25%	8.62%	15.30%	7.12%	7.29%	5.37%	4.93%	5.40%	6.04%	7.42%	14.13%	9.81%	9.39%	7.12%	5.26%	3.26%	9.09%	7.53%	8.27%	10.0%	12.84%	9.04%	10.49%	8.84%	9.82%	7.76%	14.78%					
																																			
41	Против всех	332	12	2	4	8	14	12	24	4	2	10	18	12	9	14	10	0	3	6	4	4	9	10	3	47	35	35	14	7					
		3.16%	2.27%	1.04%	2.29%	2.18%	3.83%	2.13%	4.44%	1.79%	0.77%	4.03%	6.36%	3.2%	3.27%	3.86%	2.37%	0.0%	1.63%	1.94%	1.58%	1.43%	4.28%	2.73%	1.50%	4.60%	3.64%	3.54%	6.79%	2.72%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
