Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Кумылженская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	80	5	5	5	4	1	3	5	3	6	3	1	2	0	2	6	3	2	3	2	1	1	1	1	1	3	3	2	6					
14	Число погашенных неиспользованных открепительных удостоверений	101	0	2	1	3	0	4	3	5	1	4	8	3	3	9	6	4	3	3	4	5	4	7	4	1	3	4	4	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1658	206	168	79	41	185	103	52	13	13	9	113	34	43	57	55	23	12	1	23	89	34	76	0	11	59	30	45	84					
		16.88%	26.18%	21.21%	24.53%	15.19%	23.04%	17.55%	22.13%	8.90%	7.60%	9.00%	21.32%	9.12%	16.60%	9.09%	16.67%	11.68%	9.84%	1.35%	8.81%	15.75%	17.80%	13.26%	0.00%	18.33%	15.25%	11.15%	12.13%	21.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1190	85	74	43	41	92	61	30	12	14	13	80	50	42	92	44	8	10	3	22	82	27	88	4	15	26	31	59	42					
		12.12%	10.80%	9.34%	13.35%	15.19%	11.46%	10.39%	12.77%	8.22%	8.19%	13.00%	15.09%	13.40%	16.22%	14.67%	13.33%	4.06%	8.20%	4.05%	8.43%	14.51%	14.14%	15.36%	13.79%	25.00%	6.72%	11.52%	15.90%	10.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	72	7	3	2	1	10	4	4	2	0	0	1	2	2	2	1	1	1	1	2	5	5	3	0	0	9	0	3	1					
		0.73%	0.89%	0.38%	0.62%	0.37%	1.25%	0.68%	1.70%	1.37%	0.00%	0.00%	0.19%	0.54%	0.77%	0.32%	0.30%	0.51%	0.82%	1.35%	0.77%	0.88%	2.62%	0.52%	0.00%	0.00%	2.33%	0.00%	0.81%	0.26%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1926	220	185	74	30	207	148	47	25	37	21	125	52	54	115	51	23	4	5	36	117	16	114	8	12	67	12	63	58					
		19.61%	27.95%	23.36%	22.98%	11.11%	25.78%	25.21%	20.00%	17.12%	21.64%	21.00%	23.58%	13.94%	20.85%	18.34%	15.45%	11.68%	3.28%	6.76%	13.79%	20.71%	8.38%	19.90%	27.59%	20.00%	17.31%	4.46%	16.98%	14.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	92	8	4	4	1	11	7	3	0	3	0	5	0	0	8	1	2	0	0	1	8	1	7	0	2	3	1	1	11					
		0.94%	1.02%	0.51%	1.24%	0.37%	1.37%	1.19%	1.28%	0.00%	1.75%	0.00%	0.94%	0.00%	0.00%	1.28%	0.30%	1.02%	0.00%	0.00%	0.38%	1.42%	0.52%	1.22%	0.00%	3.33%	0.78%	0.37%	0.27%	2.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4757	250	347	116	149	291	249	98	94	102	56	200	231	114	341	172	139	94	62	177	258	107	277	17	19	215	195	199	188					
		48.44%	31.77%	43.81%	36.02%	55.19%	36.24%	42.42%	41.70%	64.38%	59.65%	56.00%	37.74%	61.93%	44.02%	54.39%	52.12%	70.56%	77.05%	83.78%	67.82%	45.66%	56.02%	48.34%	58.62%	31.67%	55.56%	72.49%	53.64%	48.21%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	3	2	0	1	0	5	0	0	0	1	1	1	2	4	2	0	0	0	0	2	0	2	0	0	1	0	0	5					
		0.33%	0.38%	0.25%	0.00%	0.37%	0.00%	0.85%	0.00%	0.00%	0.00%	1.00%	0.19%	0.27%	0.77%	0.64%	0.61%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.35%	0.00%	0.00%	0.26%	0.00%	0.00%	1.28%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
