Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Кумылженская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092					
		0.10%	0.00%	0.26%	0.00%	0.00%	0.10%	0.22%	0.00%	0.69%	0.47%	0.00%	0.00%	0.20%	0.53%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1414	158	136	62	21	136	70	37	5	47	32	37	67	42	112	42	12	2	13	28	94	5	4	15	58	14	20	30	13	77	13	12					
		13.12%	18.33%	17.44%	20.46%	6.82%	13.31%	15.32%	14.18%	3.45%	21.96%	27.59%	14.29%	13.54%	11.14%	15.58%	9.52%	5.45%	1.55%	16.67%	9.36%	13.99%	10.42%	7.55%	8.82%	11.53%	5.69%	4.59%	9.29%	16.05%	12.03%	34.21%	14.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	1	2	0	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	5	0	0	1	1	0	0	0	0	2	0	0					
		0.16%	0.12%	0.26%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.14%	0.23%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.59%	0.20%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	1	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2	0					
		0.12%	0.12%	0.13%	0.00%	0.00%	0.29%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.16%	5.26%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	918	66	55	24	26	115	55	18	12	22	11	41	44	34	44	22	27	6	5	21	42	9	2	20	36	24	28	40	1	55	1	12					
		8.52%	7.66%	7.05%	7.92%	8.44%	11.25%	12.04%	6.90%	8.28%	10.28%	9.48%	15.83%	8.89%	9.02%	6.12%	4.99%	12.27%	4.65%	6.41%	7.02%	6.25%	18.75%	3.77%	11.76%	7.16%	9.76%	6.42%	12.38%	1.23%	8.59%	2.63%	14.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	531	79	66	32	5	63	41	21	0	10	8	5	11	6	11	5	18	7	0	6	17	1	1	3	24	7	25	6	4	40	0	9					
		4.93%	9.16%	8.46%	10.56%	1.62%	6.16%	8.97%	8.05%	0.00%	4.67%	6.90%	1.93%	2.22%	1.59%	1.53%	1.13%	8.18%	5.43%	0.00%	2.01%	2.53%	2.08%	1.89%	1.76%	4.77%	2.85%	5.73%	1.86%	4.94%	6.25%	0.00%	10.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	7	6	0	3	10	2	3	1	0	0	0	0	1	3	1	0	0	0	2	2	0	0	0	1	0	4	4	0	3	0	1					
		0.50%	0.81%	0.77%	0.00%	0.97%	0.98%	0.44%	1.15%	0.69%	0.00%	0.00%	0.00%	0.00%	0.27%	0.42%	0.23%	0.00%	0.00%	0.00%	0.67%	0.30%	0.00%	0.00%	0.00%	0.20%	0.00%	0.92%	1.24%	0.00%	0.47%	0.00%	1.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6232	457	410	151	161	546	236	134	113	99	46	127	280	262	482	294	131	105	51	203	417	27	44	102	291	160	243	182	48	375	20	35					
		57.82%	53.02%	52.56%	49.83%	52.27%	53.42%	51.64%	51.34%	77.93%	46.26%	39.66%	49.03%	56.57%	69.50%	67.04%	66.67%	59.55%	81.40%	65.38%	67.89%	62.05%	56.25%	83.02%	60.00%	57.85%	65.04%	55.73%	56.35%	59.26%	58.59%	52.63%	42.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	6	1	1	2	3	1	2	0	0	0	0	2	0	4	1	0	0	0	0	8	0	0	0	0	0	7	2	0	3	0	0					
		0.40%	0.70%	0.13%	0.33%	0.65%	0.29%	0.22%	0.77%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.56%	0.23%	0.00%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	1.61%	0.62%	0.00%	0.47%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
