Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Новомалыклинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.27%	0.00%	0.00%	0.00%	0.12%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.65%	0.20%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	820	36	24	37	15	12	18	76	96	32	7	18	13	59	82	66	78	16	8	41	54	27	5					
		8.46%	12.33%	5.99%	10.03%	6.05%	8.45%	4.60%	8.38%	10.50%	8.51%	4.64%	5.90%	5.42%	6.80%	9.70%	12.48%	12.17%	4.35%	3.05%	8.37%	17.53%	5.37%	3.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	2	0	0					
		0.09%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.11%	0.00%	0.00%	0.00%	0.00%	0.12%	0.12%	0.00%	0.00%	0.00%	0.38%	0.20%	0.65%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	1	0	0	0	0	2	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.22%	0.11%	0.00%	0.00%	0.00%	0.42%	0.12%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	495	7	23	18	19	13	16	65	63	33	16	5	14	30	33	5	10	24	1	42	17	29	12					
		5.11%	2.40%	5.74%	4.88%	7.66%	9.15%	4.09%	7.17%	6.89%	8.78%	10.60%	1.64%	5.83%	3.46%	3.91%	0.95%	1.56%	6.52%	0.38%	8.57%	5.52%	5.77%	8.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	732	18	25	26	9	8	16	81	103	25	10	19	25	57	71	42	61	23	11	27	17	34	24					
		7.55%	6.16%	6.23%	7.05%	3.63%	5.63%	4.09%	8.93%	11.27%	6.65%	6.62%	6.23%	10.42%	6.57%	8.40%	7.94%	9.52%	6.25%	4.20%	5.51%	5.52%	6.76%	17.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	2	3	2	0	2	1	4	3	3	1	2	0	4	5	3	3	1	3	7	2	1	1					
		0.55%	0.68%	0.75%	0.54%	0.00%	1.41%	0.26%	0.44%	0.33%	0.80%	0.66%	0.66%	0.00%	0.46%	0.59%	0.57%	0.47%	0.27%	1.15%	1.43%	0.65%	0.20%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7236	219	311	268	200	101	317	643	616	277	112	249	176	694	640	398	474	291	234	340	189	396	91					
		74.68%	75.00%	77.56%	72.63%	80.65%	71.13%	81.07%	70.89%	67.40%	73.67%	74.17%	81.64%	73.33%	79.95%	75.74%	75.24%	73.95%	79.08%	89.31%	69.39%	61.36%	78.73%	65.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	0	3	1	1	0	2	2	1	2	1	1	1	3	1	0	3	5	0	1	2	2	0					
		0.33%	0.00%	0.75%	0.27%	0.40%	0.00%	0.51%	0.22%	0.11%	0.53%	0.66%	0.33%	0.42%	0.35%	0.12%	0.00%	0.47%	1.36%	0.00%	0.20%	0.65%	0.40%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
